player_id,player_name,team_id,position,start_probability_pct,start_security,start_prob,start_prob_source,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf,conditional_start_prob,availability_prob,availability_risk,availability_status
franck_kessie__civ,Franck Kessie,CIV,MID,69,0.6903,0.6903,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8479,,,,franck kessie||civ,,,0.9333,0.7386,medium_risk,medium_risk
declan_rice__eng,Declan Rice,ENG,MID,91,0.9095,0.9095,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8465,,,,declan rice||eng,,,0.8706,0.9208,low_risk,low_risk
elliot_anderson__eng,Elliot Anderson,ENG,MID,35,0.35,0.35,manual_context_override_safe,sandsynlig starter - Transfermarkt landshold,,,,,,0.8807,,,,elliot anderson||eng,,,0.97,0.7368,medium_risk,medium_risk
eberechi_eze__eng,Eberechi Eze,ENG,MID,27,0.2661,0.2661,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5007,,,,eberechi eze||eng,,,0.5789,0.6136,high_risk,high_risk
cole_palmer__eng,Cole Palmer,ENG,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
jordan_henderson__eng,Jordan Henderson,ENG,MID,52,0.5247,0.5247,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7192,,,,jordan henderson||eng,,,0.8,0.7113,medium_risk,medium_risk
morgan_rogers__eng,Morgan Rogers,ENG,MID,45,0.45,0.45,manual_context_override_safe,sandsynlig starter - Transfermarkt landshold,,,,,,0.8928,,,,morgan rogers||eng,,,0.97,0.7727,medium_risk,medium_risk
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,56,0.5609,0.5609,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7371,,,,kobbie mainoo||eng,,,0.8571,0.6,high_risk,high_risk
jude_bellingham__eng,Jude Bellingham,ENG,MID,40,0.3974,0.3974,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7202,,,,jude bellingham||eng,,,0.7857,0.7619,medium_risk,medium_risk
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6239,,,,ibrahim sulemana||gha,,,0.7273,0.5938,high_risk,high_risk
elisha_owusu__gha,Elisha Owusu,GHA,MID,30,0.3014,0.3014,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5235,,,,elisha owusu||gha,,,0.6087,0.6,high_risk,high_risk
thomas_partey__gha,Thomas Partey,GHA,MID,86,0.8558,0.8558,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.778,,,,thomas partey||gha,,,0.9,0.6126,high_risk,high_risk
augustine_boakye__gha,Augustine Boakye,GHA,MID,5,0.0456,0.0456,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
kodai_sano__jpn,Kodai Sano,JPN,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
ryunosuke_sato__jpn,Ryunosuke Sato,JPN,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
wataru_endo__jpn,Wataru Endo,JPN,MID,62,0.6163,0.6163,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6471,,,,wataru endo||jpn,,,0.7184,0.7161,medium_risk,medium_risk
takumi_minamino__jpn,Takumi Minamino,JPN,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
daichi_kamada__jpn,Daichi Kamada,JPN,MID,56,0.565,0.565,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7254,,,,daichi kamada||jpn,,,0.8276,0.6471,high_risk,high_risk
takefusa_kubo__jpn,Takefusa Kubo,JPN,MID,81,0.8066,0.8066,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7208,,,,takefusa kubo||jpn,,,0.7969,0.7273,medium_risk,medium_risk
keito_nakamura__jpn,Keito Nakamura,JPN,MID,56,0.56,0.56,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6696,,,,keito nakamura||jpn,,,0.7273,0.7736,medium_risk,medium_risk
koki_saito__jpn,Koki Saito,JPN,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
junya_ito__jpn,Junya Ito,JPN,MID,56,0.5593,0.5593,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7491,,,,junya ito||jpn,,,0.8375,0.6984,medium_risk,medium_risk
ritsu_doan__jpn,Ritsu Doan,JPN,MID,60,0.595,0.595,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8106,,,,ritsu doan||jpn,,,0.9041,0.7043,medium_risk,medium_risk
joel_chima_fujita__jpn,Joel Chima Fujita,JPN,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,67,0.6695,0.6695,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8851,,,,kwasi sibo||gha,,,0.97,0.75,medium_risk,medium_risk
ao_tanaka__jpn,Ao Tanaka,JPN,MID,56,0.5589,0.5589,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6829,,,,ao tanaka||jpn,,,0.78,0.6444,high_risk,high_risk
hyeok_kyu_kwon__kor,Hyeok-kyu Kwon,KOR,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
hyun_jun_yang__kor,Hyun-Jun Yang,KOR,MID,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4047,,,,hyun-jun yang||kor,,,0.4706,0.6,high_risk,high_risk
kaoru_mitoma__jpn,Kaoru Mitoma,JPN,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
jens_castrop__kor,Jens Castrop,KOR,MID,32,0.3228,0.3228,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5417,,,,jens castrop||kor,,,0.6,0.7222,medium_risk,medium_risk
kaishu_sano__jpn,Kaishu Sano,JPN,MID,32,0.3248,0.3248,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5733,,,,kaishu sano||jpn,,,0.6667,0.6,high_risk,high_risk
yuki_soma__jpn,Yuki Soma,JPN,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,64,0.6446,0.6446,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7731,,,,jae-sung lee||kor,,,0.8416,0.7676,medium_risk,medium_risk
hyun_seok_hong__kor,Hyun-seok Hong,KOR,MID,0,0.0,0.0,holdet_official_unmatched_default,,,,,,,,,,,,,,,,,
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6689,,,,ji-sung eom||kor,,,0.7778,0.6,high_risk,high_risk
lee_kang_in__kor,Kang-In Lee,KOR,MID,39,0.394,0.394,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7678,,,,kang-in lee||kor,,,0.8679,0.6703,medium_risk,medium_risk
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,51,0.509,0.509,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5235,,,,seung-ho paik||kor,,,0.6087,0.6,high_risk,high_risk
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,51,0.5051,0.5051,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6032,,,,jun-ho bae||kor,,,0.7143,0.5556,high_risk,high_risk
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,54,0.5377,0.5377,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7167,,,,jin-gyu kim||kor,,,0.8333,0.6,high_risk,high_risk
jin_seob_park__kor,Jin-seob Park,KOR,MID,7,0.0687,0.0687,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2925,,,,jin-seob park||kor,,,0.3333,0.65,high_risk,high_risk
in_beom_hwang__kor,In-beom Hwang,KOR,MID,69,0.6856,0.6856,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.897,,,,in-beom hwang||kor,,,0.97,0.785,medium_risk,medium_risk
brian_gutierrez__mex,Brian Gutierrez,MEX,MID,67,0.6683,0.6683,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7685,,,,brian gutierrez||mex,,,0.8333,0.7778,medium_risk,medium_risk
denzell_garcia__mex,Denzell Garcia,MEX,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2575,,,,denzell garcia||mex,,,0.3333,0.35,high_risk,high_risk
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,88,0.8834,0.8834,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8639,,,,alvaro fidalgo||mex,,,0.97,0.6875,medium_risk,medium_risk
obed_vargas__mex,Obed Vargas,MEX,MID,6,0.0619,0.0619,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6873,,,,obed vargas||mex,,,0.8182,0.5429,high_risk,high_risk
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,38,0.3786,0.3786,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7563,,,,hee-chan hwang||kor,,,0.8676,0.6333,high_risk,high_risk
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,72,0.7208,0.7208,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4607,,,,dong-gyeong lee||kor,,,0.5357,0.6,high_risk,high_risk
edson_alvarez__mex,Edson Alvarez,MEX,MID,43,0.4344,0.4344,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
joe_bell__nzl,Joe Bell,NZL,MID,62,0.6207,0.6207,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8244,,,,joe bell||nzl,,,0.9333,0.6667,medium_risk,medium_risk
elijah_just__nzl,Elijah Just,NZL,MID,89,0.8876,0.8876,transfermarkt_availability_split_2026_06_07,sikker starter - Transfermarkt landshold,,,,,,0.8857,,,,elijah just||nzl,,,0.9394,0.8367,medium_risk,medium_risk
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,34,0.3378,0.3378,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5947,,,,orbelin pineda||mex,,,0.6804,0.6402,high_risk,high_risk
erik_lira__mex,Erik Lira,MEX,MID,54,0.5447,0.5447,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5644,,,,erik lira||mex,,,0.6562,0.6,high_risk,high_risk
gilberto_mora__mex,Gilberto Mora,MEX,MID,30,0.2971,0.2971,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
cesar_huerta__mex,Cesar Huerta,MEX,MID,8,0.0765,0.0765,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
erick_sanchez__mex,Erick Sanchez,MEX,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6576,,,,erick sanchez||mex,,,0.7647,0.6,high_risk,high_risk
luis_chavez__mex,Luis Chavez,MEX,MID,38,0.3826,0.3826,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
luis_romo__mex,Luis Romo,MEX,MID,56,0.559,0.559,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
roberto_alvarado__mex,Roberto Alvarado,MEX,MID,58,0.576,0.576,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6394,,,,roberto alvarado||mex,,,0.7246,0.6638,medium_risk,medium_risk
carlos_rodriguez__mex,Carlos Rodriguez,MEX,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
callum_mccowatt__nzl,Callum McCowatt,NZL,MID,38,0.3819,0.3819,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7572,,,,callum mccowatt||nzl,,,0.8387,0.7222,medium_risk,medium_risk
ryan_thomas__nzl,Ryan Thomas,NZL,MID,62,0.6186,0.6186,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,ryan thomas||nzl,,,0.97,0.6,high_risk,high_risk
marko_stamenic__nzl,Marko Stamenic,NZL,MID,90,0.9032,0.9032,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8985,,,,marko stamenic||nzl,,,0.97,0.7895,medium_risk,medium_risk
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,86,0.8587,0.8587,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8456,,,,sarpreet singh||nzl,,,0.9677,0.6393,high_risk,high_risk
matthew_garbett__nzl,Matthew Garbett,NZL,MID,43,0.4267,0.4267,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8803,,,,matthew garbett||nzl,,,0.97,0.7358,medium_risk,medium_risk
alex_rufer__nzl,Alex Rufer,NZL,MID,32,0.3156,0.3156,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5288,,,,alex rufer||nzl,,,0.5957,0.679,medium_risk,medium_risk
ben_old__nzl,Ben Old,NZL,MID,37,0.3709,0.3709,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8147,,,,ben old||nzl,,,0.9474,0.6,high_risk,high_risk
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,5,0.0474,0.0474,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8655,,,,lachlan bayliss||nzl,,,0.97,0.6923,unknown,unknown
miguel_almir_n__par,Miguel Almiron,PAR,MID,91,0.9133,0.9133,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8699,,,,miguel almiron||par,,,0.9605,0.7304,medium_risk,medium_risk
alejandro_romero_gamarra__par,Alejandro Romero Gamarra,PAR,MID,26,0.2617,0.2617,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
mauricio_magalhaes_prado__par,Mauricio Magalhaes Prado,PAR,MID,32,0.3187,0.3187,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
gustavo_caballero__par,Gustavo Caballero,PAR,MID,5,0.047,0.047,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
sphephelo_yaya_sithole__rsa,Sphephelo Yaya Sithole,RSA,MID,80,0.8032,0.8032,transfermarkt_availability_split_2026_06_04,sandsynlig starter - Transfermarkt landshold,,,,,,0.8032,,,,sphephelo yaya sithole||rsa,,,0.8636,0.8,medium_risk,medium_risk
teboho_mokoena__rsa,Teboho Mokoena,RSA,MID,67,0.6667,0.6667,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7948,,,,teboho mokoena||rsa,,,0.8793,0.7253,medium_risk,medium_risk
andr_s_cubas__par,Andres Cubas,PAR,MID,63,0.6302,0.6302,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7229,,,,andres cubas||par,,,0.8378,0.6081,high_risk,high_risk
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.2647,,,,lucas ramon romero||par,,,0.2857,0.7895,medium_risk,medium_risk
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,60,0.6047,0.6047,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6848,,,,damian bobadilla||par,,,0.7273,0.8333,medium_risk,medium_risk
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,5,0.0494,0.0494,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.387,,,,matias galarza fonda||par,,,0.45,0.6,high_risk,high_risk
ram_n_sosa__par,Ramon Sosa,PAR,MID,11,0.1096,0.1096,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8064,,,,ramon sosa||par,,,0.8636,0.8108,medium_risk,medium_risk
diego_g_mez__par,Diego Gomez,PAR,MID,90,0.9002,0.9002,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7703,,,,diego gomez||par,,,0.8696,0.6739,medium_risk,medium_risk
hugo_cuenca__par,Hugo Cuenca,PAR,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3974,,,,hugo cuenca||par,,,0.5,0.4138,high_risk,high_risk
braian_ojeda__par,Braian Ojeda,PAR,MID,28,0.2834,0.2834,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5324,,,,braian ojeda||par,,,0.619,0.6,high_risk,high_risk
joaqu_n_piquerez__uru,Joaquin Piquerez,URU,MID,53,0.528,0.528,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7167,,,,joaquin piquerez||uru,,,0.8333,0.6,high_risk,high_risk
federico_valverde__uru,Federico Valverde,URU,MID,89,0.8894,0.8894,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.88,,,,federico valverde||uru,,,0.9506,0.7876,medium_risk,medium_risk
rodrigo_bentancur__uru,Rodrigo Bentancur,URU,MID,86,0.8642,0.8642,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
themba_zwane__rsa,Themba Zwane,RSA,MID,60,0.6009,0.6009,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.688,,,,themba zwane||rsa,,,0.8,0.6,high_risk,high_risk
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.344,,,,nicolas fonseca||uru,,,0.4,0.6,high_risk,high_risk
jayden_adams__rsa,Jayden Adams,RSA,MID,23,0.2299,0.2299,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0717,,,,jayden adams||rsa,,,0.0833,0.6,high_risk,high_risk
thalente_mbatha__rsa,Thalente Mbatha,RSA,MID,30,0.3021,0.3021,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5547,,,,thalente mbatha||rsa,,,0.6364,0.6333,high_risk,high_risk
giorgian_de_arrascaeta__uru,Giorgian De Arrascaeta,URU,MID,79,0.7878,0.7878,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
rodrigo_zalazar__uru,Rodrigo Zalazar,URU,MID,71,0.7115,0.7115,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
maxi_araujo__uru,Maxi Araujo,URU,MID,91,0.9087,0.9087,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8851,,,,maxi araujo||uru,,,0.97,0.75,medium_risk,medium_risk
juan_manuel_sanabria__uru,Juan Manuel Sanabria,URU,MID,10,0.0993,0.0993,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5812,,,,juan manuel sanabria||uru,,,0.625,0.8,medium_risk,medium_risk
agustin_canobbio__uru,Agustin Canobbio,URU,MID,48,0.4775,0.4775,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,14,0.1385,0.1385,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.731,,,,nicolas de la cruz||uru,,,0.85,0.6,high_risk,high_risk
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,5,0.048,0.048,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3949,,,,emiliano martinez toranza||uru,,,0.4545,0.625,high_risk,high_risk
tanner_tessmann__usa,Tanner Tessmann,USA,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8063,,,,tanner tessmann||usa,,,0.9375,0.6,high_risk,high_risk
brenden_aaronson__usa,Brenden Aaronson,USA,MID,8,0.0782,0.0782,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6836,,,,brenden aaronson||usa,,,0.7949,0.6,high_risk,high_risk
malik_tillman__usa,Malik Tillman,USA,MID,58,0.5807,0.5807,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6757,,,,malik tillman||usa,,,0.7857,0.6,high_risk,high_risk
giovanni_reyna__usa,Giovanni Reyna,USA,MID,35,0.3506,0.3506,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7955,,,,giovanni reyna||usa,,,0.925,0.6,high_risk,high_risk
cristian_roldan__usa,Cristian Roldan,USA,MID,6,0.0573,0.0573,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4722,,,,cristian roldan||usa,,,0.549,0.6,high_risk,high_risk
weston_mckennie__usa,Weston McKennie,USA,MID,63,0.6257,0.6257,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8215,,,,weston mckennie||usa,,,0.9552,0.6,high_risk,high_risk
tyler_adams__usa,Tyler Adams,USA,MID,81,0.8123,0.8123,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8298,,,,tyler adams||usa,,,0.9649,0.6,high_risk,high_risk
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,25,0.2535,0.2535,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.4417,,,,carlos andres gomez||col,,,0.5556,0.4146,high_risk,high_risk
jefferson_lerma__col,Jefferson Lerma,COL,MID,64,0.6388,0.6388,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8225,,,,jefferson lerma||col,,,0.9231,0.6887,medium_risk,medium_risk
aidan_morris__usa,Aidan Morris,USA,MID,0,0.0,0.0,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7453,,,,aidan morris||usa,,,0.8667,0.6,high_risk,high_risk
alex_zendejas__usa,Alex Zendejas,USA,MID,27,0.2654,0.2654,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
sebastian_berhalter__usa,Sebastian Berhalter,USA,MID,62,0.6178,0.6178,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.6894,,,,sebastian berhalter||usa,,,0.75,0.7692,medium_risk,medium_risk
manuel_ugarte__uru,Manuel Ugarte,URU,MID,85,0.852,0.852,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7396,,,,manuel ugarte||uru,,,0.814,0.7391,medium_risk,medium_risk
james_rodr_guez__col,James Rodriguez,COL,MID,82,0.82,0.82,manual_context_override_safe,sandsynlig starter - Transfermarkt landshold,,,,,,0.8875,,,,james rodriguez||col,,,0.97,0.7569,medium_risk,medium_risk
juan_quintero__col,Juan Quintero,COL,MID,4,0.0444,0.0444,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.0446,,,,juan quintero||col,,,0.05,0.6923,unknown,unknown
jhon_arias__col,Jhon Arias,COL,MID,67,0.6681,0.6681,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.8946,,,,jhon arias||col,,,0.97,0.7778,medium_risk,medium_risk
richard_r_os__col,Richard Rios,COL,MID,89,0.8948,0.8948,transfermarkt_availability_split_2026_06_07,sikker starter - Transfermarkt landshold,,,,,,0.8685,,,,richard rios||col,,,0.9091,0.8723,low_risk,low_risk
kevin_casta_o__col,Kevin Castano,COL,MID,8,0.0759,0.0759,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6173,,,,kevin castano||col,,,0.6571,0.8269,medium_risk,medium_risk
juan_portilla__col,Juan Portilla,COL,MID,27,0.2666,0.2666,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.43,,,,juan portilla||col,,,0.5,0.6,high_risk,high_risk
jaminton_campaz__col,Jaminton Campaz,COL,MID,4,0.043,0.043,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.4631,,,,jaminton campaz||col,,,0.5385,0.6,high_risk,high_risk
jorge_carrascal__col,Jorge Carrascal,COL,MID,26,0.2581,0.2581,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.5975,,,,jorge carrascal||col,,,0.6667,0.7037,medium_risk,medium_risk
denil_castillo__ecu,Denil Castillo,ECU,MID,24,0.2365,0.2365,transfermarkt_availability_split_2026_06_07,,,,,,,,,,,,,,,,,
gustavo_puerta__col,Gustavo Puerta,COL,MID,27,0.2706,0.2706,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.3363,,,,gustavo puerta||col,,,0.4286,0.3846,high_risk,high_risk
kendry_p_ez__ecu,Kendry Paez,ECU,MID,12,0.1237,0.1237,transfermarkt_availability_split_2026_06_07,rotation/usikker - Transfermarkt landshold,,,,,,0.6298,,,,kendry paez||ecu,,,0.6538,0.8947,medium_risk,medium_risk
gonzalo_plata__ecu,Gonzalo Plata,ECU,MID,78,0.7824,0.7824,transfermarkt_availability_split_2026_06_07,sandsynlig starter - Transfermarkt landshold,,,,,,0.7964,,,,gonzalo plata||ecu,,,0.9211,0.6133,high_risk,high_risk
alan_franco__ecu,Alan Franco,ECU,MID,4,0.0445,0.0445,transfermarkt_availability_split_2026_06_07,sjældent startende - Transfermarkt landshold,,,,,,0.45,,,,alan franco||ecu,,,0.5,0.7143,unknown,unknown
mois_s_caicedo__ecu,Moises Caicedo,ECU,MID,55,0.55,0.55,manual_context_override_safe,sikker starter - Transfermarkt landshold,,,,,,0.9079,,,,moises caicedo||ecu,,,0.97,0.8171,medium_risk,medium_risk
