player_id,player_name,team_id,position,pool_start_prob,pool_start_prob_source,ev_start_prob,ev_start_prob_source,start_prob_diff,minute_share,suspected_issue,recommended_action
mamadou_sarr__sen,Mamadou Sarr,SEN,DEF,0.4682,transfermarkt_availability_split_2026_06_04,0.4682,transfermarkt_availability_split_2026_06_01,0.0,0.042564,ok,No action.
yuito_suzuki__jpn,Yuito Suzuki,JPN,FWD,0.6857,transfermarkt_availability_split_2026_06_04,0.6857,transfermarkt_availability_split_2026_06_01,0.0,0.062336,ok,No action.
boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,0.8339,transfermarkt_availability_split_2026_06_04,0.8339,transfermarkt_availability_split_2026_06_01,0.0,0.075809,ok,No action.
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,0.5912,transfermarkt_availability_split_2026_06_04,0.5912,transfermarkt_availability_split_2026_06_01,0.0,0.053745,ok,No action.
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,0.5967,transfermarkt_availability_split_2026_06_04,0.5967,transfermarkt_availability_split_2026_06_01,0.0,0.054245,ok,No action.
keisuke_goto__jpn,Keisuke Goto,JPN,FWD,0.6844,transfermarkt_availability_split_2026_06_04,0.6844,transfermarkt_availability_split_2026_06_01,0.0,0.062218,ok,No action.
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,0.7469,transfermarkt_availability_split_2026_06_04,0.7469,transfermarkt_availability_split_2026_06_01,0.0,0.0679,ok,No action.
lucas_mendes__qat,Lucas Mendes,QAT,DEF,0.8649,transfermarkt_availability_split_2026_06_04,0.8649,transfermarkt_availability_split_2026_06_01,0.0,0.078627,ok,No action.
ali_jasim__irq,Ali Jasim,IRQ,MID,0.9352,transfermarkt_availability_split_2026_06_04,0.9352,transfermarkt_availability_split_2026_06_01,0.0,0.085018,ok,No action.
adil_boulbina__alg,Adil Boulbina,ALG,FWD,0.5847,transfermarkt_availability_split_2026_06_04,0.5847,transfermarkt_availability_split_2026_06_01,0.0,0.053155,ok,No action.
martin_vitik__cze,Martin Vitik,CZE,DEF,0.8269,transfermarkt_availability_split_2026_06_04,0.4918,transfermarkt_availability_split_2026_06_01,0.3351,0.044709,large_start_prob_mismatch_but_source_priority_not_higher,Manual review; do not overwrite without better source priority.
joris_kayembe__cod,Joris Kayembe,COD,DEF,0.6001,transfermarkt_availability_split_2026_06_04,0.6001,transfermarkt_availability_split_2026_06_01,0.0,0.054555,ok,No action.
ivan_toney__eng,Ivan Toney,ENG,FWD,0.344,transfermarkt_availability_split_2026_06_04,0.344,transfermarkt_availability_split_2026_06_01,0.0,0.031273,ok,No action.
alexander_n_bel__ger,Alexander Nübel,GER,GK,0.0596,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0596,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.005418,ok,No action.
carl_starfelt__swe,Carl Starfelt,SWE,DEF,0.4553,transfermarkt_availability_split_2026_06_04,0.4553,transfermarkt_availability_split_2026_06_01,0.0,0.041391,ok,No action.
mert_gunok__tur,Mert Günok,TUR,GK,0.2754,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2754,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.025036,ok,No action.
nihad_mujaki__bih,Nihad Mujakic,BIH,DEF,0.4396,transfermarkt_availability_split_2026_06_04,0.4396,transfermarkt_availability_split_2026_06_01,0.0,0.039964,ok,No action.
pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,0.8455,transfermarkt_availability_split_2026_06_04,0.8455,transfermarkt_availability_split_2026_06_01,0.0,0.076864,ok,No action.
willer_ditta__col,Willer Ditta,COL,DEF,0.3311,transfermarkt_availability_split_2026_06_04,0.3311,transfermarkt_availability_split_2026_06_01,0.0,0.0301,ok,No action.
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,0.5437,transfermarkt_availability_split_2026_06_04,0.5437,transfermarkt_availability_split_2026_06_01,0.0,0.049427,ok,No action.
victor_munoz__esp,Victor Munoz,ESP,FWD,0.873,transfermarkt_availability_split_2026_06_04,0.873,transfermarkt_availability_split_2026_06_01,0.0,0.079364,ok,No action.
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,0.3358,transfermarkt_availability_split_2026_06_04,0.3358,transfermarkt_availability_split_2026_06_01,0.0,0.030527,ok,No action.
pablo_gavi__esp,Pablo Gavi,ESP,MID,0.25,holdet_official_unmatched_default,0.25,holdet_official_unmatched_default,0.0,0.022727,ok,No action.
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,0.8456,transfermarkt_availability_split_2026_06_04,0.8456,transfermarkt_availability_split_2026_06_01,0.0,0.076873,ok,No action.
amir_al_ammari__irq,Amir Al Ammari,IRQ,MID,0.8671,transfermarkt_availability_split_2026_06_04,0.8671,transfermarkt_availability_split_2026_06_01,0.0,0.078827,ok,No action.
tomas_soucek__cze,Tomas Soucek,CZE,MID,0.9219,transfermarkt_availability_split_2026_06_04,0.9219,transfermarkt_availability_split_2026_06_01,0.0,0.083809,ok,No action.
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,0.3862,transfermarkt_availability_split_2026_06_04,0.3862,transfermarkt_availability_split_2026_06_01,0.0,0.035109,ok,No action.
egil_selvik__nor,Egil Selvik,NOR,GK,0.2446,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2446,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.022236,ok,No action.
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,0.0597,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0597,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.005427,ok,No action.
jason_geria__aus,Jason Geria,AUS,DEF,0.5529,transfermarkt_availability_split_2026_06_04,0.5529,transfermarkt_availability_split_2026_06_01,0.0,0.050264,ok,No action.
emam_ashour__egy,Emam Ashour,EGY,MID,0.6622,transfermarkt_availability_split_2026_06_04,0.6622,transfermarkt_availability_split_2026_06_01,0.0,0.0602,ok,No action.
carlos_acevedo__mex,Carlos Acevedo,MEX,GK,0.2278,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2278,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.020709,ok,No action.
miles_robinson__usa,Miles Robinson,USA,DEF,0.5132,transfermarkt_availability_split_2026_06_04,0.5132,transfermarkt_availability_split_2026_06_01,0.0,0.046655,ok,No action.
aiden_o_neill__aus,Aiden O'Neill,AUS,MID,0.8854,transfermarkt_availability_split_2026_06_04,0.8854,transfermarkt_availability_split_2026_06_01,0.0,0.080491,ok,No action.
fares_cha_bi__alg,Fares Chaibi,ALG,MID,0.7047,transfermarkt_availability_split_2026_06_04,0.7047,transfermarkt_availability_split_2026_06_01,0.0,0.064064,ok,No action.
tarek_salman__qat,Tarek Salman,QAT,DEF,0.7434,transfermarkt_availability_split_2026_06_04,0.7434,transfermarkt_availability_split_2026_06_01,0.0,0.067582,ok,No action.
thalente_mbatha__rsa,Thalente Mbatha,RSA,MID,0.5547,transfermarkt_availability_split_2026_06_04,0.5547,transfermarkt_availability_split_2026_06_01,0.0,0.050427,ok,No action.
ko_itakura__jpn,Ko Itakura,JPN,DEF,0.6414,transfermarkt_availability_split_2026_06_04,0.6414,transfermarkt_availability_split_2026_06_01,0.0,0.058309,ok,No action.
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,0.7957,transfermarkt_availability_split_2026_06_04,0.7957,transfermarkt_availability_split_2026_06_01,0.0,0.072336,ok,No action.
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,0.794,transfermarkt_availability_split_2026_06_04,0.794,transfermarkt_availability_split_2026_06_01,0.0,0.072182,ok,No action.
lucas_herrington__aus,Lucas Herrington,AUS,DEF,0.8795,transfermarkt_availability_split_2026_06_04,0.8795,transfermarkt_availability_split_2026_06_01,0.0,0.079955,ok,No action.
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,0.4417,transfermarkt_availability_split_2026_06_04,0.4417,transfermarkt_availability_split_2026_06_01,0.0,0.040155,ok,No action.
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,0.8045,transfermarkt_availability_split_2026_06_04,0.8045,transfermarkt_availability_split_2026_06_01,0.0,0.073136,ok,No action.
francis_de_vries__nzl,Francis de Vries,NZL,DEF,0.6054,transfermarkt_availability_split_2026_06_04,0.6054,transfermarkt_availability_split_2026_06_01,0.0,0.055036,ok,No action.
luca_jaquez__sui,Luca Jaquez,SUI,DEF,0.4562,transfermarkt_availability_split_2026_06_04,0.4562,transfermarkt_availability_split_2026_06_01,0.0,0.041473,ok,No action.
gustavo_vel_squez__par,Gustavo Velazquez,PAR,DEF,0.3942,transfermarkt_availability_split_2026_06_04,0.3942,transfermarkt_availability_split_2026_06_01,0.0,0.035836,ok,No action.
kaan_ayhan__tur,Kaan Ayhan,TUR,MID,0.7528,transfermarkt_availability_split_2026_06_04,0.7528,transfermarkt_availability_split_2026_06_01,0.0,0.068436,ok,No action.
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,0.8872,transfermarkt_availability_split_2026_06_04,0.8872,transfermarkt_availability_split_2026_06_01,0.0,0.080655,ok,No action.
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,0.43,transfermarkt_availability_split_2026_06_04,0.43,transfermarkt_availability_split_2026_06_01,0.0,0.039091,ok,No action.
isma_l_gharbi__tun,Ismael Gharbi,TUN,MID,0.8814,transfermarkt_availability_split_2026_06_04,0.8814,transfermarkt_availability_split_2026_06_01,0.0,0.080127,ok,No action.
finn_surman__nzl,Finn Surman,NZL,DEF,0.6455,transfermarkt_availability_split_2026_06_04,0.6455,transfermarkt_availability_split_2026_06_01,0.0,0.058682,ok,No action.
johan_manzambi__sui,Johan Manzambi,SUI,MID,0.873,transfermarkt_availability_split_2026_06_04,0.873,transfermarkt_availability_split_2026_06_01,0.0,0.079364,ok,No action.
elias_saad__tun,Elias Saad,TUN,MID,0.5733,transfermarkt_availability_split_2026_06_04,0.5733,transfermarkt_availability_split_2026_06_01,0.0,0.052118,ok,No action.
brice_samba__fra,Brice Samba,FRA,GK,0.0885,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0885,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.008045,ok,No action.
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,0.7525,transfermarkt_availability_split_2026_06_04,0.7525,transfermarkt_availability_split_2026_06_01,0.0,0.068409,ok,No action.
niko_sigur__can,Niko Sigur,CAN,MID,0.7463,transfermarkt_availability_split_2026_06_04,0.7463,transfermarkt_availability_split_2026_06_01,0.0,0.067845,ok,No action.
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,0.8262,transfermarkt_availability_split_2026_06_04,0.8262,transfermarkt_availability_split_2026_06_01,0.0,0.075109,ok,No action.
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,0.4056,transfermarkt_availability_split_2026_06_04,0.4056,transfermarkt_availability_split_2026_06_01,0.0,0.036873,ok,No action.
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,0.6942,transfermarkt_availability_split_2026_06_04,0.6942,transfermarkt_availability_split_2026_06_01,0.0,0.063109,ok,No action.
james_trafford__eng,James Trafford,ENG,GK,0.1189,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1189,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010809,ok,No action.
carlos_harvey__pan,Carlos Harvey,PAN,MID,0.6757,transfermarkt_availability_split_2026_06_04,0.6757,transfermarkt_availability_split_2026_06_01,0.0,0.061427,ok,No action.
ime_okon__rsa,Ime Okon,RSA,DEF,0.8795,transfermarkt_availability_split_2026_06_04,0.8795,transfermarkt_availability_split_2026_06_01,0.0,0.079955,ok,No action.
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,0.9062,transfermarkt_availability_split_2026_06_04,0.6844,transfermarkt_availability_split_2026_06_01,0.2218,0.062218,large_start_prob_mismatch_but_source_priority_not_higher,Manual review; do not overwrite without better source priority.
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,0.6101,transfermarkt_availability_split_2026_06_04,0.6101,transfermarkt_availability_split_2026_06_01,0.0,0.055464,ok,No action.
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,0.5787,transfermarkt_availability_split_2026_06_04+context_override,0.5787,start_vs_appearance_context_override_2026_06_04,0.0,0.04,ok,No action.
mark_flekken__ned,Mark Flekken,NED,GK,0.1525,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1525,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.013864,ok,No action.
stopira__cpv,Stopira,CPV,DEF,0.654,transfermarkt_availability_split_2026_06_04,0.654,transfermarkt_availability_split_2026_06_01,0.0,0.059455,ok,No action.
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,0.7457,transfermarkt_availability_split_2026_06_04,0.7457,transfermarkt_availability_split_2026_06_01,0.0,0.067791,ok,No action.
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,0.8579,transfermarkt_availability_split_2026_06_04,0.8579,transfermarkt_availability_split_2026_06_01,0.0,0.077991,ok,No action.
jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,DEF,0.8502,transfermarkt_availability_split_2026_06_04,0.8502,transfermarkt_availability_split_2026_06_01,0.0,0.077291,ok,No action.
marko_stamenic__nzl,Marko Stamenic,NZL,MID,0.8985,transfermarkt_availability_split_2026_06_04,0.8985,transfermarkt_availability_split_2026_06_01,0.0,0.081682,ok,No action.
luca_zidane__alg,Luca Zidane,ALG,GK,0.399,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.399,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.036273,ok,No action.
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,0.9141,transfermarkt_availability_split_2026_06_04,0.9141,transfermarkt_availability_split_2026_06_01,0.0,0.0831,ok,No action.
noah_sadiki__cod,Noah Sadiki,COD,MID,0.8171,transfermarkt_availability_split_2026_06_04,0.8171,transfermarkt_availability_split_2026_06_01,0.0,0.074282,ok,No action.
baris_alper_yilmaz__tur,Baris Alper Yilmaz,TUR,FWD,0.8921,transfermarkt_availability_split_2026_06_04,0.8921,transfermarkt_availability_split_2026_06_01,0.0,0.0811,ok,No action.
senne_lammens__bel,Senne Lammens,BEL,GK,0.114,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.114,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010364,ok,No action.
david_cabezas__ecu,David Cabezas,ECU,GK,0.4287,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4287,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.038973,ok,No action.
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,0.793,transfermarkt_availability_split_2026_06_04,0.793,transfermarkt_availability_split_2026_06_01,0.0,0.072091,ok,No action.
ben_doak__sco,Ben Doak,SCO,MID,0.8529,transfermarkt_availability_split_2026_06_04,0.8529,transfermarkt_availability_split_2026_06_01,0.0,0.077536,ok,No action.
ricardo_ad__hai,Ricardo Ade,HAI,DEF,0.7464,transfermarkt_availability_split_2026_06_04,0.7464,transfermarkt_availability_split_2026_06_01,0.0,0.067855,ok,No action.
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.5432,transfermarkt_availability_split_2026_06_04,0.5432,transfermarkt_availability_split_2026_06_01,0.0,0.049382,ok,No action.
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,0.7823,transfermarkt_availability_split_2026_06_04,0.7823,transfermarkt_availability_split_2026_06_01,0.0,0.071118,ok,No action.
timothy_weah__usa,Timothy Weah,USA,FWD,0.7859,transfermarkt_availability_split_2026_06_04,0.7859,transfermarkt_availability_split_2026_06_01,0.0,0.071445,ok,No action.
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,0.6287,transfermarkt_availability_split_2026_06_04,0.6287,transfermarkt_availability_split_2026_06_01,0.0,0.057155,ok,No action.
axel_witsel__bel,Axel Witsel,BEL,MID,0.8263,transfermarkt_availability_split_2026_06_04,0.8263,transfermarkt_availability_split_2026_06_01,0.0,0.075118,ok,No action.
alvaro_montero__col,Alvaro Montero,COL,GK,0.1021,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1021,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.009282,ok,No action.
stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,0.3715,transfermarkt_availability_split_2026_06_04,0.3715,transfermarkt_availability_split_2026_06_01,0.0,0.033773,ok,No action.
michel_aebischer__sui,Michel Aebischer,SUI,MID,0.5181,transfermarkt_availability_split_2026_06_04,0.5181,transfermarkt_availability_split_2026_06_01,0.0,0.0471,ok,No action.
keisuke_sako__jpn,Keisuke Osako,JPN,GK,0.2016,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2016,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.018327,ok,No action.
merchas_doski__irq,Merchas Doski,IRQ,DEF,0.8342,transfermarkt_availability_split_2026_06_04,0.8342,transfermarkt_availability_split_2026_06_01,0.0,0.075836,ok,No action.
giovanni_reyna__usa,Giovanni Reyna,USA,MID,0.7955,transfermarkt_availability_split_2026_06_04,0.7955,transfermarkt_availability_split_2026_06_01,0.0,0.072318,ok,No action.
rani_khedira__tun,Rani Khedira,TUN,MID,0.873,transfermarkt_availability_split_2026_06_04,0.873,transfermarkt_availability_split_2026_06_01,0.0,0.079364,ok,No action.
rayan__bra,Rayan,BRA,FWD,0.6933,transfermarkt_availability_split_2026_06_04,0.6933,transfermarkt_availability_split_2026_06_01,0.0,0.063027,ok,No action.
david_jurasek__cze,David Jurasek,CZE,DEF,0.8754,transfermarkt_availability_split_2026_06_04,0.6253,transfermarkt_availability_split_2026_06_01,0.2501,0.056845,large_start_prob_mismatch_but_source_priority_not_higher,Manual review; do not overwrite without better source priority.
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,0.6453,transfermarkt_availability_split_2026_06_04,0.6453,transfermarkt_availability_split_2026_06_01,0.0,0.058664,ok,No action.
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,0.8187,transfermarkt_availability_split_2026_06_04,0.8187,transfermarkt_availability_split_2026_06_01,0.0,0.074427,ok,No action.
firas_chaouat__tun,Firas Chaouat,TUN,FWD,0.5292,transfermarkt_availability_split_2026_06_04,0.5292,transfermarkt_availability_split_2026_06_01,0.0,0.048109,ok,No action.
viktor_johansson__swe,Viktor Johansson,SWE,GK,0.2228,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2228,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.020255,ok,No action.
djibril_sow__sui,Djibril Sow,SUI,MID,0.6478,transfermarkt_availability_split_2026_06_04,0.6478,transfermarkt_availability_split_2026_06_01,0.0,0.058891,ok,No action.
jerome_opoku__gha,Jerome Opoku,GHA,DEF,0.3969,transfermarkt_availability_split_2026_06_04,0.3969,transfermarkt_availability_split_2026_06_01,0.0,0.036082,ok,No action.
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,0.7078,transfermarkt_availability_split_2026_06_04,0.7078,transfermarkt_availability_split_2026_06_01,0.0,0.064345,ok,No action.
nidal_celik__bih,Nidal Celik,BIH,DEF,0.6128,transfermarkt_availability_split_2026_06_04,0.6128,transfermarkt_availability_split_2026_06_01,0.0,0.055709,ok,No action.
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,0.443,transfermarkt_availability_split_2026_06_04,0.443,transfermarkt_availability_split_2026_06_01,0.0,0.040273,ok,No action.
wagner_pina__cpv,Wagner Pina,CPV,DEF,0.5432,transfermarkt_availability_split_2026_06_04,0.5432,transfermarkt_availability_split_2026_06_01,0.0,0.049382,ok,No action.
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,0.731,transfermarkt_availability_split_2026_06_04,0.731,transfermarkt_availability_split_2026_06_01,0.0,0.066455,ok,No action.
yvon_mvogo__sui,Yvon Mvogo,SUI,GK,0.2688,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2688,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.024436,ok,No action.
jonathan_osorio__can,Jonathan Osorio,CAN,MID,0.7211,transfermarkt_availability_split_2026_06_04,0.7211,transfermarkt_availability_split_2026_06_01,0.0,0.065555,ok,No action.
leverton_pierre__hai,Leverton Pierre,HAI,MID,0.7773,transfermarkt_availability_split_2026_06_04,0.7773,transfermarkt_availability_split_2026_06_01,0.0,0.070664,ok,No action.
jose_fajardo__pan,Jose Fajardo,PAN,FWD,0.714,transfermarkt_availability_split_2026_06_04,0.714,transfermarkt_availability_split_2026_06_01,0.0,0.064909,ok,No action.
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,0.649,transfermarkt_availability_split_2026_06_04,0.649,transfermarkt_availability_split_2026_06_01,0.0,0.059,ok,No action.
luc_de_fougerolles__can,Luc De Fougerolles,CAN,DEF,0.3375,transfermarkt_availability_split_2026_06_04,0.3375,transfermarkt_availability_split_2026_06_01,0.0,0.030682,ok,No action.
amine_gouiri__alg,Amine Gouiri,ALG,FWD,0.817,transfermarkt_availability_split_2026_06_04,0.817,transfermarkt_availability_split_2026_06_01,0.0,0.074273,ok,No action.
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,0.7129,transfermarkt_availability_split_2026_06_04,0.7129,transfermarkt_availability_split_2026_06_01,0.0,0.064809,ok,No action.
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,0.6168,transfermarkt_availability_split_2026_06_04,0.6168,transfermarkt_availability_split_2026_06_01,0.0,0.056073,ok,No action.
pascal_gross__ger,Pascal Gross,GER,MID,0.5821,transfermarkt_availability_split_2026_06_04,0.5821,transfermarkt_availability_split_2026_06_01,0.0,0.052918,ok,No action.
justin_bijlow__ned,Justin Bijlow,NED,GK,0.1442,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1442,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.013109,ok,No action.
derrick_kohn__gha,Derrick Köhn,GHA,DEF,0.6728,transfermarkt_availability_split_2026_06_04,0.6728,transfermarkt_availability_split_2026_06_01,0.0,0.061164,ok,No action.
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,0.6728,transfermarkt_availability_split_2026_06_04,0.6728,transfermarkt_availability_split_2026_06_01,0.0,0.061164,ok,No action.
hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,0.7341,transfermarkt_availability_split_2026_06_04,0.7341,transfermarkt_availability_split_2026_06_01,0.0,0.066736,ok,No action.
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,0.7519,transfermarkt_availability_split_2026_06_04,0.7519,transfermarkt_availability_split_2026_06_01,0.0,0.068355,ok,No action.
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,0.6808,transfermarkt_availability_split_2026_06_04,0.6808,transfermarkt_availability_split_2026_06_01,0.0,0.061891,ok,No action.
jacob_italiano__aus,Jacob Italiano,AUS,DEF,0.7116,transfermarkt_availability_split_2026_06_04,0.7116,transfermarkt_availability_split_2026_06_01,0.0,0.064691,ok,No action.
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,0.8438,transfermarkt_availability_split_2026_06_04,0.8438,transfermarkt_availability_split_2026_06_01,0.0,0.076709,ok,No action.
erick_sanchez__mex,Erick Sanchez,MEX,MID,0.6576,transfermarkt_availability_split_2026_06_04,0.6576,transfermarkt_availability_split_2026_06_01,0.0,0.059782,ok,No action.
elijah_just__nzl,Elijah Just,NZL,MID,0.8857,transfermarkt_availability_split_2026_06_04,0.8857,transfermarkt_availability_split_2026_06_01,0.0,0.080518,ok,No action.
jack_hendry__sco,Jack Hendry,SCO,DEF,0.5532,transfermarkt_availability_split_2026_06_04,0.5532,transfermarkt_availability_split_2026_06_01,0.0,0.050291,ok,No action.
jose_hurtado__ecu,Jose Hurtado,ECU,DEF,0.25,holdet_official_unmatched_default,0.25,holdet_official_unmatched_default,0.0,0.022727,ok,No action.
german_berterame__mex,German Berterame,MEX,FWD,0.5779,transfermarkt_availability_split_2026_06_04,0.5779,transfermarkt_availability_split_2026_06_01,0.0,0.052536,ok,No action.
ivan_ba_i__bih,Ivan Basic,BIH,MID,0.4913,transfermarkt_availability_split_2026_06_04,0.4913,transfermarkt_availability_split_2026_06_01,0.0,0.044664,ok,No action.
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,0.724,transfermarkt_availability_split_2026_06_04,0.724,transfermarkt_availability_split_2026_06_01,0.0,0.065818,ok,No action.
orlando_gill__par,Orlando Gill,PAR,GK,0.3157,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.3157,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.0287,ok,No action.
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,0.5747,transfermarkt_availability_split_2026_06_04,0.5747,transfermarkt_availability_split_2026_06_01,0.0,0.052245,ok,No action.
marwan_ateya__egy,Marwan Ateya,EGY,MID,0.8011,transfermarkt_availability_split_2026_06_04,0.8011,transfermarkt_availability_split_2026_06_01,0.0,0.072827,ok,No action.
wilson_isidor__hai,Wilson Isidor,HAI,FWD,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
zizo__egy,Ahmed Zizo,EGY,MID,0.7866,transfermarkt_availability_split_2026_06_04,0.7866,transfermarkt_availability_split_2026_06_01,0.0,0.071509,ok,No action.
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,0.8245,transfermarkt_availability_split_2026_06_04,0.8245,transfermarkt_availability_split_2026_06_01,0.0,0.074955,ok,No action.
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,0.7525,transfermarkt_availability_split_2026_06_04,0.7525,transfermarkt_availability_split_2026_06_01,0.0,0.068409,ok,No action.
jamie_leweling__ger,Jamie Leweling,GER,MID,0.525,transfermarkt_availability_split_2026_06_04,0.525,transfermarkt_availability_split_2026_06_01,0.0,0.047727,ok,No action.
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,0.3857,transfermarkt_availability_split_2026_06_04,0.3857,transfermarkt_availability_split_2026_06_01,0.0,0.035064,ok,No action.
isma_l_bennacer__alg,Ismael Bennacer,ALG,MID,0.7025,transfermarkt_availability_split_2026_06_04,0.7025,transfermarkt_availability_split_2026_06_01,0.0,0.063864,ok,No action.
edmilson_junior__qat,Edmilson Junior,QAT,FWD,0.8529,transfermarkt_availability_split_2026_06_04,0.8529,transfermarkt_availability_split_2026_06_01,0.0,0.077536,ok,No action.
andr_s_cubas__par,Andres Cubas,PAR,MID,0.7229,transfermarkt_availability_split_2026_06_04,0.7229,transfermarkt_availability_split_2026_06_01,0.0,0.065718,ok,No action.
almoez_ali__qat,Almoez Ali,QAT,FWD,0.8237,transfermarkt_availability_split_2026_06_04,0.8237,transfermarkt_availability_split_2026_06_01,0.0,0.074882,ok,No action.
marco_friedl__aut,Marco Friedl,AUT,DEF,0.4745,transfermarkt_availability_split_2026_06_04,0.4745,transfermarkt_availability_split_2026_06_01,0.0,0.043136,ok,No action.
