player_id,player_name,team_id,position,component_weighted_sum,base_ev_before_price_quality,price_quality_ev,expected_final_ev,actual_final_ev,formula_diff,component_source,base_ev_source,repair_status
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,0.259697,0.259697,0.389545,0.318129,0.318129,0,complete_components,component_weighted_sum,component_base_rebuilt
yvon_mvogo__sui,Yvon Mvogo,SUI,GK,0.453988,0.453988,0.150059,0.31722,0.31722,0,complete_components,component_weighted_sum,component_base_rebuilt
patrick_pentz__aut,Patrick Pentz,AUT,GK,0.447663,0.447663,0.154641,0.315803,0.315803,-0,complete_components,component_weighted_sum,component_base_rebuilt
wilson_isidor__hai,Wilson Isidor,HAI,FWD,0.256399,0.256399,0.384598,0.314089,0.314089,0,complete_components,component_weighted_sum,component_base_rebuilt
erick_sanchez__mex,Erick Sanchez,MEX,MID,0.340419,0.340419,0.275449,0.311183,0.311183,0,complete_components,component_weighted_sum,component_base_rebuilt
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,0.419436,0.419436,0.178382,0.310962,0.310962,0,complete_components,component_weighted_sum,component_base_rebuilt
habib_diarra__sen,Habib Diarra,SEN,MID,0.25379,0.25379,0.380685,0.310893,0.310893,0,complete_components,component_weighted_sum,component_base_rebuilt
joan_garcia__esp,Joan Garcia,ESP,GK,0.405092,0.405092,0.194949,0.310528,0.310528,0,complete_components,component_weighted_sum,component_base_rebuilt
hjalmar_ekdal__swe,Hjalmar Ekdal,SWE,DEF,0.443027,0.443027,0.145156,0.308985,0.308985,-0,complete_components,component_weighted_sum,component_base_rebuilt
marko_farji__irq,Marko Farji,IRQ,MID,0.252213,0.252213,0.37832,0.308961,0.308961,-0,complete_components,component_weighted_sum,component_base_rebuilt
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,0.359267,0.359267,0.2473,0.308882,0.308882,0,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,MID,0.40169,0.40169,0.192277,0.307454,0.307454,-0,complete_components,component_weighted_sum,component_base_rebuilt
matheus_nunes__por,Matheus Nunes,POR,MID,0.250608,0.250608,0.375912,0.306995,0.306995,0,complete_components,component_weighted_sum,component_base_rebuilt
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,0.250353,0.250353,0.375529,0.306682,0.306682,-0,complete_components,component_weighted_sum,component_base_rebuilt
themba_zwane__rsa,Themba Zwane,RSA,MID,0.249202,0.249202,0.373803,0.305272,0.305272,-0,complete_components,component_weighted_sum,component_base_rebuilt
d_enis_burni__bih,Dzenis Burnic,BIH,MID,0.381581,0.381581,0.211611,0.305095,0.305094,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,0.376077,0.376077,0.214583,0.303405,0.303405,0,complete_components,component_weighted_sum,component_base_rebuilt
hugo_cuenca__par,Hugo Cuenca,PAR,MID,0.399495,0.399495,0.182828,0.301995,0.301995,0,complete_components,component_weighted_sum,component_base_rebuilt
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,0.351423,0.351423,0.239326,0.300979,0.30098,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,0.370461,0.370461,0.209296,0.297937,0.297937,0,complete_components,component_weighted_sum,component_base_rebuilt
jorrel_hato__ned,Jorrel Hato,NED,DEF,0.429485,0.429485,0.134101,0.296562,0.296562,-0,complete_components,component_weighted_sum,component_base_rebuilt
evidence_makgopa__rsa,Evidence Makgopa,RSA,FWD,0.405196,0.405196,0.163111,0.296258,0.296258,0,complete_components,component_weighted_sum,component_base_rebuilt
tahith_chong__cuw,Tahith Chong,CUW,MID,0.241014,0.241014,0.361521,0.295242,0.295242,-0,complete_components,component_weighted_sum,component_base_rebuilt
eberechi_eze__eng,Eberechi Eze,ENG,MID,0.239427,0.239427,0.35914,0.293298,0.293298,0,complete_components,component_weighted_sum,component_base_rebuilt
marc_pubill__esp,Marc Pubill,ESP,DEF,0.384621,0.384621,0.18036,0.292704,0.292704,0,complete_components,component_weighted_sum,component_base_rebuilt
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,DEF,0.484943,0.484943,0.056402,0.2921,0.292099,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
james_trafford__eng,James Trafford,ENG,GK,0.278697,0.278697,0.306694,0.291296,0.291296,0,complete_components,component_weighted_sum,component_base_rebuilt
adil_boulbina__alg,Adil Boulbina,ALG,FWD,0.384729,0.384729,0.175601,0.290621,0.290621,-0,complete_components,component_weighted_sum,component_base_rebuilt
kadir_barria__pan,Kadir Barria,PAN,FWD,0.298452,0.298452,0.27994,0.290122,0.290122,0,complete_components,component_weighted_sum,component_base_rebuilt
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,0.324096,0.324096,0.246873,0.289346,0.289346,0,complete_components,component_weighted_sum,component_base_rebuilt
viktor_johansson__swe,Viktor Johansson,SWE,GK,0.341581,0.341581,0.225349,0.289277,0.289276,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
salih_ozcan__tur,Salih Özcan,TUR,MID,0.337678,0.337678,0.22857,0.288579,0.288579,-0,complete_components,component_weighted_sum,component_base_rebuilt
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,0.411615,0.411615,0.130824,0.285259,0.285259,-0,complete_components,component_weighted_sum,component_base_rebuilt
danilo_dos_santos__bra,Danilo dos Santos,BRA,MID,0.232853,0.232853,0.34928,0.285245,0.285245,-0,complete_components,component_weighted_sum,component_base_rebuilt
alex_arce__par,Alex Arce,PAR,FWD,0.399195,0.399195,0.145402,0.284988,0.284988,-0,complete_components,component_weighted_sum,component_base_rebuilt
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,0.387908,0.387908,0.156801,0.28391,0.28391,0,complete_components,component_weighted_sum,component_base_rebuilt
almoez_ali__qat,Almoez Ali,QAT,FWD,0.230869,0.230869,0.346303,0.282814,0.282815,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
eray_c_mert__sui,Eray Cömert,SUI,DEF,0.442964,0.442964,0.086321,0.282475,0.282474,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,0.228949,0.228949,0.343423,0.280462,0.280463,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
hans_vanaken__bel,Hans Vanaken,BEL,MID,0.228731,0.228731,0.343097,0.280196,0.280195,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,0.227865,0.227865,0.341797,0.279134,0.279135,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,0.312943,0.312943,0.234191,0.277505,0.277505,0,complete_components,component_weighted_sum,component_base_rebuilt
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,0.226132,0.226132,0.339198,0.277012,0.277012,0,complete_components,component_weighted_sum,component_base_rebuilt
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,0.224878,0.224878,0.337317,0.275476,0.275476,0,complete_components,component_weighted_sum,component_base_rebuilt
senne_lammens__bel,Senne Lammens,BEL,GK,0.250097,0.250097,0.301373,0.273171,0.273171,-0,complete_components,component_weighted_sum,component_base_rebuilt
liam_millar__can,Liam Millar,CAN,MID,0.222852,0.222852,0.334278,0.272994,0.272994,0,complete_components,component_weighted_sum,component_base_rebuilt
goncalo_guedes__por,Goncalo Guedes,POR,FWD,0.389575,0.389575,0.12937,0.272483,0.272483,0,complete_components,component_weighted_sum,component_base_rebuilt
nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,0.346078,0.346078,0.178511,0.270673,0.270673,0,complete_components,component_weighted_sum,component_base_rebuilt
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,0.300437,0.300437,0.23427,0.270662,0.270662,0,complete_components,component_weighted_sum,component_base_rebuilt
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,0.220627,0.220627,0.33094,0.270268,0.270268,0,complete_components,component_weighted_sum,component_base_rebuilt
petar_musa__cro,Petar Musa,CRO,FWD,0.21948,0.21948,0.32922,0.268863,0.268863,0,complete_components,component_weighted_sum,component_base_rebuilt
ali_alipour__irn,Ali Alipour,IRN,FWD,0.415341,0.415341,0.087055,0.267612,0.267612,-0,complete_components,component_weighted_sum,component_base_rebuilt
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,0.218182,0.218182,0.327273,0.267273,0.267273,0,complete_components,component_weighted_sum,component_base_rebuilt
miro_muheim__sui,Miro Muheim,SUI,DEF,0.37749,0.37749,0.132201,0.26711,0.26711,0,complete_components,component_weighted_sum,component_base_rebuilt
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,0.218011,0.218011,0.327017,0.267064,0.267063,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
aurele_amenda__sui,Aurele Amenda,SUI,DEF,0.375296,0.375296,0.13193,0.265781,0.265781,-0,complete_components,component_weighted_sum,component_base_rebuilt
mark_flekken__ned,Mark Flekken,NED,GK,0.228506,0.228506,0.309113,0.264779,0.264779,-0,complete_components,component_weighted_sum,component_base_rebuilt
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,0.215056,0.215056,0.322584,0.263444,0.263444,0,complete_components,component_weighted_sum,component_base_rebuilt
elye_wahi__civ,Elye Wahi,CIV,FWD,0.213056,0.213056,0.319584,0.260994,0.260994,0,complete_components,component_weighted_sum,component_base_rebuilt
facundo_torres__uru,Facundo Torres,URU,FWD,0.332557,0.332557,0.168117,0.258559,0.258559,-0,complete_components,component_weighted_sum,component_base_rebuilt
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,0.206737,0.206737,0.310106,0.253253,0.253253,-0,complete_components,component_weighted_sum,component_base_rebuilt
michal_sadilek__cze,Michal Sadilek,CZE,MID,0.206439,0.206439,0.309658,0.252888,0.252888,0,complete_components,component_weighted_sum,component_base_rebuilt
german_berterame__mex,German Berterame,MEX,FWD,0.28189,0.28189,0.214187,0.251424,0.251423,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
lukas_cerv__cze,Lukas Cerv,CZE,MID,0.20339,0.20339,0.305085,0.249153,0.249153,0,complete_components,component_weighted_sum,component_base_rebuilt
obed_vargas__mex,Obed Vargas,MEX,MID,0.36223,0.36223,0.109796,0.248635,0.248635,0,complete_components,component_weighted_sum,component_base_rebuilt
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,0.269893,0.269893,0.221645,0.248181,0.248181,-0,complete_components,component_weighted_sum,component_base_rebuilt
franck_kessie__civ,Franck Kessie,CIV,MID,0.201889,0.201889,0.302833,0.247314,0.247314,0,complete_components,component_weighted_sum,component_base_rebuilt
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,0.379359,0.379359,0.08575,0.247235,0.247235,0,complete_components,component_weighted_sum,component_base_rebuilt
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,0.201284,0.201284,0.301926,0.246573,0.246573,0,complete_components,component_weighted_sum,component_base_rebuilt
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,0.364718,0.364718,0.100803,0.245956,0.245956,-0,complete_components,component_weighted_sum,component_base_rebuilt
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,0.200763,0.200763,0.301144,0.245934,0.245935,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,0.20005,0.20005,0.300075,0.245061,0.245061,-0,complete_components,component_weighted_sum,component_base_rebuilt
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,0.199559,0.199559,0.299338,0.24446,0.24446,0,complete_components,component_weighted_sum,component_base_rebuilt
endrick__bra,Endrick,BRA,FWD,0.373299,0.373299,0.084072,0.243147,0.243147,0,complete_components,component_weighted_sum,component_base_rebuilt
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,0.30587,0.30587,0.166185,0.243012,0.243012,0,complete_components,component_weighted_sum,component_base_rebuilt
jamie_leweling__ger,Jamie Leweling,GER,MID,0.302391,0.302391,0.168363,0.242078,0.242078,-0,complete_components,component_weighted_sum,component_base_rebuilt
gael_kakuta__cod,Gaël Kakuta,COD,MID,0.196791,0.196791,0.295187,0.241069,0.241069,-0,complete_components,component_weighted_sum,component_base_rebuilt
joaquin_seys__bel,Joaquin Seys,BEL,DEF,0.329895,0.329895,0.130301,0.240078,0.240078,0,complete_components,component_weighted_sum,component_base_rebuilt
vladimir_darida__cze,Vladimir Darida,CZE,MID,0.195958,0.195958,0.293937,0.240049,0.240049,0,complete_components,component_weighted_sum,component_base_rebuilt
adam_karabec__cze,Adam Karabec,CZE,MID,0.19554,0.19554,0.29331,0.239537,0.239536,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
nadiem_amiri__ger,Nadiem Amiri,GER,MID,0.371964,0.371964,0.076272,0.238903,0.238903,0,complete_components,component_weighted_sum,component_base_rebuilt
pape_matar_sarr__sen,Pape Matar Sarr,SEN,MID,0.278595,0.278595,0.187665,0.237677,0.237677,0,complete_components,component_weighted_sum,component_base_rebuilt
luca_jaquez__sui,Luca Jaquez,SUI,DEF,0.375143,0.375143,0.06814,0.236992,0.236992,0,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,0.293781,0.293781,0.167173,0.236807,0.236808,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,0.192287,0.192287,0.288431,0.235552,0.235552,0,complete_components,component_weighted_sum,component_base_rebuilt
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,0.25783,0.25783,0.206726,0.234833,0.234833,-0,complete_components,component_weighted_sum,component_base_rebuilt
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,0.381741,0.381741,0.050524,0.232693,0.232693,-0,complete_components,component_weighted_sum,component_base_rebuilt
tomas_chory__cze,Tomas Chory,CZE,FWD,0.18936,0.18936,0.28404,0.231966,0.231966,0,complete_components,component_weighted_sum,component_base_rebuilt
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,0.223136,0.223136,0.242142,0.231689,0.231689,0,complete_components,component_weighted_sum,component_base_rebuilt
awer_mabil__aus,Awer Mabil,AUS,FWD,0.231858,0.231858,0.229756,0.230912,0.230912,-0,complete_components,component_weighted_sum,component_base_rebuilt
malick_thiaw__ger,Malick Thiaw,GER,DEF,0.27589,0.27589,0.170076,0.228274,0.228274,0,complete_components,component_weighted_sum,component_base_rebuilt
nico_paz__arg,Nico Paz,ARG,MID,0.184892,0.184892,0.277338,0.226493,0.226493,0,complete_components,component_weighted_sum,component_base_rebuilt
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.272479,0.272479,0.167026,0.225025,0.225025,-0,complete_components,component_weighted_sum,component_base_rebuilt
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,0.182967,0.182967,0.27445,0.224134,0.224135,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,0.266047,0.266047,0.171243,0.223385,0.223385,-0,complete_components,component_weighted_sum,component_base_rebuilt
juan_portilla__col,Juan Portilla,COL,MID,0.182107,0.182107,0.273161,0.223081,0.223081,-0,complete_components,component_weighted_sum,component_base_rebuilt
ardon_jashari__sui,Ardon Jashari,SUI,MID,0.261861,0.261861,0.173122,0.221928,0.221929,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
mike_penders__bel,Mike Penders,BEL,GK,0.35357,0.35357,0.060655,0.221758,0.221758,-0,complete_components,component_weighted_sum,component_base_rebuilt
fiston_mayele__cod,Fiston Mayele,COD,FWD,0.288508,0.288508,0.137213,0.220425,0.220425,-0,complete_components,component_weighted_sum,component_base_rebuilt
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,0.18488,0.18488,0.263323,0.220179,0.220179,-0,complete_components,component_weighted_sum,component_base_rebuilt
alan_franco__ecu,Alan Franco,ECU,MID,0.335346,0.335346,0.078933,0.21996,0.21996,-0,complete_components,component_weighted_sum,component_base_rebuilt
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,0.344794,0.344794,0.064967,0.218872,0.218872,0,complete_components,component_weighted_sum,component_base_rebuilt
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,0.363387,0.363387,0.033968,0.215148,0.215148,-0,complete_components,component_weighted_sum,component_base_rebuilt
haissem_hassan__egy,Haissem Hassan,EGY,MID,0.3572,0.3572,0.03354,0.211553,0.211553,-0,complete_components,component_weighted_sum,component_base_rebuilt
zaid_ismail__irq,Zaid Ismail,IRQ,MID,0.171721,0.171721,0.257582,0.210358,0.210358,-0,complete_components,component_weighted_sum,component_base_rebuilt
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,0.352909,0.352909,0.035479,0.210065,0.210065,-0,complete_components,component_weighted_sum,component_base_rebuilt
jens_castrop__kor,Jens Castrop,KOR,MID,0.171132,0.171132,0.256698,0.209637,0.209637,0,complete_components,component_weighted_sum,component_base_rebuilt
evann_guessand__civ,Evann Guessand,CIV,FWD,0.17099,0.17099,0.256485,0.209463,0.209463,0,complete_components,component_weighted_sum,component_base_rebuilt
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,0.352909,0.352909,0.032541,0.208743,0.208743,-0,complete_components,component_weighted_sum,component_base_rebuilt
ali_yousif__irq,Ali Yousif,IRQ,FWD,0.220835,0.220835,0.19171,0.207729,0.207729,0,complete_components,component_weighted_sum,component_base_rebuilt
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,0.166767,0.166767,0.25015,0.204289,0.20429,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,0.166573,0.166573,0.24986,0.204052,0.204052,-0,complete_components,component_weighted_sum,component_base_rebuilt
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,0.314656,0.314656,0.068864,0.20405,0.204049,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
santiago_mele__uru,Santiago Mele,URU,GK,0.264558,0.264558,0.127738,0.202989,0.202989,-0,complete_components,component_weighted_sum,component_base_rebuilt
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,0.303333,0.303333,0.080157,0.202904,0.202904,0,complete_components,component_weighted_sum,component_base_rebuilt
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,0.165123,0.165123,0.247685,0.202276,0.202276,0,complete_components,component_weighted_sum,component_base_rebuilt
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,0.270269,0.270269,0.119131,0.202257,0.202257,0,complete_components,component_weighted_sum,component_base_rebuilt
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,0.339393,0.339393,0.030685,0.200474,0.200475,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
nidal_celik__bih,Nidal Celik,BIH,DEF,0.308739,0.308739,0.067854,0.200341,0.200341,0,complete_components,component_weighted_sum,component_base_rebuilt
maximilian_beier__ger,Maximilian Beier,GER,FWD,0.29629,0.29629,0.080157,0.19903,0.19903,-0,complete_components,component_weighted_sum,component_base_rebuilt
akmal_mozgovoy__uzb,Akmal Mozgovoy,UZB,MID,0.258573,0.258573,0.12576,0.198807,0.198807,-0,complete_components,component_weighted_sum,component_base_rebuilt
alex_kral__cze,Alex Kral,CZE,MID,0.171281,0.171281,0.22857,0.197061,0.197061,-0,complete_components,component_weighted_sum,component_base_rebuilt
saleem_obaid__jor,Saleem Obaid,JOR,DEF,0.180767,0.180767,0.216082,0.196659,0.196659,0,complete_components,component_weighted_sum,component_base_rebuilt
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,0.307189,0.307189,0.060871,0.196346,0.196346,0,complete_components,component_weighted_sum,component_base_rebuilt
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,0.329122,0.329122,0.03354,0.19611,0.19611,-0,complete_components,component_weighted_sum,component_base_rebuilt
luis_mejia__pan,Luis Mejia,PAN,GK,0.256751,0.256751,0.118184,0.194396,0.194396,0,complete_components,component_weighted_sum,component_base_rebuilt
simon_adingra__civ,Simon Adingra,CIV,FWD,0.158559,0.158559,0.237839,0.194235,0.194235,0,complete_components,component_weighted_sum,component_base_rebuilt
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,0.318355,0.318355,0.036568,0.191551,0.191551,0,complete_components,component_weighted_sum,component_base_rebuilt
jaminton_campaz__col,Jaminton Campaz,COL,MID,0.2836,0.2836,0.076272,0.190302,0.190302,-0,complete_components,component_weighted_sum,component_base_rebuilt
thelo_aasgaard__nor,Thelo Aasgaard,NOR,MID,0.190236,0.190236,0.18297,0.186966,0.186966,-0,complete_components,component_weighted_sum,component_base_rebuilt
noa_lang__ned,Noa Lang,NED,FWD,0.228746,0.228746,0.135692,0.186872,0.186872,0,complete_components,component_weighted_sum,component_base_rebuilt
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,0.19094,0.19094,0.180901,0.186422,0.186422,-0,complete_components,component_weighted_sum,component_base_rebuilt
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,0.179151,0.179151,0.191088,0.184523,0.184522,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
alessandro_schopf__aut,Alessandro Schöpf,AUT,MID,0.272812,0.272812,0.076272,0.184369,0.184369,0,complete_components,component_weighted_sum,component_base_rebuilt
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,0.150488,0.150488,0.225732,0.184348,0.184348,0,complete_components,component_weighted_sum,component_base_rebuilt
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,0.149442,0.149442,0.224163,0.183066,0.183066,-0,complete_components,component_weighted_sum,component_base_rebuilt
yannick_semedo__cpv,Yannick Semedo,CPV,MID,0.1482,0.1482,0.2223,0.181545,0.181545,0,complete_components,component_weighted_sum,component_base_rebuilt
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,0.273898,0.273898,0.066566,0.180599,0.180598,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,0.168425,0.168425,0.195459,0.18059,0.18059,-0,complete_components,component_weighted_sum,component_base_rebuilt
juan_quintero__col,Juan Quintero,COL,MID,0.260829,0.260829,0.078755,0.178896,0.178896,0,complete_components,component_weighted_sum,component_base_rebuilt
mohammed_muntari__qat,Mohammed Muntari,QAT,FWD,0.28697,0.28697,0.046138,0.178596,0.178596,0,complete_components,component_weighted_sum,component_base_rebuilt
janner_corozo__ecu,Janner Corozo,ECU,FWD,0.162244,0.162244,0.198012,0.17834,0.17834,0,complete_components,component_weighted_sum,component_base_rebuilt
mortadha_ben_ouanes__tun,Mortadha Ben Ouanes,TUN,MID,0.162028,0.162028,0.196243,0.177425,0.177425,0,complete_components,component_weighted_sum,component_base_rebuilt
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,0.246369,0.246369,0.09274,0.177236,0.177236,0,complete_components,component_weighted_sum,component_base_rebuilt
luka_su_i__cro,Luka Sucic,CRO,MID,0.293451,0.293451,0.03511,0.177198,0.177197,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,0.29158,0.29158,0.037035,0.177035,0.177035,0,complete_components,component_weighted_sum,component_base_rebuilt
jassem_gaber__qat,Jassem Gaber,QAT,MID,0.14402,0.14402,0.21603,0.176425,0.176425,0,complete_components,component_weighted_sum,component_base_rebuilt
egil_selvik__nor,Egil Selvik,NOR,GK,0.237618,0.237618,0.101628,0.176422,0.176422,-0,complete_components,component_weighted_sum,component_base_rebuilt
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,0.143794,0.143794,0.215691,0.176148,0.176148,0,complete_components,component_weighted_sum,component_base_rebuilt
john_mercado__ecu,John Mercado,ECU,FWD,0.286107,0.286107,0.035946,0.173535,0.173534,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,0.21109,0.21109,0.122114,0.171051,0.171051,0,complete_components,component_weighted_sum,component_base_rebuilt
nicolas_fonseca__uru,Nicolas Fonseca,URU,MID,0.248223,0.248223,0.076272,0.170845,0.170845,-0,complete_components,component_weighted_sum,component_base_rebuilt
diego_moreira__bel,Diego Moreira,BEL,MID,0.280477,0.280477,0.032327,0.16881,0.168809,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
amad_diallo__civ,Amad Diallo,CIV,FWD,0.136973,0.136973,0.20546,0.167792,0.167792,-0,complete_components,component_weighted_sum,component_base_rebuilt
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,0.277804,0.277804,0.032184,0.167275,0.167275,0,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_sangare__civ,Ibrahim Sangare,CIV,MID,0.135157,0.135157,0.202736,0.165568,0.165567,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
cedric_itten__sui,Cedric Itten,SUI,FWD,0.271935,0.271935,0.033456,0.164619,0.164619,-0,complete_components,component_weighted_sum,component_base_rebuilt
seko_fofana__civ,Seko Fofana,CIV,MID,0.134368,0.134368,0.201552,0.164601,0.164601,0,complete_components,component_weighted_sum,component_base_rebuilt
alisher_odilov__uzb,Alisher Odilov,UZB,MID,0.155054,0.155054,0.175335,0.16418,0.16418,-0,complete_components,component_weighted_sum,component_base_rebuilt
callan_elliot__nzl,Callan Elliot,NZL,DEF,0.246457,0.246457,0.061555,0.163251,0.163251,-0,complete_components,component_weighted_sum,component_base_rebuilt
oumar_diakite__civ,Oumar Diakite,CIV,FWD,0.132395,0.132395,0.198593,0.162184,0.162184,-0,complete_components,component_weighted_sum,component_base_rebuilt
mahmoud_saber__egy,Mahmoud Saber,EGY,MID,0.21161,0.21161,0.101282,0.161962,0.161963,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,0.23194,0.23194,0.071405,0.159699,0.159699,-0,complete_components,component_weighted_sum,component_base_rebuilt
yassine_titraoui__alg,Yassine Titraoui,ALG,MID,0.142012,0.142012,0.177047,0.157778,0.157778,0,complete_components,component_weighted_sum,component_base_rebuilt
cristian_roldan__usa,Cristian Roldan,USA,MID,0.190653,0.190653,0.107668,0.15331,0.15331,0,complete_components,component_weighted_sum,component_base_rebuilt
keisuke_sako__jpn,Keisuke Osako,JPN,GK,0.188798,0.188798,0.105645,0.151379,0.151379,-0,complete_components,component_weighted_sum,component_base_rebuilt
altay_bayindir__tur,Altay Bayindir,TUR,GK,0.14629,0.14629,0.157219,0.151208,0.151208,-0,complete_components,component_weighted_sum,component_base_rebuilt
carlos_rodriguez__mex,Carlos Rodriguez,MEX,MID,0.147574,0.147574,0.152722,0.149891,0.14989,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
mohammed_waad__qat,Mohammed Waad,QAT,MID,0.119679,0.119679,0.179519,0.146607,0.146607,-0,complete_components,component_weighted_sum,component_base_rebuilt
alban_lafont__civ,Alban Lafont,CIV,GK,0.186498,0.186498,0.097682,0.146531,0.146531,0,complete_components,component_weighted_sum,component_base_rebuilt
yassin_fortune__hai,Yassin Fortune,HAI,FWD,0.11947,0.11947,0.179205,0.146351,0.146351,0,complete_components,component_weighted_sum,component_base_rebuilt
robin_risser__fra,Robin Risser,FRA,GK,0.166693,0.166693,0.12142,0.14632,0.14632,-0,complete_components,component_weighted_sum,component_base_rebuilt
