player_id,player_name,team_id,position,price,start_prob,current_goal_share_norm,current_assist_share_norm,current_sot_share_norm,fallback_goal_share_norm_variant_a,fallback_assist_share_norm_variant_a,fallback_sot_share_norm_variant_a,fallback_goal_share_norm_variant_b,fallback_assist_share_norm_variant_b,fallback_sot_share_norm_variant_b,current_base_ev,fallback_base_ev_variant_a,fallback_base_ev_variant_b,current_optimizer_ev,fallback_optimizer_ev_variant_a_estimate,fallback_optimizer_ev_variant_b_estimate,reference_population_size,price_band,round_context_source,confidence,reason_flags
kees_smit__ned,Kees Smit,NED,MID,2000000,0.4638,,,,0.03852663922171841,0.053482977305351745,0.03295247514907972,0.05776014843386904,0.0718396712351,0.05107042239389463,0.459579,1.2993351526794372,1.8376770259131485,0.399986,0.8618522839736906,1.1579403142522318,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,4500000,0.5148,,,,0.0767611252127095,0.052293886085324294,0.09023463756738524,0.06235770935540865,0.02920001213469282,0.08918848398837137,0.321229,2.2598171349807226,1.8416191667784532,0.393506,1.4597287742393976,1.2297198917281493,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
hakim_ziyech__mar,Hakim Ziyech,MAR,MID,2500000,0.6195,,,,0.04080667963795549,0.059051003414250486,0.03405415348432831,0.0,0.0,0.0,0.320326,1.5512578482484416,0.17155824070827883,0.392399,1.069411866536643,0.31057708238955334,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,3000000,0.1385,,,,0.04328739940097848,0.0508016144060035,0.04025515160811057,0.024090569962609876,0.039445395705848305,0.01695000244473298,0.376227,0.5931491363544787,0.4589504183208525,0.390454,0.5097609249949633,0.43595163007646887,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,2500000,0.3301,,,,0.042621488315408004,0.05790031901738756,0.03457635143432477,0.01614435914592359,0.03819377112632946,0.011158973668251837,0.318193,0.718152028535756,0.4247072407867334,0.389786,0.6097641156946658,0.44836948243270336,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jose_fajardo__pan,Jose Fajardo,PAN,FWD,3000000,0.3516,,,,0.08291279028361588,0.050396049717697254,0.10105049456367399,0.05035395209217439,0.022922894416133103,0.0696621705015225,0.317517,0.9034173537688486,0.6374576369591954,0.388958,0.7112032945728668,0.5649254503275575,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
thabang_matuludi__rsa,Thabang Matuludi,RSA,DEF,2000000,0.2612,,,,0.011774067407286936,0.017572729780724564,0.006266187582906413,0.0,0.0017007247880315097,0.0,0.401757,0.7004568446542302,0.6054588859302183,0.388746,0.5530315145598266,0.5007826372616201,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,2000000,0.6387,,,,0.04843057989112666,0.05491478675960153,0.03982293864281845,0.0,0.0,0.0,0.32926,1.706472019763285,0.13974719429529664,0.383827,1.1412936108698069,0.27959495686241315,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,2500000,0.3162,,,,0.07653798175505933,0.05067312217965179,0.09542251742877038,0.03610562236285011,0.029997866937302595,0.04057086565455909,0.308979,1.4508077859524142,0.8136032652165971,0.378499,1.0065053322738278,0.6560428458691285,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jesus_angulo__mex,Jesus Angulo,MEX,DEF,2000000,0.0939,,,,0.009787091801511459,0.016055306575798407,0.004365733844708226,0.004616910878925294,0.009504544610274685,0.0018561824406847615,0.577445,0.4738088125820579,0.43766638999205654,0.377911,0.3209110469201319,0.3010327144956311,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
yousef_qashi__jor,Yousef Qashi,JOR,MID,2000000,0.8559,,,,0.04647831867162932,0.06695667173801151,0.04069972628830834,0.04296224831774229,0.05342410537059016,0.04365311504050595,0.280039,1.1495400668063809,1.0524061610769615,0.376213,0.8544390367435095,0.8010153885923288,40,budget,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,4000000,0.1495,,,,0.0005341679578338229,0.0,0.0,0.0007575690002400633,0.0013192939788418028,0.0006454685474520054,0.306898,1.2636590782573585,1.266857383414327,0.37595,0.9021686430415472,0.9039277108778799,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,2000000,0.7198,,,,0.04757581278907321,0.06208759425843689,0.04001178001177176,0.031024151690365882,0.042035136392521925,0.023561858766585328,0.274245,1.4985444314355119,1.030418205764879,0.373027,1.0463914372895315,0.7889220131706836,40,budget,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
kelvin_pires__cpv,Kelvin Pires,CPV,DEF,2000000,0.2557,,,,0.011735335553746982,0.01756001439542987,0.006247028450759073,0.006649767476184372,0.009501684867003254,0.0030203639575631276,0.377494,0.6891794220422529,0.6481309146904225,0.371869,0.543295982123239,0.5207193030797324,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
dominique_simon__hai,Dominique Simon,HAI,MID,2000000,0.8851,,,,0.04585132997619278,0.06749080634916578,0.039754981450201246,0.014263741669354091,0.03056999983854207,0.010888361919123672,0.265426,1.1030754562067386,0.47859260079075394,0.368176,0.8288835009137063,0.4854179304349147,40,budget,distributed_from_existing_optimizer_ev,high,high_priority_offensive_starter;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jonathan_osorio__can,Jonathan Osorio,CAN,MID,3000000,0.1223,,,,0.0428432197991813,0.05110996988538496,0.0392998507205174,0.005991249759396506,0.003650672030329699,0.006351272370870523,0.373667,0.5600316322334924,0.2933535505564631,0.367579,0.47007949772842084,0.32340655280605474,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
alvaro_montero__col,Alvaro Montero,COL,GK,4000000,0.0888,,,,0.0003271849542210656,0.0,0.0,0.0016247210859041434,0.0011167658141546103,0.0019768125942051322,0.316332,0.9570512411288417,0.9649982689774812,0.362544,0.714939432620863,0.7193102979376147,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
igor_thiago__bra,Igor Thiago,BRA,FWD,4000000,0.047,,,,0.06734422321098102,0.046750501550524584,0.07646573938525274,0.042452068964989674,0.03713323679396181,0.04182021806978925,0.482282,0.4199138652615263,0.3569491943110683,0.359293,0.32499047589383945,0.2903599068710876,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,3000000,0.3121,,,,0.08018980351004593,0.04989253133722998,0.09809521936373747,0.06384417961254132,0.04901060793776466,0.0693888803869264,0.292106,0.8960490777426577,0.7734047324543902,0.35783,0.6899985427584618,0.6225441528499147,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,2500000,0.2917,,,,0.07030955921909726,0.04726753653482921,0.0882450852624692,0.04079698377771159,0.027596120453258093,0.05305774563866705,0.290907,1.0859649022798061,0.7116315409998483,0.356361,0.7936431462538934,0.5877597975499166,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,2500000,0.2116,,,,0.0008802145083145576,0.0,0.0,0.0018487006219511438,0.0015957813906768946,0.0021451306444311897,0.439062,0.9491448139622654,0.9563773202537347,0.351302,0.631848097679246,0.6358259761395542,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,2000000,0.4187,,,,0.03838757930014849,0.054498331937445466,0.03185431160233606,0.023313246634231163,0.0247888379318497,0.021959719204068792,0.39496,0.5857730429586776,0.3782168951162701,0.35013,0.4550777236272727,0.3409218423139486,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
yunus_akgun__tur,Yunus Akgün,TUR,FWD,2500000,0.3377,,,,0.0833733082274846,0.053029674959694,0.10436923561115112,0.0330199978557157,0.023468359749973484,0.05220829967725571,0.281153,1.3206805295451445,0.6836227806382111,0.344412,0.9161523412498296,0.5657705793510162,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,2000000,0.5585,,,,0.09503184449196914,0.05741664614724122,0.11504968849103234,0.0,0.005556900639043497,0.0,0.280048,1.329587817060525,0.16325468641514893,0.343059,0.9203056993832889,0.27882247752833195,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ederson_moraes__bra,Ederson Moraes,BRA,GK,5000000,0.0543,,,,0.00016724116387631507,0.0,0.0,0.0012607486415573512,0.0015885706275827172,0.0010938289070635664,0.373261,0.6431197841330948,0.648462844368171,0.342772,0.49119493127320213,0.4941336144024941,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
anis_ben_slimane__tun,Anis Ben Slimane,TUN,MID,2500000,0.5497,,,,0.03906179200024397,0.05412287439513651,0.03549948018794239,0.0060677193907857805,0.011081155257001617,0.005801925177629204,0.278504,0.744990328968138,0.21885518745846616,0.341167,0.597734880932476,0.30836055310215643,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jean_ricner_bellegarde__hai,Jean-Ricner Bellegarde,HAI,MID,3000000,0.6978,,,,0.05269553449046707,0.0660605488910895,0.04714787926406237,0.016392883074293152,0.029922163894246737,0.012913178535608614,0.273263,1.0742614583894463,0.5300846974067543,0.334747,0.7752961021141955,0.4759988835737149,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,2500000,0.5357,,,,0.036597173107513384,0.055247142364980545,0.031055471052175394,0.023864989022044453,0.037403948282203905,0.018287729829711573,0.272451,0.9383107271765754,0.6575263826658401,0.333752,0.6999750999471165,0.5455437104662121,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
djibril_sow__sui,Djibril Sow,SUI,MID,3000000,0.0871,,,,0.04334690601079755,0.049166630397599165,0.040002268577410974,0.03608081281197228,0.038160986100998905,0.028901508442571486,0.396703,0.5293148656216417,0.4815063438608441,0.333604,0.40654097609190293,0.3802462891234643,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
assane_diao_diaoune__sen,Assane Diao Diaoune,SEN,FWD,2500000,0.3025,,,,0.07304908824238984,0.04854350993747234,0.09113614898401885,0.02897822232675564,0.009891070863190044,0.03714424978157685,0.271062,0.9466047022682954,0.4600684767411828,0.332051,0.7035994362475625,0.4360045122076506,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,2000000,0.3107,,,,0.08869091016601371,0.061936675981959156,0.07620348372848738,0.013776929522265642,0.012680958473269227,0.012454461544976068,0.404204,0.7397672903688053,0.25039013196387594,0.330419,0.514978659702843,0.24582122258013178,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
lewis_ferguson__sco,Lewis Ferguson,SCO,MID,2000000,0.5651,,,,0.04589498981379394,0.053439501442989416,0.03973775112452536,0.021108745985549463,0.018014073871748356,0.020606479739357607,0.269633,1.2491744860298106,0.6078591806734396,0.32767,0.8664182173163959,0.5136947993703918,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
mohamed_al_mannai__qat,Mohamed Al-Mannai,QAT,MID,2500000,0.5964,,,,0.0408862835854293,0.057761669675193604,0.03499355885178074,0.02981356049285086,0.04088889854019054,0.030901845760083722,0.26477,0.7649742629587241,0.6050934324719225,0.324343,0.5994555946272982,0.5115211378595573,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share
george_hirst__sco,George Hirst,SCO,FWD,2500000,0.5568,,,,0.09031677994645228,0.05902134717001115,0.10039295523263098,0.041539914789335664,0.019895674159029174,0.052059951543122346,0.26358,1.884512915026078,0.9369886890021789,0.322886,1.214398603264343,0.6932602789511985,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
tarek_alaa__egy,Tarek Alaa,EGY,DEF,2000000,0.0693,,,,0.009254186621756451,0.014899137785264959,0.004112335189973819,0.006607335767795235,0.010020087732532407,0.0031167516830735483,0.505074,0.3541564389110469,0.3441217552413478,0.322305,0.23930049140107584,0.23378141538274133,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
lucas_bergvall__swe,Lucas Bergvall,SWE,MID,2500000,0.2777,,,,0.0403783062431386,0.053402882718769897,0.033403250473136824,0.015294676546000809,0.03522705081183404,0.01078037378153557,0.262541,0.5848612900454284,0.3517133933727642,0.321613,0.4988886595249856,0.3706573163550203,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,FWD,4000000,0.5078,,,,0.0745438430264685,0.04936741774324405,0.0873434569702509,0.068146710196716,0.03776858677092445,0.08537685234907975,0.262496,2.4496668216603084,2.2150463726151677,0.321558,1.5245015519131697,1.3954603049383423,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,3000000,0.3786,,,,0.04260523366872424,0.05487895075314088,0.04168858102523698,0.016901291490989793,0.011181960090978483,0.016990964440602406,0.259693,0.9640074442277068,0.4848175724269642,0.318124,0.7054970943252388,0.44194266483483036,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
wilson_isidor__hai,Wilson Isidor,HAI,FWD,3000000,0.6294,,,,0.09401706361890927,0.057665621717968636,0.10877294054618364,0.029247463675920665,0.026119676767345643,0.029791465131426283,0.256394,1.2797282620358348,0.57066892742139,0.314083,0.8769164941197092,0.48693386008176454,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
habib_diarra__sen,Habib Diarra,SEN,MID,2500000,0.5911,,,,0.040721113283800264,0.059284752464462034,0.03449602204214312,0.016153869986924856,0.012079672205161684,0.01405950189346745,0.253786,1.2630920807952295,0.5230911601257344,0.310888,0.8660061944373764,0.459005688069154,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
erick_sanchez__mex,Erick Sanchez,MEX,MID,3000000,0.0926,,,,0.04627675468782306,0.049177737867100176,0.04385204743893642,0.021830351292563915,0.02911261776183209,0.018644608979746215,0.340413,0.5512046684191274,0.41165257835433455,0.309933,0.42586856763052006,0.34911491809488404,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,2500000,0.0911,,,,0.010097814795270454,0.01674859520217431,0.004713192942703956,0.0024204365835615066,0.0,0.0018860536557247867,0.359259,0.4377191067648068,0.40975786278895765,0.308478,0.35163090872064373,0.3362522245339267,40,lower_mid,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
joan_garcia__esp,Joan Garcia,ESP,GK,4000000,0.0403,,,,0.0002578002283824009,0.0,0.0,0.0020312289247815998,0.0017021731504291962,0.0021374926064590084,0.405092,0.5406021184452171,0.5468136588892992,0.308375,0.3829054151448695,0.38632176238911464,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
matheus_nunes__por,Matheus Nunes,POR,MID,4500000,0.2398,,,,0.0440561263256485,0.049000946896665794,0.04412490093559322,0.013165849095461238,0.017532104693971328,0.010822777582823353,0.250606,1.0332826378292002,0.5223934399626942,0.306992,0.7374645008060601,0.45647544197948187,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,3000000,0.5424,,,,0.09282054308478559,0.05895175641984282,0.09683430899931685,0.0,0.005705471756084124,0.0,0.250344,1.3181143406316804,0.2402938464188396,0.306671,0.8939450873474243,0.3011438155303618,40,upper_mid,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
themba_zwane__rsa,Themba Zwane,RSA,MID,2500000,0.6009,,,,0.041068622038541475,0.05835422914623653,0.03445352245591351,0.0,0.005647641842437936,0.0,0.249194,0.877029614416219,0.16852139128393698,0.305263,0.6505722379289205,0.2608927152061653,40,lower_mid,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,2000000,0.3007,,,,0.04166826128180629,0.05560161826187224,0.036916071095323466,0.01497721204571815,0.024763156422130606,0.011794117695818186,0.376071,0.7815274235967993,0.38464512188667516,0.302286,0.5252873329782396,0.30700206703767136,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,2000000,0.3076,,,,0.07536522051080514,0.05758375395812688,0.0810332218845374,0.0,0.0,0.0,0.351416,1.0945255194943617,0.17134905920024152,0.300307,0.709017035721899,0.20126998256013284,40,budget,distributed_from_existing_optimizer_ev,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,2500000,0.0771,,,,0.009903163814519002,0.01647994483902004,0.005055642654416192,0.0070706947201792615,0.011083224780804915,0.0038316873562707827,0.370453,0.4791586628578929,0.4670045586188751,0.297594,0.35738206457184113,0.35069730724038134,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
tahith_chong__cuw,Tahith Chong,CUW,MID,2000000,0.6207,,,,0.05536970017933523,0.053349828171202734,0.04766863794793376,0.0,0.00035118960364124844,0.0007722098184460385,0.24101,0.8648769135649428,0.13450939124042377,0.295237,0.6383640524607186,0.23666191518223306,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
eberechi_eze__eng,Eberechi Eze,ENG,MID,3000000,0.2735,,,,0.037973096299485545,0.04544351620590663,0.035717970473364696,0.03764492676330663,0.024690317504292396,0.053692960313134905,0.239424,0.9794122483988429,0.9038675629033385,0.293294,0.7002879366193637,0.6587383595968361,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
marc_pubill__esp,Marc Pubill,ESP,DEF,3000000,0.0456,,,,0.008769539478517286,0.015727417523553184,0.004483545073752034,0.008906471122889227,0.013385393917090935,0.004791772222935341,0.384621,0.546062265750675,0.5445561751100236,0.292391,0.3811839461628712,0.38035559631051297,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
kadir_barria__pan,Kadir Barria,PAN,FWD,2000000,0.3598,,,,0.08299420171304304,0.05234954356246294,0.09737864493444703,0.05040339424944721,0.02381145082872837,0.06713087151054149,0.298446,0.8595027890207547,0.5864807211635047,0.289336,0.5979174339614151,0.4477552966399276,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,2000000,0.3173,,,,0.09096392751725192,0.06299698177333617,0.07547174762190959,0.05524350625098723,0.028654491171718574,0.05202869885582269,0.324089,0.7705006676382159,0.5148214284204944,0.288652,0.5341783672010187,0.3935547856312719,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
james_trafford__eng,James Trafford,ENG,GK,4000000,0.0634,,,,0.00012520462068928113,0.0,0.0,0.001982715681987546,0.0010866376357154869,0.0030064955876020097,0.278695,0.4627009669594278,0.471803282485625,0.287908,0.3891111318276853,0.3941174053670938,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
salih_ozcan__tur,Salih Özcan,TUR,MID,2000000,0.3203,,,,0.04117951300855963,0.058320377825572256,0.0361133016507521,0.016309145698428763,0.02580976799509321,0.018064845103801408,0.337672,0.8507123545563586,0.4439923275443689,0.287388,0.5695602950059973,0.3458642801494029,40,budget,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
almoez_ali__qat,Almoez Ali,QAT,FWD,3000000,0.4561,,,,0.141544547390678,0.06598357270415864,0.15442181665564975,0.10321180004653303,0.04670910007953446,0.13636564318870315,0.230865,1.3900424263869777,1.115468388577824,0.28281,0.9203569845128379,0.7693412637178033,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share
hans_vanaken__bel,Hans Vanaken,BEL,MID,4000000,0.5081,,,,0.04227004555720024,0.05054025778353208,0.03675721306510995,0.03864255487291817,0.03866586908494815,0.03592959634849844,0.22873,1.9518826643118667,1.7544556263500264,0.280194,1.2279282153715267,1.1193433444925147,40,premium,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,2500000,0.5573,,,,0.09592736451705366,0.05937337851122758,0.10526836428573752,0.0886704892224056,0.04737346626491619,0.11290719705924068,0.227857,1.169744207769078,1.1069829383076442,0.279125,0.797163014272993,0.7626443160692044,40,lower_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,2500000,0.3625,,,,0.04196903867189383,0.058370250742190884,0.0352759163043164,0.04830831911588838,0.053546905497583605,0.04535939114807387,0.226126,0.6235221952989645,0.6658902053784458,0.277004,0.49557225741443045,0.5188746629581452,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context
danilo_dos_santos__bra,Danilo dos Santos,BRA,MID,3000000,0.515,,,,0.04359974133174006,0.054548852365768535,0.03903246394788105,0.02748415732812159,0.04332735231830295,0.021347418690054392,0.22607,1.930566138949077,1.3705920143264163,0.276936,1.2144086264219922,0.906422857879529,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;no_transfermarkt_usage_match;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,2000000,0.301,,,,0.07527976724151195,0.055560485697109294,0.08461458105700687,0.0,0.006472630836476763,0.0,0.312937,0.8467669578044037,0.188170848440217,0.276847,0.5704534767924221,0.20822561664211936,40,budget,distributed_from_existing_optimizer_ev,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,2500000,0.5671,,,,0.03965212458744624,0.05737122246553855,0.03454726019213332,0.04564144304492071,0.052630430546060925,0.044422451698512264,0.224873,0.8341945773872136,0.8969501295068398,0.275469,0.6105965175629675,0.6451120712287619,40,lower_mid,distributed_from_existing_optimizer_ev,medium,legacy_aggregate_round_context
liam_millar__can,Liam Millar,CAN,MID,3000000,0.5104,,,,0.043694823319804406,0.0552573253042204,0.03874724162769476,0.006110339067155114,0.003946908448807973,0.006261964884994911,0.222846,1.508490424418388,0.35580749210852664,0.272986,0.9800907834301136,0.34611517065968966,40,upper_mid,distributed_from_existing_optimizer_ev,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
