player_id,player_name,team_id,position,start_security,start_probability_pct,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf
,Ivan Šunjić,BOSNIAANDHERZEGOVINA,,0.45,45,mest backup,45.0,1.0,0.5,25.0,1.0,0.45,0.125,,,ivan šunjić||bosniaandherzegovina,,
,Osman Hadzikic,BOSNIAANDHERZEGOVINA,,0.45,45,mest backup,,0.0,,,,,0.0,,,osman hadzikic||bosniaandherzegovina,,
,Vedad Muftić,BOSNIAANDHERZEGOVINA,,0.45,45,mest backup,,0.0,,,,,0.0,,,vedad muftić||bosniaandherzegovina,,
,Kerim Alajbegović,BOSNIAANDHERZEGOVINA,,0.4235,42,mest backup,24.0,0.0,0.3,13.3,0.0,0.0808,0.0717,,,kerim alajbegović||bosniaandherzegovina,,
,Enver Kulasin,BOSNIAANDHERZEGOVINA,,0.4225,42,mest backup,30.0,0.0,0.3,16.7,0.0,0.0992,0.0783,,,enver kulasin||bosniaandherzegovina,,
,Nail Omerovic,BOSNIAANDHERZEGOVINA,,0.4225,42,mest backup,30.0,0.0,0.3,16.7,0.0,0.0992,0.0783,,,nail omerovic||bosniaandherzegovina,,
,Benjamin Tahirovic,BOSNIAANDHERZEGOVINA,,0.4125,41,mest backup,90.0,0.0,1.0,50.0,0.0,0.3,0.25,,,benjamin tahirovic||bosniaandherzegovina,,
,Luka Menalo,BOSNIAANDHERZEGOVINA,,0.4125,41,mest backup,45.0,0.0,0.5,25.0,0.0,0.15,0.125,,,luka menalo||bosniaandherzegovina,,
,Nikola Katić,BOSNIAANDHERZEGOVINA,,0.409,41,mest backup,50.0,0.0,0.6,27.8,0.0,0.1681,0.1456,,,nikola katić||bosniaandherzegovina,,
,Casemiro,BRAZIL,,0.9021,90,sikker starter,329.0,4.0,3.7,91.4,1.0,0.9411,0.9206,,,casemiro||brazil,,
,Vinicius Júnior,BRAZIL,,0.8507,85,sandsynlig starter,313.0,4.0,3.5,86.9,1.0,0.9091,0.8728,,,vinicius júnior||brazil,,
,Bruno Guimarães,BRAZIL,,0.7609,76,sandsynlig starter,283.0,4.0,3.1,78.6,1.0,0.8489,0.7794,,,bruno guimarães||brazil,,
,Rodrygo,BRAZIL,,0.7562,76,sandsynlig starter,284.0,3.0,3.2,78.9,0.938,0.8349,0.7956,,,rodrygo||brazil,,
,Estêvão Willian,BRAZIL,,0.703,70,rotation/usikker,257.0,3.0,2.9,71.4,1.0,0.8011,0.7206,,,estêvão willian||brazil,,
,Éder Militão,BRAZIL,,0.662,66,rotation/usikker,239.0,3.0,2.7,66.4,1.0,0.7661,0.6706,,,éder militão||brazil,,
,Matheus Cunha,BRAZIL,,0.6258,63,rotation/usikker,222.0,3.0,2.5,61.7,1.0,0.7328,0.6217,,,matheus cunha||brazil,,
,Bento,BRAZIL,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,bento||brazil,,
,Marquinhos,BRAZIL,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,marquinhos||brazil,,
,Gabriel Magalhães,BRAZIL,,0.5127,51,mest backup,153.0,2.0,1.7,42.5,1.0,0.5975,0.425,,,gabriel magalhães||brazil,,
,Luiz Henrique,BRAZIL,,0.458,46,mest backup,94.0,1.0,1.0,26.1,1.0,0.4814,0.2544,,,luiz henrique||brazil,,
,Ederson,BRAZIL,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,ederson||brazil,,
,Hugo Souza,BRAZIL,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,hugo souza||brazil,,
,Lucas Beraldo,BRAZIL,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,lucas beraldo||brazil,,
,Alex Sandro,BRAZIL,,0.4558,46,mest backup,89.0,1.0,1.0,24.7,1.0,0.4733,0.2489,,,alex sandro||brazil,,
,Paulo Henrique,BRAZIL,,0.4544,45,mest backup,111.0,1.0,1.2,30.8,0.833,0.4647,0.3033,,,paulo henrique||brazil,,
,Lucas Paquetá,BRAZIL,,0.454,45,mest backup,134.0,1.0,1.5,37.2,0.667,0.4608,0.3739,,,lucas paquetá||brazil,,
,Caio Henrique Oliveira Silva,BRAZIL,,0.4525,45,mest backup,107.0,1.0,1.2,29.7,0.833,0.4583,0.2989,,,caio henrique oliveira silva||brazil,,
,Carlos Augusto,BRAZIL,,0.4524,45,mest backup,95.0,1.0,1.1,26.4,0.909,0.4588,0.2706,,,carlos augusto||brazil,,
,Fabrício Bruno,BRAZIL,,0.451,45,mest backup,122.0,1.0,1.4,33.9,0.714,0.4529,0.3456,,,fabrício bruno||brazil,,
,Andrey Santos,BRAZIL,,0.45,45,mest backup,,0.0,,,,,0.0,,,andrey santos||brazil,,
,John,BRAZIL,,0.45,45,mest backup,,0.0,,,,,0.0,,,john||brazil,,
,João Gomes,BRAZIL,,0.45,45,mest backup,,0.0,,,,,0.0,,,joão gomes||brazil,,
,Luciano Juba,BRAZIL,,0.45,45,mest backup,,0.0,,,,,0.0,,,luciano juba||brazil,,
,Wesley,BRAZIL,,0.448,45,mest backup,72.0,1.0,0.8,20.0,1.0,0.44,0.2,,,wesley||brazil,,
,Douglas Santos,BRAZIL,,0.4471,45,mest backup,69.0,1.0,0.8,19.2,1.0,0.4353,0.1967,,,douglas santos||brazil,,
,Vitinho,BRAZIL,,0.4471,45,mest backup,69.0,1.0,0.8,19.2,1.0,0.4353,0.1967,,,vitinho||brazil,,
,Gabriel Martinelli,BRAZIL,,0.4437,44,mest backup,56.0,1.0,0.6,15.6,1.0,0.4084,0.1522,,,gabriel martinelli||brazil,,
,Igor Jesus,BRAZIL,,0.4383,44,mest backup,11.0,0.0,0.1,3.1,0.0,0.0209,0.0272,,,igor jesus||brazil,,
,André,BRAZIL,,0.4379,44,mest backup,12.0,0.0,0.1,3.3,0.0,0.0222,0.0283,,,andré||brazil,,
,João Pedro,BRAZIL,,0.4205,42,mest backup,26.0,0.0,0.3,7.2,0.0,0.0508,0.0739,,,joão pedro||brazil,,
,Richarlison,BRAZIL,,0.4199,42,mest backup,28.0,0.0,0.3,7.8,0.0,0.0542,0.0761,,,richarlison||brazil,,
,Fabinho,BRAZIL,,0.4189,42,mest backup,31.0,0.0,0.3,8.6,0.0,0.0589,0.0794,,,fabinho||brazil,,
,Joelinton,BRAZIL,,0.4125,41,mest backup,34.0,0.0,0.4,9.4,0.0,0.0666,0.0978,,,joelinton||brazil,,
,Danilo,BRAZIL,,0.4047,40,mest backup,45.0,0.0,0.5,12.5,0.0,0.0875,0.125,,,danilo||brazil,,
,Vitor Roque,BRAZIL,,0.4047,40,mest backup,45.0,0.0,0.5,12.5,0.0,0.0875,0.125,,,vitor roque||brazil,,
,Niko Sigur,CANADA,,0.8624,86,sandsynlig starter,319.0,4.0,3.5,88.6,1.0,0.9189,0.8794,,,niko sigur||canada,,
,Jonathan David,CANADA,,0.8027,80,sandsynlig starter,297.0,4.0,3.3,82.5,1.0,0.8775,0.825,,,jonathan david||canada,,
,Mathieu Choiniere,CANADA,,0.7681,77,sandsynlig starter,291.0,3.0,3.2,80.8,0.938,0.8459,0.8033,,,mathieu choiniere||canada,,
,Dayne St. Clair,CANADA,,0.7312,73,rotation/usikker,270.0,3.0,3.0,75.0,1.0,0.825,0.75,,,dayne st. clair||canada,,
,Tajon Buchanan,CANADA,,0.6735,67,rotation/usikker,247.0,3.0,2.7,68.6,1.0,0.7789,0.6794,,,tajon buchanan||canada,,
,Richie Laryea,CANADA,,0.6662,67,rotation/usikker,242.0,3.0,2.7,67.2,1.0,0.7708,0.6739,,,richie laryea||canada,,
,Jacob Shaffelburg,CANADA,,0.6468,65,rotation/usikker,233.0,3.0,2.6,64.7,1.0,0.7533,0.6489,,,jacob shaffelburg||canada,,
,Tani Oluwaseyi,CANADA,,0.6428,64,rotation/usikker,230.0,3.0,2.6,63.9,1.0,0.7486,0.6456,,,tani oluwaseyi||canada,,
,Luc De Fougerolles,CANADA,,0.6336,63,rotation/usikker,228.0,3.0,2.5,63.3,1.0,0.7422,0.6283,,,luc de fougerolles||canada,,
,Joel Waterman,CANADA,,0.5795,58,rotation/usikker,214.0,2.0,2.4,59.4,0.833,0.6666,0.5978,,,joel waterman||canada,,
,Nathan Saliba,CANADA,,0.5666,57,rotation/usikker,200.0,2.0,2.2,55.6,0.909,0.6612,0.5522,,,nathan saliba||canada,,
,Alistair Johnston,CANADA,,0.5329,53,mest backup,167.0,2.0,1.9,46.4,1.0,0.6261,0.4706,,,alistair johnston||canada,,
,Derek Cornelius,CANADA,,0.5037,50,mest backup,146.0,2.0,1.6,40.6,1.0,0.5834,0.4022,,,derek cornelius||canada,,
,Maxime Crépeau,CANADA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,maxime crépeau||canada,,
,Ismaël Koné,CANADA,,0.456,46,mest backup,103.0,1.0,1.1,28.6,0.909,0.4716,0.2794,,,ismaël koné||canada,,
,Kamal Miller,CANADA,,0.4533,45,mest backup,118.0,1.0,1.3,32.8,0.769,0.46,0.3261,,,kamal miller||canada,,
,Zorhan Bassong,CANADA,,0.4533,45,mest backup,118.0,1.0,1.3,32.8,0.769,0.46,0.3261,,,zorhan bassong||canada,,
,Promise David,CANADA,,0.4521,45,mest backup,82.0,1.0,0.9,22.8,1.0,0.4592,0.2261,,,promise david||canada,,
,Ali Ahmed,CANADA,,0.4511,45,mest backup,104.0,1.0,1.2,28.9,0.833,0.4536,0.2956,,,ali ahmed||canada,,
,Jonathan Osorio,CANADA,,0.45,45,mest backup,,0.0,,,,,0.0,,,jonathan osorio||canada,,
,Tom McGill,CANADA,,0.45,45,mest backup,,0.0,,,,,0.0,,,tom mcgill||canada,,
,Jayden Nelson,CANADA,,0.4435,44,mest backup,55.0,1.0,0.6,15.3,1.0,0.4067,0.1511,,,jayden nelson||canada,,
,Jamie Knight-Lebel,CANADA,,0.4308,43,mest backup,14.0,0.0,0.2,3.9,0.0,0.0286,0.0456,,,jamie knight-lebel||canada,,
,Daniel Jebbison,CANADA,,0.3924,39,mest backup,67.0,0.0,0.7,18.6,0.0,0.1289,0.1794,,,daniel jebbison||canada,,
,Cyle Larin,CANADA,,0.3841,38,mest backup,79.0,0.0,0.9,21.9,0.0,0.1541,0.2228,,,cyle larin||canada,,
,Bruno Varela,CAPE VERDE,,0.98,98,sikker starter,540.0,6.0,6.0,100.0,1.0,1.0,1.0,,,bruno varela||cape verde,,
,Logan Costa,CAPE VERDE,,0.9795,98,sikker starter,518.0,6.0,5.8,95.9,1.0,0.9795,1.0,,,logan costa||cape verde,,
,Kevin Pina,CAPE VERDE,,0.9715,97,sikker starter,509.0,6.0,5.7,94.3,1.0,0.9715,1.0,,,kevin pina||cape verde,,
,Pico,CAPE VERDE,,0.9165,92,sikker starter,450.0,5.0,5.0,83.3,1.0,0.9165,1.0,,,pico||cape verde,,
,João Paulo Fernandes,CAPE VERDE,,0.888,89,sikker starter,419.0,5.0,4.7,77.6,1.0,0.888,1.0,,,joão paulo fernandes||cape verde,,
,Ryan Mendes,CAPE VERDE,,0.7718,77,sandsynlig starter,336.0,4.0,3.7,62.2,1.0,0.7967,0.9283,,,ryan mendes||cape verde,,
,Hélio Varela,CAPE VERDE,,0.7331,73,rotation/usikker,345.0,3.0,3.8,63.9,0.789,0.747,0.9533,,,hélio varela||cape verde,,
,Steven Moreira,CAPE VERDE,,0.7269,73,rotation/usikker,315.0,4.0,3.5,58.3,1.0,0.7665,0.875,,,steven moreira||cape verde,,
,Gilson Benchimol,CAPE VERDE,,0.6753,68,rotation/usikker,304.0,3.0,3.4,56.3,0.882,0.7158,0.8478,,,gilson benchimol||cape verde,,
,Jamiro Monteiro,CAPE VERDE,,0.6655,67,rotation/usikker,296.0,3.0,3.3,54.8,0.909,0.7115,0.8239,,,jamiro monteiro||cape verde,,
,Dailon Livramento,CAPE VERDE,,0.6575,66,rotation/usikker,289.0,3.0,3.2,53.5,0.938,0.709,0.8011,,,dailon livramento||cape verde,,
,Laros Duarte,CAPE VERDE,,0.6172,62,rotation/usikker,257.0,3.0,2.9,47.6,1.0,0.6821,0.7206,,,laros duarte||cape verde,,
,Deroy Duarte,CAPE VERDE,,0.6032,60,rotation/usikker,249.0,4.0,2.8,46.1,1.0,0.6698,0.6967,,,deroy duarte||cape verde,,
,Jovane Cabral,CAPE VERDE,,0.5608,56,rotation/usikker,221.0,3.0,2.5,40.9,1.0,0.6286,0.6206,,,jovane cabral||cape verde,,
,Wagner Pina,CAPE VERDE,,0.5246,52,mest backup,219.0,2.0,2.4,40.6,0.833,0.5737,0.6033,,,wagner pina||cape verde,,
,Djack,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,djack||cape verde,,
,Dylan Silva,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,dylan silva||cape verde,,
,Dylan Tavares,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,dylan tavares||cape verde,,
,Márcio Rosa,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,márcio rosa||cape verde,,
,Patrick Fernandes,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,patrick fernandes||cape verde,,
,Rivaldo,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,rivaldo||cape verde,,
,Vozinha,CAPE VERDE,,0.45,45,mest backup,,0.0,,,,,0.0,,,vozinha||cape verde,,
,Diney,CAPE VERDE,,0.4459,45,mest backup,90.0,1.0,1.0,16.7,1.0,0.4335,0.25,,,diney||cape verde,,
,Willy Semedo,CAPE VERDE,,0.444,44,mest backup,84.0,1.0,0.9,15.6,1.0,0.4237,0.2283,,,willy semedo||cape verde,,
,Yannick,CAPE VERDE,,0.4432,44,mest backup,81.0,1.0,0.9,15.0,1.0,0.42,0.225,,,yannick||cape verde,,
,Patrick Andrade,CAPE VERDE,,0.4415,44,mest backup,99.0,1.0,1.1,18.3,0.909,0.4192,0.275,,,patrick andrade||cape verde,,
,Bebé,CAPE VERDE,,0.4405,44,mest backup,95.0,1.0,1.1,17.6,0.909,0.4148,0.2706,,,bebé||cape verde,,
,Jójó,CAPE VERDE,,0.4397,44,mest backup,60.0,1.0,0.7,11.1,1.0,0.3898,0.1717,,,jójó||cape verde,,
,David Tavares,CAPE VERDE,,0.428,43,mest backup,20.0,0.0,0.2,3.7,0.0,0.0289,0.0522,,,david tavares||cape verde,,
,Fabrício Garcia,CAPE VERDE,,0.4097,41,mest backup,38.0,0.0,0.4,7.0,0.0,0.0554,0.1022,,,fabrício garcia||cape verde,,
,Telmo Arcanjo,CAPE VERDE,,0.3809,38,mest backup,75.0,0.0,0.8,13.9,0.0,0.1102,0.2033,,,telmo arcanjo||cape verde,,
,Jhon Lucumí,COLOMBIA,,0.8172,82,sandsynlig starter,315.0,3.0,3.5,87.5,0.857,0.8696,0.875,,,jhon lucumí||colombia,,
,Luis Díaz,COLOMBIA,,0.7507,75,sandsynlig starter,277.0,4.0,3.1,76.9,1.0,0.8391,0.7728,,,luis díaz||colombia,,
,James Rodríguez,COLOMBIA,,0.7265,73,rotation/usikker,267.0,3.0,3.0,74.2,1.0,0.8203,0.7467,,,james rodríguez||colombia,,
,Jefferson Lerma,COLOMBIA,,0.5631,56,rotation/usikker,197.0,2.0,2.2,54.7,0.909,0.656,0.5489,,,jefferson lerma||colombia,,
,Davinson Sánchez,COLOMBIA,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,davinson sánchez||colombia,,
,Johan Mojica,COLOMBIA,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,johan mojica||colombia,,
,Santiago Arias,COLOMBIA,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,santiago arias||colombia,,
,Álvaro Angulo,COLOMBIA,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,álvaro angulo||colombia,,
,Álvaro David Montero,COLOMBIA,,0.55,55,rotation/usikker,180.0,2.0,2.0,50.0,1.0,0.65,0.5,,,álvaro david montero||colombia,,
,Juan Camilo Portilla,COLOMBIA,,0.5252,53,mest backup,163.0,2.0,1.8,45.3,1.0,0.6167,0.4511,,,juan camilo portilla||colombia,,
,Richard Ríos,COLOMBIA,,0.5102,51,mest backup,150.0,2.0,1.7,41.7,1.0,0.5928,0.4217,,,richard ríos||colombia,,
,Luis Javier Suárez,COLOMBIA,,0.4937,49,mest backup,137.0,2.0,1.5,38.1,1.0,0.5659,0.3772,,,luis javier suárez||colombia,,
,Andrés Felipe Román,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,andrés felipe román||colombia,,
,Camilo Vargas,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,camilo vargas||colombia,,
,Daniel Muñoz,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,daniel muñoz||colombia,,
,David Ospina,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,david ospina||colombia,,
,Willer Ditta,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,willer ditta||colombia,,
,Yerry Mina,COLOMBIA,,0.4562,46,mest backup,90.0,1.0,1.0,25.0,1.0,0.475,0.25,,,yerry mina||colombia,,
,Yaser Asprilla,COLOMBIA,,0.456,46,mest backup,137.0,1.0,1.5,38.1,0.667,0.4659,0.3772,,,yaser asprilla||colombia,,
,Gustavo Puerta,COLOMBIA,,0.4532,45,mest backup,85.0,1.0,0.9,23.6,1.0,0.4639,0.2294,,,gustavo puerta||colombia,,
,Kevin Castaño,COLOMBIA,,0.4526,45,mest backup,125.0,1.0,1.4,34.7,0.714,0.4576,0.3489,,,kevin castaño||colombia,,
,Kevin Serna,COLOMBIA,,0.4524,45,mest backup,95.0,1.0,1.1,26.4,0.909,0.4588,0.2706,,,kevin serna||colombia,,
,Juan Quintero,COLOMBIA,,0.4517,45,mest backup,81.0,1.0,0.9,22.5,1.0,0.4575,0.225,,,juan quintero||colombia,,
,Carlos Gómez,COLOMBIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,carlos gómez||colombia,,
,Kevin Mier,COLOMBIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,kevin mier||colombia,,
,Yerson Mosquera,COLOMBIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,yerson mosquera||colombia,,
,Jhon Arias,COLOMBIA,,0.4493,45,mest backup,76.0,1.0,0.8,21.1,1.0,0.4464,0.2044,,,jhon arias||colombia,,
,Jhon Córdoba,COLOMBIA,,0.4493,45,mest backup,76.0,1.0,0.8,21.1,1.0,0.4464,0.2044,,,jhon córdoba||colombia,,
,Jaminton Campaz,COLOMBIA,,0.4477,45,mest backup,71.0,1.0,0.8,19.7,1.0,0.4383,0.1989,,,jaminton campaz||colombia,,
,Cucho,COLOMBIA,,0.4442,44,mest backup,59.0,1.0,0.7,16.4,1.0,0.4161,0.1706,,,cucho||colombia,,
,Carlos Cuesta,COLOMBIA,,0.4422,44,mest backup,45.0,1.0,0.5,12.5,1.0,0.3875,0.125,,,carlos cuesta||colombia,,
,Jorge Carrascal,COLOMBIA,,0.412,41,mest backup,36.0,0.0,0.4,10.0,0.0,0.07,0.1,,,jorge carrascal||colombia,,
,Johan Carbonero,COLOMBIA,,0.411,41,mest backup,40.0,0.0,0.4,11.1,0.0,0.0764,0.1044,,,johan carbonero||colombia,,
,Rafael Borré,COLOMBIA,,0.381,38,mest backup,88.0,0.0,1.0,24.4,0.0,0.1716,0.2478,,,rafael borré||colombia,,
,Josip Šutalo,CROATIA,,0.98,98,sikker starter,750.0,8.0,8.3,100.0,0.964,0.9892,1.0,,,josip šutalo||croatia,,
,Joško Gvardiol,CROATIA,,0.98,98,sikker starter,734.0,8.0,8.2,97.9,0.976,0.9822,1.0,,,joško gvardiol||croatia,,
,Luka Modrić,CROATIA,,0.956,96,sikker starter,684.0,8.0,7.6,91.2,1.0,0.956,1.0,,,luka modrić||croatia,,
,Dominik Livaković,CROATIA,,0.9217,92,sikker starter,645.0,7.0,7.2,86.0,0.972,0.9217,1.0,,,dominik livaković||croatia,,
,Duje Ćaleta-Car,CROATIA,,0.8747,87,sandsynlig starter,615.0,6.0,6.8,82.0,0.882,0.8747,1.0,,,duje ćaleta-car||croatia,,
,Andrej Kramarić,CROATIA,,0.8735,87,sandsynlig starter,560.0,7.0,6.2,74.7,1.0,0.8735,1.0,,,andrej kramarić||croatia,,
,Mateo Kovačić,CROATIA,,0.816,82,sandsynlig starter,474.0,6.0,5.3,63.2,1.0,0.816,1.0,,,mateo kovačić||croatia,,
,Martin Baturina,CROATIA,,0.794,79,sandsynlig starter,441.0,5.0,4.9,58.8,1.0,0.794,1.0,,,martin baturina||croatia,,
,Ivan Perišić,CROATIA,,0.778,78,sandsynlig starter,417.0,5.0,4.6,55.6,1.0,0.778,1.0,,,ivan perišić||croatia,,
,Borna Sosa,CROATIA,,0.7695,77,sandsynlig starter,404.0,5.0,4.5,53.9,1.0,0.7695,1.0,,,borna sosa||croatia,,
,Petar Sucic,CROATIA,,0.7415,74,sandsynlig starter,362.0,4.0,4.0,48.3,1.0,0.7415,1.0,,,petar sucic||croatia,,
,Igor Matanovic,CROATIA,,0.6136,61,rotation/usikker,290.0,4.0,3.2,38.7,1.0,0.6539,0.8022,,,igor matanovic||croatia,,
,Mario Pašalić,CROATIA,,0.5264,53,mest backup,295.0,2.0,3.3,39.3,0.606,0.5429,0.8228,,,mario pašalić||croatia,,
,Luka Sučić,CROATIA,,0.4959,50,mest backup,238.0,2.0,2.6,31.7,0.769,0.5202,0.6544,,,luka sučić||croatia,,
,Kristijan Jakić,CROATIA,,0.4953,50,mest backup,241.0,2.0,2.7,32.1,0.741,0.5173,0.6728,,,kristijan jakić||croatia,,
,Ante Budimir,CROATIA,,0.4897,49,mest backup,218.0,2.0,2.4,29.1,0.833,0.5159,0.6022,,,ante budimir||croatia,,
,Josip Stanišić,CROATIA,,0.4885,49,mest backup,210.0,2.0,2.3,28.0,0.87,0.5165,0.5783,,,josip stanišić||croatia,,
,Ivica Ivušić,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,ivica ivušić||croatia,,
,Josip Juranović,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,josip juranović||croatia,,
,Luka Ivanušec,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,luka ivanušec||croatia,,
,Marco Pašalić,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,marco pašalić||croatia,,
,Mislav Oršić,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,mislav oršić||croatia,,
,Toni Fruk,CROATIA,,0.45,45,mest backup,,0.0,,,,,0.0,,,toni fruk||croatia,,
,Dominik Kotarski,CROATIA,,0.44,44,mest backup,90.0,1.0,1.0,12.0,1.0,0.41,0.25,,,dominik kotarski||croatia,,
,Bruno Petković,CROATIA,,0.4396,44,mest backup,88.0,1.0,1.0,11.7,1.0,0.4081,0.2478,,,bruno petković||croatia,,
,Nediljko Labrović,CROATIA,,0.4386,44,mest backup,10.0,0.0,0.1,1.3,0.0,0.0117,0.0261,,,nediljko labrović||croatia,,
,Martin Erlic,CROATIA,,0.4384,44,mest backup,80.0,1.0,0.9,10.7,1.0,0.3983,0.2239,,,martin erlic||croatia,,
,Marin Pongračić,CROATIA,,0.4371,44,mest backup,61.0,1.0,0.7,8.1,1.0,0.3751,0.1728,,,marin pongračić||croatia,,
,Marko Pjaca,CROATIA,,0.4345,43,mest backup,99.0,1.0,1.1,13.2,0.909,0.3937,0.275,,,marko pjaca||croatia,,
,Nikola Vlašić,CROATIA,,0.409,41,mest backup,37.0,0.0,0.4,4.9,0.0,0.0447,0.1011,,,nikola vlašić||croatia,,
,Nikola Moro,CROATIA,,0.393,39,mest backup,52.0,0.0,0.6,6.9,0.0,0.0641,0.1478,,,nikola moro||croatia,,
,Franjo Ivanović,CROATIA,,0.3647,36,mest backup,92.0,0.0,1.0,12.3,0.0,0.1119,0.2522,,,franjo ivanović||croatia,,
,Eloy Room,CURACAO,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,eloy room||curacao,,
,Roshon van Eijma,CURACAO,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,roshon van eijma||curacao,,
,Sherel Floranus,CURACAO,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,sherel floranus||curacao,,
,Livano Comenencia,CURACAO,,0.8008,80,sandsynlig starter,263.0,3.0,2.9,97.4,1.0,0.9324,0.7272,,,livano comenencia||curacao,,
,Juriën Gaari,CURACAO,,0.7969,80,sandsynlig starter,261.0,3.0,2.9,96.7,1.0,0.9285,0.725,,,juriën gaari||curacao,,
,Kenji Gorré,CURACAO,,0.6947,69,rotation/usikker,225.0,3.0,2.5,83.3,1.0,0.8415,0.625,,,kenji gorré||curacao,,
,Jearl Margaritha,CURACAO,,0.6671,67,rotation/usikker,213.0,3.0,2.4,78.9,1.0,0.8138,0.5967,,,jearl margaritha||curacao,,
,Jürgen Locadia,CURACAO,,0.6146,61,rotation/usikker,198.0,2.0,2.2,73.3,0.909,0.7492,0.55,,,jürgen locadia||curacao,,
,Joshua Brenet,CURACAO,,0.5918,59,rotation/usikker,180.0,2.0,2.0,66.7,1.0,0.7335,0.5,,,joshua brenet||curacao,,
,Juninho Bacuna,CURACAO,,0.5918,59,rotation/usikker,180.0,2.0,2.0,66.7,1.0,0.7335,0.5,,,juninho bacuna||curacao,,
,Leandro Bacuna,CURACAO,,0.5384,54,mest backup,149.0,2.0,1.7,55.2,1.0,0.6601,0.4206,,,leandro bacuna||curacao,,
,Jeremy Antonisse,CURACAO,,0.4801,48,mest backup,140.0,1.0,1.6,51.9,0.625,0.5261,0.3956,,,jeremy antonisse||curacao,,
,Godfried Roemeratoe,CURACAO,,0.4753,48,mest backup,128.0,1.0,1.4,47.4,0.714,0.5217,0.3522,,,godfried roemeratoe||curacao,,
,Gervane Kastaneer,CURACAO,,0.4691,47,mest backup,94.0,1.0,1.0,34.8,1.0,0.5249,0.2544,,,gervane kastaneer||curacao,,
,Cuco Martina,CURACAO,,0.4666,47,mest backup,90.0,1.0,1.0,33.3,1.0,0.5165,0.25,,,cuco martina||curacao,,
,Ar'jany Martha,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,ar'jany martha||curacao,,
,Kevin Felida,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,kevin felida||curacao,,
,Rangelo Janga,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,rangelo janga||curacao,,
,Rayvien Rosario,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,rayvien rosario||curacao,,
,Trevor Doornbusch,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,trevor doornbusch||curacao,,
,Tyrick Bodak,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,tyrick bodak||curacao,,
,Tyrique Mercera,CURACAO,,0.45,45,mest backup,,0.0,,,,,0.0,,,tyrique mercera||curacao,,
,Brandley Kuwas,CURACAO,,0.438,44,mest backup,12.0,0.0,0.1,4.4,0.0,0.0277,0.0283,,,brandley kuwas||curacao,,
