player_id,player_name,team_id,position,start_prob,conditional_start_prob,appearance_prob,availability_prob,availability_risk,round_specific_rotation_risk,start_prob_source,minute_share,weighted_group_stage_ev,total_ev_group_stage,team_ev_share,team_position_ev_share,team_position_rank,position_slot_target,inside_expected_slot_band,start_signal_raw,start_signal_rank_adjusted,start_signal_tier
kevin_yakob__irq,Kevin Yakob,IRQ,MID,0.0832,0.0967,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.007564,0.088509,0.120429,0.006280138940863285,0.017198101988947702,9,4,0,0.07663090800323481,0.0,Langt fra start
peter_gwargis__irq,Peter Gwargis,IRQ,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.048534,0.068119,0.003443720563511718,0.009430596684309931,11,4,0,0.03967135798143691,0.0,Langt fra start
hasan_abdulkareem__irq,Hasan Abdulkareem,IRQ,MID,0.0529,0.0616,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.004809,0.043696,0.05269,0.003100441211175836,0.008490529375646077,10,4,0,0.04841872874802957,0.0,Langt fra start
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,0.9117,0.9528,0.0,0.8767,low_risk,,transfermarkt_availability_split_2026_06_05,0.082882,1.438532,1.124289,0.10713125271219986,0.2454325146403167,1,4,1,0.8073318140996417,0.8573318140996418,Klar starter
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,0.8734,0.9682,0.0,0.7202,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0794,1.4106,1.070756,0.10505108337932638,0.24066694738221378,2,4,1,0.7740912489071877,0.8240912489071878,Klar starter
ahmad_assaf__jor,Ahmad Assaf,JOR,DEF,0.8005,0.9308,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.072773,1.364813,0.982517,0.10164120534537685,0.2328550818499655,3,4,1,0.7109765684522654,0.7609765684522655,Sandsynlig starter
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,0.5939,0.6819,0.0,0.6311,high_risk,,transfermarkt_availability_split_2026_06_05,0.053991,0.92061,0.793294,0.06856024235774966,0.15706819681663112,4,4,1,0.5255698317995505,0.5755698317995506,Tvivlsom starter
husam_abu_dahab__jor,Husam Abu Dahab,JOR,DEF,0.3303,0.3549,0.0,0.8022,medium_risk,,transfermarkt_availability_split_2026_06_05,0.030027,0.439538,0.436733,0.03273354819678318,0.07499097456294022,5,4,0,0.29079077486613314,0.29079077486613314,Langt fra start
saleem_obaid__jor,Saleem Obaid,JOR,DEF,0.0796,0.0925,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.007236,0.196307,0.19257,0.014619497394686959,0.033492560924259354,6,4,0,0.07195623096216029,0.0,Langt fra start
yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,DEF,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.090812,0.12302,0.006763007928430021,0.01549372382367333,7,4,0,0.03855452277878883,0.0,Langt fra start
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,0.5573,0.648,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.050664,0.279125,0.243522,0.020787171167059745,0.3850270846638867,1,2,1,0.5405064703759788,0.5905064703759788,Tvivlsom starter
ibrahim_sabra__jor,Ibrahim Sabra,JOR,FWD,0.2608,0.2993,0.0,0.6326,high_risk,,transfermarkt_availability_split_2026_06_05,0.023709,0.445824,0.438489,0.03320168311109088,0.6149729153361132,2,2,1,0.2998257944736242,0.34982579447362416,Langt fra start
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,0.7633,0.7633,0.0,0.8167,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.069391,0.903533,1.034077,0.06728847335812627,0.6891553712112141,1,1,1,0.7231669607890278,0.7731669607890278,Sandsynlig starter
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,0.2116,0.2116,0.0,0.6702,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.019236,0.351302,0.464724,0.026162381747713112,0.26794999210570275,2,1,0,0.20853911829795593,0.20853911829795593,Langt fra start
abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,0.0251,0.0251,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002282,0.056238,0.084514,0.00418819142711368,0.04289463668308325,3,1,0,0.02590287323966401,0.0,Langt fra start
mousa_tamari__jor,Mousa Tamari,JOR,MID,0.8437,0.948,0.0,0.6855,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0767,1.078292,0.292568,0.08030323465139699,0.19497121337075238,1,4,1,0.7801061972231275,0.8301061972231275,Klar starter
yousef_qashi__jor,Yousef Qashi,JOR,MID,0.8559,0.97,0.0,0.6638,medium_risk,,transfermarkt_availability_split_2026_06_05,0.077809,0.376213,0.298968,0.028017569283557718,0.06802489965227496,2,4,1,0.7749549868508756,0.8249549868508756,Klar starter
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,0.8283,0.9316,0.0,0.6834,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0753,0.961401,0.787475,0.0715980551623194,0.17383558396598944,3,4,1,0.7636413342124508,0.8136413342124509,Sandsynlig starter
nizar_al_rashdan__jor,Nizar Al-Rashdan,JOR,MID,0.6493,0.7039,0.0,0.7782,medium_risk,,transfermarkt_availability_split_2026_06_05,0.059027,0.663826,0.882103,0.04943686408291841,0.12002960300832527,4,4,1,0.5965572936802274,0.6465572936802274,Tvivlsom starter
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,0.6259,0.6866,0.0,0.7475,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0569,0.263434,0.230483,0.01961862122426589,0.04763278093791921,5,4,0,0.5664395196127556,0.5664395196127556,Tvivlsom starter
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,0.5968,0.6634,0.0,0.7129,medium_risk,,transfermarkt_availability_split_2026_06_05,0.054255,0.797991,1.171031,0.05942848367854249,0.14428862824628214,6,4,0,0.552624751358983,0.472624751358983,Bænk/rotation
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,0.3455,0.3561,0.0,0.9146,medium_risk,,transfermarkt_availability_split_2026_06_05,0.031409,0.246566,0.215597,0.018362417003053303,0.044582795936511564,7,4,0,0.31499307046599406,0.23499307046599405,Langt fra start
amer_jamous__jor,Amer Jamous,JOR,MID,0.3364,0.3498,0.0,0.8907,medium_risk,,transfermarkt_availability_split_2026_06_05,0.030582,0.508048,0.46765,0.03783566766531973,0.09186262627431531,8,4,0,0.3128328483112325,0.23283284831123247,Langt fra start
ibrahim_sa_deh__jor,Ibrahim Saadeh,JOR,MID,0.3269,0.3467,0.0,0.8368,medium_risk,,transfermarkt_availability_split_2026_06_05,0.029718,0.519047,0.503676,0.03865479205642225,0.09385140888224053,9,4,0,0.3045775745155974,0.2245775745155974,Langt fra start
mohammad_taha__jor,Mohammad Taha,JOR,MID,0.25,0.0,0.0,0.0,,,holdet_official_unmatched_default,0.022727,0.0,0.0,0.0,0.0,10,4,0,0.22384005,0.14384005,Langt fra start
odeh_al_fakhouri__jor,Odeh Al-Fakhouri,JOR,MID,0.25,0.0,0.0,0.0,,,holdet_official_unmatched_default,0.022727,0.0,0.0,0.0,0.0,11,4,0,0.22384005,0.14384005,Langt fra start
mohammad_al_dawoud__jor,Mohammad Al-Dawoud,JOR,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.115701,0.198567,0.008616557066547173,0.020920459725389244,13,4,0,0.0411493675171596,0.0,Langt fra start
mohammad_abu_shararh_zrayq__jor,Mohammad Abu 'Shararh' Zrayq,JOR,MID,0.0475,0.0518,0.0,0.7651,medium_risk,,transfermarkt_availability_split_2026_06_05,0.004318,0.0,0.0,0.0,0.0,12,4,0,0.0425292,0.0,Langt fra start
ali_azaizeh__jor,Ali Azaizeh,JOR,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.0,0.0,0.0,0.0,14,4,0,0.03850035,0.0,Langt fra start
hiroki_ito__jpn,Hiroki Ito,JPN,DEF,0.8534,0.9088,0.0,0.8258,medium_risk,,transfermarkt_availability_split_2026_06_05,0.077582,2.038794,2.288394,0.06954136773619636,0.18806844796582364,1,4,1,0.7500019131833922,0.8000019131833922,Sandsynlig starter
takehiro_tomiyasu__jpn,Takehiro Tomiyasu,JPN,DEF,0.8016,0.9321,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.072873,1.559614,2.140387,0.05319698346204675,0.14386651344165718,2,4,1,0.700593500517268,0.750593500517268,Sandsynlig starter
ko_itakura__jpn,Ko Itakura,JPN,DEF,0.6152,0.6818,0.0,0.7209,medium_risk,,transfermarkt_availability_split_2026_06_05,0.055927,1.287742,1.721312,0.04392368231971693,0.11878769474522959,3,4,1,0.5386719535905088,0.5886719535905088,Tvivlsom starter
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,0.5416,0.6298,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.049236,1.771879,1.567139,0.060437145255010497,0.16344688748016503,4,4,1,0.48120254601076695,0.531202546010767,Tvivlsom starter
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,0.3434,0.3993,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.031218,1.160131,1.064514,0.03957098975824003,0.10701622459504928,5,4,0,0.3055061719474169,0.3055061719474169,Langt fra start
ayumu_seko__jpn,Ayumu Seko,JPN,DEF,0.3023,0.3514,0.0,0.6007,high_risk,,transfermarkt_availability_split_2026_06_05,0.027482,0.870557,0.970678,0.029693889854649314,0.08030448581650892,6,4,0,0.2672951430743834,0.18729514307438339,Langt fra start
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,0.2927,0.3364,0.0,0.6284,high_risk,,transfermarkt_availability_split_2026_06_05,0.026609,1.190564,1.14072,0.040609031092634605,0.10982351511922382,7,4,0,0.2626058030665541,0.1826058030665541,Langt fra start
yuto_nagatomo__jpn,Yuto Nagatomo,JPN,DEF,0.1759,0.2046,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.015991,0.502373,0.751942,0.017135475940058764,0.04634137161966079,8,4,0,0.15548591095896902,0.07548591095896902,Langt fra start
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,0.1206,0.1308,0.0,0.7774,medium_risk,,transfermarkt_availability_split_2026_06_05,0.010964,0.459048,0.603043,0.015657700472223025,0.04234485921668173,9,4,0,0.10785737094527932,0.02785737094527932,Langt fra start
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,0.5688,0.6451,0.0,0.6621,medium_risk,,transfermarkt_availability_split_2026_06_05,0.051709,1.960369,1.703037,0.06686636390318959,0.46259447775598955,1,2,1,0.5613654542692963,0.6113654542692963,Tvivlsom starter
yuito_suzuki__jpn,Yuito Suzuki,JPN,FWD,0.2981,0.3466,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.0271,0.681087,0.834784,0.02323124431764208,0.16071825512002774,2,2,1,0.2850029571142791,0.3350029571142791,Langt fra start
keisuke_goto__jpn,Keisuke Goto,JPN,FWD,0.2845,0.299,0.0,0.8611,medium_risk,,transfermarkt_availability_split_2026_06_05,0.025864,0.65483,0.806084,0.022335642460539644,0.15452230772316572,3,2,0,0.2721295635401107,0.2721295635401107,Langt fra start
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,0.2697,0.3108,0.0,0.622,high_risk,,transfermarkt_availability_split_2026_06_05,0.024518,0.462706,0.459169,0.01578247145113458,0.10918619934541043,4,2,0,0.25377213068245263,0.17377213068245262,Langt fra start
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,0.0812,0.0944,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.007382,0.37104,0.403542,0.012655829419175403,0.08755548319045157,5,2,0,0.08256185677950412,0.0025618567795041153,Langt fra start
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,0.047,0.05,0.0,0.8288,medium_risk,,transfermarkt_availability_split_2026_06_05,0.004273,0.107738,0.132703,0.00367484300874062,0.025423276864954915,6,2,0,0.04494532332877915,0.0,Langt fra start
zion_suzuki__jpn,Zion Suzuki,JPN,GK,0.9433,0.9433,0.0,0.6952,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.085755,3.064501,3.043251,0.10452727983746346,0.905469274921597,1,1,1,0.9001522914840329,0.9501522914840329,Klar starter
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,0.0304,0.0304,0.0,0.9164,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002764,0.169712,0.224692,0.005788718527347715,0.0501448691273046,2,1,0,0.031227922839097845,0.031227922839097845,Langt fra start
keisuke_sako__jpn,Keisuke Osako,JPN,GK,0.0263,0.0263,0.0,0.7064,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002391,0.150221,0.201065,0.005123898639440352,0.04438585595109847,3,1,0,0.027121780527081866,0.0,Langt fra start
takefusa_kubo__jpn,Takefusa Kubo,JPN,MID,0.8055,0.8751,0.0,0.7725,medium_risk,,transfermarkt_availability_split_2026_06_05,0.073227,1.929749,1.394664,0.06582194417266148,0.17777825478089943,1,4,1,0.7433369188210592,0.7933369188210593,Sandsynlig starter
wataru_endo__jpn,Wataru Endo,JPN,MID,0.615,0.6709,0.0,0.7621,medium_risk,,transfermarkt_availability_split_2026_06_05,0.055909,0.990568,0.978102,0.033787353482357,0.09125614278427194,2,4,1,0.5620040810501723,0.6120040810501723,Tvivlsom starter
ritsu_doan__jpn,Ritsu Doan,JPN,MID,0.5939,0.658,0.0,0.7218,medium_risk,,transfermarkt_availability_split_2026_06_05,0.053991,2.089593,2.057345,0.071274074394952,0.1925038938962445,3,4,1,0.5557115477648406,0.6057115477648406,Tvivlsom starter
daichi_kamada__jpn,Daichi Kamada,JPN,MID,0.5667,0.6344,0.0,0.695,medium_risk,,transfermarkt_availability_split_2026_06_05,0.051518,1.215175,1.056885,0.04144848942013386,0.11194807757557042,4,4,1,0.521332593839992,0.571332593839992,Tvivlsom starter
junya_ito__jpn,Junya Ito,JPN,MID,0.5583,0.6179,0.0,0.7245,medium_risk,,transfermarkt_availability_split_2026_06_05,0.050755,1.830047,1.802187,0.06242120165231158,0.16859320140962408,5,4,0,0.5208623492347569,0.5208623492347569,Tvivlsom starter
keito_nakamura__jpn,Keito Nakamura,JPN,MID,0.5588,0.6045,0.0,0.7839,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0508,1.281278,1.114594,0.04370320128973216,0.11803782084051409,6,4,0,0.5150175892559649,0.43501758925596484,Bænk/rotation
ao_tanaka__jpn,Ao Tanaka,JPN,MID,0.5578,0.6251,0.0,0.6926,medium_risk,,transfermarkt_availability_split_2026_06_05,0.050709,0.878944,0.849572,0.029979962626691746,0.08097277437124872,7,4,0,0.5095096393468824,0.4295096393468824,Bænk/rotation
kaishu_sano__jpn,Kaishu Sano,JPN,MID,0.3276,0.3806,0.0,0.6023,high_risk,,transfermarkt_availability_split_2026_06_05,0.029782,0.639455,0.737124,0.021811215505710455,0.05890983434162683,8,4,0,0.3006523214199206,0.22065232141992058,Langt fra start
han_beom_lee__kor,Han-beom Lee,KOR,DEF,0.8168,0.8823,0.0,0.7877,medium_risk,,transfermarkt_availability_split_2026_06_05,0.074255,1.507995,2.03291,0.05812565196441265,0.1285574097266961,1,4,1,0.7122710235708903,0.7622710235708904,Sandsynlig starter
kim_min_jae__kor,Min-jae Kim,KOR,DEF,0.6842,0.737,0.0,0.7953,medium_risk,,transfermarkt_availability_split_2026_06_05,0.0622,2.261033,1.949227,0.08715149402886072,0.1927543166831328,2,4,1,0.6070690063697562,0.6570690063697563,Tvivlsom starter
seol_young_woo__kor,Young-woo Seol,KOR,DEF,0.6682,0.6995,0.0,0.8723,medium_risk,,transfermarkt_availability_split_2026_06_05,0.060745,2.108398,1.818031,0.0812681795035552,0.17974209831792987,3,4,1,0.5918286188069707,0.6418286188069707,Tvivlsom starter
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,0.6257,0.6463,0.0,0.9089,medium_risk,,transfermarkt_availability_split_2026_06_05,0.056882,1.601536,1.613135,0.0617311888596962,0.13653183183236944,4,4,1,0.5502917426262218,0.6002917426262219,Tvivlsom starter
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,0.5856,0.681,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.053236,1.164882,1.514741,0.0449003648630194,0.09930683626752954,5,4,0,0.5115317018699039,0.5115317018699039,Bænk/rotation
yu_min_cho__kor,Yu-Min Cho,KOR,DEF,0.5597,0.632,0.0,0.673,medium_risk,,transfermarkt_availability_split_2026_06_05,0.050882,1.440464,1.458006,0.055522670255051046,0.12280035454000549,6,4,0,0.4923281689667531,0.41232816896675306,Bænk/rotation
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,0.3452,0.3687,0.0,0.8179,medium_risk,,transfermarkt_availability_split_2026_06_05,0.031382,0.729334,0.97448,0.028112171625113435,0.062176127815815156,7,4,0,0.3019852213628372,0.22198522136283716,Langt fra start
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,0.3321,0.3861,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.030191,0.916487,0.983267,0.035325982109959686,0.07813102481652164,8,4,0,0.2927704015871501,0.2127704015871501,Langt fra start
son_heung_min__kor,Heung-Min Son,KOR,FWD,0.6517,0.7008,0.0,0.8,medium_risk,,transfermarkt_availability_split_2026_06_05,0.059245,2.54365,2.185931,0.09804496342446642,0.5890248005689133,1,2,1,0.6505020146395203,0.7005020146395203,Sandsynlig starter
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,0.352,0.3799,0.0,0.7903,medium_risk,,transfermarkt_availability_split_2026_06_05,0.032,0.844086,1.051138,0.03253528630004292,0.19546226399583735,2,2,1,0.33739964025031516,0.38739964025031515,Bænk/rotation
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,0.2688,0.2986,0.0,0.7149,medium_risk,,transfermarkt_availability_split_2026_06_05,0.024436,0.930673,0.882456,0.03587278133593003,0.2155129354352494,3,2,0,0.2651847792408375,0.2651847792408375,Langt fra start
kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,0.7028,0.7028,0.0,0.8231,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.063891,1.956816,2.067842,0.0754254528525586,0.6780902877043429,1,1,1,0.6708773014130621,0.7208773014130622,Sandsynlig starter
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,0.2722,0.2722,0.0,0.9463,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.024745,0.906271,0.818787,0.03493220649368215,0.3140476994914711,2,1,0,0.2652623802738312,0.2652623802738312,Langt fra start
bum_keun_song__kor,Bum-Keun Song,KOR,GK,0.0251,0.0251,0.0,0.698,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002282,0.022688,0.018736,0.0008745087296500281,0.00786201280418605,3,1,0,0.022233926716901106,0.0,Langt fra start
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,0.7198,0.837,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.065436,0.373027,0.288455,0.014378321927678113,0.05321813748288726,1,4,1,0.6508243663369063,0.7008243663369064,Sandsynlig starter
in_beom_hwang__kor,In-beom Hwang,KOR,MID,0.6855,0.7358,0.0,0.8049,medium_risk,,transfermarkt_availability_split_2026_06_05,0.062318,0.461628,0.396393,0.017793446573117207,0.0658584562778305,2,4,1,0.621620493854261,0.671620493854261,Tvivlsom starter
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,0.6458,0.6817,0.0,0.8494,medium_risk,,transfermarkt_availability_split_2026_06_05,0.058709,2.112762,1.907657,0.08143638983924774,0.3014185530393774,3,4,1,0.6141499085356952,0.6641499085356952,Tvivlsom starter
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,0.5357,0.6229,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.0487,0.333752,0.286567,0.012864467451434951,0.04761494428335908,4,4,1,0.48532125369095297,0.535321253690953,Tvivlsom starter
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,0.509,0.5918,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.046273,0.523794,0.69258,0.020189634411949348,0.07472740875248024,5,4,0,0.4646472837256378,0.4646472837256378,Bænk/rotation
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,0.5038,0.5842,0.0,0.6067,high_risk,,transfermarkt_availability_split_2026_06_05,0.0458,0.25325,0.217428,0.009761518678767171,0.036130074545652716,6,4,0,0.45539033755792885,0.37539033755792883,Bænk/rotation
lee_kang_in__kor,Kang-In Lee,KOR,MID,0.3947,0.4378,0.0,0.7189,medium_risk,,transfermarkt_availability_split_2026_06_05,0.035882,1.564333,1.591903,0.06029719960241614,0.22317657612724406,7,4,0,0.3799997434724875,0.2999997434724875,Langt fra start
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,0.3791,0.4099,0.0,0.7853,medium_risk,,transfermarkt_availability_split_2026_06_05,0.034464,0.794406,0.681776,0.030620371204441124,0.11333444422315417,8,4,0,0.35294118613166436,0.27294118613166435,Langt fra start
jens_castrop__kor,Jens Castrop,KOR,MID,0.3228,0.3345,0.0,0.9,medium_risk,,transfermarkt_availability_split_2026_06_05,0.029345,0.209635,0.179969,0.008080378946587783,0.02990771244769164,9,4,0,0.29258647970170343,0.2125864797017034,Langt fra start
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.200313,0.357076,0.007721062551233519,0.0285777833068641,11,4,0,0.04190637303116049,0.0,Langt fra start
jin_seob_park__kor,Jin-seob Park,KOR,MID,0.0678,0.0736,0.0,0.7768,medium_risk,,transfermarkt_availability_split_2026_06_05,0.006164,0.098034,0.085004,0.003778719534666381,0.013986083822343608,10,4,0,0.062373721576916064,0.0,Langt fra start
hyun_jun_yang__kor,Hyun-Jun Yang,KOR,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.003909,0.084462,0.096516,0.003255586932462124,0.012049825691115183,12,4,0,0.03993650001152135,0.0,Langt fra start
nawaf_al_boushal__ksa,Nawaf Al-Boushal,KSA,DEF,0.7982,0.9278,0.0,0.6011,high_risk,,transfermarkt_availability_split_2026_06_05,0.072564,1.503935,1.26574,0.1057973993537638,0.2851783883083943,1,4,1,0.7144557087985277,0.7644557087985278,Sandsynlig starter
abdulelah_al_amri__ksa,Abdulelah Al-Amri,KSA,DEF,0.789,0.8918,0.0,0.6708,medium_risk,,transfermarkt_availability_split_2026_06_05,0.071727,1.587575,1.428993,0.11168122710027466,0.30103832932852753,2,4,1,0.7084888942878665,0.7584888942878666,Sandsynlig starter
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,0.576,0.6528,0.0,0.6638,medium_risk,,transfermarkt_availability_split_2026_06_05,0.052364,1.280673,1.117003,0.09009157498334884,0.24284311628499652,3,4,1,0.519960890377667,0.5699608903776671,Tvivlsom starter
mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,DEF,0.3038,0.3164,0.0,0.8859,medium_risk,,transfermarkt_availability_split_2026_06_05,0.027618,0.51499,0.621747,0.03622803026274062,0.09765316865086587,4,4,1,0.2706347183782236,0.3206347183782236,Langt fra start
ali_majrashi__ksa,Ali Majrashi,KSA,DEF,0.1292,0.1503,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.011745,0.386491,0.44496,0.02718850394041998,0.07328699742721569,5,4,0,0.11885912493974257,0.11885912493974257,Langt fra start
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,FWD,0.6639,0.6997,0.0,0.8536,medium_risk,,transfermarkt_availability_split_2026_06_05,0.060355,2.525516,2.636174,0.1776626149576412,0.9184873549222864,1,2,1,0.7002018095521163,0.7502018095521163,Sandsynlig starter
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,0.2763,0.3128,0.0,0.6662,medium_risk,,transfermarkt_availability_split_2026_06_05,0.025118,0.224131,0.195422,0.015766955961898907,0.08151264507771361,2,2,1,0.25677499292115963,0.3067749929211596,Langt fra start
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,0.9447,0.9447,0.0,0.7002,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.085882,1.268443,1.758343,0.08923123049100275,0.9860454883962456,1,1,1,0.9086381103641746,0.9586381103641747,Klar starter
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,0.0296,0.0296,0.0,0.8005,medium_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002691,0.017951,0.006542,0.0012627999985367813,0.013954511603754372,2,1,0,0.026699591160302277,0.026699591160302277,Langt fra start
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,0.0256,0.0256,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,0.002327,0.0,0.0,0.0,0.0,3,1,0,0.021829,0.0,Langt fra start
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,0.9032,0.9655,0.0,0.8155,medium_risk,,transfermarkt_availability_split_2026_06_05,0.082109,1.119933,0.372411,0.07878398923521214,0.22830005559031227,1,4,1,0.8367998152718316,0.8867998152718316,Klar starter
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,0.8439,0.943,0.0,0.6997,medium_risk,,transfermarkt_availability_split_2026_06_05,0.076718,1.102159,0.338113,0.07753364066555068,0.22467679849541267,2,4,1,0.7832583799769597,0.8332583799769597,Klar starter
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,0.7644,0.8889,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_04,0.069491,0.703689,0.292131,0.04950244934378859,0.14344807932107656,3,4,1,0.702077176919262,0.752077176919262,Sandsynlig starter
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,0.6246,0.6875,0.0,0.7389,medium_risk,,transfermarkt_availability_split_2026_06_05,0.056782,0.423078,0.367786,0.02976229167071162,0.08624509762551699,4,4,1,0.5698629555633916,0.6198629555633917,Tvivlsom starter
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,0.5671,0.6374,0.0,0.6847,medium_risk,,transfermarkt_availability_split_2026_06_05,0.051555,0.275469,0.2399,0.01937843311219033,0.056154777128102955,5,4,0,0.5146757693368408,0.5146757693368408,Bænk/rotation
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,0.3533,0.4108,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.032118,0.737142,0.88588,0.051855769401225556,0.15026752455544568,6,4,0,0.33483191797188616,0.25483191797188615,Langt fra start
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,0.3625,0.4215,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_05,0.032955,0.277004,0.241231,0.019486415842832294,0.05646768922671164,7,4,0,0.3315228942005534,0.2515228942005534,Langt fra start
