player_id,player_name,team_id,position,start_prob,conditional_start_prob,appearance_prob,availability_prob,availability_risk,round_specific_rotation_risk,start_prob_source,minute_share,weighted_group_stage_ev,total_ev_group_stage,team_ev_share,team_position_ev_share,team_position_rank,position_slot_target,inside_expected_slot_band,start_signal_raw,start_signal_rank_adjusted,start_signal_tier
david_ospina__col,David Ospina,COL,GK,0.1212,0.1212,0.0,0.8866,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.011018,0.658448,0.84452,0.01651803649883794,0.1546303772057998,2,1,0,0.11963893954552188,0.11963893954552188,Langt fra start
alvaro_montero__col,Alvaro Montero,COL,GK,0.089,0.089,0.0,0.7436,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.008091,0.36671,0.329685,0.009199403999235871,0.08611842639834709,3,1,0,0.08496481283979648,0.004964812839796481,Langt fra start
richard_r_os__col,Richard Rios,COL,MID,0.8948,0.9189,0.0,0.9249,low_risk,,transfermarkt_availability_split_2026_06_07,0.081345,2.834013,2.850018,0.0710949538493263,0.20461277678913342,1,4,1,0.8263867766399488,0.8763867766399488,Klar starter
james_rodr_guez__col,James Rodriguez,COL,MID,0.82,0.9,0.92,0.92,low_risk,medium,manual_context_override_safe,0.074545,3.402611,3.732739,0.08535898459612218,0.24566495815059775,2,4,1,0.7644729172971091,0.8144729172971091,Sandsynlig starter
jhon_arias__col,Jhon Arias,COL,MID,0.6681,0.7082,0.0,0.838,medium_risk,,transfermarkt_availability_split_2026_06_07,0.060736,2.147831,2.100039,0.053881173382462386,0.15507115351403866,3,4,1,0.6173025327215534,0.6673025327215535,Tvivlsom starter
jefferson_lerma__col,Jefferson Lerma,COL,MID,0.6388,0.6935,0.0,0.7745,medium_risk,,transfermarkt_availability_split_2026_06_07,0.058073,2.452457,2.759531,0.061523118359886574,0.17706483235113873,4,4,1,0.5937809211107639,0.6437809211107639,Tvivlsom starter
gustavo_puerta__col,Gustavo Puerta,COL,MID,0.2706,0.3146,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.0246,0.737731,0.93001,0.018506955119195766,0.05326340720152808,5,4,0,0.24884967289991825,0.24884967289991825,Langt fra start
juan_portilla__col,Juan Portilla,COL,MID,0.2666,0.31,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.024236,0.223085,0.190091,0.005596381449018392,0.016106503855135398,6,4,0,0.24068779293086268,0.16068779293086266,Langt fra start
jorge_carrascal__col,Jorge Carrascal,COL,MID,0.2581,0.2855,0.0,0.725,medium_risk,,transfermarkt_availability_split_2026_06_07,0.023464,1.066444,1.57418,0.02675315425966322,0.07699614226544148,7,4,0,0.2405836355365037,0.16058363553650368,Langt fra start
carlos_andres_gomez__col,Carlos Andres Gomez,COL,MID,0.2535,0.2948,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.023045,0.18938,0.199344,0.004750847070915136,0.013673038080039182,8,4,0,0.22865833846962716,0.14865833846962717,Langt fra start
kevin_casta_o__col,Kevin Castano,COL,MID,0.0759,0.0794,0.0,0.8735,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0069,0.395775,0.52693,0.009928537857701118,0.028574541377798645,9,4,0,0.07147967508219817,0.0,Langt fra start
jaminton_campaz__col,Jaminton Campaz,COL,MID,0.043,0.05,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.003909,0.205696,0.315903,0.005160155449883619,0.014851036228280387,11,4,0,0.040330616965088335,0.0,Langt fra start
juan_quintero__col,Juan Quintero,COL,MID,0.0444,0.05,0.0,0.6774,unknown,,transfermarkt_availability_split_2026_06_07,0.004036,0.195593,0.294084,0.004906708370163186,0.014121610186868222,10,4,0,0.04149337125905474,0.0,Langt fra start
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,0.8954,0.97,0.0,0.7803,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0814,1.121361,1.32044,0.06624258673360704,0.13637907647940992,1,4,1,0.7804820369846213,0.8304820369846213,Klar starter
diney_borges__cpv,Diney Borges,CPV,DEF,0.7912,0.868,0.0,0.7472,medium_risk,,transfermarkt_availability_split_2026_06_07,0.071927,1.883639,1.149323,0.1112729262318779,0.22908675015503413,2,4,1,0.7031493213270973,0.7531493213270973,Sandsynlig starter
logan_costa__cpv,Logan Costa,CPV,DEF,0.6542,0.6998,0.0,0.814,medium_risk,,transfermarkt_availability_split_2026_06_07,0.059473,1.125215,0.994945,0.0664702555479062,0.1368477970437524,3,4,1,0.5748632924817705,0.6248632924817705,Tvivlsom starter
wagner_pina__cpv,Wagner Pina,CPV,DEF,0.5877,0.6084,0.0,0.9024,medium_risk,,transfermarkt_availability_split_2026_06_07,0.053427,0.947609,0.841491,0.05597846846113485,0.11524748968760029,4,4,1,0.5154706723918168,0.5654706723918168,Tvivlsom starter
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,0.5168,0.601,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.046982,0.794023,0.703561,0.046905624010447004,0.0965684765596543,5,4,0,0.4526921288564878,0.4526921288564878,Bænk/rotation
steven_moreira__cpv,Steven Moreira,CPV,DEF,0.4171,0.4704,0.0,0.6759,medium_risk,,transfermarkt_availability_split_2026_06_07,0.037918,0.631426,0.716865,0.03730046931439078,0.07679355242877886,6,4,0,0.3652163787085974,0.2852163787085974,Langt fra start
joao_paulo__cpv,Joao Paulo,CPV,DEF,0.4119,0.4414,0.0,0.8086,medium_risk,,transfermarkt_availability_split_2026_06_07,0.037445,0.737538,0.652875,0.04356886402713406,0.089698813592118,7,4,0,0.36238532456056843,0.2823853245605684,Langt fra start
stopira__cpv,Stopira,CPV,DEF,0.3309,0.3847,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.030082,0.609347,0.539754,0.035996188112805104,0.0741083211521526,8,4,0,0.2913786415208555,0.2113786415208555,Langt fra start
kelvin_pires__cpv,Kelvin Pires,CPV,DEF,0.2557,0.2973,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.023245,0.372225,0.410332,0.021988589621822836,0.04526972290149947,9,4,0,0.2236674017712411,0.1436674017712411,Langt fra start
heri_tavares__cpv,Heri Tavares,CPV,DEF,0.0,0.0,0.0,0.0,out,,holdet_official_unmatched_default,0.0,0.0,0.0,0.0,0.0,10,4,0,0.0,0.0,Langt fra start
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,FWD,0.8829,0.97,0.0,0.7436,medium_risk,,transfermarkt_availability_split_2026_06_04,0.080264,1.195623,0.240345,0.07062949422906223,0.24408424541631224,1,2,1,0.8198545942157386,0.8698545942157386,Klar starter
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,0.5853,0.6752,0.0,0.6196,high_risk,,transfermarkt_availability_split_2026_06_07,0.053209,1.057749,1.020261,0.062484810756648496,0.21593752086139095,2,2,1,0.5500099422551702,0.6000099422551702,Tvivlsom starter
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,0.3874,0.3999,0.0,0.9104,medium_risk,,transfermarkt_availability_split_2026_06_07,0.035218,0.921432,0.808768,0.05443210454003751,0.18810865500449842,3,2,0,0.3694723942638244,0.3694723942638244,Bænk/rotation
willy_semedo__cpv,Willy Semedo,CPV,FWD,0.3479,0.3807,0.0,0.7538,medium_risk,,transfermarkt_availability_split_2026_06_07,0.031627,0.731228,0.642457,0.04319611098659754,0.14927885680292127,4,2,0,0.32943822579110316,0.24943822579110314,Langt fra start
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,0.3371,0.3739,0.0,0.7186,medium_risk,,transfermarkt_availability_split_2026_06_07,0.030645,0.204297,0.181411,0.012068514726226182,0.04170685833729891,5,2,0,0.3068384671485433,0.22683846714854328,Langt fra start
h_lio_varela__cpv,Helio Varela,CPV,FWD,0.2659,0.2992,0.0,0.6819,medium_risk,,transfermarkt_availability_split_2026_06_07,0.024173,0.60916,0.715477,0.03598514139036766,0.12435889819600389,6,2,0,0.25302495423357474,0.17302495423357472,Langt fra start
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,0.2764,0.3215,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.025127,0.076761,0.020745,0.004534531877119331,0.0156706175461676,7,2,0,0.24936112776589636,0.16936112776589635,Langt fra start
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,0.063,0.0732,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.005727,0.102153,0.089406,0.006034523193332174,0.020854347835406763,8,2,0,0.05891356899036765,0.0,Langt fra start
vozinha__cpv,Vozinha,CPV,GK,0.9285,0.9285,0.0,0.8701,low_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.084409,1.222994,1.678698,0.0722463917682896,1.0,1,1,1,0.8953693195884145,0.9453693195884145,Klar starter
marcio_rosa__cpv,Marcio Rosa,CPV,GK,0.0464,0.0464,0.0,0.7641,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.004218,0.0,0.0,0.0,0.0,2,1,0,0.039566,0.039566,Langt fra start
cj_dos_santos__cpv,CJ Dos Santos,CPV,GK,0.0251,0.0251,0.0,0.75,unknown,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.002282,0.0,0.0,0.0,0.0,3,1,0,0.021404,0.0,Langt fra start
bruno_varela__cpv,Bruno Varela,CPV,GK,0.0,0.0,0.0,0.0,out,,holdet_official_unmatched_default,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,Langt fra start
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,0.6738,0.7275,0.0,0.7889,medium_risk,,transfermarkt_availability_split_2026_06_07,0.061255,0.245943,0.217842,0.014528684793767142,0.09516746778066786,1,4,1,0.6140527900686428,0.6640527900686428,Tvivlsom starter
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,0.6323,0.6869,0.0,0.7731,medium_risk,,transfermarkt_availability_split_2026_06_07,0.057482,0.738006,0.651271,0.0435965103699187,0.2855708933652902,2,4,1,0.5984127605977763,0.6484127605977763,Tvivlsom starter
telmo_arcanjo__cpv,Telmo Arcanjo,CPV,MID,0.5432,0.6118,0.0,0.6799,medium_risk,,transfermarkt_availability_split_2026_06_07,0.049382,0.557284,0.492739,0.03292065062477781,0.21564064484324297,3,4,1,0.5107327018663413,0.5607327018663414,Tvivlsom starter
deroy_duarte__cpv,Deroy Duarte,CPV,MID,0.3704,0.3934,0.0,0.8327,medium_risk,,transfermarkt_availability_split_2026_06_07,0.033673,0.472886,0.418056,0.027934975329183463,0.18298289916333824,4,4,1,0.35232334061693266,0.40232334061693265,Bænk/rotation
yannick_semedo__cpv,Yannick Semedo,CPV,MID,0.3444,0.4004,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.031309,0.181552,0.161515,0.010724890652216212,0.07025141642785446,5,4,0,0.31630240548416605,0.31630240548416605,Langt fra start
laros_duarte__cpv,Laros Duarte,CPV,MID,0.294,0.3156,0.0,0.8048,medium_risk,,transfermarkt_availability_split_2026_06_07,0.026727,0.388647,0.343956,0.02295869270133006,0.15038667841960626,6,4,0,0.2802319826008785,0.2002319826008785,Langt fra start
ailson_tavares__cpv,Ailson Tavares,CPV,MID,0.0,0.0,0.0,0.0,out,,holdet_official_unmatched_default,0.0,0.0,0.0,0.0,0.0,7,4,0,0.0,0.0,Langt fra start
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,0.9101,0.9627,0.0,0.8439,medium_risk,,transfermarkt_availability_split_2026_06_07,0.082736,3.457898,3.799835,0.09248664527535636,0.24890204184873593,1,4,1,0.8055805364486414,0.8555805364486414,Klar starter
luka_vuskovic__cro,Luka Vuskovic,CRO,DEF,0.7872,0.8899,0.0,0.6702,medium_risk,,transfermarkt_availability_split_2026_06_07,0.071564,1.645406,2.313032,0.044008840357911944,0.1184375343258133,2,4,1,0.685312195450477,0.735312195450477,Sandsynlig starter
josip_utalo__cro,Josip Sutalo,CRO,DEF,0.6651,0.6847,0.0,0.918,medium_risk,,transfermarkt_availability_split_2026_06_07,0.060464,2.522932,2.498698,0.0674795835324944,0.18160250135935618,3,4,1,0.5886842293125604,0.6386842293125604,Tvivlsom starter
josip_stani_i__cro,Josip Stanisic,CRO,DEF,0.6248,0.6544,0.0,0.8707,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0568,2.410669,2.100419,0.06447694196858844,0.1735217280328831,4,4,1,0.5533600199017177,0.6033600199017177,Tvivlsom starter
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,0.3591,0.4058,0.0,0.6712,medium_risk,,transfermarkt_availability_split_2026_06_07,0.032645,1.41045,1.443039,0.03772459130622892,0.10152522860001931,5,4,0,0.31825175242531334,0.31825175242531334,Langt fra start
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,0.3085,0.3439,0.0,0.7058,medium_risk,,transfermarkt_availability_split_2026_06_07,0.028045,0.947624,1.07938,0.025345618853538854,0.06821067264125967,6,4,0,0.27115334820680287,0.19115334820680285,Langt fra start
martin_erlic__cro,Martin Erlic,CRO,DEF,0.2891,0.3168,0.0,0.7504,medium_risk,,transfermarkt_availability_split_2026_06_07,0.026282,1.149584,1.188824,0.030747340616242947,0.08274790201348832,7,4,0,0.256336157232161,0.176336157232161,Langt fra start
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,0.0729,0.0779,0.0,0.8173,medium_risk,,transfermarkt_availability_split_2026_06_07,0.006627,0.348043,0.373004,0.009308929725969606,0.025052391178444128,8,4,0,0.0651336856041429,0.0,Langt fra start
ivan_smolcic__cro,Ivan Smolcic,CRO,DEF,0.0,0.0,0.0,0.0,out,,holdet_official_unmatched_default,0.0,0.0,0.0,0.0,0.0,9,4,0,0.0,0.0,Langt fra start
ivan_peri_i__cro,Ivan Perisic,CRO,FWD,0.9095,0.9346,0.0,0.9232,low_risk,,transfermarkt_availability_split_2026_06_07,0.082682,2.482086,1.434287,0.06638709627204971,0.31751566543963006,1,2,1,0.8511582674254438,0.9011582674254438,Klar starter
andrej_kramari__cro,Andrej Kramaric,CRO,FWD,0.4235,0.4345,0.0,0.9275,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0385,2.422247,2.450673,0.06478661286663057,0.3098608863931982,2,2,1,0.41512319024678396,0.46512319024678395,Bænk/rotation
igor_matanovic__cro,Igor Matanovic,CRO,FWD,0.3436,0.3825,0.0,0.7094,medium_risk,,transfermarkt_availability_split_2026_06_07,0.031236,1.176306,1.67922,0.031462060407008344,0.15047648725734303,3,2,0,0.32509758933338895,0.32509758933338895,Langt fra start
ante_budimir__cro,Ante Budimir,CRO,FWD,0.3246,0.3542,0.0,0.7608,medium_risk,,transfermarkt_availability_split_2026_06_07,0.029509,1.391304,1.462452,0.03721250294779788,0.17797965718706732,4,2,0,0.3112762704094015,0.23127627040940146,Langt fra start
petar_musa__cro,Petar Musa,CRO,FWD,0.2925,0.3401,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.026591,0.268869,0.23493,0.007191302874908338,0.034394505045791286,5,2,0,0.26588311643074075,0.18588311643074074,Langt fra start
marco_pasalic__cro,Marco Pasalic,CRO,FWD,0.2677,0.2832,0.0,0.8433,medium_risk,,transfermarkt_availability_split_2026_06_07,0.024336,0.076396,0.018733,0.0020433250930062498,0.00977279867697009,6,2,0,0.24082111842846468,0.1608211184284647,Langt fra start
dominik_livakovi__cro,Dominik Livakovic,CRO,GK,0.9486,0.9486,0.0,0.9471,low_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.086236,3.26249,3.387373,0.08726016653596994,0.956141893357248,1,1,1,0.9088731976625233,0.9588731976625233,Klar starter
dominik_kotarski__cro,Dominik Kotarski,CRO,GK,0.0263,0.0263,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.002391,0.134967,0.198846,0.0036098939450727066,0.0395549420598217,2,1,0,0.026562988903235805,0.026562988903235805,Langt fra start
ivor_pandur__cro,Ivor Pandur,CRO,GK,0.0251,0.0251,0.0,0.8611,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.002282,0.014683,0.004319,0.00039271875936712345,0.00430316458293036,3,1,0,0.02185395239626139,0.0,Langt fra start
petar_sucic__cro,Petar Sucic,CRO,MID,0.896,0.9278,0.0,0.9021,low_risk,,transfermarkt_availability_split_2026_06_07,0.081455,2.666867,3.082381,0.07132934002840852,0.21741723649481803,1,4,1,0.8288208501834473,0.8788208501834474,Klar starter
luka_modri__cro,Luka Modric,CRO,MID,0.6936,0.7144,0.0,0.9171,low_risk,,transfermarkt_availability_split_2026_06_07,0.063055,2.806005,2.715537,0.07505079359653648,0.2287605091257426,2,4,1,0.6489856701220211,0.6989856701220212,Sandsynlig starter
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,0.653,0.6942,0.0,0.8302,medium_risk,,transfermarkt_availability_split_2026_06_07,0.059364,0.43464,0.37883,0.011625095795908638,0.035434173384014916,3,4,1,0.5890045057346067,0.6390045057346068,Tvivlsom starter
martin_baturina__cro,Martin Baturina,CRO,MID,0.5712,0.5986,0.0,0.8689,medium_risk,,transfermarkt_availability_split_2026_06_07,0.051927,2.657047,3.450439,0.07106668946537746,0.21661665766491045,4,4,1,0.537906600251748,0.587906600251748,Tvivlsom starter
mario_pa_ali__cro,Mario Pasalic,CRO,MID,0.3515,0.3667,0.0,0.8812,medium_risk,,transfermarkt_availability_split_2026_06_07,0.031955,1.616003,1.851677,0.04322241321893003,0.13174519255266026,5,4,0,0.3308241719120231,0.3308241719120231,Langt fra start
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,0.2874,0.3214,0.0,0.6973,medium_risk,,transfermarkt_availability_split_2026_06_07,0.026127,1.211251,1.490596,0.03239671661119578,0.0987476485035005,6,4,0,0.26939598071495535,0.18939598071495534,Langt fra start
nikola_moro__cro,Nikola Moro,CRO,MID,0.2509,0.2868,0.0,0.643,high_risk,,transfermarkt_availability_split_2026_06_07,0.022809,0.541894,0.614733,0.014493764175474221,0.04417809210325184,7,4,0,0.2300460722900539,0.1500460722900539,Langt fra start
luka_su_i__cro,Luka Sucic,CRO,MID,0.0498,0.0569,0.0,0.6438,high_risk,,transfermarkt_availability_split_2026_06_07,0.004527,0.187488,0.33308,0.005014646513398027,0.015285022776141608,8,4,0,0.04645644633344827,0.0,Langt fra start
toni_fruk__cro,Toni Fruk,CRO,MID,0.0476,0.05,0.0,0.8627,medium_risk,,transfermarkt_availability_split_2026_06_07,0.004327,0.14493,0.138871,0.0038763692566285636,0.011815467394959695,9,4,0,0.04406258346244377,0.0,Langt fra start
lovro_majer__cro,Lovro Majer,CRO,MID,0.0,0.0,0.0,0.0,out,,holdet_official_unmatched_default,0.0,0.0,0.0,0.0,0.0,10,4,0,0.0,0.0,Langt fra start
livano_comenencia__cuw,Livano Comenencia,CUW,DEF,0.9477,0.97,0.0,0.9344,low_risk,,transfermarkt_availability_split_2026_06_07,0.086155,1.911251,1.983015,0.1229808074112877,0.22410115988485224,1,4,1,0.8366901563590495,0.8866901563590496,Klar starter
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,0.9165,0.97,0.0,0.8424,medium_risk,,transfermarkt_availability_split_2026_06_07,0.083318,1.362931,0.928117,0.08769876631895744,0.15980863734957967,2,4,1,0.8018898020509059,0.8518898020509059,Klar starter
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,0.9148,0.9617,0.0,0.8606,low_risk,,transfermarkt_availability_split_2026_06_07,0.083164,1.392429,0.984866,0.08959683614705337,0.1632673855800755,3,4,1,0.8008825803653602,0.8508825803653602,Klar starter
armando_obispo__cuw,Armando Obispo,CUW,DEF,0.8574,0.97,0.0,0.6682,medium_risk,,transfermarkt_availability_split_2026_06_07,0.077945,0.853822,0.789613,0.05493978496048948,0.10011374776793017,4,4,1,0.7438853640248176,0.7938853640248177,Sandsynlig starter
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,0.6173,0.6436,0.0,0.8832,medium_risk,,transfermarkt_availability_split_2026_06_07,0.056118,0.722988,0.638276,0.04652117800784516,0.08477298344530862,5,4,0,0.5371913572449231,0.5371913572449231,Tvivlsom starter
deveron_fonville__cuw,Deveron Fonville,CUW,DEF,0.489,0.5286,0.0,0.7863,unknown,,transfermarkt_availability_split_2026_06_07,0.044455,0.603341,0.566012,0.03882240654123071,0.07074393572905215,6,4,0,0.4260005138999668,0.3460005138999668,Langt fra start
shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,0.4342,0.4501,0.0,0.8992,medium_risk,,transfermarkt_availability_split_2026_06_07,0.039473,0.560208,0.550707,0.036046982922840934,0.06568643395177992,7,4,0,0.37862599254131996,0.29862599254131994,Langt fra start
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,0.4064,0.4394,0.0,0.7857,medium_risk,,transfermarkt_availability_split_2026_06_07,0.036945,0.600539,0.528634,0.03864210985473248,0.07041539099578721,8,4,0,0.35552064459231536,0.27552064459231534,Langt fra start
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,0.3934,0.4133,0.0,0.8625,medium_risk,,transfermarkt_availability_split_2026_06_07,0.035764,0.52101,0.459597,0.0335247596832415,0.061090325295634566,9,4,0,0.34324927051372556,0.26324927051372554,Langt fra start
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,0.5325,0.6095,0.0,0.6393,high_risk,,transfermarkt_availability_split_2026_06_07,0.048409,0.717571,1.029304,0.046172617283091084,0.2533360259023254,1,2,1,0.5058051951271064,0.5558051951271065,Tvivlsom starter
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,0.5505,0.6401,0.0,0.6,high_risk,,transfermarkt_availability_split_2026_06_07,0.050045,0.202292,0.180298,0.013016622878336865,0.07141850959951448,2,2,1,0.5010785662090617,0.5510785662090617,Tvivlsom starter
kenji_gorr__cuw,Kenji Gorre,CUW,FWD,0.4289,0.4542,0.0,0.8411,medium_risk,,transfermarkt_availability_split_2026_06_07,0.038991,0.672372,0.587269,0.04326425542262232,0.2373786711112884,3,2,0,0.411217883876373,0.411217883876373,Bænk/rotation
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,0.377,0.393,0.0,0.8832,medium_risk,,transfermarkt_availability_split_2026_06_07,0.034273,0.204068,0.181855,0.01313090086378328,0.07204552042074686,4,2,0,0.34580710193952713,0.2658071019395271,Langt fra start
jeremy_antonisse__cuw,Jeremy Antonisse,CUW,FWD,0.3151,0.3509,0.0,0.7083,medium_risk,,transfermarkt_availability_split_2026_06_07,0.028645,0.443279,0.647645,0.028523103102872514,0.15649815868528258,5,2,0,0.30005741957485543,0.22005741957485542,Langt fra start
jearl_margaritha__cuw,Jearl Margaritha,CUW,FWD,0.1755,0.1788,0.0,0.9469,medium_risk,,transfermarkt_availability_split_2026_06_07,0.015955,0.377992,0.332293,0.024322164569178753,0.13344880311895518,6,2,0,0.17242678796737215,0.09242678796737215,Langt fra start
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,0.0902,0.0992,0.0,0.7388,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0082,0.214913,0.25903,0.013828730116129211,0.07587431116188706,7,2,0,0.08945461100309492,0.009454611003094915,Langt fra start
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,0.0484,0.05,0.0,0.9086,medium_risk,,transfermarkt_availability_split_2026_06_07,0.0044,0.0,0.0,0.0,0.0,8,2,0,0.043335599999999995,0.0,Langt fra start
eloy_room__cuw,Eloy Room,CUW,GK,0.9495,0.9495,0.0,0.8302,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.086318,0.868272,0.976198,0.055869580506492135,1.0,1,1,1,0.9124574790253245,0.9624574790253245,Klar starter
trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,0.0254,0.0254,0.0,0.8867,medium_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.002309,0.0,0.0,0.0,0.0,2,1,0,0.021658999999999998,0.021658999999999998,Langt fra start
tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,0.0251,0.0251,0.0,0.6254,high_risk,,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.002282,0.0,0.0,0.0,0.0,3,1,0,0.021404,0.0,Langt fra start
juninho_bacuna__cuw,Juninho Bacuna,CUW,MID,0.9344,0.97,0.0,0.895,low_risk,,transfermarkt_availability_split_2026_06_07,0.084945,1.666272,1.12274,0.10721745910234771,0.5031359335316762,1,4,1,0.8950845396236993,0.9450845396236993,Klar starter
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,0.9151,0.97,0.0,0.8383,medium_risk,,transfermarkt_availability_split_2026_06_07,0.083191,1.22191,1.137479,0.07862466959280939,0.3689594667267352,2,4,1,0.8622160891599296,0.9122160891599297,Klar starter
tahith_chong__cuw,Tahith Chong,CUW,MID,0.6207,0.6524,0.0,0.8611,medium_risk,,transfermarkt_availability_split_2026_06_07,0.056427,0.295262,0.261783,0.01899884377189162,0.08915526517065028,3,4,1,0.5661100921409427,0.6161100921409427,Tvivlsom starter
godfried_roemeratoe__cuw,Godfried Roemeratoe,CUW,MID,0.0753,0.078,0.0,0.9026,medium_risk,,transfermarkt_availability_split_2026_06_07,0.006845,0.128329,0.203751,0.008257420942766354,0.038749334570938286,4,4,1,0.07192164472944376,0.12192164472944376,Langt fra start
tyrese_noslin__cuw,Tyrese Noslin,CUW,MID,0.0482,0.05,0.0,0.8992,medium_risk,,transfermarkt_availability_split_2026_06_07,0.004382,0.0,0.0,0.0,0.0,5,4,0,0.043157100000000004,0.043157100000000004,Langt fra start
kevin_felida__cuw,Kevin Felida,CUW,MID,0.0479,0.05,0.0,0.8784,medium_risk,,transfermarkt_availability_split_2026_06_07,0.004355,0.0,0.0,0.0,0.0,6,4,0,0.04288935000000001,0.0,Langt fra start
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,0.9096,0.97,0.0,0.8222,medium_risk,,transfermarkt_availability_split_2026_06_07,0.082691,2.418584,2.127107,0.1237565360945096,0.2532824536678916,1,4,1,0.8071570721715146,0.8571570721715146,Klar starter
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,0.9051,0.97,0.0,0.8087,medium_risk,,transfermarkt_availability_split_2026_06_07,0.082282,2.412618,2.115755,0.12345126181239252,0.2526576735822784,2,4,1,0.8032423304488474,0.8532423304488475,Klar starter
robin_hranac__cze,Robin Hranac,CZE,DEF,0.8244,0.9066,0.0,0.7411,medium_risk,,transfermarkt_availability_split_2026_06_07,0.074945,1.896461,1.916393,0.09704002184680365,0.19860393327891995,3,4,1,0.7276993944202322,0.7776993944202323,Sandsynlig starter
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,0.35,0.45,0.0,0.878,medium_risk,high,manual_context_override_safe,0.0802,0.6082069258671503,2.058427,0.03112134305610585,0.06369352584877651,4,4,1,0.45152541973768295,0.5015254197376829,Bænk/rotation
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,DEF,0.3657,0.4186,0.0,0.6386,high_risk,,transfermarkt_availability_split_2026_06_07,0.033245,0.941748,0.907059,0.04818830785035055,0.0986230968934011,5,4,0,0.3241127250818576,0.3241127250818576,Langt fra start
david_jurasek__cze,David Jurasek,CZE,DEF,0.3556,0.3859,0.0,0.7758,medium_risk,,transfermarkt_availability_split_2026_06_07,0.032327,0.689002,0.874022,0.03525554658518757,0.07215466452357439,6,4,0,0.31220724378161685,0.23220724378161683,Langt fra start
