player_id,player_name,team_id,team_name,flag_code,position,advance_pct,avg_points,nt_ev_score,blended_ev_score,display_score,price_estimate,value_score,display_value,price,price_source,position_source,holdet_game_id,holdet_player_id,holdet_person_id,holdet_team_id,holdet_team_name,holdet_position_id,holdet_position,holdet_start_price,holdet_price,holdet_is_out,has_holdet_vm_match,official_holdet_master,copied_from_old_player_pool,old_player_id,old_match_method,old_match_score,start_prob,start_prob_source,weighted_group_stage_ev,optimizer_ev,holdet_appearance,player_visual_source,display_score_source,start_probability_pct,start_security,start_status,transfermarkt_competitive_rows,transfermarkt_competitive_starts,transfermarkt_competition_weight_sum,transfermarkt_recent_rows_since_2025,transfermarkt_recent_starts_since_2025,transfermarkt_latest_match_date,transfermarkt_signal_confidence,transfermarkt_start_score,transfermarkt_recency_start_score,transfermarkt_recent_start_rate_since_2025,conditional_start_prob,availability_prob,availability_risk,availability_status,transfermarkt_available_rows,transfermarkt_absence_rows,transfermarkt_available_weight,transfermarkt_absence_weight,transfermarkt_start_weight,transfermarkt_recent_3_available_start_score,transfermarkt_history_available_start_score,weighted_group_stage_ev_before_price_quality,price_quality_ev,model_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,base_ev_source,match_1_opponent_team,match_1_weighted_match_ev,match_2_opponent_team,match_2_weighted_match_ev,match_3_opponent_team,match_3_weighted_match_ev,round1_ev,round2_ev,round3_ev,appearance_prob,round_specific_rotation_risk,start_signal_context_note,total_ev_group_stage,price_quality_repair_source,transfermarkt_national_team,tm_recency_weighted_competitive_start_score,tm_weighted_competitive_start_score,source_note,gk_start_prob_raw_before_normalization,gk_start_prob_normalized,gk_start_prob_normalized_at,gk_hierarchy_raw_score,gk_team_rank,manual_start_note,manual_data_note,tm_watch_flag,tm_watch_reason,source,start_price,_key
ahmad_assaf__jor,Ahmad Assaf,JOR,Jordan,jo,DEF,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48742,52226.0,1123.0,Jordan,293.0,DEF,2500000,2500000,False,True,True,True,ahmad_assaf__jor,exact_name_team,1.0,0.7975,transfermarkt_availability_split_2026_06_07,1.375012,1.375012,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,80.0,0.7975,sandsynlig starter - Transfermarkt landshold,18.0,4.0,9.916400000000001,,,,1.0,0.2222,0.4312,,0.9273,0.6,high_risk,high_risk,6.0,12.0,3.96,9.01,3.0,1.0,0.7576,0.92986,1.919087,0.92986,0.92986,1.919087,1.919087,1.39479,0.45,1.35,True,raw_for_likely_starter,component_weighted_sum,AUT,0.250902,ALG,0.43668,ARG,0.244765,0.250902,0.43668,0.244765,,,,,,,,,,,,,,,,,,,,,ahmad assaf__jordan__DEF
yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,Jordan,jo,DEF,0.095,1.091,0.0026,0.134,10.0,2000000,0.0371,4.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49975,49541.0,1123.0,Jordan,293.0,DEF,2000000,2000000,False,True,True,True,yousef_abu_al_jazar__jor,exact_name_team,1.0,0.043,transfermarkt_availability_split_2026_06_07,0.090757,0.090757,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.043,sjældent startende - Transfermarkt landshold,88.0,3.0,22.944000000000003,,,,1.0,0.0341,0.0066,,0.05,0.6,high_risk,high_risk,25.0,63.0,10.9,18.91,0.88,0.0,0.0807,0.1149,0.061248,0.1149,0.1149,0.99706,0.061248,0.17235,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,AUT,0.00958,ALG,0.061133,ARG,0.044186,0.00958,0.061133,0.044186,,,,,,,,,,,,,,,,,,,,,yousef abu al jazar__jordan__DEF
rocky_bushiri__cod,Rocky Bushiri,COD,Congo DR,cd,DEF,0.613,3.595,0.0023,-0.047,22.0,2000000,-0.013,0.0,2000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49784,40790.0,1145.0,Congo DR,293.0,DEF,2000000,2000000,False,True,True,True,rocky_bushiri__cod,exact_name_team,1.0,0.2763,transfermarkt_availability_split_2026_06_07,0.536844,0.536844,"{'skinColor': '#6E4A3A', 'hairColor': '#000000'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,28.0,0.2763,sjældent startende - Transfermarkt landshold,44.0,7.0,20.278,,,,1.0,0.1591,0.0447,,0.3052,0.7298,medium_risk,medium_risk,32.0,12.0,17.45,6.2,4.18,0.3333,0.2395,0.654082,0.393554,0.654082,0.654082,0.99706,0.393554,0.981123,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,POR,0.088852,COL,0.213804,UZB,0.350787,0.088852,0.213804,0.350787,,,,,,,,,,,,,,,,,,,,,rocky bushiri__congo dr__DEF
jeremy_ngakia__cod,Jeremy Ngakia,COD,Congo DR,cd,DEF,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49272,39180.0,1145.0,Congo DR,293.0,DEF,2500000,2500000,False,True,True,True,jeremy_ngakia__cod,exact_name_team,1.0,0.045,transfermarkt_availability_split_2026_06_07,0.0,0.0,"{'skinColor': '#6E4A3A', 'hairColor': '#78540F', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.045,sjældent startende - Transfermarkt landshold,1.0,0.0,0.432,,,,1.0,0.0,0.0,,0.05,0.7126,unknown,unknown,1.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,POR,-0.036105,COL,-0.021508,UZB,-0.005174,-0.036105,-0.021508,-0.005174,,,,,,,,,,,,,,,,,,,,,jeremy ngakia__congo dr__DEF
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,Jordan,jo,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48717,52224.0,1123.0,Jordan,294.0,GK,2500000,2500000,False,True,True,True,abdel_rahman_al_talalga__jor,exact_name_team,1.0,0.2122,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.352392,0.352392,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,21.0,0.2122,reservekeeper - GK hierarchy,14.0,7.0,4.058400000000001,,,,1.0,0.5,0.2992,,0.2122,0.6702,medium_risk,medium_risk,10.0,4.0,6.88,3.37,5.44,1.0,0.7907,0.439706,0.245674,0.439706,0.439706,0.810423,0.245674,0.659559,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,AUT,0.099824,ALG,0.205731,ARG,0.133513,0.099824,0.205731,0.133513,,,,,,,,,,0.829,0.2122,2026-06-07,0.478683,2.0,,,,,,,abdel rahman al talalga__jordan__GK
shehab_ellethy__qat,Shehab Ellethy,QAT,Qatar,,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49843,49621.0,1009.0,Qatar,294.0,GK,2500000,2500000,False,True,True,True,shehab_ellethy__qat,exact_name_team,1.0,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0251,reservekeeper - GK hierarchy,28.0,1.0,12.618799999999997,12.0,0.0,2025-12-07,1.0,0.0357,0.0103,0.0,0.0251,0.6,high_risk,high_risk,14.0,14.0,7.17,7.64,0.48,0.0,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,SUI,-0.032202,CAN,-0.021771,BIH,-0.017479,-0.032202,-0.021771,-0.017479,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '589101.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/shehab-ellethy/nationalmannschaft/spieler/589101/verein_id/14162', 'tm_competition_rows': 59, 'tm_competition_starts': 14, 'tm_recency_weighted_competitive_start_score': 0.4502}",,,,0.043,0.0251,2026-06-07,0.022475,3.0,,,,,,,shehab ellethy__qatar__GK
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,Saudi-Arabien,sa,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49593,43335.0,977.0,Saudi-Arabien,294.0,GK,2500000,2500000,False,True,True,True,mohammed_al_rubaie_al_yami__ksa,exact_name_team,1.0,0.0256,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0256,reservekeeper - GK hierarchy,107.0,6.0,28.9908,,,,1.0,0.0561,0.0079,,0.0256,0.6,high_risk,high_risk,63.0,44.0,17.62,16.87,1.0,0.0,0.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,URU,-0.01446,ESP,-0.011577,CPV,0.010394,-0.01446,-0.011577,0.010394,,,,,,,,,,0.043,0.0256,2026-06-07,0.027728,3.0,,,,,,,mohammed al rubaie al yami__saudi arabien__GK
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,Saudi-Arabien,sa,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48729,49636.0,977.0,Saudi-Arabien,294.0,GK,2500000,2500000,False,True,True,True,abdulrahman_al_sanbi__ksa,exact_name_team,1.0,0.0281,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.016055,0.016055,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0281,reservekeeper - GK hierarchy,29.0,3.0,16.5452,,,,1.0,0.1034,0.0282,,0.0281,0.709,medium_risk,medium_risk,20.0,9.0,14.37,5.72,2.21,0.0,0.1538,0.002573,0.032533,0.002573,0.002573,0.810423,0.032533,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,URU,-0.008765,ESP,-0.005782,CPV,0.019256,-0.008765,-0.005782,0.019256,,,,,,,,,,0.0449,0.0281,2026-06-07,0.047266,2.0,,,,,,,abdulrahman al sanbi__saudi arabien__GK
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,Marokko,,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49051,49576.0,974.0,Marokko,294.0,GK,2500000,2500000,False,True,True,True,el_mehdi_al_harrar__mar,exact_name_team,1.0,0.0185,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.058869,0.058869,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0185,reservekeeper - GK hierarchy,30.0,7.0,20.5336,,,,1.0,0.2333,0.0695,,0.0185,0.6909,medium_risk,medium_risk,21.0,9.0,16.35,7.21,4.76,0.0,0.2911,0.08951,0.021418,0.08951,0.08951,0.810423,0.021418,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,0.000438,SCO,0.03524,HAI,0.053831,0.000438,0.03524,0.053831,,,,,,,,,,0.0779,0.0185,2026-06-07,0.100996,4.0,,,,,,,el mehdi al harrar__marokko__GK
el_mehdi_benabid__mar,El Mehdi Benabid,MAR,Marokko,,GK,,,,,0.0,3000000,,,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49052,52207.0,974.0,Marokko,294.0,GK,3000000,3000000,False,True,True,True,el_mehdi_benabid__mar,exact_name_team,1.0,0.0226,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.052057,0.052057,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0226,reservekeeper - GK hierarchy,55.0,5.0,27.871199999999998,12.0,3.0,2026-05-26,1.0,0.0909,0.0457,0.25,0.0226,0.6,high_risk,high_risk,24.0,31.0,13.01,19.27,4.25,0.3333,0.3267,0.042659,0.063543,0.042659,0.042659,1.968131,0.063543,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,BRA,-0.0111,SCO,0.018671,HAI,0.035088,-0.0111,0.018671,0.035088,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '544414.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/el-mehdi-benabid/nationalmannschaft/spieler/544414/verein_id/3575', 'tm_competition_rows': 76, 'tm_competition_starts': 26, 'tm_recency_weighted_competitive_start_score': 0.5082}",,,,0.2849,0.0226,2026-06-07,0.130806,3.0,,,,,,,el mehdi benabid__marokko__GK
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,Irak,iq,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49415,52176.0,947.0,Irak,294.0,GK,2500000,2500000,False,True,True,True,kumel_al_rekabe__irq,exact_name_team,1.0,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0251,reservekeeper - GK hierarchy,14.0,0.0,6.676000000000002,,,,1.0,0.0,0.0,,0.0251,0.6,high_risk,high_risk,7.0,7.0,4.32,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,NOR,-0.01129,FRA,0.001193,SEN,0.008875,-0.01129,0.001193,0.008875,,,,,,,,,,0.043,0.0251,2026-06-07,0.013237,3.0,,,,,,,kumel al rekabe__irak__GK
mohammad_khalife__irn,Mohammad Khalife,IRN,Iran,,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49590,49517.0,883.0,Iran,294.0,GK,2500000,2500000,False,True,True,True,mohammad_khalife__irn,exact_name_team,1.0,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.122143,0.122143,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0251,reservekeeper - GK hierarchy,7.0,0.0,2.8912000000000004,,,,1.0,0.0,0.0,,0.0251,0.4299,high_risk,high_risk,2.0,5.0,1.68,3.88,0.0,0.0,0.0,0.198302,0.029059,0.198302,0.198302,0.810423,0.029059,0.297453,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,NZL,0.104022,BEL,0.041594,EGY,0.052684,0.104022,0.041594,0.052684,,,,,,,,,,0.04,0.0251,2026-06-07,0.012007,3.0,,,,,,,mohammad khalife__iran__GK
osman_hadzikic__bih,Osman Hadzikic,BIH,Bosnien-Hercegovina,ba,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49692,52120.0,882.0,Bosnien-Hercegovina,294.0,GK,2500000,2500000,False,True,True,True,osman_hadzikic__bih,exact_name_team,1.0,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0251,reservekeeper - GK hierarchy,21.0,0.0,10.081599999999998,12.0,0.0,2026-03-31,1.0,0.0,0.0,0.0,0.0251,0.9372,medium_risk,medium_risk,21.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,CAN,-0.014441,SUI,-0.013462,QAT,0.009727,-0.014441,-0.013462,0.009727,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '188881.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/osman-hadzikic/nationalmannschaft/spieler/188881/verein_id/3446', 'tm_competition_rows': 28, 'tm_competition_starts': 8, 'tm_recency_weighted_competitive_start_score': 0.5902}",,,,0.0489,0.0251,2026-06-07,0.014541,3.0,,,,,,,osman hadzikic__bosnien hercegovina__GK
david_cabezas__ecu,David Cabezas,ECU,Ecuador,ec,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48992,52157.0,881.0,Ecuador,294.0,GK,2500000,2500000,False,True,True,True,david_cabezas__ecu,exact_name_team,1.0,0.6667,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,1.745065,1.745065,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,67.0,0.6667,sandsynlig starter - GK hierarchy,15.0,8.0,0.5589999999999998,,,,1.0,0.5333,0.8685,,0.6667,0.6444,high_risk,high_risk,9.0,6.0,0.9,0.6,0.8,1.0,0.8889,2.541315,0.77187,2.541315,2.541315,0.810423,0.77187,0.810423,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,CIV,0.929383,CUW,1.177271,GER,0.4359,0.929383,1.177271,0.4359,,,,,,,,,,0.8464,0.6667,2026-06-07,0.704524,1.0,,,,,,,david cabezas__ecuador__GK
patrick_schulte__usa,Patrick Schulte,USA,USA,us,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49716,49799.0,784.0,USA,294.0,GK,2500000,2500000,False,True,True,True,patrick_schulte__usa,exact_name_team,1.0,0.0152,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.042204,0.042204,"{'skinColor': '#EFC6B6', 'hairColor': '#78540F', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0152,reservekeeper - GK hierarchy,34.0,3.0,9.1136,12.0,0.0,2026-04-01,1.0,0.1154,0.0219,0.0,0.0152,0.6838,medium_risk,medium_risk,17.0,9.0,9.68,4.4,1.28,0.0,0.1322,0.062337,0.017598,0.062337,0.062337,0.810423,0.017598,0.15,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,PAR,0.025259,AUS,0.02656,TUR,0.010814,0.025259,0.02656,0.010814,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '649397.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/patrick-schulte/nationalmannschaft/spieler/649397/verein_id/3505', 'tm_competition_rows': 45, 'tm_competition_starts': 16, 'tm_recency_weighted_competitive_start_score': 0.3948}",,,,0.0445,0.0152,2026-06-07,0.043122,3.0,,,,,,,patrick schulte__usa__GK
juan_espinola__par,Juan Espinola,PAR,Paraguay,py,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49346,38347.0,778.0,Paraguay,294.0,GK,2500000,2500000,False,True,True,True,juan_espinola__par,exact_name_team,1.0,0.0151,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0151,reservekeeper - GK hierarchy,35.0,1.0,11.2944,,,,1.0,0.0286,0.0028,,0.0151,0.6401,high_risk,high_risk,24.0,11.0,9.1,5.24,0.2,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,USA,-0.032297,TUR,-0.027955,AUS,-0.021136,-0.032297,-0.027955,-0.021136,,,,,,,,,,0.0437,0.0151,2026-06-07,0.020574,5.0,,,,,,,juan espinola__paraguay__GK
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,Paraguay,py,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,48936,37045.0,778.0,Paraguay,294.0,GK,2500000,2500000,False,True,True,True,carlos_miguel_coronel__par,exact_name_team,1.0,0.0371,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.103948,0.103948,"{'skinColor': '#E9A58D', 'hairColor': '#000000', 'hairStyle': 'Short'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0371,reservekeeper - GK hierarchy,24.0,9.0,9.640799999999999,,,,1.0,0.375,0.0771,,0.0371,0.8814,medium_risk,medium_risk,23.0,1.0,10.48,0.68,3.36,0.0,0.3206,0.153854,0.042952,0.153854,0.153854,0.810423,0.042952,0.230781,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,USA,0.026208,TUR,0.040283,AUS,0.057599,0.026208,0.040283,0.057599,,,,,,,,,,0.0922,0.0371,2026-06-07,0.147649,4.0,,,,,,,carlos miguel coronel__paraguay__GK
walter_benitez__arg,Walter Benitez,ARG,Argentina,ar,GK,,,,,0.0,4000000,,,4000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49938,45034.0,762.0,Argentina,294.0,GK,4000000,4000000,False,True,True,True,walter_benitez__arg,exact_name_team,1.0,0.0151,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,"{'skinColor': '#DAA07A', 'hairColor': '#000000', 'hairStyle': 'VeryShort'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0151,reservekeeper - GK hierarchy,33.0,1.0,12.7376,11.0,0.0,2026-04-01,1.0,0.0303,0.0039,0.0,0.0151,0.6524,high_risk,high_risk,21.0,12.0,10.16,5.48,0.32,0.0,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,ALG,-0.011634,AUT,-0.018147,JOR,-0.011937,-0.011634,-0.018147,-0.011937,,,,,,"{'source': 'transfermarkt_national_team_output', 'source_note': 'Landsholdsbrug fra lokale Transfermarkt-outputfiler; ikke mål/assist/kort-events.', 'tm_competition_rows': 41, 'tm_competition_starts': 7, 'tm_weighted_start_signal_sum': 0.9193, 'tm_competition_weight_sum': 2.4, 'tm_weighted_competitive_start_score': 0.383, 'tm_recency_weighted_competitive_start_score': 0.383}",0.383,0.383,,0.0439,0.0151,2026-06-07,0.019757,4.0,,,,,,,walter benitez__argentina__GK
alexis_guendouz__alg,Alexis Guendouz,ALG,Algeriet,,GK,,,,,0.0,3000000,,,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48789,49699.0,761.0,Algeriet,294.0,GK,3000000,3000000,False,True,True,True,alexis_guendouz__alg,exact_name_team,1.0,0.1358,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.436557,0.436557,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,14.0,0.1358,reservekeeper - GK hierarchy,46.0,14.0,16.668799999999997,12.0,1.0,2026-03-31,1.0,0.3043,0.2839,0.0833,0.1358,0.6,high_risk,high_risk,21.0,25.0,10.08,10.12,6.12,0.3333,0.6071,0.481343,0.381817,0.481343,0.481343,1.968131,0.381817,0.722015,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ARG,0.073046,JOR,0.231862,AUT,0.176889,0.073046,0.231862,0.176889,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '478872.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/alexis-guendouz/nationalmannschaft/spieler/478872/verein_id/3614', 'tm_competition_rows': 76, 'tm_competition_starts': 33, 'tm_recency_weighted_competitive_start_score': 0.5692}",,,,0.3573,0.1358,2026-06-07,0.262159,2.0,,,,,,,alexis guendouz__algeriet__GK
anthony_mandrea__alg,Anthony Mandrea,ALG,Algeriet,dz,GK,0.789,4.382,0.0018,0.054,28.0,3000000,0.0165,2.0,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,48845,50924.0,761.0,Algeriet,294.0,GK,3000000,3000000,False,True,True,True,anthony_mandrea__alg,exact_name_team,1.0,0.0416,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.201282,0.201282,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,4.0,0.0416,reservekeeper - GK hierarchy,62.0,21.0,24.5536,12.0,1.0,2026-03-31,1.0,0.3621,0.0765,0.0833,0.0416,0.6,high_risk,high_risk,31.0,27.0,14.89,14.27,7.89,0.0,0.5299,0.27027,0.116963,0.27027,0.27027,1.968131,0.116963,0.405405,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,ARG,0.031381,JOR,0.126739,AUT,0.112149,0.031381,0.126739,0.112149,,,,,,"{'source': 'transfermarkt_national_team_output', 'transfermarkt_player_id': '290559.0', 'transfermarkt_national_url': 'https://www.transfermarkt.com/anthony-mandrea/nationalmannschaft/spieler/290559/verein_id/3614', 'tm_competition_rows': 82, 'tm_competition_starts': 41, 'tm_recency_weighted_competitive_start_score': 0.5899}",,,,0.1367,0.0416,2026-06-07,0.139277,3.0,,,,,,,anthony mandrea__algeriet__GK
justin_bijlow__ned,Justin Bijlow,NED,Holland,nl,GK,,,,,0.0,3500000,,,3500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49364,35675.0,593.0,Holland,294.0,GK,3500000,3500000,False,True,True,True,justin_bijlow__ned,exact_name_team,1.0,0.0159,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.134432,0.134432,"{'skinColor': '#E9A58D', 'hairColor': '#78540F'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0159,reservekeeper - GK hierarchy,58.0,8.0,13.0456,12.0,0.0,2026-03-31,1.0,0.2105,0.0388,0.0,0.0159,0.6026,high_risk,high_risk,25.0,13.0,9.16,6.36,1.84,0.0,0.2009,0.193125,0.062697,0.193125,0.193125,2.760247,0.062697,0.289687,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,JPN,0.068909,SWE,0.069051,TUN,0.055164,0.068909,0.069051,0.055164,,,,,,,,,,0.0519,0.0159,2026-06-07,0.067936,3.0,,,,,,,justin bijlow__holland__GK
nikolas_polster__aut,Nikolas Polster,AUT,Østrig,,GK,,,,,0.0,2500000,,,2500000,holdet_vm_2026_official,holdet_vm_2026_official,616,49659,50219.0,587.0,Østrig,294.0,GK,2500000,2500000,False,True,True,True,nikolas_polster__aut,exact_name_team,1.0,0.0251,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.0,0.0,{},holdet_api_appearance,start_neutral_blended_nt_team_absolute,3.0,0.0251,reservekeeper - GK hierarchy,7.0,0.0,3.0600000000000005,,,,1.0,0.0,0.0,,0.0251,0.8438,medium_risk,medium_risk,5.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,False,not_applied,no_ev_source,JOR,0.001203,ARG,-0.024115,ALG,-0.011584,0.001203,-0.024115,-0.011584,,,,,,,,,,0.0473,0.0251,2026-06-07,0.01508,3.0,,,,,,,nikolas polster__østrig__GK
muhammed_sengezer__tur,Muhammed Sengezer,TUR,Tyrkiet,,GK,,,,,0.0,3000000,,,3000000,holdet_vm_2026_official,holdet_vm_2026_official,616,49614,39965.0,586.0,Tyrkiet,294.0,GK,3000000,3000000,False,True,True,True,muhammed_sengezer__tur,exact_name_team,1.0,0.0151,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,0.088422,0.088422,"{'skinColor': '#E9A58D', 'hairColor': '#000000'}",holdet_api_appearance,start_neutral_blended_nt_team_absolute,2.0,0.0151,reservekeeper - GK hierarchy,12.0,0.0,4.216,12.0,0.0,2026-03-31,1.0,0.0,0.0,0.0,0.0151,0.787,medium_risk,medium_risk,10.0,2.0,5.24,0.96,0.0,0.0,0.0,0.126031,0.042455,0.126031,0.126031,1.968131,0.042455,0.189047,0.45,1.35,True,appearance_scaled_then_base_capped,component_weighted_sum,AUS,0.057243,PAR,0.038154,USA,0.030633,0.057243,0.038154,0.030633,,,,,,,,,,0.0463,0.0151,2026-06-07,0.013471,4.0,,,,,,,muhammed sengezer__tyrkiet__GK
