player_id,player_name,team_id,position,price,old_ev,new_ev,ev_diff,ev_diff_pct,main_reason
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,DEF,3000000,3.468698,3.707057,0.238359,0.068717,match_1_goal_multiplier=1.279
erik_lira__mex,Erik Lira,MEX,MID,2500000,3.468217,4.312761,0.844544,0.24351,match_1_goal_multiplier=1.350
zeki_elik__tur,Zeki Celik,TUR,DEF,2500000,3.422812,3.774974,0.352162,0.102887,match_1_goal_multiplier=1.279
esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,3000000,3.401387,4.260628,0.859241,0.252615,match_3_goal_multiplier=1.344
mohammad_mohebi__irn,Mohammad Mohebi,IRN,FWD,3000000,3.378567,3.885357,0.50679,0.150001,match_2_goal_multiplier=0.750
bilal_el_khannouss__mar,Bilal El Khannouss,MAR,MID,3000000,3.370995,4.296917,0.925922,0.274673,match_3_goal_multiplier=1.350
leroy_san__ger,Leroy Sane,GER,FWD,5500000,3.369584,4.166555,0.796971,0.236519,match_1_clean_sheet_multiplier=1.450
tarik_muharemovic__bih,Tarik Muharemovic,BIH,DEF,3000000,3.368977,4.018695,0.649718,0.192853,match_3_goal_multiplier=1.344
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,5500000,3.364473,3.908127,0.543654,0.161587,match_2_goal_multiplier=1.274
n_golo_kant__fra,N'Golo Kante,FRA,MID,3000000,3.357708,4.242914,0.885206,0.263634,match_2_clean_sheet_multiplier=1.450
antonio_r_diger__ger,Antonio Rüdiger,GER,DEF,4500000,3.328629,4.362237,1.033608,0.310521,match_1_clean_sheet_multiplier=1.450
reece_james__eng,Reece James,ENG,DEF,3500000,3.317755,4.021982,0.704227,0.21226,match_2_goal_multiplier=1.350
aaron_hickey__sco,Aaron Hickey,SCO,DEF,2500000,3.287106,3.799806,0.5127,0.155973,match_1_goal_multiplier=1.327
junya_ito__jpn,Junya Ito,JPN,MID,3500000,3.2734,3.798454,0.525054,0.1604,match_2_goal_multiplier=1.274
abdoulaye_seck__sen,Abdoulaye Seck,SEN,DEF,3000000,3.216584,3.929917,0.713333,0.221767,match_3_goal_multiplier=1.350
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,3000000,3.200717,3.613513,0.412796,0.12897,match_2_goal_multiplier=1.350
giuliano_simeone__arg,Giuliano Simeone,ARG,FWD,4000000,3.200065,4.035988,0.835923,0.261221,match_1_goal_multiplier=1.350
dan_burn__eng,Dan Burn,ENG,DEF,3500000,3.159123,3.844862,0.685739,0.217066,match_2_goal_multiplier=1.350
ante_budimir__cro,Ante Budimir,CRO,FWD,3500000,3.135929,3.95365,0.817721,0.260759,match_2_goal_multiplier=1.329
yasin_ayari__swe,Yasin Ayari,SWE,MID,3500000,3.120301,3.486341,0.36604,0.117309,match_2_goal_multiplier=0.750
luka_vuskovic__cro,Luka Vuskovic,CRO,DEF,2000000,3.119417,3.646873,0.527456,0.169088,match_2_goal_multiplier=1.329
guela_doue__civ,Guela Doue,CIV,DEF,3000000,3.090543,3.680218,0.589675,0.1908,match_3_goal_multiplier=1.350
ismaila_sarr__sen,Ismaila Sarr,SEN,MID,3500000,3.084493,3.883834,0.799341,0.259148,match_3_goal_multiplier=1.350
son_heung_min__kor,Heung-Min Son,KOR,FWD,6000000,3.068918,3.49863,0.429712,0.140021,match_3_goal_multiplier=1.316
tom_s_ara_jo__por,Tomas Araujo,POR,DEF,3500000,3.066716,3.73719,0.670474,0.218629,match_1_goal_multiplier=1.350
d_sir_dou__fra,Desire Doue,FRA,FWD,4000000,3.059353,3.817398,0.758045,0.24778,match_2_clean_sheet_multiplier=1.450
nathan_saliba__can,Nathan Saliba,CAN,MID,3000000,3.056942,3.849347,0.792405,0.259215,match_2_goal_multiplier=1.350
tim_ream__usa,Tim Ream,USA,DEF,2500000,3.053997,3.449795,0.395798,0.1296,match_2_goal_multiplier=1.308
evan_n_dicka__civ,Evan N'Dicka,CIV,DEF,2500000,3.051637,3.62646,0.574823,0.188366,match_3_goal_multiplier=1.350
redouane_halhal__mar,Redouane Halhal,MAR,DEF,2000000,3.040219,3.782647,0.742428,0.244202,match_3_goal_multiplier=1.350
nikola_vasilj__bih,Nikola Vasilj,BIH,GK,3000000,3.03956,3.413347,0.373787,0.122974,match_3_goal_multiplier=1.344
yerry_mina__col,Yerry Mina,COL,DEF,3000000,3.032168,3.71191,0.679742,0.224177,match_1_goal_multiplier=1.350
deniz_undav__ger,Deniz Undav,GER,FWD,3500000,2.999933,3.822005,0.822072,0.27403,match_1_clean_sheet_multiplier=1.450
amar_memi__bih,Amar Memic,BIH,MID,3000000,2.989547,3.746299,0.756752,0.253133,match_3_goal_multiplier=1.344
ali_ahmed__can,Ali Ahmed,CAN,MID,3000000,2.985936,3.697088,0.711152,0.238167,match_2_goal_multiplier=1.350
r_ben_neves__por,Ruben Neves,POR,MID,4000000,2.980792,3.75221,0.771418,0.258796,match_1_goal_multiplier=1.350
john_souttar__sco,John Souttar,SCO,DEF,2500000,2.943414,3.496396,0.552982,0.187871,match_1_goal_multiplier=1.327
ghislain_konan__civ,Ghislain Konan,CIV,DEF,2500000,2.928106,3.484089,0.555983,0.189878,match_3_goal_multiplier=1.350
francisco_trinc_o__por,Francisco Trincao,POR,FWD,4000000,2.908658,3.71923,0.810572,0.278676,match_1_goal_multiplier=1.350
nathan_ak__ned,Nathan Ake,NED,DEF,3500000,2.879594,3.319661,0.440067,0.152823,match_3_goal_multiplier=1.350
gabriel_gudmundsson__swe,Gabriel Gudmundsson,SWE,DEF,3000000,2.8715,3.088756,0.217256,0.075659,match_2_goal_multiplier=0.750
hiroki_ito__jpn,Hiroki Ito,JPN,DEF,2500000,2.849587,3.114035,0.264448,0.092802,match_2_goal_multiplier=1.274
saman_ghoddos__irn,Saman Ghoddos,IRN,MID,2500000,2.845613,3.242568,0.396955,0.139497,match_2_goal_multiplier=0.750
daniel_svensson__swe,Daniel Svensson,SWE,DEF,3000000,2.835207,3.048103,0.212896,0.07509,match_2_goal_multiplier=0.750
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,3000000,2.833431,2.990982,0.157551,0.055604,match_2_goal_multiplier=1.256
julio_enciso__par,Julio Enciso,PAR,FWD,3500000,2.832418,2.912258,0.07984,0.028188,match_1_goal_multiplier=0.802
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,3000000,2.826605,2.983829,0.157224,0.055623,match_2_goal_multiplier=1.256
yasser_ibrahim__egy,Yasser Ibrahim,EGY,DEF,2500000,2.817298,3.259934,0.442636,0.157114,match_2_goal_multiplier=1.263
valentino_livramento__eng,Valentino Livramento,ENG,DEF,3000000,2.799121,3.411561,0.61244,0.218797,match_2_goal_multiplier=1.350
ismail_jakobs__sen,Ismail Jakobs,SEN,DEF,2500000,2.774952,3.360422,0.58547,0.210984,match_3_goal_multiplier=1.350
i_smail_y_ksek__tur,Ismail Yüksek,TUR,MID,2500000,2.774409,3.228257,0.453848,0.163584,match_1_goal_multiplier=1.279
benjamin_nygren__swe,Benjamin Nygren,SWE,FWD,3000000,2.760276,3.073418,0.313142,0.113446,match_2_goal_multiplier=0.750
wilfried_stephane_singo__civ,Wilfried Stephane Singo,CIV,DEF,2500000,2.758032,3.284967,0.526935,0.191055,match_3_goal_multiplier=1.350
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,3000000,2.748288,3.270231,0.521943,0.189916,match_2_goal_multiplier=1.329
a_ssa_mandi__alg,Aissa Mandi,ALG,DEF,3000000,2.734122,3.083708,0.349586,0.12786,match_2_goal_multiplier=1.350
anthony_elanga__swe,Anthony Elanga,SWE,FWD,3500000,2.721903,3.023267,0.301364,0.110718,match_2_goal_multiplier=0.750
ozan_kabak__tur,Ozan Kabak,TUR,DEF,2500000,2.719127,2.907085,0.187958,0.069124,match_1_goal_multiplier=1.279
lamine_camara__sen,Lamine Camara,SEN,MID,3000000,2.695385,3.392502,0.697117,0.258634,match_3_goal_multiplier=1.350
ivan_unji__bih,Ivan Sunjic,BIH,MID,3000000,2.689766,3.33758,0.647814,0.240844,match_3_goal_multiplier=1.344
alan_minda__ecu,Alan Minda,ECU,MID,3000000,2.686968,3.334502,0.647534,0.240991,match_2_goal_multiplier=1.350
miguel_almir_n__par,Miguel Almiron,PAR,MID,3500000,2.684078,2.767853,0.083775,0.031212,match_1_goal_multiplier=0.802
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,4000000,2.680614,3.058477,0.377863,0.140961,match_3_goal_multiplier=1.316
jordan_ayew__gha,Jordan Ayew,GHA,FWD,3000000,2.680235,2.87778,0.197545,0.073704,match_2_clean_sheet_multiplier=0.727
gustaf_lagerbielke__swe,Gustaf Lagerbielke,SWE,DEF,3000000,2.660841,2.850275,0.189434,0.071193,match_2_goal_multiplier=0.750
deniz_g_l__tur,Deniz Gül,TUR,FWD,2500000,2.658873,3.100074,0.441201,0.165935,match_1_goal_multiplier=1.279
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,3000000,2.657366,3.271177,0.613811,0.230985,match_1_goal_multiplier=1.350
matej_kovar__cze,Matej Kovar,CZE,GK,3000000,2.654637,2.805337,0.1507,0.056769,match_2_goal_multiplier=1.256
zineddine_belaid__alg,Zineddine Belaid,ALG,DEF,2500000,2.651848,3.05899,0.407142,0.153531,match_2_goal_multiplier=1.350
leo_ostigard__nor,Leo Østigård,NOR,DEF,2500000,2.651764,3.248493,0.596729,0.225031,match_1_goal_multiplier=1.350
tsuyoshi_watanabe__jpn,Tsuyoshi Watanabe,JPN,DEF,3000000,2.643035,2.941727,0.298692,0.113011,match_2_goal_multiplier=1.274
joel_waterman__can,Joel Waterman,CAN,DEF,2500000,2.63861,3.325065,0.686455,0.260158,match_2_goal_multiplier=1.350
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,3000000,2.638119,3.308111,0.669992,0.253966,match_2_goal_multiplier=1.329
omar_alderete__par,Omar Alderete,PAR,DEF,3500000,2.630732,2.666479,0.035747,0.013588,match_1_goal_multiplier=0.802
armin_gigovic__bih,Armin Gigovic,BIH,MID,3000000,2.626687,3.26696,0.640273,0.243757,match_3_goal_multiplier=1.344
amirhossein_hosseinzadeh__irn,Amirhossein Hosseinzadeh,IRN,FWD,3000000,2.622719,3.040698,0.417979,0.159369,match_2_goal_multiplier=0.750
alireza_beiranvand__irn,Alireza Beiranvand,IRN,GK,3000000,2.619621,2.782046,0.162425,0.062003,match_2_goal_multiplier=0.750
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,3000000,2.599226,2.928213,0.328987,0.126571,match_2_goal_multiplier=1.350
igor_matanovic__cro,Igor Matanovic,CRO,FWD,2500000,2.598229,3.264654,0.666425,0.256492,match_2_goal_multiplier=1.329
santiago_bueno__uru,Santiago Bueno,URU,DEF,3500000,2.59092,3.171675,0.580755,0.22415,match_1_goal_multiplier=1.350
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,4500000,2.585984,3.238242,0.652258,0.252228,match_1_goal_multiplier=1.350
antonee_robinson__usa,Antonee Robinson,USA,DEF,2000000,2.576713,2.819028,0.242315,0.09404,match_2_goal_multiplier=1.308
ahmed_fatouh__egy,Ahmed Fatouh,EGY,DEF,2500000,2.572927,2.919653,0.346726,0.134759,match_2_goal_multiplier=1.263
koni_de_winter__bel,Koni de Winter,BEL,DEF,3000000,2.572782,3.098169,0.525387,0.20421,match_2_goal_multiplier=1.350
azzedine_ounahi__mar,Azzedine Ounahi,MAR,MID,3000000,2.563956,3.215134,0.651178,0.253974,match_3_goal_multiplier=1.350
saeid_ezatolahi__irn,Saeid Ezatolahi,IRN,MID,2500000,2.556125,2.926546,0.370421,0.144915,match_2_goal_multiplier=0.750
isak_hien__swe,Isak Hien,SWE,DEF,2500000,2.538421,2.731558,0.193137,0.076086,match_2_goal_multiplier=0.750
dodi_lukebakio__bel,Dodi Lukebakio,BEL,FWD,3500000,2.536256,3.224854,0.688598,0.271502,match_2_goal_multiplier=1.350
jorge_carrascal__col,Jorge Carrascal,COL,MID,2500000,2.528065,3.261505,0.73344,0.290119,match_1_goal_multiplier=1.350
david_alaba__aut,David Alaba,AUT,DEF,3000000,2.511822,2.836394,0.324572,0.129218,match_1_goal_multiplier=1.350
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,3000000,2.506692,3.012622,0.50593,0.201832,match_3_goal_multiplier=1.350
gustavo_g_mez__par,Gustavo Gomez,PAR,DEF,3000000,2.502289,2.536544,0.034255,0.01369,match_1_goal_multiplier=0.802
kim_min_jae__kor,Min-jae Kim,KOR,DEF,3500000,2.495703,2.635267,0.139564,0.055922,match_3_goal_multiplier=1.316
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,2500000,2.493257,2.973479,0.480222,0.192608,match_3_goal_multiplier=1.350
j_nior_alonso__par,Junior Alonso,PAR,DEF,3000000,2.468909,2.503285,0.034376,0.013923,match_1_goal_multiplier=0.802
c_dric_bakambu__cod,Cedric Bakambu,COD,FWD,3500000,2.455106,2.496612,0.041506,0.016906,match_1_clean_sheet_multiplier=0.695
shoja_khalilzadeh__irn,Shojae Khalilzadeh,IRN,DEF,2500000,2.441191,2.672169,0.230978,0.094617,match_2_goal_multiplier=0.750
mateo_chavez__mex,Mateo Chavez,MEX,DEF,2500000,2.408115,2.932294,0.524179,0.217672,match_1_goal_multiplier=1.350
merih_demiral__tur,Merih Demiral,TUR,DEF,3000000,2.382078,2.615032,0.232954,0.097794,match_1_goal_multiplier=1.279
luca_zidane__alg,Luca Zidane,ALG,GK,3000000,2.372375,2.549619,0.177244,0.074712,match_2_goal_multiplier=1.350
facundo_medina__arg,Facundo Medina,ARG,DEF,2500000,2.342229,2.990607,0.648378,0.276821,match_1_goal_multiplier=1.350
raphinha__bra,Raphinha,BRA,FWD,6500000,2.338525,2.338525,0,0,match_2_clean_sheet_multiplier=1.437
david_raum__ger,David Raum,GER,DEF,4500000,2.328606,3.035146,0.70654,0.303418,match_1_clean_sheet_multiplier=1.450
seol_young_woo__kor,Young-woo Seol,KOR,DEF,3000000,2.323105,2.448839,0.125734,0.054123,match_3_goal_multiplier=1.316
mohamed_el_shenawy__egy,Mohamed El-Shennawy,EGY,GK,3000000,2.310423,2.617303,0.30688,0.132824,match_2_goal_multiplier=1.263
david_raya__esp,David Raya,ESP,GK,5000000,2.308913,3.051823,0.74291,0.321758,match_2_clean_sheet_multiplier=1.450
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,3500000,2.308224,2.770497,0.462273,0.200272,match_3_goal_multiplier=1.350
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,3000000,2.302387,2.938793,0.636406,0.276411,match_2_clean_sheet_multiplier=1.450
antonio_sanabria__par,Antonio Sanabria,PAR,FWD,4000000,2.273554,2.342167,0.068613,0.030179,match_1_goal_multiplier=0.802
ibrahim_mbaye__sen,Ibrahim Mbaye,SEN,MID,4000000,2.272412,2.851034,0.578622,0.254629,match_3_goal_multiplier=1.350
diego_g_mez__par,Diego Gomez,PAR,MID,3000000,2.262187,2.335998,0.073811,0.032628,match_1_goal_multiplier=0.802
keito_nakamura__jpn,Keito Nakamura,JPN,MID,3000000,2.256342,2.629681,0.373339,0.165462,match_2_goal_multiplier=1.274
victor_lindel_f__swe,Victor Lindelöf,SWE,DEF,3000000,2.248711,2.412453,0.163742,0.072816,match_2_goal_multiplier=0.750
ibrahim_maza__alg,Ibrahim Maza,ALG,MID,3000000,2.240754,2.786683,0.545929,0.243636,match_2_goal_multiplier=1.350
sebastian_caceres__uru,Sebastian Caceres,URU,DEF,2500000,2.238076,2.7157,0.477624,0.213408,match_1_goal_multiplier=1.350
sead_kolasinac__bih,Sead Kolasinac,BIH,DEF,2500000,2.22613,2.478638,0.252508,0.113429,match_3_goal_multiplier=1.344
caglar_soyuncu__tur,Caglar Soyuncu,TUR,DEF,2500000,2.22378,2.379713,0.155933,0.070121,match_1_goal_multiplier=1.279
robin_hranac__cze,Robin Hranac,CZE,DEF,2500000,2.223681,2.347952,0.124271,0.055885,match_2_goal_multiplier=1.256
neymar_jr__bra,Neymar Jr.,BRA,FWD,5500000,2.202953,2.202953,0,0,match_2_clean_sheet_multiplier=1.437
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,6000000,2.202388,2.202388,0,0,match_2_goal_multiplier=0.750
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,2500000,2.194582,2.57434,0.379758,0.173043,match_2_goal_multiplier=1.263
martin_erlic__cro,Martin Erlic,CRO,DEF,3000000,2.145801,2.529501,0.3837,0.178815,match_2_goal_multiplier=1.329
takehiro_tomiyasu__jpn,Takehiro Tomiyasu,JPN,DEF,2000000,2.145161,2.344858,0.199697,0.093092,match_2_goal_multiplier=1.274
grant_hanley__sco,Grant Hanley,SCO,DEF,2500000,2.137246,2.512592,0.375346,0.175621,match_1_goal_multiplier=1.327
alexander_isak__swe,Alexander Isak,SWE,FWD,5000000,2.137014,2.348264,0.21125,0.098853,match_2_goal_multiplier=0.750
ivan_ba_i__bih,Ivan Basic,BIH,MID,2500000,2.127095,2.66508,0.537985,0.25292,match_3_goal_multiplier=1.344
emam_ashour__egy,Emam Ashour,EGY,MID,2500000,2.107798,2.452037,0.344239,0.163317,match_2_goal_multiplier=1.263
kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,3000000,2.107715,2.176383,0.068668,0.032579,match_3_goal_multiplier=1.316
daichi_kamada__jpn,Daichi Kamada,JPN,MID,3500000,2.089937,2.424917,0.33498,0.160282,match_2_goal_multiplier=1.274
mert_m_ld_r__tur,Mert Müldür,TUR,DEF,3000000,2.057461,2.254687,0.197226,0.095859,match_1_goal_multiplier=1.279
milad_mohammadi__irn,Milad Mohammadi,IRN,DEF,2500000,2.053368,2.231788,0.17842,0.086891,match_2_goal_multiplier=0.750
brian_brobbey__ned,Brian Brobbey,NED,FWD,2500000,2.046586,2.537692,0.491106,0.239963,match_3_goal_multiplier=1.350
teun_koopmeiners__ned,Teun Koopmeiners,NED,MID,3500000,2.039912,2.510178,0.470266,0.230533,match_3_goal_multiplier=1.350
lee_kang_in__kor,Kang-In Lee,KOR,MID,5000000,2.005492,2.264203,0.258711,0.129001,match_3_goal_multiplier=1.316
brandon_mechele__bel,Brandon Mechele,BEL,DEF,2500000,2.004593,2.408817,0.404224,0.201649,match_2_goal_multiplier=1.350
oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,GK,2500000,1.959065,2.238991,0.279926,0.142887,match_2_goal_multiplier=1.263
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,2500000,1.938973,2.424361,0.485388,0.250332,match_1_goal_multiplier=1.350
quinten_timber__ned,Quinten Timber,NED,MID,3000000,1.937376,2.379945,0.442569,0.228437,match_3_goal_multiplier=1.350
thomas_partey__gha,Thomas Partey,GHA,MID,3000000,1.930419,2.064464,0.134045,0.069438,match_2_clean_sheet_multiplier=0.727
kevin_danso__aut,Kevin Danso,AUT,DEF,2500000,1.912995,2.241537,0.328542,0.171742,match_1_goal_multiplier=1.350
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,2500000,1.911396,2.282453,0.371057,0.194129,match_2_goal_multiplier=1.329
hicham_boudaoui__alg,Hicham Boudaoui,ALG,MID,2500000,1.911253,2.3709,0.459647,0.240495,match_2_goal_multiplier=1.350
eric_garcia__esp,Eric Garcia,ESP,DEF,3000000,1.903539,2.472574,0.569035,0.298936,match_2_clean_sheet_multiplier=1.450
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,2500000,1.899647,2.391816,0.492169,0.259084,match_3_goal_multiplier=1.350
moise_bombito__can,Moïse Bombito,CAN,DEF,2500000,1.892267,2.406936,0.514669,0.271986,match_2_goal_multiplier=1.350
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,2500000,1.888195,2.12388,0.235685,0.124821,match_2_goal_multiplier=1.263
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,3500000,1.868154,2.111578,0.243424,0.130302,match_2_goal_multiplier=1.274
patrik_schick__cze,Patrik Schick,CZE,FWD,4500000,1.865367,1.865367,0,0,match_2_goal_multiplier=1.256
benjamin_asare__gha,Benjamin Asare,GHA,GK,3000000,1.859205,1.902633,0.043428,0.023358,match_2_clean_sheet_multiplier=0.727
niko_sigur__can,Niko Sigur,CAN,MID,2500000,1.848396,2.264601,0.416205,0.225171,match_2_goal_multiplier=1.350
christian_pulisic__usa,Christian Pulisic,USA,FWD,4000000,1.847388,1.847388,0,0,match_2_goal_multiplier=1.308
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,2500000,1.842976,2.27291,0.429934,0.233283,match_2_goal_multiplier=1.350
hossein_kanaani__irn,Hossein Kanaani,IRN,DEF,2500000,1.837802,1.943297,0.105495,0.057403,match_2_goal_multiplier=0.750
federico_valverde__uru,Federico Valverde,URU,MID,5500000,1.828126,1.828126,0,0,match_1_goal_multiplier=1.350
youssef_belammari__mar,Youssef Belammari,MAR,DEF,2000000,1.8217,2.277648,0.455948,0.250287,match_3_goal_multiplier=1.350
maxi_araujo__uru,Maxi Araujo,URU,MID,5000000,1.809777,1.809777,0,0,match_1_goal_multiplier=1.350
juan_jose_caceres__par,Juan Jose Caceres,PAR,DEF,3000000,1.809768,1.823682,0.013914,0.007688,match_1_goal_multiplier=0.802
gustavo_puerta__col,Gustavo Puerta,COL,MID,2500000,1.803447,2.330551,0.527104,0.292276,match_1_goal_multiplier=1.350
lyle_foster__rsa,Lyle Foster,RSA,FWD,3500000,1.80157,1.582791,-0.218779,-0.121438,match_1_goal_multiplier=0.750
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,2000000,1.796567,1.896655,0.100088,0.055711,match_2_goal_multiplier=1.256
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,2500000,1.793239,2.20671,0.413471,0.230572,match_3_goal_multiplier=1.350
bruno_guimaraes__bra,Bruno Guimaraes,BRA,MID,4500000,1.767148,1.767148,0,0,match_2_clean_sheet_multiplier=1.437
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,2000000,1.757773,2.158759,0.400986,0.228121,match_1_goal_multiplier=1.350
ko_itakura__jpn,Ko Itakura,JPN,DEF,2000000,1.752646,1.910371,0.157725,0.089993,match_2_goal_multiplier=1.274
scott_mckenna__sco,Scott McKenna,SCO,DEF,2500000,1.752551,2.064284,0.311733,0.177874,match_1_goal_multiplier=1.327
kenny_mclean__sco,Kenny McLean,SCO,MID,2500000,1.748875,2.115486,0.366611,0.209627,match_1_goal_multiplier=1.327
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,2500000,1.744567,1.795869,0.051302,0.029407,match_3_goal_multiplier=1.316
florian_grillitsch__aut,Florian Grillitsch,AUT,MID,2500000,1.738418,2.142518,0.4041,0.232453,match_1_goal_multiplier=1.350
henrik_falchener__nor,Henrik Falchener,NOR,DEF,2000000,1.735181,2.487453,0.752272,0.433541,match_1_goal_multiplier=1.350
craig_gordon__sco,Craig Gordon,SCO,GK,2500000,1.721953,1.991663,0.26971,0.15663,match_1_goal_multiplier=1.327
ali_nemati__irn,Ali Nemati,IRN,DEF,2500000,1.720476,1.88329,0.162814,0.094633,match_2_goal_multiplier=0.750
wataru_endo__jpn,Wataru Endo,JPN,MID,2500000,1.714005,1.976345,0.26234,0.153056,match_2_goal_multiplier=1.274
alfie_jones__can,Alfie Jones,CAN,DEF,2000000,1.710071,2.170329,0.460258,0.269146,match_2_goal_multiplier=1.350
odilon_kossounou__civ,Odilon Kossounou,CIV,DEF,2500000,1.705464,2.025229,0.319765,0.187494,match_3_goal_multiplier=1.350
arya_yousefi__irn,Arya Yousefi,IRN,DEF,2000000,1.701571,1.801684,0.100113,0.058835,match_2_goal_multiplier=0.750
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,4000000,1.700057,1.801111,0.101054,0.059442,match_2_goal_multiplier=0.750
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,3000000,1.690547,1.869891,0.179344,0.106087,match_2_goal_multiplier=1.274
jonas_adjetey__gha,Jonas Adjetey,GHA,DEF,2500000,1.690309,1.727733,0.037424,0.02214,match_2_clean_sheet_multiplier=0.727
kenan_yildiz__tur,Kenan Yildiz,TUR,MID,4000000,1.671242,1.671242,0,0,match_1_goal_multiplier=1.279
kieran_tierney__sco,Kieran Tierney,SCO,DEF,2500000,1.668306,1.89342,0.225114,0.134935,match_1_goal_multiplier=1.327
marco_friedl__aut,Marco Friedl,AUT,DEF,2000000,1.668262,1.920657,0.252395,0.151292,match_1_goal_multiplier=1.350
giorgian_de_arrascaeta__uru,Giorgian De Arrascaeta,URU,MID,4000000,1.655831,1.655831,0,0,match_1_goal_multiplier=1.350
patrick_berg__nor,Patrick Berg,NOR,MID,2500000,1.655232,1.999722,0.34449,0.208122,match_1_goal_multiplier=1.350
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,3000000,1.65087,1.982714,0.331844,0.201012,match_1_goal_multiplier=1.350
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,3000000,1.648299,2.048443,0.400144,0.242762,match_3_goal_multiplier=1.344
samuel_moutoussamy__cod,Samuel Moutoussamy,COD,MID,3000000,1.643044,1.668965,0.025921,0.015776,match_1_clean_sheet_multiplier=0.695
caleb_yirenkyi__gha,Caleb Yirenkyi,GHA,DEF,3000000,1.639401,1.672254,0.032853,0.02004,match_2_clean_sheet_multiplier=0.727
axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,3000000,1.633592,1.616225,-0.017367,-0.010631,match_1_clean_sheet_multiplier=0.695
han_beom_lee__kor,Han-beom Lee,KOR,DEF,2000000,1.623691,1.673059,0.049368,0.030405,match_3_goal_multiplier=1.316
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,2000000,1.57984,1.688453,0.108613,0.06875,match_1_goal_multiplier=1.279
pavel_sulc__cze,Pavel Sulc,CZE,MID,4000000,1.554969,1.554969,0,0,match_2_goal_multiplier=1.256
ali_olwan__jor,Ali Olwan,JOR,FWD,3500000,1.548976,1.548976,0,0,match_3_clean_sheet_multiplier=0.683
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,FWD,3000000,1.545958,1.43997,-0.105988,-0.068558,match_2_clean_sheet_multiplier=0.695
ao_tanaka__jpn,Ao Tanaka,JPN,MID,2500000,1.538768,1.778554,0.239786,0.15583,match_2_goal_multiplier=1.274
yoane_wissa__cod,Yoane Wissa,COD,FWD,3500000,1.532915,1.532915,0,0,match_1_clean_sheet_multiplier=0.695
chadi_riad__mar,Chadi Riad,MAR,DEF,2000000,1.532573,1.879089,0.346516,0.226101,match_3_goal_multiplier=1.350
rodrigo_zalazar__uru,Rodrigo Zalazar,URU,MID,3500000,1.525167,1.525167,0,0,match_1_goal_multiplier=1.350
jackson_porozo__ecu,Jackson Porozo,ECU,DEF,2000000,1.515346,1.847465,0.332119,0.219171,match_2_goal_multiplier=1.350
diney_borges__cpv,Diney Borges,CPV,DEF,3000000,1.51499,1.501727,-0.013263,-0.008754,match_1_clean_sheet_multiplier=0.634
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,2500000,1.509518,1.740094,0.230576,0.152748,match_2_goal_multiplier=1.263
angus_gunn__sco,Angus Gunn,SCO,GK,3500000,1.505846,1.707063,0.201217,0.133624,match_1_goal_multiplier=1.327
leon_goretzka__ger,Leon Goretzka,GER,MID,4500000,1.503766,1.807391,0.303625,0.20191,match_1_clean_sheet_multiplier=1.450
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,3000000,1.486889,1.795417,0.308528,0.207499,match_2_goal_multiplier=1.350
