player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score,price_m,model_ev_before_price_quality,price_rank_pct_position,price_quality_ev,weighted_group_stage_ev_before_price_quality,optimizer_ev_before_price_quality,price_quality_weight,price_quality_applied,price_quality_spread_multiplier,round_context_source,price_quality_repair_source,match_1_win_prob,match_1_clean_sheet_prob,match_1_goal_multiplier,match_1_assist_multiplier,match_1_clean_sheet_multiplier,match_2_win_prob,match_2_clean_sheet_prob,match_2_goal_multiplier,match_2_assist_multiplier,match_2_clean_sheet_multiplier,match_3_win_prob,match_3_clean_sheet_prob,match_3_goal_multiplier,match_3_assist_multiplier,match_3_clean_sheet_multiplier,component_source,base_ev_source,repair_status,conditional_start_prob,appearance_prob,availability_prob,availability_risk,availability_status,round_specific_rotation_risk,start_security,start_probability_pct,start_status,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_method,offensive_fallback_applied,offensive_fallback_source,offensive_fallback_variant_a_base_ev,offensive_fallback_variant_b_base_ev,offensive_fallback_hybrid_base_ev,offensive_fallback_base_ev_lift,offensive_fallback_cap_reason,offensive_fallback_confidence,offensive_fallback_reason_flags,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team
jesus_rodriguez__esp,Jesus Rodriguez,ESP,Spanien,MID,3500000,3500000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,49278,Spanien,3500000,True,True,unmatched,0.2962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46446,595,3500000,MID,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jesper_karlstr_m__swe,Jesper Karlström,SWE,Sverige,MID,3000000,3000000,0.51,transfermarkt_availability_split_2026_06_07,0.046364,0.947236,0.947236,49274,Sverige,3000000,True,True,name_team_position,1.0,0.033,0.047,0.029,TUN,2026-06-15 04:00,70.59,0.046076,0.040599,0.028168,0.0,0.044263,0.066186,0.041875,-0.030103,0.015364,35.979723,0.429404,0.429404,NED,2026-06-20 19:00,70.59,0.015089,0.016808,0.021462,0.0,0.044263,0.040989,0.036885,-0.034308,0.015364,35.979723,0.161998,0.153898,JPN,2026-06-26 01:00,70.59,0.020678,0.021619,0.022802,0.0,0.044263,0.044647,0.037856,-0.033595,0.015364,35.979723,0.211058,0.189952,0.80246,31379,598,3000000,MID,False,,3.0,0.773254,0.656091,1.159881,0.773254,0.773254,0.45,True,1.35,,,,0.411,,,1.1204,,0.1883,,,0.8198,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.5927,,0.6013,high_risk,high_risk,,0.51,51,rotation/usikker - Transfermarkt landshold,2.095861,1.526984,1.159881,appearance_scaled_then_base_capped,,,,,,,,,,jesper karlstrom,sweden,MID,jesper karlstrom|sweden|MID,jesper karlstrom|sweden,jesper karlstrom|sweden
taha_abdi_ali__swe,Taha Abdi Ali,SWE,Sverige,MID,2000000,2000000,0.043,transfermarkt_availability_split_2026_06_07,0.003909,0.026394,0.026394,49870,Sverige,2000000,True,True,name_team_position,1.0,,,,TUN,2026-06-15 04:00,,,,,,,0.031289,0.019796,-0.014231,-0.0191,,0.017754,0.017754,NED,2026-06-20 19:00,,,,,,,0.019377,0.017437,-0.016219,-0.0191,,0.001495,0.00142,JPN,2026-06-26 01:00,,,,,,,0.021106,0.017896,-0.015881,-0.0191,,0.004021,0.003619,0.02327,40278,598,2000000,MID,False,,2.0,0.022793,0.085025,0.030794,0.022793,0.022793,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.4811,0.411,1.1722,1.123,1.1204,0.1968,0.1883,0.75,0.8121,0.8198,0.2595,0.25,0.8568,0.8977,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.6,high_risk,high_risk,,0.043,4,sjældent startende - Transfermarkt landshold,0.5013,0.030794,0.15,appearance_scaled_then_base_capped,,,,,,,,,,taha abdi ali,sweden,MID,taha abdi ali|sweden|MID,taha abdi ali|sweden,abdi ali taha|sweden
yasin_ayari__swe,Yasin Ayari,SWE,Sverige,MID,3500000,3500000,0.8753,transfermarkt_availability_split_2026_06_07,0.079573,2.135281,2.135281,49959,Sverige,3500000,True,True,name_team_position,1.0,0.048,0.056,0.034,TUN,2026-06-15 04:00,71.332,0.113174,0.085756,0.058422,0.0,0.075661,0.107845,0.068233,-0.049051,0.056506,62.130172,0.989432,0.989432,NED,2026-06-20 19:00,71.332,0.036633,0.035372,0.045014,0.0,0.075661,0.066788,0.060101,-0.055902,0.056506,62.130172,0.386127,0.366821,JPN,2026-06-26 01:00,71.332,0.049919,0.044765,0.047887,0.0,0.075661,0.072749,0.061685,-0.054742,0.056506,62.130172,0.492314,0.443083,1.867873,39552,598,3500000,MID,False,,3.5,1.799336,0.817259,2.545882,1.799336,1.799336,0.45,True,1.35,,,,0.411,,,1.1204,,0.1883,,,0.8198,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.9519,,0.7701,medium_risk,medium_risk,,0.8753,88,sandsynlig starter - Transfermarkt landshold,2.545882,2.545882,2.545882,raw_for_likely_starter,,,,,,,,,,yasin ayari,sweden,MID,yasin ayari|sweden|MID,yasin ayari|sweden,ayari yasin|sweden
sebastian_nanasi__swe,Sebastian Nanasi,SWE,Sverige,MID,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,49834,Sverige,2000000,True,True,unmatched,0.4516129032258064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39386,598,2000000,MID,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lucas_bergvall__swe,Lucas Bergvall,SWE,Sverige,MID,2500000,2500000,0.2777,transfermarkt_availability_split_2026_06_07,0.025245,0.321621,0.321621,49452,Sverige,2500000,True,True,name_team_position,1.0,,,,TUN,2026-06-15 04:00,,,,,,,0.076672,0.04851,-0.034872,0.02572,,0.11603,0.11603,NED,2026-06-20 19:00,,,,,,,0.047483,0.042729,-0.039744,0.02572,,0.076188,0.072379,JPN,2026-06-26 01:00,,,,,,,0.051721,0.043854,-0.038918,0.02572,,0.082377,0.074139,0.274595,43667,598,2500000,MID,False,,2.5,0.262548,0.352792,0.393822,0.262548,0.262548,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.4811,0.411,1.1722,1.123,1.1204,0.1968,0.1883,0.75,0.8121,0.8198,0.2595,0.25,0.8568,0.8977,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.3096,,0.705,medium_risk,medium_risk,,0.2777,28,sjældent startende - Transfermarkt landshold,1.248972,0.495485,0.393822,appearance_scaled_then_base_capped,,,,,,,,,,lucas bergvall,sweden,MID,lucas bergvall|sweden|MID,lucas bergvall|sweden,bergvall lucas|sweden
hugo_larsson__swe,Hugo Larsson,SWE,Sverige,MID,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727,0.0,0.0,49194,Sverige,2500000,True,True,unmatched,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41921,598,2500000,MID,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besfort_zeneli__swe,Besfort Zeneli,SWE,Sverige,MID,2000000,2000000,0.0451,transfermarkt_availability_split_2026_06_07,0.0041,0.167329,0.167329,48899,Sverige,2000000,True,True,name_team_position,1.0,0.031,0.044,0.027,TUN,2026-06-15 04:00,70.36,0.003857,0.00354,0.002246,0.0,0.00393,0.070694,0.044727,-0.032153,0.019816,3.173236,0.131305,0.131305,NED,2026-06-20 19:00,70.36,0.001263,0.001481,0.001684,0.0,0.00393,0.043781,0.039397,-0.036645,0.019816,3.173236,0.074861,0.071118,JPN,2026-06-26 01:00,70.36,0.001648,0.00181,0.001965,0.0,0.00393,0.047688,0.040435,-0.035883,0.019816,3.173236,0.083761,0.075385,0.289927,41668,598,2000000,MID,False,,2.0,0.277808,0.085025,0.032298,0.277808,0.277808,0.45,True,1.35,,,,0.411,,,1.1204,,0.1883,,,0.8198,,0.25,,,0.903,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.719,medium_risk,medium_risk,,0.0451,5,sjældent startende - Transfermarkt landshold,0.5013,0.032298,0.416712,appearance_scaled_then_base_capped,,,,,,,,,,besfort zeneli,sweden,MID,besfort zeneli|sweden|MID,besfort zeneli|sweden,besfort zeneli|sweden
roony_bardghji__swe,Roony Bardghji,SWE,Sverige,MID,3000000,3000000,0.2741,transfermarkt_availability_split_2026_06_07,0.024918,0.0,0.0,49795,Sverige,3000000,True,True,name_team_position,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41536,598,3000000,MID,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2894,,0.8494,medium_risk,medium_risk,,0.2741,27,sjældent startende - Transfermarkt landshold,,,,,,,,,,,,,,roony bardghji,sweden,MID,roony bardghji|sweden|MID,roony bardghji|sweden,bardghji roony|sweden
ibrahim_maza__alg,Ibrahim Maza,ALG,Algeriet,MID,3000000,3000000,0.324,transfermarkt_availability_split_2026_06_07,0.029455,1.21287,1.21287,49204,Algeriet,3000000,True,True,name_team_position,1.0,0.104,0.066,0.113,ARG,2026-06-17 03:00,67.102,0.028467,0.014187,0.053536,0.0,0.017149,-0.011127,0.052866,-0.049263,0.041623,21.868542,0.255382,0.255382,JOR,2026-06-23 05:00,67.102,0.092284,0.03626,0.062319,0.0,0.017149,0.073994,0.057084,-0.045385,0.041623,21.868542,0.742686,0.705552,AUT,2026-06-28 04:00,67.102,0.048694,0.023111,0.06692,0.0,0.017149,0.081395,0.059203,-0.044152,0.041623,21.868542,0.500643,0.450579,1.498711,43760,761,3000000,MID,False,,3.0,1.411513,0.656091,0.970084,1.411513,1.411513,0.45,True,1.35,,,,0.1573,,,0.7779,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.3745,,0.6144,high_risk,high_risk,,0.324,32,sjældent startende - Transfermarkt landshold,2.095861,0.970084,2.095861,appearance_scaled_then_base_capped,,,,,,,,,,ibrahim maza,algeria,MID,ibrahim maza|algeria|MID,ibrahim maza|algeria,ibrahim maza|algeria
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,Algeriet,MID,2500000,2500000,0.5785,transfermarkt_availability_split_2026_06_07,0.052591,1.021352,1.021352,49747,Algeriet,2500000,True,True,name_team_position,1.0,0.031,0.063,0.022,ARG,2026-06-17 03:00,70.565,0.015515,0.025007,0.019537,0.0,0.049418,-0.0114,0.054166,-0.050474,0.043876,40.694835,0.158883,0.158883,JOR,2026-06-23 05:00,70.565,0.050715,0.062674,0.021835,0.0,0.049418,0.075814,0.058487,-0.046501,0.043876,40.694835,0.54569,0.518405,AUT,2026-06-28 04:00,70.565,0.02676,0.040411,0.024134,0.0,0.049418,0.083396,0.060659,-0.045237,0.043876,40.694835,0.372443,0.335199,1.077016,44920,761,2500000,MID,False,,2.5,1.012487,0.352792,1.032186,1.012487,1.012487,0.45,True,1.35,,,,0.1573,,,0.7779,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.6589,,0.6513,medium_risk,medium_risk,,0.5785,58,rotation/usikker - Transfermarkt landshold,1.248972,1.032186,1.248972,appearance_scaled_then_base_capped,,,,,,,,,,ramiz zerrouki,algeria,MID,ramiz zerrouki|algeria|MID,ramiz zerrouki|algeria,ramiz zerrouki|algeria
fares_cha_bi__alg,Fares Chaibi,ALG,Algeriet,MID,2500000,2500000,0.3472,transfermarkt_availability_split_2026_06_07,0.031564,0.747594,0.747594,49093,Algeriet,2500000,True,True,name_team_position,1.0,0.046,0.061,0.035,ARG,2026-06-17 03:00,71.166,0.013866,0.01444,0.017965,0.0,0.030082,-0.011145,0.05295,-0.049341,0.041769,24.580736,0.134766,0.134766,JOR,2026-06-23 05:00,71.166,0.044776,0.036806,0.02089,0.0,0.030082,0.074112,0.057174,-0.045457,0.041769,24.580736,0.452704,0.430069,AUT,2026-06-28 04:00,71.166,0.023673,0.023436,0.022562,0.0,0.030082,0.081525,0.059298,-0.044222,0.041769,24.580736,0.319523,0.287571,0.906993,44984,761,2500000,MID,False,,2.5,0.852406,0.352792,0.61949,0.852406,0.852406,0.45,True,1.35,,,,0.1573,,,0.7779,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.3974,,0.6386,high_risk,high_risk,,0.3472,35,sjældent startende - Transfermarkt landshold,1.248972,0.61949,1.248972,appearance_scaled_then_base_capped,,,,,,,,,,fares chaibi,algeria,MID,fares chaibi|algeria|MID,fares chaibi|algeria,chaibi fares|algeria
himad_abdelli__alg,Himad Abdelli,ALG,Algeriet,MID,2500000,2500000,0.5084,transfermarkt_availability_split_2026_06_07,0.046218,0.8366,0.8366,49185,Algeriet,2500000,True,True,name_team_position,1.0,0.031,0.053,0.022,ARG,2026-06-17 03:00,70.596,0.013545,0.018345,0.017199,0.0,0.043571,-0.008755,0.041599,-0.038764,0.022096,35.891006,0.112564,0.112564,JOR,2026-06-23 05:00,70.596,0.045178,0.046496,0.019492,0.0,0.043571,0.058224,0.044917,-0.035712,0.022096,35.891006,0.430824,0.409283,AUT,2026-06-28 04:00,70.596,0.024029,0.029759,0.021786,0.0,0.043571,0.064048,0.046586,-0.034742,0.022096,35.891006,0.285625,0.257063,0.829013,50920,761,2500000,MID,True,,2.5,0.77891,0.352792,0.907111,0.77891,0.77891,0.45,True,1.35,,,,0.1573,,,0.7779,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.5911,,0.6,high_risk,high_risk,,0.5084,51,rotation/usikker - Transfermarkt landshold,1.248972,0.907111,1.168365,appearance_scaled_then_base_capped,,,,,,,,,,himad abdelli,algeria,MID,himad abdelli|algeria|MID,himad abdelli|algeria,abdelli himad|algeria
yassine_titraoui__alg,Yassine Titraoui,ALG,Algeriet,MID,2000000,2000000,0.2481,transfermarkt_availability_split_2026_06_07,0.022555,0.158061,0.158061,49964,Algeriet,2000000,True,True,name_team_position,1.0,,,,ARG,2026-06-17 03:00,,,,,,,-0.007505,0.035658,-0.033228,0.0118,,0.006725,0.006725,JOR,2026-06-23 05:00,,,,,,,0.049909,0.038503,-0.030612,0.0118,,0.0696,0.06612,AUT,2026-06-28 04:00,,,,,,,0.054901,0.039932,-0.02978,0.0118,,0.076853,0.069168,0.153178,52103,761,2000000,MID,False,,2.0,0.142013,0.085025,0.177675,0.142013,0.142013,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.1295,0.1573,0.75,0.8,0.7779,0.5569,0.4226,1.2554,1.1825,1.136,0.269,0.2766,0.881,0.915,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.2885,,0.6,high_risk,high_risk,,0.2481,25,sjældent startende - Transfermarkt landshold,0.5013,0.177675,0.21302,appearance_scaled_then_base_capped,,,,,,,,,,yassine titraoui,algeria,MID,yassine titraoui|algeria|MID,yassine titraoui|algeria,titraoui yassine|algeria
herman_johansson__swe,Herman Johansson,SWE,Sverige,MID,2500000,2500000,0.5707,transfermarkt_availability_split_2026_06_07,0.051882,0.0,0.0,49181,Sverige,2500000,True,True,unmatched,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40254,598,2500000,MID,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6267,,0.7447,medium_risk,medium_risk,,0.5707,57,rotation/usikker - Transfermarkt landshold,,,,,,,,,,,,,,,,,,,
hicham_boudaoui__alg,Hicham Boudaoui,ALG,Algeriet,MID,2500000,2500000,0.5497,transfermarkt_availability_split_2026_06_07,0.049973,1.039395,1.039395,49184,Algeriet,2500000,True,True,name_team_position,1.0,0.037,0.075,0.027,ARG,2026-06-17 03:00,71.269,0.0176,0.028435,0.021902,0.0,0.048184,-0.010103,0.048004,-0.044732,0.033196,39.254965,0.173388,0.173388,JOR,2026-06-23 05:00,71.269,0.0572,0.071752,0.025656,0.0,0.048184,0.067189,0.051833,-0.041211,0.033196,39.254965,0.589735,0.560248,AUT,2026-06-28 04:00,71.269,0.030599,0.046628,0.027534,0.0,0.048184,0.073909,0.053758,-0.040091,0.033196,39.254965,0.393001,0.353701,1.156124,49703,761,2500000,MID,False,,2.5,1.087337,0.352792,0.9808,1.087337,1.087337,0.45,True,1.35,,,,0.1573,,,0.7779,,0.4226,,,1.136,,0.2766,,,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.6391,,0.6,high_risk,high_risk,,0.5497,55,rotation/usikker - Transfermarkt landshold,1.248972,0.9808,1.248972,appearance_scaled_then_base_capped,,,,,,,,,,hicham boudaoui,algeria,MID,hicham boudaoui|algeria|MID,hicham boudaoui|algeria,boudaoui hicham|algeria
adil_aouchiche__alg,Adil Aouchiche,ALG,Algeriet,MID,2000000,2000000,0.0464,transfermarkt_availability_split_2026_06_07,0.004218,0.073311,0.073311,48737,Algeriet,2000000,True,True,name_team_position,1.0,,,,ARG,2026-06-17 03:00,,,,,,,-0.006558,0.031158,-0.029034,0.004,,-0.000434,-0.000434,JOR,2026-06-23 05:00,,,,,,,0.04361,0.033643,-0.026748,0.004,,0.054505,0.05178,AUT,2026-06-28 04:00,,,,,,,0.047972,0.034893,-0.026022,0.004,,0.060843,0.054759,0.114914,38965,761,2000000,MID,True,,2.0,0.106105,0.085025,0.033229,0.106105,0.106105,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.1295,0.1573,0.75,0.8,0.7779,0.5569,0.4226,1.2554,1.1825,1.136,0.269,0.2766,0.881,0.915,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.7934,unknown,unknown,,0.0464,5,sjældent startende - Transfermarkt landshold,0.5013,0.033229,0.159158,appearance_scaled_then_base_capped,,,,,,,,,,adil aouchiche,algeria,MID,adil aouchiche|algeria|MID,adil aouchiche|algeria,adil aouchiche|algeria
houssem_aouar__alg,Houssem Aouar,ALG,Algeriet,MID,2500000,2500000,0.7734,transfermarkt_availability_split_2026_06_07,0.070309,0.71866,0.71866,49191,Algeriet,2500000,True,True,name_team_position,1.0,,,,ARG,2026-06-17 03:00,,,,,,,-0.011271,0.05355,-0.0499,0.042808,,0.035187,0.035187,JOR,2026-06-23 05:00,,,,,,,0.074951,0.057821,-0.045971,0.042808,,0.129609,0.123129,AUT,2026-06-28 04:00,,,,,,,0.082448,0.059969,-0.044723,0.042808,,0.140502,0.126452,0.305298,36991,761,2500000,MID,False,,2.5,0.284768,0.352792,1.248972,0.284768,0.284768,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.1295,0.1573,0.75,0.8,0.7779,0.5569,0.4226,1.2554,1.1825,1.136,0.269,0.2766,0.881,0.915,0.9389,complete_components,component_weighted_sum,component_base_rebuilt,0.8993,,0.6,high_risk,high_risk,,0.7734,77,sandsynlig starter - Transfermarkt landshold,1.248972,1.248972,0.427152,raw_for_likely_starter,,,,,,,,,,houssem aouar,algeria,MID,houssem aouar|algeria|MID,houssem aouar|algeria,aouar houssem|algeria
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,Argentina,MID,4500000,4500000,0.2199,transfermarkt_availability_split_2026_06_07,0.019991,1.052168,1.052168,49788,Argentina,4500000,True,True,name_team_position,1.0,0.037,0.055,0.031,ALG,2026-06-17 03:00,71.17,0.03096,0.027108,0.014096,0.0,0.019156,0.158464,0.06544,-0.045094,0.061816,15.650283,0.47169,0.47169,AUT,2026-06-22 19:00,71.17,0.027672,0.024874,0.013735,0.0,0.019156,0.09598,0.065444,-0.045854,0.061816,15.650283,0.384947,0.3657,JOR,2026-06-28 04:00,71.17,0.028984,0.025414,0.013012,0.0,0.019156,0.087255,0.063262,-0.047297,0.061816,15.650283,0.380054,0.342049,1.236691,32489,762,4500000,MID,False,,4.5,1.179439,0.927665,0.896615,1.179439,1.179439,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.2258,,0.9261,medium_risk,medium_risk,,0.2199,22,sjældent startende - Transfermarkt landshold,2.854163,0.896615,1.769158,appearance_scaled_then_base_capped,,,,,,,,,,rodrigo de paul,argentina,MID,rodrigo de paul|argentina|MID,rodrigo de paul|argentina,de paul rodrigo|argentina
leandro_paredes__arg,Leandro Paredes,ARG,Argentina,MID,4000000,4000000,0.3664,transfermarkt_availability_split_2026_06_07,0.033309,1.327089,1.327089,49426,Argentina,4000000,True,True,name_team_position,1.0,0.03,0.045,0.025,ALG,2026-06-17 03:00,70.376,0.04155,0.036894,0.018727,0.0,0.031755,0.128754,0.05317,-0.036639,0.040852,25.785766,0.491541,0.491541,AUT,2026-06-22 19:00,70.376,0.037137,0.032687,0.018727,0.0,0.031755,0.077985,0.053174,-0.037257,0.040852,25.785766,0.405472,0.385198,JOR,2026-06-28 04:00,70.376,0.038582,0.034351,0.017099,0.0,0.031755,0.070895,0.051401,-0.038429,0.040852,25.785766,0.406026,0.365423,1.303039,32767,762,4000000,MID,False,,4.0,1.242162,0.884518,1.430889,1.242162,1.242162,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.3881,,0.8406,medium_risk,medium_risk,,0.3664,37,sjældent startende - Transfermarkt landshold,2.733685,1.430889,1.863243,appearance_scaled_then_base_capped,,,,,,,,,,leandro paredes,argentina,MID,leandro paredes|argentina|MID,leandro paredes|argentina,leandro paredes|argentina
giovani_lo_celso__arg,Giovani Lo Celso,ARG,Argentina,MID,4000000,4000000,0.55,transfermarkt_availability_split_2026_06_07+context_override,0.05,2.245659,2.245659,49138,Argentina,4000000,True,True,name_team_position,1.0,0.047,0.055,0.031,ALG,2026-06-17 03:00,71.17,0.099277,0.06837,0.034827,0.0,0.048221,0.144553,0.059695,-0.041135,0.052,39.1435,0.903214,0.903214,AUT,2026-06-22 19:00,71.17,0.087278,0.061457,0.033933,0.0,0.048221,0.087553,0.059698,-0.041828,0.052,39.1435,0.763896,0.725701,JOR,2026-06-28 04:00,71.17,0.091139,0.062789,0.032148,0.0,0.048221,0.079595,0.057708,-0.043145,0.052,39.1435,0.774147,0.696732,2.441257,34515,762,4000000,MID,False,,4.0,2.325647,0.884518,2.147896,2.325647,2.325647,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.65,0.85,0.85,medium_risk,medium_risk,high,0.55,55,rotation/usikker - Transfermarkt landshold,2.733685,2.147896,2.733685,appearance_scaled_then_base_capped,,,,,,,,,,giovani lo celso,argentina,MID,giovani lo celso|argentina|MID,giovani lo celso|argentina,celso giovani lo|argentina
franco_mastantuono__arg,Franco Mastantuono,ARG,Argentina,MID,3500000,3500000,0.046,transfermarkt_availability_split_2026_06_07,0.004182,0.243515,0.243515,49120,Argentina,3500000,True,True,name_team_position,1.0,,,,ALG,2026-06-17 03:00,,,,,,,0.101476,0.041906,-0.028877,0.021604,,0.136109,0.136109,AUT,2026-06-22 19:00,,,,,,,0.061462,0.041908,-0.029363,0.021604,,0.095611,0.09083,JOR,2026-06-28 04:00,,,,,,,0.055875,0.040511,-0.030287,0.021604,,0.087703,0.078933,0.319423,48546,762,3500000,MID,True,,3.5,0.305872,0.817259,0.167301,0.305872,0.305872,0.45,True,1.35,distributed_from_existing_optimizer_ev,,0.6559,0.5135,1.35,1.25,1.2588,0.5713,0.4226,1.2763,1.1974,1.136,0.8013,0.5774,1.35,1.25,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.05,,0.7736,medium_risk,medium_risk,,0.046,5,sjældent startende - Transfermarkt landshold,2.545882,0.167301,0.458808,appearance_scaled_then_base_capped,,,,,,,,,,franco mastantuono,argentina,MID,franco mastantuono|argentina|MID,franco mastantuono|argentina,franco mastantuono|argentina
alexis_mac_allister__arg,Alexis Mac Allister,ARG,Argentina,MID,4500000,4500000,0.6336,transfermarkt_availability_split_2026_06_07,0.0576,2.746127,2.746127,48790,Argentina,4500000,True,True,name_team_position,1.0,0.056,0.054,0.031,ALG,2026-06-17 03:00,71.134,0.134743,0.077563,0.040135,0.0,0.054921,0.145794,0.060207,-0.041488,0.052876,45.070502,1.109007,1.109007,AUT,2026-06-22 19:00,71.134,0.118712,0.071173,0.039078,0.0,0.054921,0.088305,0.060211,-0.042187,0.052876,45.070502,0.950441,0.902919,JOR,2026-06-28 04:00,71.134,0.123193,0.072612,0.036967,0.0,0.054921,0.080278,0.058204,-0.043515,0.052876,45.070502,0.96369,0.867321,3.023138,39275,762,4500000,MID,False,,4.5,2.879247,0.927665,2.583426,2.879247,2.879247,0.45,True,1.35,,,,0.5135,,,1.2588,,0.4226,,,1.136,,0.5774,,,1.3451,complete_components,component_weighted_sum,component_base_rebuilt,0.6814,,0.7996,medium_risk,medium_risk,,0.6336,63,rotation/usikker - Transfermarkt landshold,2.854163,2.583426,2.854163,appearance_scaled_then_base_capped,,,,,,,,,,alexis mac allister,argentina,MID,alexis mac allister|argentina|MID,alexis mac allister|argentina,alexis allister mac|argentina
