player_id,player_name,team_id,position,start_prob,minute_share,component_rounds_present,component_weighted_sum,old_base_ev,price_quality_ev_num,current_final_ev,formula_expected_ev,formula_diff,component_vs_old_base_diff,repair_status
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,0.8455,0.076864,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
ahmed_fatouh__egy,Ahmed Fatouh,EGY,DEF,0.6536,0.059418,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,DEF,0.8488,0.077164,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,0.5912,0.053745,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
nawaf_al_boushal__ksa,Nawaf Al-Boushal,KSA,DEF,0.7414,0.0674,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,0.8455,0.076864,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
lucas_mendes__qat,Lucas Mendes,QAT,DEF,0.8649,0.078627,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,0.7957,0.072336,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,0.794,0.072182,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
kieran_tierney__sco,Kieran Tierney,SCO,DEF,0.8139,0.073991,3,0.403288,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403288,component_rows_need_new_base
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,0.6101,0.055464,3,0.40329000000000004,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329000000000004,component_rows_need_new_base
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,0.7733,0.0703,3,0.40329000000000004,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329000000000004,component_rows_need_new_base
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,0.4417,0.040155,3,0.40329000000000004,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329000000000004,component_rows_need_new_base
mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,DEF,0.3092,0.028109,3,0.40329000000000004,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329000000000004,component_rows_need_new_base
ahmad_assaf__jor,Ahmad Assaf,JOR,DEF,0.5422,0.049291,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
joao_paulo__cpv,Joao Paulo,CPV,DEF,0.25,0.0227272727272727,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
stopira__cpv,Stopira,CPV,DEF,0.654,0.059455,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
leo_ostigard__nor,Leo Østigård,NOR,DEF,0.7689,0.0699,3,0.40329,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329,component_rows_need_new_base
torbjorn_heggem__nor,Torbjørn Heggem,NOR,DEF,0.7262,0.066018,3,0.40329,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.40329,component_rows_need_new_base
hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,0.7341,0.066736,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
duke_lacroix__hai,Duke Lacroix,HAI,DEF,0.5318,0.048345,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,0.4142,0.037655,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
jeremy_ngakia__cod,Jeremy Ngakia,COD,DEF,0.0446,0.004055,3,0.403289,0.0,0.8961978199052141,0.403289,0.40328901895734637,-1.895734635937174e-08,0.403289,component_rows_need_new_base
martin_vitik__cze,Martin Vitik,CZE,DEF,0.4918,0.044709,3,1.487338,1.971,0.8961978199052141,1.487339,1.4873390189573465,-1.8957346581416346e-08,-0.48366200000000004,component_rows_need_new_base
martin_jedlicka__cze,Martin Jedlicka,CZE,GK,0.075,0.006818,3,0.279878,0.224,0.3481734374999999,0.279878,0.27987804687499995,-4.687499993716315e-08,0.05587800000000001,component_rows_need_new_base
alban_lafont__civ,Alban Lafont,CIV,GK,0.2905,0.026409,3,0.156679,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156679,component_rows_need_new_base
lukas_hornicek__cze,Lukas Hornicek,CZE,GK,0.0442,0.004018,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
timothy_fayulu__cod,Timothy Fayulu,COD,GK,0.1779,0.016173,3,0.156679,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156679,component_rows_need_new_base
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,0.3095,0.028136,3,0.156677,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156677,component_rows_need_new_base
josue_duverger__hai,Josue Duverger,HAI,GK,0.0664,0.006036,3,0.156677,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156677,component_rows_need_new_base
tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,0.0892,0.008109,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,0.0814,0.0074,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
marcio_rosa__cpv,Marcio Rosa,CPV,GK,0.1599,0.014536,3,0.156679,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156679,component_rows_need_new_base
vozinha__cpv,Vozinha,CPV,GK,0.8342,0.075836,3,0.156679,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156679,component_rows_need_new_base
abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,0.3942,0.035836,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,0.25,0.0227272727272727,3,0.156679,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156679,component_rows_need_new_base
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,0.7262,0.066018,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,0.6701,0.060918,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,0.3347,0.030427,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
botirali_ergashev__uzb,Botirali Ergashev,UZB,GK,0.0717,0.006518,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
owen_goodman__can,Owen Goodman,CAN,GK,0.0449,0.004082,3,0.156677,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156677,component_rows_need_new_base
mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,0.215,0.019545,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
shehab_ellethy__qat,Shehab Ellethy,QAT,GK,0.0614,0.005582,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,0.1312,0.011927,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,0.1409,0.012809,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,0.45,0.040909,3,0.156677,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156677,component_rows_need_new_base
sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,GK,0.1131,0.010282,3,0.156677,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156677,component_rows_need_new_base
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,0.3112,0.028291,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
mohamed_alaa__egy,Mohamed Alaa,EGY,GK,0.0442,0.004018,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
luis_mejia__pan,Luis Mejia,PAN,GK,0.3979,0.036173,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
cesar_samudio__pan,Cesar Samudio,PAN,GK,0.0443,0.004027,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
fahad_talib__irq,Fahad Talib,IRQ,GK,0.2031,0.018464,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,0.2003,0.018209,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,0.2355,0.021409,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,0.4355,0.039591,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
osman_hadzikic__bih,Osman Hadzikic,BIH,GK,0.0478,0.004345,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
moises_ramirez__ecu,Moises Ramirez,ECU,GK,0.128,0.011636,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
david_cabezas__ecu,David Cabezas,ECU,GK,0.8427,0.076609,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
chris_brady__usa,Chris Brady,USA,GK,0.0425,0.003864,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
patrick_schulte__usa,Patrick Schulte,USA,GK,0.2263,0.020573,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
juan_espinola__par,Juan Espinola,PAR,GK,0.043,0.003909,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
ricardo_goss__rsa,Ricardo Goss,RSA,GK,0.086,0.007818,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
sipho_chaine__rsa,Sipho Chaine,RSA,GK,0.1051,0.009555,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,0.3554,0.032309,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
michael_woud__nzl,Michael Woud,NZL,GK,0.2867,0.026064,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
joseph_anang__gha,Joseph Anang,GHA,GK,0.0924,0.0084,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
ivor_pandur__cro,Ivor Pandur,CRO,GK,0.0456,0.004145,3,0.156678,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.156678,component_rows_need_new_base
nikolas_polster__aut,Nikolas Polster,AUT,GK,0.0433,0.003936,3,0.15667799999999998,0.0,0.3481734374999999,0.156678,0.15667804687499995,-4.687499993716315e-08,0.15667799999999998,component_rows_need_new_base
darwin_nunez__uru,Darwin Nunez,URU,FWD,0.7427,0.067518,3,1.46289,0.0,3.250866774193549,1.46289,1.462890048387097,-4.8387096995838874e-08,1.46289,component_rows_need_new_base
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,0.818,0.074364,3,1.462891,0.0,3.250866774193549,1.46289,1.462890048387097,-4.8387096995838874e-08,1.462891,component_rows_need_new_base
lennart_karl__ger,Lennart Karl,GER,MID,0.873,0.079364,3,1.237331,0.0,2.749624615384616,1.237331,1.2373310769230772,-7.692307724127545e-08,1.237331,component_rows_need_new_base
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,0.7254,0.065945,3,1.237331,0.0,2.749624615384616,1.237331,1.2373310769230772,-7.692307724127545e-08,1.237331,component_rows_need_new_base
nico_paz__arg,Nico Paz,ARG,MID,0.4357,0.039609,3,1.2373310000000002,0.0,2.749624615384616,1.237331,1.2373310769230772,-7.692307724127545e-08,1.2373310000000002,component_rows_need_new_base
maxi_araujo__uru,Maxi Araujo,URU,MID,0.8851,0.080464,3,1.237331,0.0,2.749624615384616,1.237331,1.2373310769230772,-7.692307724127545e-08,1.237331,component_rows_need_new_base
matheus_nunes__por,Matheus Nunes,POR,MID,0.5106,0.046418,3,1.198288,0.0,2.662864615384616,1.198289,1.1982890769230772,-7.692307724127545e-08,1.198288,component_rows_need_new_base
fabian_ruiz__esp,Fabian Ruiz,ESP,MID,0.6746,0.061327,3,1.198288,0.0,2.662864615384616,1.198289,1.1982890769230772,-7.692307724127545e-08,1.198288,component_rows_need_new_base
patrik_schick__cze,Patrik Schick,CZE,FWD,0.7906,0.071873,3,1.516666,0.408,2.871702580645162,1.516666,1.516666161290323,-1.612903228753737e-07,1.1086660000000002,component_rows_need_new_base
edin_dzeko__bih,Edin Dzeko,BIH,FWD,0.9046,0.082236,3,1.292265,0.0,2.871702580645162,1.292266,1.292266161290323,-1.612903230974183e-07,1.292265,component_rows_need_new_base
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,0.6143,0.055845,3,1.2922660000000001,0.0,2.871702580645162,1.292266,1.292266161290323,-1.612903230974183e-07,1.2922660000000001,component_rows_need_new_base
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,0.8277,0.075245,3,0.728677,0.0,1.6192828124999996,0.728677,0.7286772656249998,-2.6562499977345055e-07,0.728677,component_rows_need_new_base
brice_samba__fra,Brice Samba,FRA,GK,0.1023,0.0093,3,0.728677,0.0,1.6192828124999996,0.728677,0.7286772656249998,-2.6562499977345055e-07,0.728677,component_rows_need_new_base
tomas_soucek__cze,Tomas Soucek,CZE,MID,0.9219,0.083809,3,1.586595,0.949,2.3658784615384616,1.586595,1.5865953076923076,-3.0769230763283417e-07,0.637595,component_rows_need_new_base
yeremy_pino__esp,Yeremy Pino,ESP,MID,0.6143,0.055845,3,1.0646449999999998,0.0,2.3658784615384616,1.064645,1.0646453076923077,-3.0769230763283417e-07,1.0646449999999998,component_rows_need_new_base
marcos_llorente__esp,Marcos Llorente,ESP,MID,0.5733,0.052118,3,1.0646449999999998,0.0,2.3658784615384616,1.064645,1.0646453076923077,-3.0769230763283417e-07,1.0646449999999998,component_rows_need_new_base
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,0.5437,0.049427,3,1.064644,0.0,2.3658784615384616,1.064645,1.0646453076923077,-3.0769230763283417e-07,1.064644,component_rows_need_new_base
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,0.5967,0.054245,3,1.064644,0.0,2.3658784615384616,1.064645,1.0646453076923077,-3.0769230763283417e-07,1.064644,component_rows_need_new_base
weston_mckennie__usa,Weston McKennie,USA,MID,0.8215,0.074682,3,1.064646,0.0,2.3658784615384616,1.064645,1.0646453076923077,-3.0769230763283417e-07,1.064646,component_rows_need_new_base
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,DEF,0.8985,0.081682,3,0.786905,0.0,1.7486786729857835,0.786905,0.7869054028436026,-4.028436025871329e-07,0.786905,component_rows_need_new_base
wesley_franca__bra,Wesley Franca,BRA,DEF,0.6273,0.057027,3,0.786905,0.0,1.7486786729857835,0.786905,0.7869054028436026,-4.028436025871329e-07,0.786905,component_rows_need_new_base
reece_james__eng,Reece James,ENG,DEF,0.5931,0.053918,3,0.786905,0.0,1.7486786729857835,0.786905,0.7869054028436026,-4.028436025871329e-07,0.786905,component_rows_need_new_base
dan_burn__eng,Dan Burn,ENG,DEF,0.462,0.042,3,0.786905,0.0,1.7486786729857835,0.786905,0.7869054028436026,-4.028436025871329e-07,0.786905,component_rows_need_new_base
raphinha__bra,Raphinha,BRA,FWD,0.8812,0.080109,3,1.4964549999999999,0.0,3.325456451612904,1.496455,1.4964554032258068,-4.0322580674434505e-07,1.4964549999999999,component_rows_need_new_base
bazoumana_toure__civ,Bazoumana Toure,CIV,FWD,0.4164,0.037855,3,0.134262,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134262,component_rows_need_new_base
jan_kliment__cze,Jan Kliment,CZE,FWD,0.771,0.070091,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
derrick_etienne__hai,Derrick Etienne Jr.,HAI,FWD,0.6987,0.063518,3,0.134262,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134262,component_rows_need_new_base
yassin_fortune__hai,Yassin Fortune,HAI,FWD,0.5684,0.051673,3,0.134262,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134262,component_rows_need_new_base
ar_jany_martha__cuw,Ar'jany Martha,CUW,FWD,0.1336,0.012145,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,0.6148,0.055891,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
aribim_pepple__can,Aribim Pepple,CAN,FWD,0.045,0.004091,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
findlay_curtis__sco,Findlay Curtis,SCO,FWD,0.0446,0.004055,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,FWD,0.215,0.019545,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,0.8655,0.078682,3,0.134262,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134262,component_rows_need_new_base
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,0.7242,0.065836,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
kadir_barria__pan,Kadir Barria,PAN,FWD,0.6844,0.062218,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,0.6757,0.061427,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,0.6143,0.055845,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
jovo_lukic__bih,Jovo Lukic,BIH,FWD,0.7493,0.068118,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
janner_corozo__ecu,Janner Corozo,ECU,FWD,0.2867,0.026064,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,0.8094,0.073582,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
thapelo_maseko__rsa,Thapelo Maseko,RSA,FWD,0.2575,0.023409,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,0.7781,0.070736,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
guillermo_martinez__mex,Guillermo Martínez,MEX,FWD,0.438,0.039818,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
prince_adu__gha,Prince Adu,GHA,FWD,0.8639,0.078536,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,0.242,0.022,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
awer_mabil__aus,Awer Mabil,AUS,FWD,0.7036,0.063964,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
ante_suto__aus,Ante Suto,AUS,FWD,0.0442,0.004018,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,0.8342,0.075836,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
fares_ghedjemis__alg,Fares Ghedjemis,ALG,FWD,0.45,0.040909,3,0.13426100000000002,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.13426100000000002,component_rows_need_new_base
marco_grull__aut,Marco Grüll,AUT,FWD,0.1955,0.017773,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
raul_florucz__aut,Raul Florucz,AUT,FWD,0.1714,0.015582,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
cedric_itten__sui,Cedric Itten,SUI,FWD,0.4979,0.045264,3,0.134261,0.0,0.2983587096774194,0.134261,0.13426141935483873,-4.1935483874322443e-07,0.134261,component_rows_need_new_base
ederson_moraes__bra,Ederson Moraes,BRA,GK,0.3966,0.036055,3,0.773442,0.0,1.7187609374999997,0.773442,0.7734424218749999,-4.2187499993406874e-07,0.773442,component_rows_need_new_base
alisson_becker__bra,Alisson Becker,BRA,GK,0.6934,0.063036,3,0.773442,0.0,1.7187609374999997,0.773442,0.7734424218749999,-4.2187499993406874e-07,0.773442,component_rows_need_new_base
david_jurasek__cze,David Jurasek,CZE,DEF,0.6253,0.056845,3,1.0310000000000001,1.65,0.2744454028436021,1.031,1.0310004312796208,-4.312796209049452e-07,-0.6189999999999998,component_rows_need_new_base
stepan_chaloupek__cze,Stepan Chaloupek,CZE,DEF,0.6844,0.062218,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
tomas_holes__cze,Tomas Holes,CZE,DEF,0.7807,0.070973,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
clement_akpa__civ,Clement Akpa,CIV,DEF,0.3215,0.029227,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
luca_jaquez__sui,Luca Jaquez,SUI,DEF,0.4562,0.041473,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,0.6381,0.058009,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
marco_friedl__aut,Marco Friedl,AUT,DEF,0.4745,0.043136,3,0.123499,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.123499,component_rows_need_new_base
luka_vuskovic__cro,Luka Vuskovic,CRO,DEF,0.7259,0.065991,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
eric_smith__swe,Eric Smith,SWE,DEF,0.0438,0.003982,3,0.1235,0.0,0.2744454028436021,0.1235,0.12350043127962095,-4.3127962094657857e-07,0.1235,component_rows_need_new_base
