holdet_player_id,player_name,team_id,team_name,position,price,raw_price,status,reason,source_file
49445,Logan Rogerson,NZL,New Zealand,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49410,Kristian Arnstad,NOR,Norge,MID,2500000,2500000,possible_existing,closest_match_score=0.993,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50268,Justin Kluivert,NED,Holland,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49297,Joel Monteiro,SUI,Schweiz,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50251,Joe Scally,USA,USA,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50295,Jindrich Stanek,CZE,Tjekkiet,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50317,Jaouen Hadjam,ALG,Algeriet,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50294,Jan Kuchta,CZE,Tjekkiet,FWD,2500000,2500000,possible_existing,closest_match_score=0.821,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50304,Jackson Irvine,AUS,Australien,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50278,Iqraam Rayners,RSA,Sydafrika,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49194,Hugo Larsson,SWE,Sverige,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49181,Herman Johansson,SWE,Sverige,MID,2500000,2500000,possible_existing,closest_match_score=0.887,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49180,Heri Tavares,CPV,Kap Verde,DEF,2500000,2500000,possible_existing,closest_match_score=0.867,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50303,Harry Souttar,AUS,Australien,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50250,Haji Wright,USA,USA,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49162,Habib Diallo,SEN,Senegal,FWD,2500000,2500000,possible_existing,closest_match_score=0.950,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50267,Guus Til,NED,Holland,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50272,Gilberto Mora,MEX,Mexico,MID,2500000,2500000,possible_existing,closest_match_score=0.843,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50043,Gedeon Kalulu,COD,Congo DR,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49128,Gabriel Sara,BRA,Brasilien,MID,2500000,2500000,possible_existing,closest_match_score=0.867,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50313,Florian Wiegele,AUT,Østrig,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50273,Facundo Medina,ARG,Argentina,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49089,Fabinho,BRA,Brasilien,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50312,David Affengruber,AUT,Østrig,DEF,2500000,2500000,possible_existing,closest_match_score=0.821,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50302,Cristian Volpato,AUS,Australien,MID,2500000,2500000,possible_existing,closest_match_score=0.824,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50283,Cesar Huerta,MEX,Mexico,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50311,Carney Chukwuemeka,AUT,Østrig,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48922,Bruno Varela,CPV,Kap Verde,GK,2500000,2500000,possible_existing,closest_match_score=0.867,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48893,Benie Traore,CIV,Elfenbenskysten,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50258,Ayoube Amaimouni-Echghouyab,MAR,Marokko,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50249,Auston Trusty,USA,USA,DEF,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48813,Alvyn Sanches,SUI,Schweiz,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
48752,Ailson Tavares,CPV,Kap Verde,MID,2500000,2500000,possible_existing,closest_match_score=0.884,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50257,Ahmed Reda Tagnaouti,MAR,Marokko,GK,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50307,Agustin Canobbio,URU,Uruguay,MID,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50289,Adam Hlozek,CZE,Tjekkiet,FWD,2500000,2500000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49983,Yuki Soma,JPN,Japan,MID,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
49980,Youssouf Sabaly,SEN,Senegal,DEF,2000000,2000000,potential_new,no_name_team_match,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
50264,Youssef Belammari,MAR,Marokko,DEF,2000000,2000000,possible_existing,closest_match_score=0.847,C:\Users\Administrator\Desktop\vm2026_local_app\data\holdet_players_game_616_flat.csv
