match_id,home_team_id,away_team_id,home_win_odds,draw_odds,away_win_odds,home_win_prob,draw_prob,away_win_prob,source,odds_fetched_at,odds_fetched_label
23,GHA,PAN,2.14,3.4,3.75,0.4545292502941071,0.28608605753805566,0.25938469216783716,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
24,UZB,COL,9.0,4.7,1.42,0.10807397091686367,0.20695015707484535,0.6849758720082909,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
25,CZE,RSA,1.74,4.0,5.0,0.5608524957936063,0.24397083567021874,0.19517666853617502,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
26,SUI,BIH,1.6,4.1,6.4,0.6096654275092936,0.23791821561338292,0.1524163568773234,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
27,CAN,QAT,1.27,6.0,14.0,0.7678244972577696,0.16252285191956123,0.0696526508226691,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
28,MEX,KOR,2.0,3.5,4.1,0.48561759729272413,0.27749576988155666,0.23688663282571912,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
29,USA,AUS,1.6,4.35,5.8,0.6083916083916083,0.22377622377622378,0.16783216783216784,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
30,SCO,MAR,5.3,3.6,1.78,0.18349464520932363,0.2701448943359487,0.5463604604547276,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
31,BRA,HAI,1.12,11.0,26.0,0.8734424627412656,0.08893232347911069,0.03762521377962375,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
32,TUR,PAR,2.08,3.4,4.0,0.46909492273730685,0.2869757174392936,0.24392935982339958,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
33,NED,SWE,1.68,4.1,5.6,0.5848787446504994,0.23965763195435097,0.17546362339514981,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
34,GER,CIV,1.61,4.2,6.0,0.6054490413723511,0.23208879919273462,0.16246215943491424,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
35,ECU,CUW,1.22,6.75,17.0,0.7983997216907288,0.14430335710558356,0.057296921203687595,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
36,TUN,JPN,5.6,3.8,1.73,0.17511054285866495,0.2580576421075062,0.5668318150338287,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
37,ESP,KSA,1.13,9.5,29.0,0.8636228272284134,0.10272566260716916,0.03365151016441748,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
38,BEL,IRN,1.41,4.9,9.0,0.6923185607309378,0.19921819808788205,0.10846324118118024,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
39,URU,CPV,1.43,4.7,8.5,0.6791214768979704,0.20662632169448883,0.11425220140754089,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
40,NZL,EGY,5.4,3.7,1.75,0.1803370004177691,0.2631945411502576,0.5564684584319732,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
41,ARG,AUT,1.64,4.0,5.8,0.5907516805866775,0.24220818904053779,0.1670401303727847,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
42,FRA,IRQ,1.13,10.5,26.0,0.8687489061082914,0.09349392989546372,0.03775716399624497,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
43,NOR,SEN,2.18,3.55,3.5,0.4470389292653091,0.2745196805065842,0.2784413902281068,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
44,JOR,ALG,7.0,4.5,1.52,0.13964883625969782,0.21723152307064106,0.6431196406696611,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
45,POR,UZB,1.28,6.25,13.0,0.7673056945887241,0.1571442062517707,0.07555009915950514,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
46,ENG,GHA,1.36,5.1,10.0,0.7129277566539922,0.19011406844106465,0.09695817490494296,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
47,PAN,CRO,6.75,4.0,1.58,0.14368534727748095,0.24246902353074912,0.6138456291917699,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
48,COL,COD,1.49,4.3,8.0,0.6524171676750053,0.22607013484552507,0.12151269747946973,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
50,BIH,QAT,1.54,4.2,7.0,0.6302521008403361,0.2310924369747899,0.13865546218487396,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
49,SUI,CAN,2.2,3.45,3.65,0.44634470536109877,0.2846256092157732,0.26902968542312805,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
52,MAR,HAI,1.35,5.3,10.5,0.7229150428682776,0.1841387373343726,0.09294621979734997,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
51,SCO,BRA,7.0,4.9,1.44,0.1371801850843767,0.195971692977681,0.6668481219379423,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
54,RSA,KOR,6.25,4.1,1.6,0.15550551143771485,0.23705108450871168,0.6074434040535736,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
53,CZE,MEX,5.0,3.65,1.8,0.19426374926079246,0.26611472501478417,0.5396215257244235,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
55,CUW,CIV,15.0,6.4,1.25,0.06517311608961303,0.15274949083503053,0.7820773930753564,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
56,ECU,GER,5.0,3.85,1.76,0.1945672773215414,0.2526847757422615,0.5527479469361971,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
58,JPN,SWE,2.15,3.5,3.75,0.457117979973879,0.2808010448410971,0.26208097518502393,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
57,TUN,NED,7.0,4.6,1.52,0.14031144646010593,0.2135174185262482,0.6461711350136459,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
60,PAR,AUS,2.23,3.35,3.55,0.43595007239868766,0.2901996004325592,0.2738503271687531,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
59,TUR,USA,2.8,3.75,2.55,0.3515301902398677,0.2624758753791012,0.38599393438103125,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
61,NOR,FRA,4.4,3.75,1.87,0.22093224744411716,0.2592271703344308,0.519840582221452,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
62,SEN,IRQ,1.44,4.6,8.5,0.6745566213511834,0.21116555103167484,0.11427782761714167,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
63,CPV,KSA,2.55,3.35,2.85,0.3765158237207927,0.2866015971606033,0.3368825791186039,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
64,URU,ESP,5.4,3.95,1.65,0.1773107529075699,0.24239951030401957,0.5802897367884107,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
66,EGY,IRN,2.28,3.15,3.7,0.4273457265427346,0.3093169068309317,0.2633373666263337,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
65,NZL,BEL,10.5,5.8,1.32,0.09289458357600465,0.16817122888759464,0.7389341875364007,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
67,CRO,GHA,1.67,3.8,5.6,0.5754773108334686,0.2529071339715506,0.1716155551949808,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
68,PAN,ENG,10.5,5.4,1.32,0.0917516218721038,0.17840593141797959,0.7298424467099166,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
70,COL,POR,3.6,3.35,2.16,0.2672872340425532,0.28723404255319146,0.4454787234042553,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
69,COD,UZB,2.35,3.25,3.2,0.40692556001173824,0.2942384818546415,0.2988359581336203,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
71,ALG,AUT,3.5,3.35,2.23,0.2766800614803429,0.289068720949612,0.434251217570045,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
72,JOR,ARG,15.0,7.0,1.21,0.06435192220027351,0.13789697614344323,0.7977511016562833,Unibet,2026-06-14T12:31:07+02:00,14.06 kl. 12:31
