player_id,player_name,team_id,position,recent_available_observations,recent_available_start_rate,historical_weighted_start_rate,neutral_injury_or_suspension_rows,old_conditional_start_prob,new_conditional_start_prob,old_start_prob,new_start_prob,old_start_prob_source,new_start_prob_source,context_override
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.7526,0,0.4678,0.2258,0.4553,0.2199,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
francisco_concei_o__por,Francisco Conceicao,POR,FWD,2026-06-06:played:start=1; 2026-03-31:played:start=0; 2026-03-29:played:start=1,0.6667,0.3196,3,0.3131,0.5626,0.3001,0.5406,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
deniz_g_l__tur,Deniz Gül,TUR,FWD,2026-06-06:played:start=1; 2026-06-01:played:start=1; 2026-03-31:played:start=0,0.6667,0.3018,0,0.2973,0.5572,0.2772,0.5224,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,2026-06-05:played:start=1; 2026-05-31:played:start=0; 2026-03-31:played:start=1,0.6667,0.2994,0,0.3139,0.5565,0.2769,0.4927,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mory_diaw__sen,Mory Diaw,SEN,GK,2026-05-31:played:start=1; 2026-03-31:in squad:start=0; 2026-03-28:played:start=1,0.6667,0.1457,0,0.2679,0.2679,0.2679,0.2679,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
roger_ibanez__bra,Roger Ibanez,BRA,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=0; 2026-04-01:played:start=1,0.6667,0.3706,0,0.3045,0.5779,0.2619,0.497,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ollie_watkins__eng,Ollie Watkins,ENG,FWD,2026-06-06:played:start=1; 2025-10-09:played:start=1; 2025-09-09:played:start=0,0.6667,0.2926,4,0.3026,0.5544,0.2602,0.4768,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,2026-06-06:played:start=1; 2026-05-30:played:start=1; 2025-11-18:played:start=0,0.6667,0.3021,3,0.3023,0.5573,0.26,0.4793,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hern_n_gal_ndez__ecu,Hernan Galindez,ECU,GK,2026-03-31:in squad:start=0; 2026-03-27:played:start=1; 2025-11-19:played:start=1,0.6667,0.5653,4,0.2521,0.2521,0.2521,0.2521,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
jarell_quansah__eng,Jarell Quansah,ENG,DEF,2026-06-06:played:start=1; 2025-11-16:played:start=1; 2025-11-13:in squad:start=0,0.6667,0.2819,3,0.2745,0.5512,0.2422,0.4921,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
munir_el_kajoui__mar,Munir El Kajoui,MAR,GK,2026-06-02:played:start=1; 2026-05-26:played:start=1; 2026-01-18:in squad:start=0,0.6667,0.2634,3,0.1633,0.1633,0.1633,0.1633,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,2026-06-02:played:start=1; 2026-03-30:in squad:start=0; 2026-03-27:played:start=1,0.6667,0.3852,0,0.1554,0.1554,0.1554,0.1554,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,2026-06-04:played:start=1; 2026-06-01:in squad:start=0; 2026-03-31:played:start=1,0.6667,0.1728,1,0.1497,0.1497,0.1497,0.1497,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
bento_krepski__bra,Bento Krepski,BRA,GK,2026-04-01:played:start=1; 2026-03-26:in squad:start=0; 2025-11-18:played:start=1,0.6667,0.2255,0,0.1372,0.1359,0.1372,0.1359,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,2026-06-04:in squad:start=0; 2026-06-01:played:start=1; 2025-11-18:played:start=1,0.6667,0.2582,2,0.1098,0.1098,0.1098,0.1098,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2025-12-07:in squad:start=0,0.6667,0.4248,0,0.0944,0.3828,0.0944,0.3828,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
yvon_mvogo__sui,Yvon Mvogo,SUI,GK,2026-06-06:in squad:start=0; 2026-05-31:played:start=1; 2026-03-31:played:start=1,0.6667,0.1842,7,0.0522,0.0507,0.0522,0.0507,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
harry_kane__eng,Harry Kane,ENG,FWD,2026-06-06:played:start=1; 2025-11-16:played:start=1; 2025-11-13:played:start=1,1,0.8421,10,0.99,0.99,0.97,0.97,transfermarkt_availability_split_2026_06_07+context_override,transfermarkt_availability_split_2026_06_07+context_override,yes
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-10-15:played:start=1,1,0.9409,0,0.9526,0.9429,0.9526,0.9429,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
joshua_kimmich__ger,Joshua Kimmich,GER,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-30:played:start=1,1,0.9233,7,0.97,0.97,0.9525,0.9525,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rjan_nyland__nor,Ørjan Nyland,NOR,GK,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8196,13,0.9496,0.9496,0.9496,0.9496,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
eloy_room__cuw,Eloy Room,CUW,GK,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9841,0,0.9495,0.9495,0.9495,0.9495,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-01-06:played:start=1,1,0.5797,0,0.9494,0.9494,0.9494,0.9494,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
dominik_livakovi__cro,Dominik Livakovic,CRO,GK,2026-06-02:played:start=1; 2026-04-01:played:start=1; 2026-03-26:played:start=1,1,0.8077,0,0.9486,0.9486,0.9486,0.9486,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
livano_comenencia__cuw,Livano Comenencia,CUW,DEF,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9052,0,0.97,0.97,0.9477,0.9477,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mathew_ryan__aus,Mathew Ryan,AUS,GK,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.7971,4,0.9463,0.8931,0.9463,0.8931,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
r_ben_dias__por,Ruben Dias,POR,DEF,2026-06-06:played:start=1; 2025-11-16:played:start=1; 2025-11-13:played:start=1,1,0.8773,10,0.9632,0.9632,0.9454,0.9454,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9479,24,0.97,0.97,0.9438,0.9438,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
zion_suzuki__jpn,Zion Suzuki,JPN,GK,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-28:played:start=1,1,0.8038,2,0.9433,0.9433,0.9433,0.9433,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
manuel_akanji__sui,Manuel Akanji,SUI,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.9638,12,0.97,0.97,0.9398,0.9398,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
raul_rangel__mex,Raul Rangel,MEX,GK,2026-06-05:played:start=1; 2026-05-31:played:start=1; 2026-05-23:played:start=1,1,0.4883,0,0.9397,0.9397,0.9397,0.9397,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
tomas_soucek__cze,Tomas Soucek,CZE,MID,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.9094,2,0.97,0.97,0.9394,0.9394,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
robin_le_normand__esp,Robin Le Normand,ESP,DEF,2025-10-14:played:start=1; 2025-10-11:played:start=1; 2025-09-07:played:start=1,1,0.9003,4,0.97,0.97,0.9392,0.9392,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
odildzhon_khamrobekov__uzb,Odildzhon Khamrobekov,UZB,MID,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.8928,2,0.9678,0.9678,0.9386,0.9386,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
remo_freuler__sui,Remo Freuler,SUI,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.8564,4,0.9569,0.9569,0.9381,0.9381,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
frenkie_de_jong__ned,Frenkie de Jong,NED,MID,2026-06-03:played:start=1; 2025-11-17:played:start=1; 2025-11-14:played:start=1,1,0.9689,23,0.97,0.97,0.9368,0.9368,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
willian_pacho__ecu,Willian Pacho,ECU,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.8941,0,0.9682,0.9682,0.9359,0.9359,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
richie_laryea__can,Richie Laryea,CAN,DEF,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-31:played:start=1,1,0.8303,3,0.9473,0.9491,0.9347,0.9369,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
juninho_bacuna__cuw,Juninho Bacuna,CUW,MID,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9896,0,0.97,0.97,0.9344,0.9344,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
scott_mctominay__sco,Scott McTominay,SCO,MID,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2026-03-28:played:start=1,1,0.9118,9,0.97,0.97,0.934,0.934,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sander_berge__nor,Sander Berge,NOR,MID,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8656,15,0.9597,0.9597,0.934,0.934,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
luis_d_az__col,Luis Diaz,COL,FWD,2026-06-01:played:start=1; 2026-03-29:played:start=1; 2026-03-26:played:start=1,1,0.9268,4,0.97,0.97,0.9323,0.9323,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
cody_gakpo__ned,Cody Gakpo,NED,FWD,2026-06-03:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8644,5,0.9593,0.9593,0.9308,0.9308,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mehdi_taremi__irn,Mehdi Taremi,IRN,FWD,2026-06-04:played:start=1; 2026-05-29:played:start=1; 2026-03-31:played:start=1,1,0.8588,3,0.9577,0.9577,0.9302,0.9302,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
granit_xhaka__sui,Granit Xhaka,SUI,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-27:played:start=1,1,0.9676,8,0.97,0.97,0.9291,0.9302,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bruno_fernandes__por,Bruno Fernandes,POR,MID,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2026-03-29:played:start=1,1,0.8434,2,0.953,0.953,0.9246,0.9246,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
denzel_dumfries__ned,Denzel Dumfries,NED,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-10-12:played:start=1,1,0.8394,4,0.9518,0.9518,0.9243,0.9243,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
florian_wirtz__ger,Florian Wirtz,GER,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-30:played:start=1,1,0.842,16,0.9526,0.9526,0.924,0.924,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
isak_hien__swe,Isak Hien,SWE,DEF,2026-06-04:played:start=1; 2026-06-01:played:start=1; 2026-03-26:played:start=1,1,0.8844,4,0.9653,0.9653,0.9237,0.9237,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jonathan_david__can,Jonathan David,CAN,FWD,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-31:played:start=1,1,0.8983,0,0.9695,0.9695,0.9223,0.9223,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ricardo_ad__hai,Ricardo Ade,HAI,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2026-03-31:played:start=1,1,0.9641,0,0.97,0.97,0.9222,0.9239,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,FWD,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.9313,8,0.97,0.97,0.9205,0.9205,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,2026-06-06:played:start=1; 2025-11-13:played:start=1; 2025-10-14:played:start=1,1,0.9205,18,0.97,0.97,0.9185,0.9185,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,DEF,2026-03-31:played:start=1; 2026-03-26:played:start=1; 2025-11-18:played:start=1,1,0.8131,15,0.9439,0.9439,0.918,0.918,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,1,1,0.97,0.97,0.9165,0.9165,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.99,0,0.97,0.97,0.9151,0.9151,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ruben_vargas__sui,Ruben Vargas,SUI,FWD,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8309,11,0.9493,0.9493,0.9149,0.9149,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,2026-05-30:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8724,0,0.9617,0.9617,0.9148,0.9148,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
maxime_cr_peau__can,Maxime Crepeau,CAN,GK,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2026-03-31:played:start=1,1,0.4837,16,0.9138,0.9448,0.9138,0.9448,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
kevin_de_bruyne__bel,Kevin De Bruyne,BEL,MID,2026-06-06:played:start=1; 2026-06-02:played:start=1; 2026-04-01:played:start=1,1,0.9326,37,0.97,0.97,0.9135,0.9135,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alistair_johnston__can,Alistair Johnston,CAN,DEF,2026-06-05:played:start=1; 2026-06-02:played:start=1; 2025-06-29:played:start=1,1,0.9,13,0.97,0.97,0.9134,0.9134,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
piero_hincapi__ecu,Piero Hincapie,ECU,DEF,2026-03-27:played:start=1; 2025-11-19:played:start=1; 2025-11-14:played:start=1,1,0.9469,4,0.97,0.97,0.9126,0.9126,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
yan_diomande__civ,Yan Diomande,CIV,FWD,2026-06-04:played:start=1; 2026-01-10:played:start=1; 2026-01-06:played:start=1,1,0.808,2,0.9424,0.9424,0.9123,0.9123,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2026-03-29:played:start=1,1,0.9389,0,0.97,0.97,0.9122,0.9149,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lucas_herrington__aus,Lucas Herrington,AUS,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,1,0,0.97,0.97,0.9119,0.9204,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ime_okon__rsa,Ime Okon,RSA,DEF,2026-05-29:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,1,0,0.97,0.97,0.9119,0.9119,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
miguel_almir_n__par,Miguel Almiron,PAR,MID,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.9218,5,0.97,0.97,0.9113,0.9133,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
breel_embolo__sui,Breel Embolo,SUI,FWD,2026-05-31:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8478,30,0.9544,0.9544,0.9109,0.9109,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-12-18:played:start=1,1,0.8403,0,0.9521,0.9521,0.9105,0.9105,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
otabek_shukurov__uzb,Otabek Shukurov,UZB,MID,2026-06-02:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.8888,0,0.9666,0.9666,0.9103,0.9103,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,2026-06-02:played:start=1; 2025-11-17:played:start=1; 2025-11-14:played:start=1,1,0.8755,4,0.9627,0.9627,0.9101,0.9101,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.9213,7,0.97,0.97,0.9096,0.9096,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ugurcan_cakir__tur,Ugurcan Cakir,TUR,GK,2026-06-06:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.5576,1,0.9096,0.917,0.9096,0.917,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
declan_rice__eng,Declan Rice,ENG,MID,2025-11-16:played:start=1; 2025-11-13:played:start=1; 2025-10-14:played:start=1,1,0.8578,2,0.9573,0.9573,0.9095,0.9095,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ivan_peri_i__cro,Ivan Perisic,CRO,FWD,2026-06-02:played:start=1; 2026-04-01:played:start=1; 2026-03-26:played:start=1,1,0.7822,13,0.9346,0.9346,0.9095,0.9095,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
maxi_araujo__uru,Maxi Araujo,URU,MID,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.9275,3,0.97,0.97,0.9087,0.9087,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.8763,10,0.9629,0.9629,0.9075,0.9075,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
akram_afif__qat,Akram Afif,QAT,FWD,2026-06-06:played:start=1; 2026-05-28:played:start=1; 2025-12-07:played:start=1,1,0.8994,0,0.9688,0.9698,0.9074,0.91,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
carlens_arcus__hai,Carlens Arcus,HAI,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2025-11-19:played:start=1,1,0.908,2,0.97,0.97,0.9069,0.9094,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dan_ndoye__sui,Dan Ndoye,SUI,FWD,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.836,4,0.9508,0.9508,0.906,0.906,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
erling_haaland__nor,Erling Haaland,NOR,FWD,2026-03-31:played:start=1; 2025-11-16:played:start=1; 2025-11-13:played:start=1,1,0.9561,10,0.97,0.97,0.9058,0.9058,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,2026-06-05:played:start=1; 2026-05-31:played:start=1; 2026-03-31:played:start=1,1,0.9204,11,0.97,0.97,0.9051,0.9051,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marquinhos__bra,Marquinhos,BRA,DEF,2026-06-06:played:start=1; 2026-04-01:played:start=1; 2025-11-18:played:start=1,1,0.8244,10,0.9473,0.9473,0.9027,0.9027,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marcel_sabitzer__aut,Marcel Sabitzer,AUT,MID,2026-06-01:played:start=1; 2026-03-31:played:start=1; 2026-03-27:played:start=1,1,0.7905,17,0.9372,0.9372,0.9019,0.9019,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mois_s_caicedo__ecu,Moises Caicedo,ECU,MID,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-11-19:played:start=1,1,0.9514,0,0.97,0.97,0.9013,0.9013,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lamine_yamal__esp,Lamine Yamal,ESP,FWD,2026-03-31:played:start=1; 2026-03-27:played:start=1; 2025-09-07:played:start=1,1,0.8523,9,0.9557,0.9557,0.9012,0.9012,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
marko_stamenic__nzl,Marko Stamenic,NZL,MID,2026-06-06:played:start=1; 2026-06-03:played:start=1; 2026-03-30:played:start=1,1,0.965,0,0.97,0.97,0.9003,0.9032,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
montassar_talbi__tun,Montassar Talbi,TUN,DEF,2026-06-06:played:start=1; 2026-06-01:played:start=1; 2026-01-03:played:start=1,1,0.9185,3,0.97,0.97,0.9,0.9019,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
pavel_sulc__cze,Pavel Sulc,CZE,MID,2026-06-05:played:start=1; 2026-03-31:played:start=1; 2026-03-26:played:start=1,1,0.7884,2,0.9365,0.9365,0.8997,0.8997,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jamal_musiala__ger,Jamal Musiala,GER,MID,2026-06-06:played:start=1; 2026-05-31:played:start=1; 2025-03-23:played:start=1,1,0.769,19,0.9307,0.9307,0.8984,0.8984,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
petar_sucic__cro,Petar Sucic,CRO,MID,2026-06-02:played:start=1; 2026-04-01:played:start=1; 2026-03-26:played:start=1,1,0.7595,0,0.9278,0.9278,0.896,0.896,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
benjamin_tahirovic__bih,Benjamin Tahirovic,BIH,MID,2026-06-06:played:start=1; 2026-05-29:played:start=1; 2026-03-31:played:start=1,1,0.7783,0,0.9291,0.9335,0.8959,0.9018,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,2026-05-31:played:start=1; 2026-03-30:played:start=1; 2026-03-27:played:start=1,1,0.9154,1,0.97,0.97,0.8954,0.8954,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
richard_r_os__col,Richard Rios,COL,MID,2026-06-01:played:start=1; 2026-03-29:played:start=1; 2026-03-26:played:start=1,1,0.7297,0,0.9189,0.9189,0.8948,0.8948,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
davinson_s_nchez__col,Davinson Sanchez,COL,DEF,2026-06-01:played:start=1; 2026-03-29:played:start=1; 2026-03-26:played:start=1,1,0.7958,3,0.9387,0.9387,0.8943,0.8943,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
amar_dedi__bih,Amar Dedic,BIH,DEF,2026-06-06:played:start=1; 2026-05-29:played:start=1; 2026-03-31:played:start=1,1,0.8661,2,0.957,0.9598,0.8941,0.8997,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bernardo_silva__por,Bernardo Silva,POR,MID,2026-06-06:played:start=1; 2025-11-16:played:start=1; 2025-11-13:played:start=1,1,0.7796,11,0.9339,0.9339,0.8941,0.8941,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
