holdet_player_id,holdet_player_name,holdet_team_id,holdet_position,pool_player_id,pool_player_name,pool_team_id,pool_position,match_type,source_file
50052,Francis de Vries,NZL,DEF,francis_de_vries__nzl,Francis de Vries,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49110,Finn Surman,NZL,DEF,finn_surman__nzl,Finn Surman,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50055,Michael Boxall,NZL,DEF,michael_boxall__nzl,Michael Boxall,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49895,Tim Payne,NZL,DEF,tim_payne__nzl,Tim Payne,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48926,Callan Elliot,NZL,DEF,callan_elliot__nzl,Callan Elliot,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49441,Liberato Cacace,NZL,DEF,liberato_cacace__nzl,Liberato Cacace,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49914,Tyler Bindon,NZL,DEF,tyler_bindon__nzl,Tyler Bindon,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50057,Tommy Smith,NZL,DEF,tommy_smith__nzl,Tommy Smith,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50056,Nando Pijnaker,NZL,DEF,nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48903,Blas Riveros,PAR,DEF,blas_riveros__par,Blas Riveros,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49682,Omar Alderete,PAR,DEF,omar_alderete__par,Omar Alderete,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49359,Junior Alonso,PAR,DEF,j_nior_alonso__par,Junior Alonso,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48788,Alexis Duarte,PAR,DEF,alexis_duarte__par,Alexis Duarte,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49161,Gustavo Velazquez,PAR,DEF,gustavo_vel_squez__par,Gustavo Velazquez,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49144,Gonzalo Agustin Sandez,PAR,DEF,gonzalo_agustin_sandez__par,Gonzalo Agustin Sandez,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49347,Juan Jose Caceres,PAR,DEF,juan_jose_caceres__par,Juan Jose Caceres,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48761,Alan Benitez,PAR,DEF,alan_ben_tez__par,Alan Benitez,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49159,Gustavo Gomez,PAR,DEF,gustavo_g_mez__par,Gustavo Gomez,PAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49399,Khuliso Mudau,RSA,DEF,khuliso_mudau__rsa,Khuliso Mudau,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49821,Samukele Kabini,RSA,DEF,samukele_kabini__rsa,Samukele Kabini,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49543,Mbekezeli Mbokazi,RSA,DEF,mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49662,Nkosinathi Sibisi,RSA,DEF,nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48867,Aubrey Modiba,RSA,DEF,aubrey_modiba__rsa,Aubrey Modiba,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49217,Ime Okon,RSA,DEF,ime_okon__rsa,Ime Okon,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49400,Khulumani Ndamane,RSA,DEF,khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49883,Thabang Matuludi,RSA,DEF,thabang_matuludi__rsa,Thabang Matuludi,RSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49527,Mathias Olivera,URU,DEF,math_as_olivera__uru,Mathias Olivera,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49332,Jose Maria Gimenez,URU,DEF,jos_mar_a_gim_nez__uru,Jose Maria Gimenez,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49511,Martin Caceres,URU,DEF,martin_caceres__uru,Martin Caceres,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49156,Guillermo Varela,URU,DEF,guillermo_varela__uru,Guillermo Varela,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49792,Ronald Araujo,URU,DEF,ronald_ara_jo__uru,Ronald Araujo,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49330,Jose Luis Rodriguez Bebanz,URU,DEF,jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49824,Santiago Bueno,URU,DEF,santiago_bueno__uru,Santiago Bueno,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49530,Matias Viña,URU,DEF,mat_as_vi_a__uru,Matias Viña,URU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49503,Mark McKenzie,USA,DEF,mark_mckenzie__usa,Mark McKenzie,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49566,Miles Robinson,USA,DEF,miles_robinson__usa,Miles Robinson,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50252,Sergino Dest,USA,DEF,sergino_dest__usa,Sergino Dest,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48851,Antonee Robinson,USA,DEF,antonee_robinson__usa,Antonee Robinson,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48956,Chris Richards,USA,DEF,chris_richards__usa,Chris Richards,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49896,Tim Ream,USA,DEF,tim_ream__usa,Tim Ream,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49536,Max Arfsten,USA,DEF,max_arfsten__usa,Max Arfsten,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48774,Alex Freeman,USA,DEF,alex_freeman__usa,Alex Freeman,USA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50246,Willer Ditta,COL,DEF,willer_ditta__col,Willer Ditta,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49004,Deiver Machado,COL,DEF,deiver_machado__col,Deiver Machado,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50247,Yerry Mina,COL,DEF,yerry_mina__col,Yerry Mina,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48998,Davinson Sanchez,COL,DEF,davinson_s_nchez__col,Davinson Sanchez,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49302,Johan Mojica,COL,DEF,johan_mojica__col,Johan Mojica,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49345,Juan Cabal,COL,DEF,juan_cabal__col,Juan Cabal,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48982,Daniel Muñoz,COL,DEF,daniel_mu_oz__col,Daniel Muñoz,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49281,Jhon Lucumi,COL,DEF,jhon_lucum__col,Jhon Lucumi,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49823,Santiago Arias,COL,DEF,santiago_arias__col,Santiago Arias,COL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49737,Piero Hincapie,ECU,DEF,piero_hincapi__ecu,Piero Hincapie,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49298,Joel Ordonez,ECU,DEF,joel_ord_ez__ecu,Joel Ordonez,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48836,Angelo Preciado,ECU,DEF,ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49098,Felix 'Feliz' Torres,ECU,DEF,felix_feliz_torres__ecu,Felix 'Feliz' Torres,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49240,Jackson Porozo,ECU,DEF,jackson_porozo__ecu,Jackson Porozo,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49328,Jose Hurtado,ECU,DEF,jose_hurtado__ecu,Jose Hurtado,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49946,Willian Pacho,ECU,DEF,willian_pacho__ecu,Willian Pacho,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49731,Pervis Estupinan,ECU,DEF,pervis_estupi_n__ecu,Pervis Estupinan,ECU,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49653,Nihad Mujakic,BIH,DEF,nihad_mujaki__bih,Nihad Mujakic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49652,Nidal Celik,BIH,DEF,nidal_celik__bih,Nidal Celik,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49011,Dennis Hadzikadunic,BIH,DEF,dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49832,Sead Kolasinac,BIH,DEF,sead_kolasinac__bih,Sead Kolasinac,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49655,Nikola Katic,BIH,DEF,nikola_kati__bih,Nikola Katic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49865,Stjepan Radeljic,BIH,DEF,stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49879,Tarik Muharemovic,BIH,DEF,tarik_muharemovic__bih,Tarik Muharemovic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48816,Amar Dedic,BIH,DEF,amar_dedi__bih,Amar Dedic,BIH,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48801,Ali Nemati,IRN,DEF,ali_nemati__irn,Ali Nemati,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49189,Hossein Abarghouei,IRN,DEF,hossein_abarghouei__irn,Hossein Abarghouei,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48980,Danial Esmaeilifar,IRN,DEF,danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49190,Hossein Kanaani,IRN,DEF,hossein_kanaani__irn,Hossein Kanaani,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49847,Shojae Khalilzadeh,IRN,DEF,shoja_khalilzadeh__irn,Shojae Khalilzadeh,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48731,Abolfazl Jalali,IRN,DEF,abolfazl_jalali__irn,Abolfazl Jalali,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49565,Milad Mohammadi,IRN,DEF,milad_mohammadi__irn,Milad Mohammadi,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49746,Ramin Rezaeian,IRN,DEF,ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49049,Ehsan Hajsafi,IRN,DEF,ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49627,Nathan Ngoy,BEL,DEF,nathan_ngoy__bel,Nathan Ngoy,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49892,Thomas Meunier,BEL,DEF,thomas_meunier__bel,Thomas Meunier,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48911,Brandon Mechele,BEL,DEF,brandon_mechele__bel,Brandon Mechele,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49897,Timothy Castagne,BEL,DEF,timothy_castagne__bel,Timothy Castagne,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49539,Maxim De Cuyper,BEL,DEF,maxim_de_cuyper__bel,Maxim De Cuyper,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49406,Koni de Winter,BEL,DEF,koni_de_winter__bel,Koni de Winter,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49992,Zeno Debast,BEL,DEF,zeno_debast__bel,Zeno Debast,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48864,Arthur Theate,BEL,DEF,arthur_theate__bel,Arthur Theate,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49294,Joaquin Seys,BEL,DEF,joaquin_seys__bel,Joaquin Seys,BEL,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49760,Rebin Sulaka,IRQ,DEF,rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49196,Hussein Ali,IRQ,DEF,hussein_ali__irq,Hussein Ali,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49121,Frans Dhia Putros,IRQ,DEF,frans_dhia_putros__irq,Frans Dhia Putros,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49989,Zaid Tahseen,IRQ,DEF,zaid_tahseen__irq,Zaid Tahseen,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48747,Ahmed Hasan Maknzi,IRQ,DEF,ahmed_hasan_maknzi__irq,Ahmed Hasan Maknzi,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49548,Merchas Doski,IRQ,DEF,merchas_doski__irq,Merchas Doski,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48757,Akam Hashem,IRQ,DEF,akam_hashem__irq,Akam Hashem,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49484,Manaf Younis,IRQ,DEF,manaf_younis__irq,Manaf Younis,IRQ,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49785,Roderick Miller,PAN,DEF,roderick_miller__pan,Roderick Miller,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49321,Jorge Gutierrez,PAN,DEF,jorge_guti_rrez__pan,Jorge Gutierrez,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49326,Jose Cordoba,PAN,DEF,jos_cordoba__pan,Jose Cordoba,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49285,Jiovany Ramos,PAN,DEF,jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49072,Eric Davis,PAN,DEF,erick_davis__pan,Eric Davis,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49106,Fidel Escobar,PAN,DEF,fidel_escobar__pan,Fidel Escobar,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49554,Michael Amir Murillo,PAN,DEF,michael_amir_murillo__pan,Michael Amir Murillo,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48830,Andres Andrade,PAN,DEF,andres_andrade__pan,Andres Andrade,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48943,Cesar Blackman,PAN,DEF,c_sar_blackman__pan,Cesar Blackman,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49515,Martin Krug,PAN,DEF,martin_krug__pan,Martin Krug,PAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50071,Karim Hafez,EGY,DEF,karim_hafez__egy,Karim Hafez,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49571,Mohamed Abdelmonem,EGY,DEF,mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49188,Hossam Abdelmaguid,EGY,DEF,hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49960,Yasser Ibrahim,EGY,DEF,yasser_ibrahim__egy,Yasser Ibrahim,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49578,Mohamed Hany,EGY,DEF,mohamed_hany__egy,Mohamed Hany,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49745,Rami Rabia,EGY,DEF,rami_rabia__egy,Rami Rabia,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49877,Tarek Alaa,EGY,DEF,tarek_alaa__egy,Tarek Alaa,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48746,Ahmed Fatouh,EGY,DEF,ahmed_fatouh__egy,Ahmed Fatouh,EGY,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48718,Abdelhamid Ait Boudlal,MAR,DEF,abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49990,Zakaria El Ouahdi,MAR,DEF,zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49260,Jawad El Yamiq,MAR,DEF,jawad_el_yamiq__mar,Jawad El Yamiq,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49633,Nayef Aguerd,MAR,DEF,nayef_aguerd__mar,Nayef Aguerd,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48732,Achraf Hakimi,MAR,DEF,achraf_hakimi__mar,Achraf Hakimi,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48947,Chadi Riad,MAR,DEF,chadi_riad__mar,Chadi Riad,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49859,Souffian El Karouani,MAR,DEF,souffian_el_karouani__mar,Souffian El Karouani,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48826,Anass Salah-Eddine,MAR,DEF,anass_salah_eddine__mar,Anass Salah-Eddine,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50067,Issa Diop,MAR,DEF,issa_diop__mar,Issa Diop,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49670,Noussair Mazraoui,MAR,DEF,noussair_mazraoui__mar,Noussair Mazraoui,MAR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49483,Mamadou Sarr,SEN,DEF,mamadou_sarr__sen,Mamadou Sarr,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49050,El Hadji Malick Diouf,SEN,DEF,el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48721,Abdoulaye Seck,SEN,DEF,abdoulaye_seck__sen,Abdoulaye Seck,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49612,Moussa Niakhate,SEN,DEF,moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49228,Ismail Jakobs,SEN,DEF,ismail_jakobs__sen,Ismail Jakobs,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49370,Kalidou Koulibaly,SEN,DEF,kalidou_koulibaly__sen,Kalidou Koulibaly,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49215,Ilay Camara,SEN,DEF,ilay_camara__sen,Ilay Camara,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48848,Antoine Mendy,SEN,DEF,antoine_mendy__sen,Antoine Mendy,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50093,Moustapha Mbow,SEN,DEF,moustapha_mbow__sen,Moustapha Mbow,SEN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49575,Mohamed Amine Ben Hamida,TUN,DEF,mohamed_amine_ben_hamida__tun,Mohamed Amine Ben Hamida,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48736,Adem Arous,TUN,DEF,adem_arous__tun,Adem Arous,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50065,Raed Chikhaoui,TUN,DEF,raed_chikhaoui__tun,Raed Chikhaoui,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49684,Omar Rekik,TUN,DEF,omar_rekik__tun,Omar Rekik,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49039,Dylan Bronn,TUN,DEF,dylan_bronn__tun,Dylan Bronn,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49957,Yan Valery,TUN,DEF,yan_valery__tun,Yan Valery,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48793,Ali Abdi,TUN,DEF,ali_abdi__tun,Ali Abdi,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49604,Montassar Talbi,TUN,DEF,montassar_talbi__tun,Montassar Talbi,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49613,Moutaz Neffati,TUN,DEF,moutaz_neffati__tun,Moutaz Neffati,TUN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48800,Ali Majrashi,KSA,DEF,ali_majrashi__ksa,Ali Majrashi,KSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49595,Mohammed Sulaiman,KSA,DEF,mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48724,Abdulelah Al-Amri,KSA,DEF,abdulelah_al_amri__ksa,Abdulelah Al-Amri,KSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49827,Saud Abdulhamid,KSA,DEF,saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49458,Lucas Mendes,QAT,DEF,lucas_mendes__qat,Lucas Mendes,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48907,Boualem Khoukhi,QAT,DEF,boualem_khoukhi__qat,Boualem Khoukhi,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49727,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49867,Sultan Al-Brake,QAT,DEF,sultan_al_brake__qat,Sultan Al-Brake,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49878,Tarek Salman,QAT,DEF,tarek_salman__qat,Tarek Salman,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48878,Ayoub Al-Oui,QAT,DEF,ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49306,John Souttar,SCO,DEF,john_souttar__sco,John Souttar,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49239,Jack Hendry,SCO,DEF,jack_hendry__sco,Jack Hendry,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49830,Scott McKenna,SCO,DEF,scott_mckenna__sco,Scott McKenna,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49628,Nathan Patterson,SCO,DEF,nathan_patterson__sco,Nathan Patterson,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
50061,Aaron Hickey,SCO,DEF,aaron_hickey__sco,Aaron Hickey,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48834,Andy Robertson,SCO,DEF,andy_robertson__sco,Andy Robertson,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49150,Grant Hanley,SCO,DEF,grant_hanley__sco,Grant Hanley,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48846,Anthony Ralston,SCO,DEF,anthony_ralston__sco,Anthony Ralston,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49401,Kieran Tierney,SCO,DEF,kieran_tierney__sco,Kieran Tierney,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49028,Dominic Hyam,SCO,DEF,dominic_hyam__sco,Dominic Hyam,SCO,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49744,Ralph Priso,CAN,DEF,ralph_priso__can,Ralph Priso,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48809,Alphonso Davies,CAN,DEF,alphonso_davies__can,Alphonso Davies,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49772,Richie Laryea,CAN,DEF,richie_laryea__can,Richie Laryea,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49014,Derek Cornelius,CAN,DEF,derek_cornelius__can,Derek Cornelius,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49299,Joel Waterman,CAN,DEF,joel_waterman__can,Joel Waterman,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48807,Alistair Johnston,CAN,DEF,alistair_johnston__can,Alistair Johnston,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49371,Kamal Miller,CAN,DEF,kamal_miller__can,Kamal Miller,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49449,Luc De Fougerolles,CAN,DEF,luc_de_fougerolles__can,Luc De Fougerolles,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49244,Jahkeele Rutty,CAN,DEF,jahkeele_rutty__can,Jahkeele Rutty,CAN,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48722,Abdukodir Khusanov,UZB,DEF,abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49918,Umar Eshmurodov,UZB,DEF,umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49803,Rustam Ashurmatov,UZB,DEF,rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49095,Farrukh Sayfiev,UZB,DEF,farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49398,Khozhiakbar Alizhonov,UZB,DEF,khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49845,Sherzod Nasrullaev,UZB,DEF,sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49022,Dilshod Komilov,UZB,DEF,dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49245,Jakhongir Urozov,UZB,DEF,jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49616,Mukhammadrasul Abdumazhidov,UZB,DEF,mukhammadrasul_abdumazhidov__uzb,Mukhammadrasul Abdumazhidov,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49615,Mukhammadkodir Khamraliev,UZB,DEF,mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49965,Yazan Al-Arab,JOR,DEF,yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48715,Abdallah Nasib,JOR,DEF,abdallah_nasib__jor,Abdallah Nasib,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49975,Yousef Abu Al-Jazar,JOR,DEF,yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49587,Mohammad Abualnadi,JOR,DEF,mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49812,Saleem Obaid,JOR,DEF,saleem_obaid__jor,Saleem Obaid,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49195,Husam Abu Dahab,JOR,DEF,husam_abu_dahab__jor,Husam Abu Dahab,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
48742,Ahmad Assaf,JOR,DEF,ahmad_assaf__jor,Ahmad Assaf,JOR,DEF,name_team_position,data\holdet_players_game_616_flat.csv
49023,Diney Borges,CPV,DEF,diney_borges__cpv,Diney Borges,CPV,DEF,name_team_position,data\holdet_players_game_616_flat.csv
