player_id,player_name,team_id,position,price,start_prob,missing_goal_share_norm,missing_assist_share_norm,missing_sot_share_norm,round_context_source,current_weighted_group_stage_ev_before_price_quality,current_optimizer_ev,price_band,offensive_role_score,fallback_base_ev_variant_a,fallback_base_ev_variant_b,confidence,reason_flags
seko_fofana__civ,Seko Fofana,CIV,MID,2500000,0.5514,True,True,True,distributed_from_existing_optimizer_ev,0.134368,0.164601,lower_mid,0.5273498986545027,0.8289791554663865,0.6398843054996944,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
endrick__bra,Endrick,BRA,FWD,2500000,0.0451,True,True,True,distributed_from_existing_optimizer_ev,0.36398,0.237953,lower_mid,0.52734831836191,0.3839363119308379,0.31457467609637935,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,2500000,0.5357,True,True,True,distributed_from_existing_optimizer_ev,0.272451,0.333752,lower_mid,0.5269946276588603,0.9383107271765754,0.6575263826658401,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,2500000,0.0526,True,True,True,distributed_from_existing_optimizer_ev,0.107169,0.102987,lower_mid,0.5261236693512501,0.29918211752009566,0.2788624193867447,high,legacy_aggregate_round_context
nishan_velupillay__aus,Nishan Velupillay,AUS,FWD,2500000,0.0502,True,True,True,distributed_from_existing_optimizer_ev,0.144968,0.121767,lower_mid,0.5258871534021977,0.2774433306198113,0.24983706729291605,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
maximilian_beier__ger,Maximilian Beier,GER,FWD,2500000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.296284,0.198962,lower_mid,0.5257145097021391,0.3724323498439802,0.42189145436222153,high,legacy_aggregate_round_context
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,2500000,0.047,True,True,True,distributed_from_existing_optimizer_ev,0.124333,0.107738,lower_mid,0.5245659820629675,0.3163377056883765,0.34746413583802993,high,legacy_aggregate_round_context
amine_adli__mar,Amine Adli,MAR,FWD,2500000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.189123,0.140023,lower_mid,0.5241971472698281,0.3098345872812808,0.1767078076340813,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,2500000,0.0456,True,True,True,distributed_from_existing_optimizer_ev,0.03944,0.059875,lower_mid,0.5229137670932921,0.3841559897834531,0.36238113219367085,high,legacy_aggregate_round_context
ange_yoan_bonny__civ,Ange-Yoan Bonny,CIV,FWD,2500000,0.0456,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,lower_mid,0.5213723076923077,0.27365900241931296,0.24812016501937734,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
amin_chiakha__alg,Amin Chiakha,ALG,FWD,2500000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,lower_mid,0.5205923076923077,0.27574366062916916,0.18356364983837636,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
alphonso_davies__can,Alphonso Davies,CAN,DEF,4000000,0.892,True,True,True,distributed_from_existing_optimizer_ev,2.843284,3.089248,premium,0.5194392225218413,3.242445772131479,2.6563719606207177,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,2500000,0.5038,True,True,True,distributed_from_existing_optimizer_ev,0.206735,0.25325,lower_mid,0.5153521338851977,0.8536933181466654,0.5998490380780866,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,2000000,0.0456,True,True,True,distributed_from_existing_optimizer_ev,0.352897,0.20996,budget,0.5152391875455903,0.28903567553582854,0.25393796334794216,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,2000000,0.047,True,True,True,distributed_from_existing_optimizer_ev,0.318348,0.191445,budget,0.5151825258201752,0.28356941098302646,0.17538826236549915,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
cedric_itten__sui,Cedric Itten,SUI,FWD,2000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.27193,0.164523,budget,0.5132894290353185,0.34309185800972286,0.310039055713028,high,legacy_aggregate_round_context
bamba_dieng__sen,Bamba Dieng,SEN,FWD,2000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.22895,0.140884,budget,0.5126808518531912,0.28373385553865416,0.21005768830621718,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
fares_ghedjemis__alg,Fares Ghedjemis,ALG,FWD,2000000,0.047,True,True,True,distributed_from_existing_optimizer_ev,0.106099,0.074708,budget,0.5121771755722803,0.28356941098302646,0.17538826236549915,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jan_kliment__cze,Jan Kliment,CZE,FWD,2000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.179423,0.113644,budget,0.5119795682776953,0.25138017384807765,0.24394067059807745,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,2000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.107552,0.074115,budget,0.5109619090098622,0.26413323062881644,0.24659216330260075,high,legacy_aggregate_round_context
ross_stewart__sco,Ross Stewart,SCO,FWD,2000000,0.0386,True,True,True,distributed_from_existing_optimizer_ev,0.190211,0.118047,budget,0.510772921860034,0.27454245429777485,0.2164622008420672,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
raul_florucz__aut,Raul Florucz,AUT,FWD,2000000,0.0476,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5104338461538462,0.3079338824318939,0.18873900843446884,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
findlay_curtis__sco,Findlay Curtis,SCO,FWD,2000000,0.047,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5102538461538462,0.29501810013751983,0.22464838369687098,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
aribim_pepple__can,Aribim Pepple,CAN,FWD,2000000,0.0464,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5100738461538461,0.326390222572967,0.18806938226396724,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ante_suto__aus,Ante Suto,AUS,FWD,2000000,0.0464,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5100738461538461,0.2592447486586556,0.23254375118934167,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
lenny_joseph__hai,Lenny Joseph,HAI,FWD,2000000,0.0456,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5098338461538462,0.24237153764013827,0.19234887169764778,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
aqtay_abdallah__egy,Aqtay Abdallah,EGY,FWD,2000000,0.0456,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5098338461538462,0.28903567553582854,0.25393796334794216,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
marco_grull__aut,Marco Grüll,AUT,FWD,2000000,0.0436,True,True,True,distributed_from_existing_optimizer_ev,0.000647,0.015526,budget,0.5096335571961791,0.29690458480752013,0.18746952251946433,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
thapelo_maseko__rsa,Thapelo Maseko,RSA,FWD,2000000,0.043,True,True,True,distributed_from_existing_optimizer_ev,0.0,0.0,budget,0.5090538461538462,0.25299634998142423,0.17168115695840847,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,DEF,3500000,0.918,True,True,True,distributed_from_existing_optimizer_ev,2.511736,2.817108,premium,0.5086946188308304,3.1387138149277845,2.7627003355339474,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
nico_paz__arg,Nico Paz,ARG,MID,5000000,0.2902,True,True,True,distributed_from_existing_optimizer_ev,0.184889,0.226489,premium,0.5082754896772175,1.1877487347613807,0.5990247793370037,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
bradley_barcola__fra,Bradley Barcola,FRA,MID,4000000,0.3263,True,True,True,distributed_from_existing_optimizer_ev,0.490616,0.601005,premium,0.5056703404461242,1.3055314634338062,1.364970224135727,high,legacy_aggregate_round_context
axel_witsel__bel,Axel Witsel,BEL,MID,3000000,0.3823,True,True,True,distributed_from_existing_optimizer_ev,0.458847,0.562088,upper_mid,0.4983915138116544,1.4311295728130555,1.2832868088637581,high,legacy_aggregate_round_context
reece_james__eng,Reece James,ENG,DEF,3500000,0.5367,True,True,True,distributed_from_existing_optimizer_ev,1.987694,2.193968,premium,0.4982621134257465,2.291444273363508,2.2331325685913495,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share
nico_o_reilly__eng,Nico O'Reilly,ENG,DEF,4000000,0.809,True,True,True,distributed_from_existing_optimizer_ev,2.956691,3.151622,premium,0.4961450177398287,3.3742664281280663,3.2725315524828518,high,legacy_aggregate_round_context
marcelo_flores__can,Marcelo Flores,CAN,MID,2000000,0.4638,True,True,True,distributed_from_existing_optimizer_ev,0.477029,0.409584,budget,0.49583843249694065,1.1780470255637496,0.23449039518845685,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kees_smit__ned,Kees Smit,NED,MID,2000000,0.4638,True,True,True,distributed_from_existing_optimizer_ev,0.459579,0.399986,budget,0.4955913355895394,1.2993351526794372,1.8376770259131485,high,legacy_aggregate_round_context
matthew_garbett__nzl,Matthew Garbett,NZL,MID,2500000,0.4204,True,True,True,distributed_from_existing_optimizer_ev,0.337181,0.413047,lower_mid,0.4944460476705689,0.5877920282783192,0.24066325562286237,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,3000000,0.3786,True,True,True,distributed_from_existing_optimizer_ev,0.259693,0.318124,upper_mid,0.49100075220327444,0.9640074442277068,0.4848175724269642,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
giovanni_reyna__usa,Giovanni Reyna,USA,MID,3000000,0.3617,True,True,True,distributed_from_existing_optimizer_ev,0.418751,0.51297,upper_mid,0.49094698933804193,1.1816625566011574,0.7919914709756107,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
marcos_llorente__esp,Marcos Llorente,ESP,MID,3500000,0.2905,True,True,True,distributed_from_existing_optimizer_ev,0.690178,0.845468,premium,0.48968548708374354,1.2368189557327607,1.2100809397778094,high,legacy_aggregate_round_context
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,5500000,0.1625,True,True,True,distributed_from_existing_optimizer_ev,0.420661,0.51531,premium,0.48893953945203317,0.8174716415858688,0.6419847170813875,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
matheus_nunes__por,Matheus Nunes,POR,MID,4500000,0.2398,True,True,True,distributed_from_existing_optimizer_ev,0.250606,0.306992,premium,0.48368954765704314,1.0332826378292002,0.5223934399626942,high,legacy_aggregate_round_context
vladimir_coufal__cze,Vladimir Coufal,CZE,DEF,3000000,0.9098,True,True,True,distributed_from_existing_optimizer_ev,2.03408,2.359855,upper_mid,0.48292435043678134,2.7417049131632676,2.681690771018092,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,DEF,3000000,0.8871,True,True,True,distributed_from_existing_optimizer_ev,2.422394,2.573428,upper_mid,0.48161270715738985,2.8608660374670287,2.487446886720136,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,3000000,0.9051,True,True,True,distributed_from_existing_optimizer_ev,2.022835,2.353671,upper_mid,0.4813551456779389,2.7312998295719053,2.6717073291263036,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,2000000,0.4187,True,True,True,distributed_from_existing_optimizer_ev,0.39496,0.35013,budget,0.48077781158293437,0.5857730429586776,0.3782168951162701,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
pascal_gross__ger,Pascal Gross,GER,MID,3000000,0.3313,True,True,True,distributed_from_existing_optimizer_ev,0.376279,0.460942,upper_mid,0.4804875480066947,1.3835778386211846,1.6422580158209252,high,legacy_aggregate_round_context
johan_manzambi__sui,Johan Manzambi,SUI,MID,3000000,0.3089,True,True,True,distributed_from_existing_optimizer_ev,0.584147,0.71558,upper_mid,0.48032310773860043,1.1276372360846958,0.9553794046253251,high,legacy_aggregate_round_context
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,3000000,0.3305,True,True,True,distributed_from_existing_optimizer_ev,0.347492,0.425678,upper_mid,0.47933968956299844,0.9741316036300189,0.4601587574428655,high,legacy_aggregate_round_context
zaid_ismail__irq,Zaid Ismail,IRQ,MID,2500000,0.3868,True,True,True,distributed_from_existing_optimizer_ev,0.171715,0.210351,lower_mid,0.4791477152322904,0.5249286522342329,0.6912207990004123,high,legacy_aggregate_round_context
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,2500000,0.375,True,True,True,distributed_from_existing_optimizer_ev,0.149442,0.183066,lower_mid,0.47490527314868525,0.6569618280701748,0.5232693633334492,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,2500000,0.3467,True,True,True,distributed_from_existing_optimizer_ev,0.419745,0.504724,lower_mid,0.4746962376247075,1.2822339670384983,1.1520757611729069,high,legacy_aggregate_round_context
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,2500000,0.3625,True,True,True,distributed_from_existing_optimizer_ev,0.226126,0.277004,lower_mid,0.4735736716991599,0.6235221952989645,0.6658902053784458,medium,legacy_aggregate_round_context
andy_robertson__sco,Andy Robertson,SCO,DEF,3000000,0.8728,True,True,True,distributed_from_existing_optimizer_ev,2.118921,2.406518,upper_mid,0.47302567185687544,2.5352160376653967,2.2332131803292046,high,legacy_aggregate_round_context;no_transfermarkt_usage_match;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
julio_soler__arg,Julio Soler,ARG,DEF,3000000,0.8253,True,True,True,distributed_from_existing_optimizer_ev,3.082891,2.936701,upper_mid,0.4724250341882674,3.3103643339459476,2.629962834278251,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
michal_sadilek__cze,Michal Sadilek,CZE,MID,2500000,0.352,True,True,True,distributed_from_existing_optimizer_ev,0.206439,0.252888,lower_mid,0.469802814331074,0.645296622419894,0.6002265797664077,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
raul_rangel__mex,Raul Rangel,MEX,GK,4000000,0.9397,True,True,True,distributed_from_existing_optimizer_ev,4.03893,3.707816,premium,0.46967402350302034,3.307576522420056,3.349723099889726,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
abdulaziz_hatim_mohammed__qat,Abdulaziz Hatim Mohammed,QAT,MID,2500000,0.3565,True,True,True,distributed_from_existing_optimizer_ev,0.14379,0.176143,lower_mid,0.4691770431122257,0.5236973067073419,0.4289023822761274,high,legacy_aggregate_round_context
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,2500000,0.3433,True,True,True,distributed_from_existing_optimizer_ev,0.218006,0.267057,lower_mid,0.4675575899177554,0.6204306421919601,0.6642909784115143,medium,legacy_aggregate_round_context
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,2500000,0.3301,True,True,True,distributed_from_existing_optimizer_ev,0.318193,0.389786,lower_mid,0.4667572019565598,0.718152028535756,0.4247072407867334,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
tanner_tessmann__usa,Tanner Tessmann,USA,MID,2500000,0.318,True,True,True,distributed_from_existing_optimizer_ev,0.426368,0.485696,lower_mid,0.4655963689068464,0.946077258184927,0.6268378924421345,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
gael_kakuta__cod,Gaël Kakuta,COD,MID,2500000,0.3289,True,True,True,distributed_from_existing_optimizer_ev,0.196788,0.241065,lower_mid,0.4625684356338241,0.6078706268947347,0.2388219288787532,low,assist_no_team_residual;legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,2000000,0.369,True,True,True,distributed_from_existing_optimizer_ev,0.18488,0.218811,budget,0.4624870532183771,0.5883492385599329,0.47000496119266433,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jens_castrop__kor,Jens Castrop,KOR,MID,2500000,0.3228,True,True,True,distributed_from_existing_optimizer_ev,0.171131,0.209635,lower_mid,0.45992928208104017,0.711913257215604,0.525035181426651,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
eberechi_eze__eng,Eberechi Eze,ENG,MID,3000000,0.2735,True,True,True,distributed_from_existing_optimizer_ev,0.239424,0.293294,upper_mid,0.45883151317318777,0.9794122483988429,0.9038675629033385,high,legacy_aggregate_round_context
issa_diop__mar,Issa Diop,MAR,DEF,2500000,0.8707,True,True,True,distributed_from_existing_optimizer_ev,2.42137,2.18378,lower_mid,0.4551229041128781,2.1739640031066414,1.4434120761747737,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
alisson_becker__bra,Alisson Becker,BRA,GK,5000000,0.7986,True,True,True,distributed_from_existing_optimizer_ev,3.840033,3.884306,premium,0.4549646153846154,3.56954306872997,3.631732909156804,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
yannick_semedo__cpv,Yannick Semedo,CPV,MID,2000000,0.3444,True,True,True,distributed_from_existing_optimizer_ev,0.148197,0.181541,budget,0.45414755105763077,0.5367022079437122,0.3575859436100315,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,DEF,3000000,0.8477,True,True,True,distributed_from_existing_optimizer_ev,1.250361,1.92881,upper_mid,0.45319725870404964,2.057597894807728,2.0070139838563943,medium,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap
adam_karabec__cze,Adam Karabec,CZE,MID,2500000,0.2967,True,True,True,distributed_from_existing_optimizer_ev,0.19554,0.239536,lower_mid,0.4528690721027326,0.5478590594133309,0.5103924835966119,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
aaron_hickey__sco,Aaron Hickey,SCO,DEF,2500000,0.8702,True,True,True,distributed_from_existing_optimizer_ev,2.112184,2.013728,lower_mid,0.4505949792017099,1.9786024509460196,1.6170982050877258,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
salih_ozcan__tur,Salih Özcan,TUR,MID,2000000,0.3203,True,True,True,distributed_from_existing_optimizer_ev,0.337672,0.287388,budget,0.4496425423430753,0.8507123545563586,0.4439923275443689,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
lucas_bergvall__swe,Lucas Bergvall,SWE,MID,2500000,0.2777,True,True,True,distributed_from_existing_optimizer_ev,0.262541,0.321613,lower_mid,0.44928211366022064,0.5848612900454284,0.3517133933727642,high,legacy_aggregate_round_context;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
alex_kral__cze,Alex Kral,CZE,MID,2000000,0.3203,True,True,True,distributed_from_existing_optimizer_ev,0.171281,0.195873,budget,0.44728652301813027,0.5486911408337007,0.5098467656050876,medium,legacy_aggregate_round_context;match_1_assist_position_rate;match_1_goal_position_rate;match_1_sot_position_rate;match_2_assist_position_rate;match_2_goal_position_rate;match_2_sot_position_rate;match_3_assist_position_rate;match_3_goal_position_rate;match_3_sot_position_rate
ugurcan_cakir__tur,Ugurcan Cakir,TUR,GK,4000000,0.909,True,True,True,distributed_from_existing_optimizer_ev,3.039943,3.158373,premium,0.4463188197008483,3.213297431804054,3.2359472286700686,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
hiroki_ito__jpn,Hiroki Ito,JPN,DEF,2500000,0.8534,True,True,True,distributed_from_existing_optimizer_ev,2.157758,2.038794,lower_mid,0.4462002939632143,2.11546349364553,2.2485835864141377,high,legacy_aggregate_round_context
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,4500000,0.8305,True,True,True,distributed_from_existing_optimizer_ev,3.553407,3.610947,premium,0.4459586289961549,3.4388430632306743,3.532510476455559,high,legacy_aggregate_round_context
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,3000000,0.5168,True,True,True,distributed_from_existing_optimizer_ev,0.648175,0.794014,upper_mid,0.44471236162848454,1.5225532383966178,1.4403486264011962,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,2000000,0.3007,True,True,True,distributed_from_existing_optimizer_ev,0.376071,0.302286,budget,0.44414608576112735,0.7815274235967993,0.38464512188667516,high,legacy_aggregate_round_context;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap
david_alaba__aut,David Alaba,AUT,DEF,3000000,0.4441,True,True,True,distributed_from_existing_optimizer_ev,1.486607,1.60503,upper_mid,0.4437816641345178,1.5683162037447036,1.3462890259593348,high,legacy_aggregate_round_context;set_piece_role_available_not_used_as_direct_share;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
juan_portilla__col,Juan Portilla,COL,MID,2500000,0.2666,True,True,True,distributed_from_existing_optimizer_ev,0.182103,0.223076,lower_mid,0.4434153155809756,0.88051624235655,0.7052777305783086,high,legacy_aggregate_round_context
abdelhamid_ait_boudlal__mar,Abdelhamid Ait Boudlal,MAR,DEF,2500000,0.8353,True,True,True,distributed_from_existing_optimizer_ev,2.324763,2.130647,lower_mid,0.4431350149712914,2.1878797475082097,1.5410387372907972,low,assist_no_team_residual;goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
homam_al_amin__qat,Homam Al-Amin,QAT,DEF,2500000,0.8865,True,True,True,distributed_from_existing_optimizer_ev,1.067487,1.439145,lower_mid,0.4406925555358092,1.4512011390038828,1.3504180671007038,high,legacy_aggregate_round_context
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,2500000,0.2629,True,True,True,distributed_from_existing_optimizer_ev,0.084017,0.113709,lower_mid,0.4394897032167592,0.5483264541510683,0.15984951050912583,low,goal_no_team_residual;legacy_aggregate_round_context;sot_no_team_residual;variant_a_assist_team_share_over_cap;variant_a_goal_team_share_over_cap;variant_a_sot_team_share_over_cap
jules_kounde__fra,Jules Kounde,FRA,DEF,3500000,0.6814,True,True,True,distributed_from_existing_optimizer_ev,2.702044,2.88363,premium,0.43942720275187064,2.6412362851150117,2.6788049111124552,high,legacy_aggregate_round_context
