player_id,player_name,team_id,position,match_no,opponent,start_prob,clean_sheet_prob_used,old_clean_sheet_ev,new_clean_sheet_ev,old_weighted_match_ev,new_weighted_match_ev,repair_status
eloy_room__cuw,Eloy Room,CUW,GK,2,ECU,0.9495,0.1192,0.11318,0.11318,0.399594,0.399594,unchanged_already_consistent
eloy_room__cuw,Eloy Room,CUW,GK,3,CIV,0.9495,0.1358,0.128942,0.128942,0.445271,0.445271,unchanged_already_consistent
brian_brobbey__ned,Brian Brobbey,NED,FWD,1,JPN,0.268,0.3373,0.0,0,0.385307,0.385307,unchanged_already_consistent
brian_brobbey__ned,Brian Brobbey,NED,FWD,2,SWE,0.268,0.4226,0.0,0,0.41846,0.41846,unchanged_already_consistent
brian_brobbey__ned,Brian Brobbey,NED,FWD,3,TUN,0.268,0.4624,0.0,0,0.350512,0.350514,unchanged_already_consistent
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,1,COL,0.3831,0.1573,0.060262,0.060262,0.187697,0.187696,unchanged_already_consistent
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,2,POR,0.3831,0.096,0.036778,0.036778,0.170153,0.170153,unchanged_already_consistent
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,3,COD,0.3831,0.3119,0.119489,0.119489,0.356445,0.356447,unchanged_already_consistent
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,1,COL,0.5473,0.1573,0.08609,0.08609,0.245735,0.245733,unchanged_already_consistent
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,2,POR,0.5473,0.096,0.052541,0.052541,0.21764,0.21764,unchanged_already_consistent
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,3,COD,0.5473,0.3119,0.170703,0.170703,0.452187,0.452188,unchanged_already_consistent
armando_obispo__cuw,Armando Obispo,CUW,DEF,1,GER,0.8574,0.0335,0.028723,0.028723,0.055953,0.055955,unchanged_already_consistent
armando_obispo__cuw,Armando Obispo,CUW,DEF,2,ECU,0.8574,0.1192,0.102202,0.102202,0.320661,0.320661,unchanged_already_consistent
armando_obispo__cuw,Armando Obispo,CUW,DEF,3,CIV,0.8574,0.1358,0.116435,0.116435,0.356489,0.356489,unchanged_already_consistent
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,1,IRQ,0.3453,0.5585,0.19285,0.19285,0.564236,0.564236,unchanged_already_consistent
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,2,SEN,0.3453,0.3373,0.11647,0.11647,0.345221,0.34522,unchanged_already_consistent
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,DEF,3,FRA,0.3453,0.2077,0.071719,0.071719,0.231709,0.231709,unchanged_already_consistent
marcos_llorente__esp,Marcos Llorente,ESP,MID,1,CPV,0.2905,0.625,,0,0.157083,0.157083,unchanged_already_consistent
marcos_llorente__esp,Marcos Llorente,ESP,MID,2,KSA,0.2905,0.6627,,0,0.311229,0.311229,unchanged_already_consistent
marcos_llorente__esp,Marcos Llorente,ESP,MID,3,URU,0.2905,0.4226,,0,0.221866,0.221866,unchanged_already_consistent
youssef_amyn__irq,Youssef Amyn,IRQ,MID,1,NOR,0.551,0.096,0.0,0,0.268545,0.268545,unchanged_already_consistent
youssef_amyn__irq,Youssef Amyn,IRQ,MID,2,FRA,0.551,0.0643,0.0,0,0.23794,0.237942,unchanged_already_consistent
youssef_amyn__irq,Youssef Amyn,IRQ,MID,3,SEN,0.551,0.1573,0.0,0,0.238135,0.238135,unchanged_already_consistent
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,1,CZE,0.352,0.3119,0.0,0,0.403348,0.403348,unchanged_already_consistent
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,2,MEX,0.352,0.2337,0.0,0,0.236504,0.236505,unchanged_already_consistent
cho_gue_sung__kor,Gue-sung Cho,KOR,FWD,3,RSA,0.352,0.3923,0.0,0,0.358951,0.358951,unchanged_already_consistent
ram_n_sosa__par,Ramon Sosa,PAR,MID,1,USA,0.34,0.25,0.0,0,0.176538,0.176538,unchanged_already_consistent
ram_n_sosa__par,Ramon Sosa,PAR,MID,2,TUR,0.34,0.2766,0.0,0,0.213738,0.213739,unchanged_already_consistent
ram_n_sosa__par,Ramon Sosa,PAR,MID,3,AUS,0.34,0.375,0.0,0,0.323124,0.323126,unchanged_already_consistent
akam_hashem__irq,Akam Hashem,IRQ,DEF,1,NOR,0.7599,0.096,0.07295,0.07295,0.203192,0.203192,unchanged_already_consistent
akam_hashem__irq,Akam Hashem,IRQ,DEF,2,FRA,0.7599,0.0643,0.048862,0.048862,0.183394,0.183395,unchanged_already_consistent
akam_hashem__irq,Akam Hashem,IRQ,DEF,3,SEN,0.7599,0.1573,0.119532,0.119532,0.319071,0.319072,unchanged_already_consistent
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,1,ESP,0.6323,0.0509,0.0,0,0.108477,0.108477,unchanged_already_consistent
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,2,URU,0.6323,0.1573,0.0,0,0.202485,0.202485,unchanged_already_consistent
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,3,KSA,0.6323,0.3373,0.0,0,0.36829,0.36829,unchanged_already_consistent
patrick_berg__nor,Patrick Berg,NOR,MID,1,IRQ,0.3558,0.5585,0.0,0,0.454379,0.454379,unchanged_already_consistent
patrick_berg__nor,Patrick Berg,NOR,MID,2,SEN,0.3558,0.3373,0.0,0,0.344393,0.344393,unchanged_already_consistent
patrick_berg__nor,Patrick Berg,NOR,MID,3,FRA,0.3558,0.2077,0.0,0,0.202156,0.202157,unchanged_already_consistent
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,1,RSA,0.8834,0.5376,,0,0.21684,0.21684,unchanged_already_consistent
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,2,KOR,0.8834,0.4415,,0,0.161621,0.16162,unchanged_already_consistent
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,MID,3,CZE,0.8834,0.411,,0,0.127766,0.127766,unchanged_already_consistent
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,1,NZL,0.3084,0.411,0.126752,0.126752,0.445264,0.445264,unchanged_already_consistent
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,2,BEL,0.3084,0.1459,0.044996,0.044996,0.145223,0.145225,unchanged_already_consistent
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,3,EGY,0.3084,0.2904,0.089559,0.089559,0.24368,0.24368,unchanged_already_consistent
himad_abdelli__alg,Himad Abdelli,ALG,MID,1,ARG,0.5084,0.1573,0.0,0,0.112566,0.112566,unchanged_already_consistent
himad_abdelli__alg,Himad Abdelli,ALG,MID,2,JOR,0.5084,0.4226,0.0,0,0.409279,0.409279,unchanged_already_consistent
himad_abdelli__alg,Himad Abdelli,ALG,MID,3,AUT,0.5084,0.2766,0.0,0,0.25706,0.257059,unchanged_already_consistent
quinten_timber__ned,Quinten Timber,NED,MID,1,JPN,0.3012,0.3373,0.0,0,0.25567,0.25567,unchanged_already_consistent
quinten_timber__ned,Quinten Timber,NED,MID,2,SWE,0.3012,0.4226,0.0,0,0.293417,0.293418,unchanged_already_consistent
quinten_timber__ned,Quinten Timber,NED,MID,3,TUN,0.3012,0.4624,0.0,0,0.232028,0.232031,unchanged_already_consistent
david_raya__esp,David Raya,ESP,GK,1,CPV,0.0991,0.625,0.061937,0.061937,0.30638,0.30638,unchanged_already_consistent
david_raya__esp,David Raya,ESP,GK,2,KSA,0.0991,0.6627,0.065674,0.065674,0.446237,0.446237,unchanged_already_consistent
david_raya__esp,David Raya,ESP,GK,3,URU,0.0991,0.4226,0.04188,0.04188,0.29736,0.29736,unchanged_already_consistent
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,1,IRQ,0.2772,0.5585,0.154816,0.154816,0.459884,0.459884,unchanged_already_consistent
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,2,SEN,0.2772,0.3373,0.0935,0.0935,0.271744,0.271744,unchanged_already_consistent
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,DEF,3,FRA,0.2772,0.2077,0.057574,0.057574,0.161103,0.161104,unchanged_already_consistent
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,1,BRA,0.3921,0.1883,0.0,0,0.133939,0.13394,unchanged_already_consistent
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,2,SCO,0.3921,0.411,0.0,0,0.313305,0.313307,unchanged_already_consistent
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,3,HAI,0.3921,0.5585,0.0,0,0.478655,0.478655,unchanged_already_consistent
brandon_mechele__bel,Brandon Mechele,BEL,DEF,1,EGY,0.2503,0.3923,0.098193,0.098193,0.303024,0.303024,unchanged_already_consistent
brandon_mechele__bel,Brandon Mechele,BEL,DEF,2,IRN,0.2503,0.5,0.12515,0.12515,0.328517,0.328518,unchanged_already_consistent
brandon_mechele__bel,Brandon Mechele,BEL,DEF,3,NZL,0.2503,0.5135,0.128529,0.128529,0.30954,0.30954,unchanged_already_consistent
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,1,GER,0.5338,0.0335,0.0,0,0.29346,0.293461,unchanged_already_consistent
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,2,ECU,0.5338,0.1192,0.0,0,0.393054,0.393054,unchanged_already_consistent
brandley_kuwas__cuw,Brandley Kuwas,CUW,FWD,3,CIV,0.5338,0.1358,0.0,0,0.459962,0.459962,unchanged_already_consistent
riley_mcgree__aus,Riley McGree,AUS,MID,1,TUR,0.5538,0.2077,0.0,0,0.237637,0.237637,unchanged_already_consistent
riley_mcgree__aus,Riley McGree,AUS,MID,2,USA,0.5538,0.2077,0.0,0,0.198761,0.198761,unchanged_already_consistent
riley_mcgree__aus,Riley McGree,AUS,MID,3,PAR,0.5538,0.2678,0.0,0,0.246381,0.246382,unchanged_already_consistent
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,1,BEL,0.4802,0.1717,0.0,0,0.10993,0.10993,unchanged_already_consistent
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,2,NZL,0.4802,0.4624,0.0,0,0.351808,0.351808,unchanged_already_consistent
mohanad_lasheen__egy,Mohanad Lasheen,EGY,MID,3,IRN,0.4802,0.411,0.0,0,0.302179,0.302179,unchanged_already_consistent
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,1,AUT,0.5968,0.1192,0.0,0,0.299489,0.299489,unchanged_already_consistent
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,2,ALG,0.5968,0.1883,0.0,0,0.42918,0.42918,unchanged_already_consistent
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,MID,3,ARG,0.5968,0.0871,0.0,0,0.377794,0.377794,unchanged_already_consistent
johny_placide__hai,Johny Placide,HAI,GK,1,SCO,0.7694,0.1573,0.121027,0.121027,0.371538,0.371538,unchanged_already_consistent
johny_placide__hai,Johny Placide,HAI,GK,2,BRA,0.7694,0.0461,0.035469,0.035469,0.164002,0.164002,unchanged_already_consistent
johny_placide__hai,Johny Placide,HAI,GK,3,MAR,0.7694,0.096,0.073862,0.073862,0.256955,0.256955,unchanged_already_consistent
willy_semedo__cpv,Willy Semedo,CPV,FWD,1,ESP,0.3479,0.0509,0.0,0,0.115912,0.115912,unchanged_already_consistent
willy_semedo__cpv,Willy Semedo,CPV,FWD,2,URU,0.3479,0.1573,0.0,0,0.203708,0.203709,unchanged_already_consistent
willy_semedo__cpv,Willy Semedo,CPV,FWD,3,KSA,0.3479,0.3373,0.0,0,0.330539,0.330539,unchanged_already_consistent
florian_grillitsch__aut,Florian Grillitsch,AUT,MID,1,JOR,0.3288,0.4865,0.0,0,0.530678,0.530678,unchanged_already_consistent
florian_grillitsch__aut,Florian Grillitsch,AUT,MID,2,ARG,0.3288,0.1883,0.0,0,0.173094,0.173094,unchanged_already_consistent
florian_grillitsch__aut,Florian Grillitsch,AUT,MID,3,ALG,0.3288,0.3547,0.0,0,0.271222,0.271222,unchanged_already_consistent
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,1,CZE,0.3791,0.3119,0.0,0,0.268704,0.268704,unchanged_already_consistent
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,2,MEX,0.3791,0.2337,0.0,0,0.152491,0.152491,unchanged_already_consistent
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,3,RSA,0.3791,0.3923,0.0,0,0.227299,0.227299,unchanged_already_consistent
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,1,ESP,0.5168,0.0509,0.026305,0.026305,0.039483,0.039483,unchanged_already_consistent
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,2,URU,0.5168,0.1573,0.081293,0.081293,0.209537,0.209538,unchanged_already_consistent
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,DEF,3,KSA,0.5168,0.3373,0.174317,0.174317,0.399153,0.399153,unchanged_already_consistent
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,1,SEN,0.2732,0.4624,0.0,0,0.293555,0.293555,unchanged_already_consistent
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,2,IRQ,0.2732,0.6627,0.0,0,0.285835,0.285835,unchanged_already_consistent
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,3,NOR,0.2732,0.375,0.0,0,0.188175,0.188175,unchanged_already_consistent
ben_old__nzl,Ben Old,NZL,MID,1,IRN,0.5972,0.25,0.0,0,0.322819,0.322819,unchanged_already_consistent
ben_old__nzl,Ben Old,NZL,MID,2,EGY,0.5972,0.217,0.0,0,0.401779,0.401781,unchanged_already_consistent
ben_old__nzl,Ben Old,NZL,MID,3,BEL,0.5972,0.1063,0.0,0,0.356161,0.356162,unchanged_already_consistent
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,1,AUS,0.3378,0.411,0.138836,0.138836,0.422134,0.422134,unchanged_already_consistent
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,2,PAR,0.3378,0.375,0.126675,0.126675,0.348192,0.348193,unchanged_already_consistent
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,3,USA,0.3378,0.2766,0.093435,0.093435,0.260769,0.260769,unchanged_already_consistent
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,1,NZL,0.3645,0.411,0.149809,0.149809,0.494195,0.494195,unchanged_already_consistent
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,2,BEL,0.3645,0.1459,0.053181,0.053181,0.199739,0.199739,unchanged_already_consistent
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,3,EGY,0.3645,0.2904,0.105851,0.105851,0.300613,0.300613,unchanged_already_consistent
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,1,PAN,0.5339,0.375,0.0,0,0.358628,0.358628,unchanged_already_consistent
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,2,ENG,0.5339,0.1192,0.0,0,0.13718,0.13718,unchanged_already_consistent
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,FWD,3,CRO,0.5339,0.217,0.0,0,0.140222,0.140222,unchanged_already_consistent
elias_saad__tun,Elias Saad,TUN,MID,1,SWE,0.3418,0.25,0.0,0,0.275967,0.275966,unchanged_already_consistent
elias_saad__tun,Elias Saad,TUN,MID,2,JPN,0.3418,0.2337,0.0,0,0.342268,0.342268,unchanged_already_consistent
elias_saad__tun,Elias Saad,TUN,MID,3,NED,0.3418,0.1717,0.0,0,0.29281,0.292811,unchanged_already_consistent
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,1,GHA,0.3373,0.25,0.084325,0.084325,0.257133,0.257133,unchanged_already_consistent
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,2,CRO,0.3373,0.1717,0.057914,0.057914,0.234186,0.234186,unchanged_already_consistent
c_sar_blackman__pan,Cesar Blackman,PAN,DEF,3,ENG,0.3373,0.1063,0.035855,0.035855,0.171278,0.171279,unchanged_already_consistent
jason_geria__aus,Jason Geria,AUS,DEF,1,TUR,0.3356,0.2077,0.069704,0.069704,0.203056,0.203057,unchanged_already_consistent
jason_geria__aus,Jason Geria,AUS,DEF,2,USA,0.3356,0.2077,0.069704,0.069704,0.205775,0.205775,unchanged_already_consistent
jason_geria__aus,Jason Geria,AUS,DEF,3,PAR,0.3356,0.2678,0.089874,0.089874,0.250801,0.250801,unchanged_already_consistent
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,1,ECU,0.3111,0.3119,0.097032,0.097032,0.261158,0.261158,unchanged_already_consistent
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,2,GER,0.3111,0.1573,0.048936,0.048936,0.119289,0.119289,unchanged_already_consistent
ousmane_diomande__civ,Ousmane Diomande,CIV,DEF,3,CUW,0.3111,0.5135,0.15975,0.15975,0.332422,0.332422,unchanged_already_consistent
lucas_mendes__qat,Lucas Mendes,QAT,DEF,1,SUI,0.4088,0.1063,0.043455,0.043455,0.142171,0.142171,unchanged_already_consistent
lucas_mendes__qat,Lucas Mendes,QAT,DEF,2,CAN,0.4088,0.1459,0.059644,0.059644,0.22665,0.22665,unchanged_already_consistent
lucas_mendes__qat,Lucas Mendes,QAT,DEF,3,BIH,0.4088,0.1883,0.076977,0.076977,0.253391,0.25339,unchanged_already_consistent
eric_garcia__esp,Eric Garcia,ESP,DEF,1,CPV,0.104,0.625,0.065,0.065,0.297555,0.297555,unchanged_already_consistent
eric_garcia__esp,Eric Garcia,ESP,DEF,2,KSA,0.104,0.6627,0.068921,0.068921,0.450894,0.450894,unchanged_already_consistent
eric_garcia__esp,Eric Garcia,ESP,DEF,3,URU,0.104,0.4226,0.04395,0.04395,0.305628,0.305628,unchanged_already_consistent
karim_hafez__egy,Karim Hafez,EGY,DEF,1,BEL,0.3338,0.1717,0.057313,0.057313,0.175386,0.175386,unchanged_already_consistent
karim_hafez__egy,Karim Hafez,EGY,DEF,2,NZL,0.3338,0.4624,0.154349,0.154349,0.431445,0.431445,unchanged_already_consistent
karim_hafez__egy,Karim Hafez,EGY,DEF,3,IRN,0.3338,0.411,0.137192,0.137192,0.387165,0.387165,unchanged_already_consistent
deni_juric__aus,Deni Juric,AUS,FWD,1,TUR,0.8537,0.2077,,0,0.083794,0.083794,unchanged_already_consistent
deni_juric__aus,Deni Juric,AUS,FWD,2,USA,0.8537,0.2077,,0,0.113894,0.113895,unchanged_already_consistent
deni_juric__aus,Deni Juric,AUS,FWD,3,PAR,0.8537,0.2678,,0,0.115672,0.115672,unchanged_already_consistent
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,1,IRN,0.3408,0.25,0.0,0,0.243242,0.243242,unchanged_already_consistent
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,2,EGY,0.3408,0.217,0.0,0,0.324889,0.32489,unchanged_already_consistent
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,3,BEL,0.3408,0.1063,0.0,0,0.288522,0.288523,unchanged_already_consistent
tommy_smith__nzl,Tommy Smith,NZL,DEF,1,IRN,0.4417,0.25,0.110425,0.110425,0.307317,0.307317,unchanged_already_consistent
tommy_smith__nzl,Tommy Smith,NZL,DEF,2,EGY,0.4417,0.217,0.095849,0.095849,0.336536,0.336539,unchanged_already_consistent
tommy_smith__nzl,Tommy Smith,NZL,DEF,3,BEL,0.4417,0.1063,0.046953,0.046953,0.214836,0.214837,unchanged_already_consistent
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,1,COL,0.4945,0.1573,0.077785,0.077785,0.247673,0.247672,unchanged_already_consistent
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,2,POR,0.4945,0.096,0.047472,0.047472,0.195451,0.195451,unchanged_already_consistent
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,3,COD,0.4945,0.3119,0.154235,0.154235,0.463251,0.463253,unchanged_already_consistent
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,1,GHA,0.5053,0.25,0.126325,0.126325,0.321961,0.321961,unchanged_already_consistent
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,2,CRO,0.5053,0.1717,0.08676,0.08676,0.270394,0.270395,unchanged_already_consistent
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,3,ENG,0.5053,0.1063,0.053713,0.053713,0.186445,0.186446,unchanged_already_consistent
tarek_salman__qat,Tarek Salman,QAT,DEF,1,SUI,0.4027,0.1063,0.042807,0.042807,0.147739,0.147739,unchanged_already_consistent
tarek_salman__qat,Tarek Salman,QAT,DEF,2,CAN,0.4027,0.1459,0.058754,0.058754,0.214824,0.214823,unchanged_already_consistent
tarek_salman__qat,Tarek Salman,QAT,DEF,3,BIH,0.4027,0.1883,0.075828,0.075828,0.245115,0.245115,unchanged_already_consistent
fares_cha_bi__alg,Fares Chaibi,ALG,MID,1,ARG,0.3454,0.1573,0.0,0,0.134768,0.134768,unchanged_already_consistent
fares_cha_bi__alg,Fares Chaibi,ALG,MID,2,JOR,0.3454,0.4226,0.0,0,0.430063,0.430063,unchanged_already_consistent
fares_cha_bi__alg,Fares Chaibi,ALG,MID,3,AUT,0.3454,0.2766,0.0,0,0.287566,0.287565,unchanged_already_consistent
samukele_kabini__rsa,Samukele Kabini,RSA,DEF,1,MEX,0.313,0.1717,0.053742,0.053742,0.238038,0.238038,unchanged_already_consistent
samukele_kabini__rsa,Samukele Kabini,RSA,DEF,2,CZE,0.313,0.25,0.07825,0.07825,0.355767,0.355767,unchanged_already_consistent
samukele_kabini__rsa,Samukele Kabini,RSA,DEF,3,KOR,0.313,0.2337,0.073148,0.073148,0.389353,0.389354,unchanged_already_consistent
joao_paulo__cpv,Joao Paulo,CPV,DEF,1,ESP,0.4119,0.0509,0.020966,0.020966,0.037926,0.037925,unchanged_already_consistent
joao_paulo__cpv,Joao Paulo,CPV,DEF,2,URU,0.4119,0.1573,0.064792,0.064792,0.203132,0.203132,unchanged_already_consistent
joao_paulo__cpv,Joao Paulo,CPV,DEF,3,KSA,0.4119,0.3373,0.138934,0.138934,0.361003,0.361003,unchanged_already_consistent
nathan_patterson__sco,Nathan Patterson,SCO,DEF,1,HAI,0.3091,0.4865,0.150377,0.150377,0.504623,0.504623,unchanged_already_consistent
nathan_patterson__sco,Nathan Patterson,SCO,DEF,2,MAR,0.3091,0.25,0.077275,0.077275,0.283038,0.283038,unchanged_already_consistent
nathan_patterson__sco,Nathan Patterson,SCO,DEF,3,BRA,0.3091,0.1358,0.041976,0.041976,0.194091,0.194091,unchanged_already_consistent
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,1,URU,0.3533,0.1573,0.0,0,0.240063,0.240063,unchanged_already_consistent
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,2,ESP,0.3533,0.0741,0.0,0,0.219387,0.219387,unchanged_already_consistent
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,MID,3,CPV,0.3533,0.3119,0.0,0,0.37339,0.373392,unchanged_already_consistent
carl_starfelt__swe,Carl Starfelt,SWE,DEF,1,TUN,0.2896,0.411,0.119026,0.119026,0.371487,0.371487,unchanged_already_consistent
carl_starfelt__swe,Carl Starfelt,SWE,DEF,2,NED,0.2896,0.1883,0.054532,0.054532,0.14921,0.14921,unchanged_already_consistent
carl_starfelt__swe,Carl Starfelt,SWE,DEF,3,JPN,0.2896,0.25,0.0724,0.0724,0.18532,0.185319,unchanged_already_consistent
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,1,CIV,0.1632,0.4226,0.068968,0.068968,0.272826,0.272825,unchanged_already_consistent
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,2,CUW,0.1632,0.5585,0.091147,0.091147,0.370357,0.370357,unchanged_already_consistent
ngelo_preciado__ecu,Angelo Preciado,ECU,DEF,3,GER,0.1632,0.1717,0.028021,0.028021,0.173391,0.173391,unchanged_already_consistent
josue_casimir__hai,Josue Casimir,HAI,FWD,1,SCO,0.8939,0.1573,,0,0.063623,0.063623,unchanged_already_consistent
josue_casimir__hai,Josue Casimir,HAI,FWD,2,BRA,0.8939,0.0461,,0,0.102978,0.102978,unchanged_already_consistent
josue_casimir__hai,Josue Casimir,HAI,FWD,3,MAR,0.8939,0.096,,0,0.102881,0.102882,unchanged_already_consistent
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,1,COL,0.3637,0.1573,0.05721,0.05721,0.156094,0.156093,unchanged_already_consistent
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,2,POR,0.3637,0.096,0.034915,0.034915,0.14267,0.14267,unchanged_already_consistent
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,3,COD,0.3637,0.3119,0.113438,0.113438,0.299722,0.299723,unchanged_already_consistent
angus_gunn__sco,Angus Gunn,SCO,GK,1,HAI,0.1653,0.4865,0.080418,0.080418,0.402112,0.402112,unchanged_already_consistent
angus_gunn__sco,Angus Gunn,SCO,GK,2,MAR,0.1653,0.25,0.041325,0.041325,0.233013,0.233013,unchanged_already_consistent
angus_gunn__sco,Angus Gunn,SCO,GK,3,BRA,0.1653,0.1358,0.022448,0.022448,0.168883,0.168883,unchanged_already_consistent
lennart_karl__ger,Lennart Karl,GER,MID,1,CUW,0.3187,0.6881,,0,0.287804,0.287804,unchanged_already_consistent
lennart_karl__ger,Lennart Karl,GER,MID,2,CIV,0.3187,0.4226,,0,0.174404,0.174405,unchanged_already_consistent
lennart_karl__ger,Lennart Karl,GER,MID,3,ECU,0.3187,0.411,,0,0.135071,0.135071,unchanged_already_consistent
assim_madibo__qat,Assim Madibo,QAT,MID,1,SUI,0.5407,0.1063,0.0,0,0.203436,0.203436,unchanged_already_consistent
assim_madibo__qat,Assim Madibo,QAT,MID,2,CAN,0.5407,0.1459,0.0,0,0.196895,0.196895,unchanged_already_consistent
assim_madibo__qat,Assim Madibo,QAT,MID,3,BIH,0.5407,0.1883,0.0,0,0.195602,0.195602,unchanged_already_consistent
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,1,CZE,0.3452,0.3119,0.107668,0.107668,0.33019,0.33019,unchanged_already_consistent
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,2,MEX,0.3452,0.2337,0.080673,0.080673,0.244193,0.244193,unchanged_already_consistent
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,DEF,3,RSA,0.3452,0.3923,0.135422,0.135422,0.34852,0.34852,unchanged_already_consistent
ben_waine__nzl,Ben Waine,NZL,FWD,1,IRN,0.3219,0.25,0.0,0,0.240246,0.240246,unchanged_already_consistent
ben_waine__nzl,Ben Waine,NZL,FWD,2,EGY,0.3219,0.217,0.0,0,0.307831,0.307831,unchanged_already_consistent
ben_waine__nzl,Ben Waine,NZL,FWD,3,BEL,0.3219,0.1063,0.0,0,0.27532,0.27532,unchanged_already_consistent
ali_jasim__irq,Ali Jasim,IRQ,MID,1,NOR,0.6372,0.096,0.0,0,0.196761,0.196761,unchanged_already_consistent
ali_jasim__irq,Ali Jasim,IRQ,MID,2,FRA,0.6372,0.0643,0.0,0,0.193753,0.193755,unchanged_already_consistent
ali_jasim__irq,Ali Jasim,IRQ,MID,3,SEN,0.6372,0.1573,0.0,0,0.197127,0.197127,unchanged_already_consistent
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,1,GER,0.6173,0.0335,0.02068,0.02068,0.038372,0.038374,unchanged_already_consistent
