player_id,player_name,team_id,team_name,position,price_m,price_rank_pct_position,model_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_ev,weighted_group_stage_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,component_source,base_ev_source,repair_status
jarell_quansah__eng,Jarell Quansah,ENG,England,DEF,2.5,0.4202,1.157277,1.885337,0.650441,1.735916,0.650441,0.929201,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
miles_robinson__usa,Miles Robinson,USA,USA,DEF,2,0.118454,1.282094,0.99693,0.49462,0.99693,0.49462,0.927731,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,Usbekistan,DEF,2.5,0.4202,0.757279,1.885337,1.45548,1.135919,1.135919,0.927667,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
clement_akpa__civ,Clement Akpa,CIV,Elfenbenskysten,DEF,2,0.118454,1.103016,0.99693,0.705684,0.99693,0.705684,0.924217,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
odilon_kossounou__civ,Odilon Kossounou,CIV,Elfenbenskysten,DEF,2.5,0.4202,0.867301,1.885337,0.989263,1.300952,0.989263,0.922184,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,Irak,GK,2.5,0.169231,1.014764,0.807321,0.807321,0.807321,0.807321,0.921415,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,Jordan,DEF,2.5,0.4202,0.75152,1.885337,1.599573,1.12728,1.12728,0.920612,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,Tjekkiet,DEF,2.5,0.4202,0.867341,1.885337,0.983876,1.301011,0.983876,0.919782,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
stjepan_radeljic__bih,Stjepan Radeljic,BIH,Bosnien-Hercegovina,DEF,2.5,0.4202,0.949228,1.885337,0.879106,1.423842,0.879106,0.917673,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
aziz_behich__aus,Aziz Behich,AUS,Australien,DEF,2.5,0.4202,0.793884,1.885337,1.066562,1.190826,1.066562,0.916589,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,Sydkorea,DEF,2.5,0.4202,0.931385,1.885337,0.894458,1.397077,0.894458,0.914768,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
marin_pongra_i__cro,Marin Pongracic,CRO,Kroatien,DEF,2.5,0.4202,0.980862,1.885337,0.82874,1.471293,0.82874,0.912407,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jorge_carrascal__col,Jorge Carrascal,COL,Colombia,MID,2.5,0.352792,1.287069,1.230602,0.45374,1.230602,0.45374,0.912071,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
haris_tabakovic__bih,Haris Tabakovic,BIH,Bosnien-Hercegovina,FWD,3,0.494318,1.003889,2.130656,0.795952,1.505834,0.795952,0.910317,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
kr_pin_diatta__sen,Krepin Diatta,SEN,Senegal,FWD,2.5,0.276515,0.585977,1.306698,1.306698,0.878965,1.306698,0.910302,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_bayesh__irq,Ibrahim Bayesh,IRQ,Irak,MID,2.5,0.352792,0.647826,1.230602,1.230602,0.971739,1.230602,0.910075,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
karim_boudiaf__qat,Karim Boudiaf,QAT,Qatar,MID,2.5,0.352792,0.810634,1.230602,1.029838,1.215951,1.029838,0.909276,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,Sydkorea,GK,3.5,0.661538,0.77492,2.743458,1.066813,1.16238,1.066813,0.906272,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
max_arfsten__usa,Max Arfsten,USA,USA,DEF,3,0.71197,1.090089,2.744375,0.680997,1.635133,0.680997,0.905998,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
yazeed_abulaila__jor,Yazeed Abulaila,JOR,Jordan,GK,2.5,0.169231,0.982259,0.807321,0.807321,0.807321,0.807321,0.903537,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
gustavo_vel_squez__par,Gustavo Velazquez,PAR,Paraguay,DEF,2.5,0.4202,0.914698,1.885337,0.880452,1.372047,0.880452,0.899287,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
nihad_mujaki__bih,Nihad Mujakic,BIH,Bosnien-Hercegovina,DEF,2.5,0.4202,0.91445,1.885337,0.880452,1.371675,0.880452,0.899151,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
deniz_g_l__tur,Deniz Gül,TUR,Tyrkiet,FWD,2.5,0.276515,1.183637,1.306698,0.517452,1.306698,0.517452,0.883854,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ao_tanaka__jpn,Ao Tanaka,JPN,Japan,MID,2.5,0.352792,0.796962,1.230602,0.980614,1.195443,0.980614,0.879605,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
roger_ibanez__bra,Roger Ibanez,BRA,Brasilien,DEF,2.5,0.4202,1.017902,1.885337,0.705385,1.526853,0.705385,0.877269,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
hamdy_fathy__egy,Hamdy Fathy,EGY,Egypten,MID,2.5,0.352792,0.584582,1.230602,1.230602,0.876873,1.230602,0.875291,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
callum_mccowatt__nzl,Callum McCowatt,NZL,New Zealand,MID,2.5,0.352792,0.71603,1.230602,1.060954,1.074045,1.060954,0.871246,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
patrick_wimmer__aut,Patrick Wimmer,AUT,Østrig,MID,3,0.656091,0.711086,2.061703,1.704439,1.066629,1.066629,0.87108,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ayumu_seko__jpn,Ayumu Seko,JPN,Japan,DEF,2.5,0.4202,0.913824,1.885337,0.814196,1.370736,0.814196,0.868991,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
martin_vitik__cze,Martin Vitik,CZE,Tjekkiet,DEF,2.5,0.4202,0.854939,1.885337,0.8853,1.282409,0.8853,0.868602,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
omar_rekik__tun,Omar Rekik,TUN,Tunesien,DEF,2,0.118454,0.976931,0.99693,0.732459,0.99693,0.732459,0.866918,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jack_hendry__sco,Jack Hendry,SCO,Skotland,DEF,2,0.118454,1.155313,0.99693,0.513846,0.99693,0.513846,0.866653,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
teun_koopmeiners__ned,Teun Koopmeiners,NED,Holland,MID,3.5,0.817259,0.762599,2.503334,0.991678,1.143899,0.991678,0.865685,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
gaston_olveira__par,Gaston Olveira,PAR,Paraguay,GK,3,0.461538,0.859167,1.956902,0.866908,1.28875,0.866908,0.86265,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
eloy_room__cuw,Eloy Room,CUW,Curaçao,GK,2.5,0.169231,0.905671,0.807321,0.807321,0.807321,0.807321,0.861413,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
brian_brobbey__ned,Brian Brobbey,NED,Holland,FWD,2.5,0.276515,1.154284,1.306698,0.500279,1.306698,0.500279,0.859982,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,Usbekistan,DEF,2.5,0.4202,0.714306,1.885337,1.031818,1.071459,1.031818,0.857186,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
dilshod_komilov__uzb,Dilshod Komilov,UZB,Usbekistan,DEF,2,0.118454,0.915572,0.99693,0.779457,0.99693,0.779457,0.85432,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
odildzhon_khamrobekov__uzb,Odildzhon Khamrobekov,UZB,Usbekistan,MID,2.5,0.352792,0.543295,1.230602,1.230602,0.814942,1.230602,0.852583,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
armando_obispo__cuw,Armando Obispo,CUW,Curaçao,DEF,2,0.118454,0.733108,0.99693,0.99693,0.99693,0.99693,0.851828,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,Norge,DEF,2,0.118454,1.141174,0.99693,0.491771,0.99693,0.491771,0.848943,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
marcos_llorente__esp,Marcos Llorente,ESP,Spanien,MID,3.5,0.817259,0.690178,2.503334,1.038884,1.035267,1.035267,0.845468,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
youssef_amyn__irq,Youssef Amyn,IRQ,Irak,MID,2.5,0.352792,0.744626,1.230602,0.968659,1.116939,0.968659,0.845441,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
cho_gue_sung__kor,Gue-sung Cho,KOR,Sydkorea,FWD,2.5,0.276515,0.998806,1.306698,0.657082,1.306698,0.657082,0.84503,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ram_n_sosa__par,Ramon Sosa,PAR,Paraguay,MID,3,0.656091,0.713405,2.061703,1.001399,1.070108,1.001399,0.843002,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
akam_hashem__irq,Akam Hashem,IRQ,Irak,DEF,2,0.118454,0.705666,0.99693,0.99693,0.99693,0.99693,0.836735,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,Saudi-Arabien,MID,2.5,0.352792,0.512045,1.230602,1.230602,0.768067,1.230602,0.835395,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,Iran,DEF,2.5,0.4202,0.834172,1.885337,0.830625,1.251258,0.830625,0.832576,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
alvaro_fidalgo__mex,Alvaro Fidalgo,MEX,Mexico,MID,2.5,0.352792,0.506232,1.230602,1.230602,0.759348,1.230602,0.832198,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,Kap Verde,MID,2.5,0.352792,0.679255,1.230602,1.111585,1.018883,1.018883,0.832087,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
patrick_berg__nor,Patrick Berg,NOR,Norge,MID,2.5,0.352792,1.000938,1.230602,0.625497,1.230602,0.625497,0.83199,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
himad_abdelli__alg,Himad Abdelli,ALG,Algeriet,MID,2.5,0.352792,0.778905,1.230602,0.893768,1.168357,0.893768,0.830594,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
quinten_timber__ned,Quinten Timber,NED,Holland,MID,3,0.656091,0.781123,2.061703,0.887121,1.171685,0.887121,0.828822,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
david_raya__esp,David Raya,ESP,Spanien,GK,5,0.965385,1.049977,3.938418,0.557567,1.574965,0.557567,0.828393,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,Norge,DEF,2.5,0.4202,0.892736,1.885337,0.746593,1.339104,0.746593,0.826972,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
brandon_mechele__bel,Brandon Mechele,BEL,Belgien,DEF,2.5,0.4202,0.941083,1.885337,0.674143,1.411625,0.674143,0.82096,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
sofyan_amrabat__mar,Sofyan Amrabat,MAR,Marokko,MID,2.5,0.352792,0.925909,1.230602,0.689313,1.230602,0.689313,0.819441,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
brandley_kuwas__cuw,Brandley Kuwas,CUW,Curaçao,FWD,2,0.075758,1.146482,0.547224,0.417297,0.547224,0.417297,0.818349,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
riley_mcgree__aus,Riley McGree,AUS,Australien,MID,2.5,0.352792,0.682786,1.230602,0.973582,1.024179,0.973582,0.813644,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mohanad_lasheen__egy,Mohanad Lasheen,EGY,Egypten,MID,2.5,0.352792,0.763921,1.230602,0.844193,1.145881,0.844193,0.800043,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mahmoud_al_mardi__jor,Mahmoud Al-Mardi,JOR,Jordan,MID,2,0.085025,1.106467,0.496868,0.423615,0.496868,0.423615,0.799184,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
johny_placide__hai,Johny Placide,HAI,Haiti,GK,2.5,0.169231,0.792499,0.807321,0.807321,0.807321,0.807321,0.799169,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
willy_semedo__cpv,Willy Semedo,CPV,Kap Verde,FWD,3.5,0.649621,0.650163,2.718174,1.350933,0.975244,0.975244,0.79645,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
florian_grillitsch__aut,Florian Grillitsch,AUT,Østrig,MID,2.5,0.352792,0.974996,1.230602,0.578031,1.230602,0.578031,0.796362,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,Sydkorea,MID,3,0.656091,0.648496,2.061703,1.116559,0.972744,0.972744,0.794408,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,Kap Verde,DEF,3,0.71197,0.648175,2.744375,2.026133,0.972262,0.972262,0.794014,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ben_old__nzl,Ben Old,NZL,New Zealand,MID,2,0.085025,1.080767,0.496868,0.423899,0.496868,0.423899,0.785176,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,Frankrig,MID,3,0.656091,0.767568,2.061703,0.804653,1.151352,0.804653,0.784256,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
evren_eren_elmali__tur,Evren Eren Elmali,TUR,Tyrkiet,DEF,2,0.118454,1.0311,0.99693,0.48109,0.99693,0.48109,0.783595,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,Iran,DEF,2,0.118454,0.994552,0.99693,0.519116,0.99693,0.519116,0.780606,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
abdul_fatawu_issahaku__gha,Issahaku Abdul Fatawu,GHA,Ghana,FWD,2.5,0.276515,0.63604,1.306698,0.996637,0.95406,0.95406,0.779149,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
c_sar_blackman__pan,Cesar Blackman,PAN,Panama,DEF,2.5,0.4202,0.662602,1.885337,0.908463,0.993903,0.908463,0.773239,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
elias_saad__tun,Elias Saad,TUN,Tunesien,MID,2.5,0.352792,0.911048,1.230602,0.600885,1.230602,0.600885,0.771475,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jason_geria__aus,Jason Geria,AUS,Australien,DEF,2.5,0.4202,0.659636,1.885337,0.903884,0.989454,0.903884,0.769548,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ousmane_diomande__civ,Ousmane Diomande,CIV,Elfenbenskysten,DEF,2.5,0.4202,0.712869,1.885337,0.837897,1.069303,0.837897,0.769132,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
eric_garcia__esp,Eric Garcia,ESP,Spanien,DEF,3,0.71197,1.054077,2.744375,0.407736,1.581115,0.407736,0.763223,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
lucas_mendes__qat,Lucas Mendes,QAT,Qatar,DEF,2.5,0.4202,0.622214,1.885337,1.101037,0.933321,0.933321,0.762212,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
karim_hafez__egy,Karim Hafez,EGY,Egypten,DEF,2,0.118454,0.994005,0.99693,0.475393,0.99693,0.475393,0.76063,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
deni_juric__aus,Deni Juric,AUS,Australien,FWD,2.5,0.276515,0.313365,1.306698,1.306698,0.470048,1.306698,0.760365,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,New Zealand,FWD,2.5,0.276515,0.856659,1.306698,0.636175,1.284988,0.636175,0.757441,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
tommy_smith__nzl,Tommy Smith,NZL,New Zealand,DEF,2,0.118454,0.858698,0.99693,0.629063,0.99693,0.629063,0.755362,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
utkir_yusupov__uzb,Utkir Yusupov,UZB,Usbekistan,GK,2.5,0.169231,0.906383,0.807321,0.570315,0.807321,0.570315,0.755152,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jiovany_ramos__pan,Jiovany Ramos,PAN,Panama,DEF,2,0.118454,0.778805,0.99693,0.719641,0.99693,0.719641,0.752181,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
tarek_salman__qat,Tarek Salman,QAT,Qatar,DEF,2.5,0.4202,0.60768,1.885337,1.084607,0.91152,0.91152,0.744408,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
fares_cha_bi__alg,Fares Chaibi,ALG,Algeriet,MID,2.5,0.352792,0.852399,1.230602,0.607214,1.230602,0.607214,0.742066,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
samukele_kabini__rsa,Samukele Kabini,RSA,Sydafrika,DEF,2,0.118454,0.983168,0.99693,0.44577,0.99693,0.44577,0.741339,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
carl_starfelt__swe,Carl Starfelt,SWE,Sverige,DEF,2.5,0.4202,0.706021,1.885337,0.779991,1.059032,0.779991,0.739307,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
nathan_patterson__sco,Nathan Patterson,SCO,Skotland,DEF,2,0.118454,0.981757,0.99693,0.440216,0.99693,0.440216,0.738063,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ziyad_al_johani__ksa,Ziyad Al-Johani,KSA,Saudi-Arabien,MID,2.5,0.352792,0.832849,1.230602,0.621102,1.230602,0.621102,0.737563,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
joao_paulo__cpv,Joao Paulo,CPV,Kap Verde,DEF,2.5,0.4202,0.602065,1.885337,1.109386,0.903098,0.903098,0.73753,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ngelo_preciado__ecu,Angelo Preciado,ECU,Ecuador,DEF,3,0.71197,0.816581,2.744375,0.639831,1.224871,0.639831,0.737044,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
josue_casimir__hai,Josue Casimir,HAI,Haiti,FWD,2.5,0.276515,0.269486,1.306698,1.306698,0.404229,1.306698,0.736231,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
angus_gunn__sco,Angus Gunn,SCO,Skotland,GK,3.5,0.661538,0.80401,2.743458,0.647848,1.206015,0.647848,0.733737,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,Usbekistan,DEF,2.5,0.4202,0.598495,1.885337,0.979567,0.897742,0.897742,0.733156,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
lennart_karl__ger,Lennart Karl,GER,Tyskland,MID,5,0.956853,0.597286,2.88585,1.313886,0.895929,0.895929,0.731675,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
assim_madibo__qat,Assim Madibo,QAT,Qatar,MID,2.5,0.352792,0.595935,1.230602,0.950552,0.893903,0.893903,0.73002,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
tae_hyeon_kim__kor,Tae-Hyeon Kim,KOR,Sydkorea,DEF,2,0.118454,0.922903,0.99693,0.491629,0.99693,0.491629,0.72883,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ben_waine__nzl,Ben Waine,NZL,New Zealand,FWD,2.5,0.276515,0.823403,1.306698,0.600894,1.235105,0.600894,0.723274,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
joris_kayembe__cod,Joris Kayembe,COD,Congo DR,DEF,2.5,0.4202,0.623272,1.885337,0.842207,0.934908,0.842207,0.721793,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,Curaçao,DEF,2,0.118454,0.592021,0.99693,0.87915,0.888032,0.87915,0.721229,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mory_diaw__sen,Mory Diaw,SEN,Senegal,GK,3,0.461538,0.697159,1.956902,0.750332,1.045738,0.750332,0.721087,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
kenji_gorr__cuw,Kenji Gorre,CUW,Curaçao,FWD,2.5,0.276515,0.656074,1.306698,0.798579,0.984111,0.798579,0.720201,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ali_jasim__irq,Ali Jasim,IRQ,Irak,MID,3,0.656091,0.58765,2.061703,1.876739,0.881475,0.881475,0.719871,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ken_sema__swe,Ken Sema,SWE,Sverige,MID,2.5,0.352792,0.858152,1.230602,0.546211,1.230602,0.546211,0.717779,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jackson_porozo__ecu,Jackson Porozo,ECU,Ecuador,DEF,2,0.118454,0.991973,0.99693,0.382251,0.99693,0.382251,0.717598,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
johan_manzambi__sui,Johan Manzambi,SUI,Schweiz,MID,3,0.656091,0.58415,2.061703,0.9098,0.876225,0.876225,0.715584,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
hannes_delcroix__hai,Hannes Delcroix,HAI,Haiti,DEF,2.5,0.4202,0.583678,1.885337,1.651555,0.875517,0.875517,0.715006,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ronaldo_mart_nez__par,Ronaldo Martinez,PAR,Paraguay,FWD,2,0.075758,1.0615,0.547224,0.284869,0.547224,0.284869,0.712016,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
chadi_riad__mar,Chadi Riad,MAR,Marokko,DEF,2,0.118454,0.949396,0.99693,0.419707,0.99693,0.419707,0.711036,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
nathanael_mbuku__cod,Nathanael Mbuku,COD,Congo DR,MID,2.5,0.352792,0.800268,1.230602,0.60194,1.200402,0.60194,0.71102,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
houssem_aouar__alg,Houssem Aouar,ALG,Algeriet,MID,2.5,0.352792,0.284761,1.230602,1.230602,0.427141,1.230602,0.710389,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ivan_ba_i__bih,Ivan Basic,BIH,Bosnien-Hercegovina,MID,2.5,0.352792,0.82475,1.230602,0.554474,1.230602,0.554474,0.703126,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jerome_opoku__gha,Jerome Opoku,GHA,Ghana,DEF,2.5,0.4202,0.622469,1.885337,0.80046,0.933704,0.80046,0.702565,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
