kind,method,resource_type,status,url,post_data,content_type
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/openbet-banner.c7dc40623ddb0561d91d.bundle.js,,application/javascript
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/sgd-popular-bets.6b9366b935067bcaef38.bundle.js,,application/javascript
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/openbet-boosted-bets-list.4d51554a05c6ad5f93c0.bundle.js,,application/javascript
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/openbet-event-markets~817d5475.6da111e9bb3063ca402c.bundle.js,,application/javascript
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/openbet-event-markets~96d4916e.da128f1c1e7d4a848748.bundle.js,,application/javascript
response,,,200,https://assets.sb.danskespil.dk/front-end/assets/openbet-event-markets~1534264e.d22bb73694519d4d47d8.bundle.js,,application/javascript
response,,,200,https://content.sb.danskespil.dk/content-service/api/v1/q/events-by-ids?eventIds=9290632&includeChildMarkets=false&includeCollections=false&includePriorityCollectionChildMarkets=false&includePriceHistory=false&includeCommentary=true&includeIncidents=true&includeRace=false&includeMedia=true&includePools=false&includeNonFixedOdds=false&lang=da-DK&channel=I,,application/json
request,GET,image,,https://ensightenone.danskespil.dk/privacy/v1/b/b.rnc?n=4&c=2305&i=4uc359&p=dli_oddset_prod&s=15738&d=8Hh7InZlcnNpb24iOiIxLjAuMCIsImdhdGV3YXkiOiIyLjMuNzI3IiwiY2xpZW50SWQiOjIzMDUsInB1Ymxpc2hQYXRoIjoiZGxpX29kZHNldF9wcm9kIiwiaW5zdGFuY2VJZCI6IjR1YzM1OSIsInBhY2tldCI6MSwibW9kZSI6ImVuZm9yY2ViAPIub29raWVzIjp7fSwiZW52aXJvbm1lbnQiOiJXZWJBbGwtUFJPRCIsInJlcXVlc3RzIjpbeyJkZXN0aW5hdMIA8xpodHRwczovL2Fzc2V0cy5zYi5kYW5za2VzcGlsLmRrL2Zyb250LWVuZCIA8D4vNTY4Ljg3MmM3YWYxMjcyZWIyN2EwZTk4LmJ1bmRsZS5qcz92PTQ5LjQuMzEtU05BUFNIT1QiLCJ0eXBlIjoic2NyaXB0Iiwic3RhctgAwDc4MDQyMTY4NjQ3MMYARWQiOjEUAKA2MDAsInNvdXJjPAAxbXV0twCxT2JzZXJ2ZXJDTCJIAKF0dXMiOiJsb2Fk7ABAYXNvbusA1F0sImRhdGFQYXR0ZXISALJsaXN0IjpbXSwiaWoAzzIxODQ4ODQ3Mjh9LB0BLv8KOTgxOC5hMTY5YzU4MTQwOTIwMjJjYjM2YR4BLx8zHgEBFzEeAaBhcHBlbmRDaGlsBwE_c3RhFwEpvzc4ODIzODI2NzgyFwGLLzY4NQIACBcBDzUCQQQeAT84MjAeATH_Bzk3LmU2ZDIzMjc1OWQ5ODg1NmYxNmVSAzAvMzQdAQAfMjQCRa84MjE4NTg0MTI2SwMyDxYBRi82ORYBDA8zAkEEHQE_MzAzMwIw_wk3MDE5LjhmMWI0ODdmMGFhMDg5ODRhODBoBDEPUQMBHzM0AkavMDU4MDc2NTE5NhcBiw-dBgIIFwEPNQJCAx4BHzKdBjL_Cjg4MjEuZmVjOTUyNzk0MzJlMmYwMTY1M2adBi8uNDFTAy8xODUCRa83ODg5OTA0Mjc0TAMxDxcBSB83FwENDzUCQQUeAR83HgEx_wk0NDU5LjlmZGNlNGExMjAxNDg2Mjg2ZjU1AjAvMzY1AgAfOTUCR583MzI0OTQxOTVqBDAPFwFID2oEARgxFwEPNQJDAh4BPzIyOR4BMP8JNTY3MS5hZjFjYTFlZDE0MTE4MDgzOTBlnwYxHzM1AlqfOTM3NzY3NDM0NQIxDxcBSA_UCAEPNQJPBB4BLzgxNQIw_wo4NTMyLmEzMGI5YWNlZDU5OTc2N2RjODk5nwYvHzPyCQAYMloODzwNO585NjIzMzIxMTFMAzEPFwFID2oEAQkXAQ9qBEIEHgEfNTwNMf8KMjQ3OC4yMjY1YmYzNWE3NjVmYWJiZDE0ZTUCLy40MmoECR4BDzUCPI8yMzcxNTc0MxcBjA_UCAEJFwEPNQJDAx4BHzVTAzH_CjI2MjQuZDBkNjUwODM1YTViMTJhZTcyNDM1AjAPcg8ACR4BDzUCOq84MDA3MTY0NDcwPg0xDxcBSA81AmIFHgEfMwkLMf8JNjY2MS4yY2JjNDBjYzEyZDdhNTBjODE2nwYwLzQ3agRZrzgxMzUyOTM2MTkXAYwfN4EFDQxqBB9BDxYwAx0BLzIxxBIxDzQCSB83CAsACWkEDB0BDy0XMgUeAQ-HBTH_CDE2NzkuM2NlZjQzMDZmNDVjOTJhMGNkvAcyD8USAAkeAQ-HBTpwNzk0NDUxOFURDwgLMA8XAUgPNQJiBR4BDxcWMv8JMjk3Mi44NjRkNDRjMjMyMjI2ZGZiMzkwhwUwHzOHBVqvNzkyNDU2NDI4NmIZMQ8XAUgPJgxkAx4BD64RMv8JNjk3MC45OGZlYWI5YTk2ZmUwM2JlMWJlNQIwHzWXGwAvMjTFEkWvODA4ODAzMjc5MzUCMQ8XAUgfNwgLAQgXAQ-fBkIEHgEfNQ8LMf8KOTUyMS42OGZhZjdjOGE2NjQ5ZjM4NGI1NyYMMA_6FAAvMjU1AkVQNzk2MzbfEx82pxExDxcBSA_xCQIIFwEPNQJBBR4BLzg3vQcw_wk1OTMzLmU4OGMwN2RhMDA0MGI5Yzg4MTiQEDEPagQBCB4BD9QIOr84MTUxMzQ2MTMwNBcBiw9bDgIIFwEPNQJBBR4BHzMYFjH_CjkwMzguYmQ2YzdiMWVjZmMxN2MzODFlYTZqBJ2vODA2NzAyOTkyMVsOMQ8XAUgPagRiBR4BHzM-DTHgOTQ4OS5jYjhkZGE3ZmbYGm83ZWMzNjdkGTAvNDWQEAAIUwMPagQ7fzA2NjIyNzI1AjQPFwFHD2oEHg-QEDEEHQEPNAKND1IDZQI7Ah80NRcy_wcwNC43Y2ZmZTVlYTM1YWY2MzE1ZjIx6h4wLzUxUQMAHzbwCUaPODU0MzIwMTXEEjIfMhYBRh83ZwQBCBYBD7oHQRQ3HQEfNEINMRAzugdQMjZhNWOOEJ8xZGRlMWE3NmK8JzEfNUINAQgeAQ-FBTufMjMyMTkzMTQ1ugcxDxcBSB83Ow0BCBcBDDUCD4UFMQQdAR837gkxDx0BSQ_CEgEPHQEJDxUWMgUeAQ92DzH_CTE3MDMuZGNjZGRkZWEyYWE1NWJjZjliNQ4rMB81OwIND1IDO58xNjU4MDU2ODYXAYwfNzUCHQ9SAzEEHQEPdQ8yDzQCSB83SRgBD1IDTgUeAQ-FGjHwADIwMTAuNGMwYTBkYTEyOeUFbzFmNzY0Ml4OLw_9FAIIHgEPUgM7jzI1NjA3NDM3uRwyDxcBSA_9FAIIFwEPpAZCAh0BLzgxxxIxDx0BSQ_2CWETODsCHzgTCzP_CDUyOS43ZDMwMDVlYzE1Y2M3OTdhMDI4UgMxD6QGXACdKT85MjU1AjMPFwFHD4cFZAMeAQ98DzL_CTg3ODIuZmNjOWIwMjdlYzU4OGUwZTRkNIQaMQ8pIQEfN18ORa84MDQ1NTYzODg5TxgxDxcBSA9gDgIIFwEPhwVBAx0BLzkxNxcxDx0BSQ9pBAEPHQEJDysMMgUeAQ9JDTH_CDc4LjRkZTJiMTU5ZTYzOTkyOTVkMjJi1wgwD3sPAQgcAQ_XCDyPNDk3MjkyNjm6BzEPFQFGDycMAggVAQxOAw8xAjLQMjQ5NzI5MjcyMH1dfQ,,
request,GET,image,,https://ensightenone.danskespil.dk/privacy/v1/b/b.rnc?n=5&c=2305&i=4uc359&p=dli_oddset_prod&s=15769&d=8Hh7InZlcnNpb24iOiIxLjAuMCIsImdhdGV3YXkiOiIyLjMuNzI3IiwiY2xpZW50SWQiOjIzMDUsInB1Ymxpc2hQYXRoIjoiZGxpX29kZHNldF9wcm9kIiwiaW5zdGFuY2VJZCI6IjR1YzM1OSIsInBhY2tldCI6MSwibW9kZSI6ImVuZm9yY2ViAPIub29raWVzIjp7fSwiZW52aXJvbm1lbnQiOiJXZWJBbGwtUFJPRCIsInJlcXVlc3RzIjpbeyJkZXN0aW5hdMIA8xpodHRwczovL2Fzc2V0cy5zYi5kYW5za2VzcGlsLmRrL2Zyb250LWVuZCIA-FIvNTkuMmVlMGIzYjAxMzJjM2JmZWNjOTQuYnVuZGxlLmpzP3Y9NDkuNC4zMS1TTkFQU0hPVCIsInR5cGUiOiJzY3JpcHQiLCJzdGFydCI6MTc4MDQyMTY4NjQ0OSwiZW5kFACgNjI3LCJzb3VyYzwAsmFwcGVuZENoaWxkQQCQdHVzIjoibG9hEABgcmVhc29u4wDUXSwiZGF0YVBhdHRlchIAwWxpc3QiOltdLCJpZGMAzzE0MDMzNjkwMTZ9LBUBhyA3M9oBArIAEjApAQoVATFtdXTLAa9PYnNlcnZlckNMHAE4LzQwHAEw_wo4NDU0LmJkZmIwNDdmMDJmN2NjZDNlYWZiMwIvLzU1HgEMDzMCOr83OTAwNTYyNTA1ORcBiy83NxcBDA81AkEFHgEvODEeATL_CDg3LjE0NzQ5ZTk4NWM1ZjNmZjNkZjU5NQIvLzYxHgEMDzUCOr84MDA3NjkyNjE0OBcBiy84MBcBDA81AkEFHgEvNjceATD_CjM4MjUuYzI0M2I4N2FhMTY1ZmQ1ZDVhYzg1Ai8vNTgeAQwPNQI6rzc4NjU5Mzc5MDIXAYwfN7QHDQ81AkEFHgEPUwMy_wkxNTIyLjM2MzYwY2FiYjhmNmVlYWYwYzNqBDEPUwMBHzjSCEafMDYxMjc3MDg00ggxDxcBSA81AgIIFwEMNQIfQdMIMAQdAS82NWkEMA8dAUgPhwUCDx0BCQ_xCTIFHgEPOwIx_wo2NDg2LjM2ZmFiZjYxZjlkMDg4NmU3NzgzhwUwD3AEAQgeAQ-HBTqfODAyNTA2NjYz0wgyDxcBSA9SAx4PNQIzAh4BLzQw8Qkx_woyNjAwLjcxMmUyYjg1YjU0MjFiNmRlMjA3NQIvLzYyvAcADzUCRp83ODM4Njc3MjY9DTIPFwFID2oEYgUeAR81Dwsx_whtYWluLmU5MmE2MzIwYmM1NTFkNzExZmoEMQ81AgEvMza8B0YwMTM4JgwvNjGfBjEPFwFIDzUCAQkXAQy8Bw9qBDIEHgEvMzO9BzD_CjcyOTcuMGE1OGE1ODhjMzMyZjY2MmU3MGVqBC8fNXkPAB8zwxJIjzAxODQ3ODQ2TAMxDxcBSB83PQ0ACRcBDzUCQwMeAR84rhEx9wk3OTU0LjZkZWI0ZDQ1OThiNzIxZmQzNGafBg_lFBBMNzIwNowGAhQABeUUAiEV8ABfRE9NQXR0ck1vZGlmaWXgFDJzdGHwFFFhbGxvdxMAD_MUHa8wNjcyNTk0OTQyRwMw9goxOTA0LjRhM2VhMGYzYjhiNGQ4NWFkODRhRwMPEgETDR0CODcyMJ4HDxIBSK83OTczNzE0OTQ2-Aox8Ac0OTY5LjQ0YWE5Y2U1YmFkOTczMzQzFQAFHBcPEgETDeUKRzcyMTB7Bg8SAUivODA2OTI5MjYwM9UJMf8KOTY0Ni4xYTE4ZDMxMWMxMjFjNWIzNTUzZCQCHB0xsxMgNzIUAA82A1GvNzk1ODY2NTczNYwRMf8LNTkwMy41ZjExNzI0NzFhOTY1NGQ1NjMxMi4kAhsdMdQKIDcyFAAPEgFSQDg2OTbJCR8xEgEx8AU3ODE3Ljk1OTQ3ZTZiODE2M2ZmYjIVD7UTMQ09GUc3MjE1SQMPLg46nzc5MTg3NDc4MMwUMg8XAUgfN4QGAAkXAQ-PB0EFHgEfOVQaCAp7HPEQZGxpL0J1aWxkQXJ0aWZhY3RzL0NvbXBvbmVudHMvRKcccFNwaWwvRG_yCvgFL0ZlYXR1cmUuTG95YWx0eUNsdWIxAJRDb25mZXR0aS8JAACsHM9yPTIzOC1EUy0zNjOdBRA_NjU4VAIAGDYYDM9pbnNlcnRCZWZvcmW4EjF_MDc0ODQ4OHQaCQ83AZEeNPgICTcBD3QCQQBeGAE9AR82dAI_8A5GcmFtZXdvcmsvUGxheWVyQWNjb3VudE1hbmFnZYUfMC9TY-se_wBzL1RlbXBsYXRlcy9Tdmd0AiIfOe0FAAk9AQ90AjyfMTcxODM5MzgzWAwID3QCJA83AVoPqwMND3QCQgU9AQ93DAhBb3BlcrYfoHNtZXNzZW5nZXK-H_IMaWNlcy5henVyZXdlYnNpdGVzLm5ldC9hcGkvTSIQLy8AUGFnZXM_UgKiZm9ybT1TaXRlY2sEA2MhMnhocngECWAhPzcyOGkLAAAUAAUzCLJYSFJfTUFOQUdFUkEAD3AMLBA3tgRPMDgzOMYaCQ8LAfgOUwMgc2P8AQYYAPEHL29uYm9hcmRpbmcvZ2V0P3VybD0vb0Yk9jgvc3BvcnRzL2V2ZW50LzkyOTA2MzIvZm9kYm9sZC92ZXJkZW4vdm0vbWV4aWNvLXN5ZGFmcmlrYSZkZXZpY2U9ZGVza3RvcAQHD0cCBQ-NBAEAFAAPRwJGMDgxOFQJPzgyOP4RCAYkAQC1JAA6CA88Af8YD_slFg_zD0g_MzEymAtHD-UPOQ8EATUeMREJCgQBD50GQQXwEB83AhIxDxQTNg02FU83MzEzDwJFAEwEAgYTD08ECA8TAxYPBAE1APAAGWX9KAsEAQwPAg8UHzMDEBQPqwgIDwoBXw8ZAwEIDgIMCgEPYhgyBBsVHzUqDAgPCwEWD_cSSBAzOAQFawcPwBA8D-kSOQ8EATYPDwIBFzQdBA8PAkEF9BMPOQ4JDw8CFg_0E0gZM7gRDw8COw_mEzoPBAE2DfIrGjcEAQ8PAkIECwEfMh4EMQ8nGDUAExgMMwYYNScYDw8COgYZGA87CDEPBAE2Dx4EAAkEAQ8PAkEGCwEPNhoICpEMD6QNKwaVDVJmZXRjaJ0PCt4PLzM5CgEAABQABSwGX0ZFVENI4A86rzgxNDIwMzQzMTgoEggPJgUW_woyMjc0LmMxZTUyNmFjZGQzOWVjNDM1YzM1GhkbLTQwdSkRNxQABQkBDz4bSY8yMTIwNzAwODgGMvcJMzMzMC41ZjczYjY3NGFhMmY1M2Y3ZDYxSCcGGgIC1gAPGwIBLjQwPhsoNDBvDQI8AA90HkOfMTk0ODU0MDQxUBwx9wkyNjMzLjA3ZGE4YjY1Y2Y2OTM0ZmY0MDlLMg8SARMOGhQoNDBkCg8SAUhwNzkxMjE1MXs0D4YfMP8JMzAzMC45MWE3M2Q4ODcyNTQ2ZjRlYjM3Yh0cLjQwPwQBFAAPNgNSnzE1NzEzODgxM1sGMf8JNzMxNC5mMzQ2YjJhMjJhZDY1OTE3ZmQ0JAIeDmoIEDTHNw8SAVGfNzk0NTYxNDM58xIJD1oFcSg1NDYDD3EIOw9MBToPXgY1HjGsEAoEAQ9xCEIECwEfN3EfMQ9XBjYOlhoKCwEPDwI7BUkGDyUEMQ8EATUPDwIeD7cRMQQKAQ9XGQkPHQQWDwoBNg5eGgoOAg8ZA0LQMTk0ODU0MDQyOH1dfQ,,
request,GET,image,,https://ensightenone.danskespil.dk/privacy/v1/b/b.rnc?n=6&c=2305&i=4uc359&p=dli_oddset_prod&s=15590&d=8Hh7InZlcnNpb24iOiIxLjAuMCIsImdhdGV3YXkiOiIyLjMuNzI3IiwiY2xpZW50SWQiOjIzMDUsInB1Ymxpc2hQYXRoIjoiZGxpX29kZHNldF9wcm9kIiwiaW5zdGFuY2VJZCI6IjR1YzM1OSIsInBhY2tldCI6MSwibW9kZSI6ImVuZm9yY2ViAPIub29raWVzIjp7fSwiZW52aXJvbm1lbnQiOiJXZWJBbGwtUFJPRCIsInJlcXVlc3RzIjpbeyJkZXN0aW5hdMIA8xpodHRwczovL2Fzc2V0cy5zYi5kYW5za2VzcGlsLmRrL2Zyb250LWVuZCIA8CwvMzAzMC45MWE3M2Q4ODcyNTQ2ZjRlYjM3ZC5idW5kbGUuanMiLCJ0eXBlIjoic2NyaXB0Iiwic3RhcsYAwDc4MDQyMTY4NzQwNLQARWQiOjEUAKA1OTYsInNvdXJjPACyYXBwZW5kQ2hpbGRBAJB0dXMiOiJsb2EQAGByZWFzb27SANRdLCJkYXRhUGF0dGVyEgCybGlzdCI6W10sImljAM8xNTcxMzg4MTMyfSwEAXYvMTgEAQwxbXV0qQGvT2JzZXJ2ZXJDTAsBOC80NgsBMP8KMjYzMy4wN2RhOGI2NWNmNjkzNGZmNDA5Yg8CHR0zCwE_NjAxDwJFvzc5MTIxNTEzNjkwBAF4Dw8CAAoEAQ8PAkEECwE_NzA1CwEw_wk3MzE0LmYzNDZiMmEyMmFkNjU5MTdmZDQPAh4eNQ8CLzc5DwJHnzQ1NjE0Mzk4MwQBeA8PAgEJBAEMDwIfQR0ELyM3OQoBHzkdBDEPDgI1LzE5DgIMDAoBDygFMQYLAR83FQIw_wo0OTAyLjVkZmE0NTRlNDIzZjcxNGQwMzg4KAUbLzY4CwEAABQABTcHAnMH8ABfRE9NQXR0ck1vZGlmaWUyBzJzdGFCB1FhbGxvdxMAD0UHHZ8yMTQ0Mjk0MTYdAjH_CjEwMTguNGRmNTlhNTY3MzgyMDQ3NzUyNWMSARwuOTEdAgAUAA8SAVKvMTIyNDM0MTU0OCQCMFAxNzc5Lg8J_wE2MTVlNjI0ZWZiZmU1N2NlEgEdHzISAQAXMj0FDyQCSa8wMzkzMzQ1MzMxEgEw8AY3Nzk4LjM1ZDFmMmNkODhkNzQ4ZWS3Bw8SAR0ObQo_Njk0EgFTvzc5NDM4NTgzNDI0EgEw_wo4MTg4Ljc4Y2JkZTZjNzE2MmQyOTZjNzg2EgEdD2EHAC85NRIBU784MTI5ODkzNDc2ORIBMP8JMzgzMi5iMTc0NmJlYWQ1ZDAzNjhiNWQ2cwgcEDZ9DCJlbi4MA6UMARQAD0gEU480NzUzNzU0MoEIMf8KOTYzNC41YzdjMTQxOWMwNGMxMmU4Yzg5MSQCHQ6fDCg2OYUJD0gESY8xMzIzMjMzMokIMv8JMzEwNi4wYjU5YjgzY2QzMDJiZThmYzBlNgMcPTcwMFoFARQADyQCUp8wMjEwMjQ1MjLDDjH_CjQzODkuODllZThiYWE1ODhmMjQ1NjdhMjQkAhsQN6QNCzYDARQADxIBUZ83OTQxMjYyODESATL_Cjc4ODEuZGMzN2E0OGIzN2U1YTFkN2Y5NzASAR0Oyg4_NzAzWgVUnzA5NTQxNTcwMZAIMf8HMjguYmQ0ZGJmMjA1NDUwM2M2M2E4N44IHB836REAARQADyICUp84Njc5NjU0MzjoDzH_CjUzOTQuNWQ3MTY3ZWFkYWE1ZGQ5YmUzOTUiAh0fNkYEAAj7Eg9YBUqPMjI1OTEyOTNqBjH_CTIxODMuNTI1MDZiMDU5MTRmMDQ2MmIyOQ0UHC43MGoGARQADyQCUY84MjUyNTQ1OTQDM_8IMTEyMy4zYzdkY2M3NDgzZGQ1MDcwMzUBER0uNzDoDQEUAA8SAVKfMTE3NzgzOTU2-g4x_wkyMzIxLjBmZGEzNDYwYTE1ZjViMWYzN2ZIBB0fMXwHABgxIhQPNgNJnzIyNTY3NzYyNlgFMiA0OQwQ_wM4NWVjMjI4MzQxZDg0YjAyMDNIBBweMdYMEDcUAA8kAlGvNzgzNDAwNTc0NVoFMQ8MEEgoNzZaBQ9VGDwP_g86DxARMz43MTdeBgkEAQ8tE0EAhAkBCREfN-UOjDc3NjeLCQ8PAj0P1w44D-kPNC83MiUEAAkEAQ8PAkQCCwEfOTAFCAppHPYaZGxvLy0vbWVkaWEvaW1hZ2VzL2Vuc2lnaHRlbm1vZGFsL2RzLmFzaHheHDJpbWfyFgpbHC44MxIUARQABRgFP2ltZyEVQq83OTcwODQxODEwow0xD8cPNg5LCBA5XBgFDwEPBgM8BLkPDz0IMQ8EATQuNzLvEgoEAQ8GA0MCCwEfM9YRMg_EEEgQOWEZDw8CRA-2EDoPBAE1Dw8CAgjaEgwPAg9bGzAUOAoBHzQZAzEPCgE2DowOCg4CDAoBD1sbMQYLAQ8fBggPkiIXDwEWNQ45CT85MjAuCEcE8xUPMgkxDwUXNA8oBQIJBAEPDwJCEzELAR81NwcxD7YSRig5Mm4ODzUHOh83qBI6DwIBMx8yGgQACQIBDAsCDyQFMAQIAR80QQkyDwgBNA8XBAEICgIMCAEPIgUxBgkBD6cTMQ_bFkgoOTJZHg8VAzofOM0WOg8EATUPFwMCCAQBDw8CQQULAR80Vh8x8AE2NjIzLjQzNjM0YjhiYThh-SRfNTg5ZjeAEhsuOTLqGBA5bw4FSgoPkhNJnzE1NjI5ODQxNUQeMQ_aF0gQOTECBRIBDyEDOx8xzBc5DwQBNR8yMAUBCIQTDyEDQgQLAR81TgkxD3ciSBA5HwEPDwJDD2kiOw8EATQPgBIBCgQBDw8CQQULAQ8PAjIPLB9ICgsBDx4EOg8eHzsPBAE1AA4FCzAgNzkyOGUNDw8CRAIpIA97DwkPjxRHDo8nKDkzESDCaW5zZXJ0QmVmb3Jl0RQCqSkP6zAjBoUUDzsKCA_tAEcPbRQACe0AD-ABQwN4FR8xjRoyD4cpRyg5M3UoD-8DOh84eSk6D4sqNA-NGgEKBAEMDwIPRQ4wBQoBHzWnLDIPDgIzDwgHAgkOAgwKAQ9HDjEFCwEfNgwECA9pExYPxC41HTnKHzg4MDZDDQ8ZAzsFti4PeBUxDwQBNC03MV4RCwQBDA8CDxkDMQQKAR85DgJ4DyMEAA8KAQwPGQMyBQsBDzAMMQ8HJUc4ODA2lxgPGQM8D_kkOQ8EATUAIA0KIQoLBAEMGQMPDwIzAwsBHzMkBDEP8iQ2DcgeCwsBDw8CPMAyNTY3NzYyNjl9XX0,,
response,,,204,https://ensightenone.danskespil.dk/privacy/v1/b/b.rnc?n=4&c=2305&i=4uc359&p=dli_oddset_prod&s=15738&d=8Hh7InZlcnNpb24iOiIxLjAuMCIsImdhdGV3YXkiOiIyLjMuNzI3IiwiY2xpZW50SWQiOjIzMDUsInB1Ymxpc2hQYXRoIjoiZGxpX29kZHNldF9wcm9kIiwiaW5zdGFuY2VJZCI6IjR1YzM1OSIsInBhY2tldCI6MSwibW9kZSI6ImVuZm9yY2ViAPIub29raWVzIjp7fSwiZW52aXJvbm1lbnQiOiJXZWJBbGwtUFJPRCIsInJlcXVlc3RzIjpbeyJkZXN0aW5hdMIA8xpodHRwczovL2Fzc2V0cy5zYi5kYW5za2VzcGlsLmRrL2Zyb250LWVuZCIA8D4vNTY4Ljg3MmM3YWYxMjcyZWIyN2EwZTk4LmJ1bmRsZS5qcz92PTQ5LjQuMzEtU05BUFNIT1QiLCJ0eXBlIjoic2NyaXB0Iiwic3RhctgAwDc4MDQyMTY4NjQ3MMYARWQiOjEUAKA2MDAsInNvdXJjPAAxbXV0twCxT2JzZXJ2ZXJDTCJIAKF0dXMiOiJsb2Fk7ABAYXNvbusA1F0sImRhdGFQYXR0ZXISALJsaXN0IjpbXSwiaWoAzzIxODQ4ODQ3Mjh9LB0BLv8KOTgxOC5hMTY5YzU4MTQwOTIwMjJjYjM2YR4BLx8zHgEBFzEeAaBhcHBlbmRDaGlsBwE_c3RhFwEpvzc4ODIzODI2NzgyFwGLLzY4NQIACBcBDzUCQQQeAT84MjAeATH_Bzk3LmU2ZDIzMjc1OWQ5ODg1NmYxNmVSAzAvMzQdAQAfMjQCRa84MjE4NTg0MTI2SwMyDxYBRi82ORYBDA8zAkEEHQE_MzAzMwIw_wk3MDE5LjhmMWI0ODdmMGFhMDg5ODRhODBoBDEPUQMBHzM0AkavMDU4MDc2NTE5NhcBiw-dBgIIFwEPNQJCAx4BHzKdBjL_Cjg4MjEuZmVjOTUyNzk0MzJlMmYwMTY1M2adBi8uNDFTAy8xODUCRa83ODg5OTA0Mjc0TAMxDxcBSB83FwENDzUCQQUeAR83HgEx_wk0NDU5LjlmZGNlNGExMjAxNDg2Mjg2ZjU1AjAvMzY1AgAfOTUCR583MzI0OTQxOTVqBDAPFwFID2oEARgxFwEPNQJDAh4BPzIyOR4BMP8JNTY3MS5hZjFjYTFlZDE0MTE4MDgzOTBlnwYxHzM1AlqfOTM3NzY3NDM0NQIxDxcBSA_UCAEPNQJPBB4BLzgxNQIw_wo4NTMyLmEzMGI5YWNlZDU5OTc2N2RjODk5nwYvHzPyCQAYMloODzwNO585NjIzMzIxMTFMAzEPFwFID2oEAQkXAQ9qBEIEHgEfNTwNMf8KMjQ3OC4yMjY1YmYzNWE3NjVmYWJiZDE0ZTUCLy40MmoECR4BDzUCPI8yMzcxNTc0MxcBjA_UCAEJFwEPNQJDAx4BHzVTAzH_CjI2MjQuZDBkNjUwODM1YTViMTJhZTcyNDM1AjAPcg8ACR4BDzUCOq84MDA3MTY0NDcwPg0xDxcBSA81AmIFHgEfMwkLMf8JNjY2MS4yY2JjNDBjYzEyZDdhNTBjODE2nwYwLzQ3agRZrzgxMzUyOTM2MTkXAYwfN4EFDQxqBB9BDxYwAx0BLzIxxBIxDzQCSB83CAsACWkEDB0BDy0XMgUeAQ-HBTH_CDE2NzkuM2NlZjQzMDZmNDVjOTJhMGNkvAcyD8USAAkeAQ-HBTpwNzk0NDUxOFURDwgLMA8XAUgPNQJiBR4BDxcWMv8JMjk3Mi44NjRkNDRjMjMyMjI2ZGZiMzkwhwUwHzOHBVqvNzkyNDU2NDI4NmIZMQ8XAUgPJgxkAx4BD64RMv8JNjk3MC45OGZlYWI5YTk2ZmUwM2JlMWJlNQIwHzWXGwAvMjTFEkWvODA4ODAzMjc5MzUCMQ8XAUgfNwgLAQgXAQ-fBkIEHgEfNQ8LMf8KOTUyMS42OGZhZjdjOGE2NjQ5ZjM4NGI1NyYMMA_6FAAvMjU1AkVQNzk2MzbfEx82pxExDxcBSA_xCQIIFwEPNQJBBR4BLzg3vQcw_wk1OTMzLmU4OGMwN2RhMDA0MGI5Yzg4MTiQEDEPagQBCB4BD9QIOr84MTUxMzQ2MTMwNBcBiw9bDgIIFwEPNQJBBR4BHzMYFjH_CjkwMzguYmQ2YzdiMWVjZmMxN2MzODFlYTZqBJ2vODA2NzAyOTkyMVsOMQ8XAUgPagRiBR4BHzM-DTHgOTQ4OS5jYjhkZGE3ZmbYGm83ZWMzNjdkGTAvNDWQEAAIUwMPagQ7fzA2NjIyNzI1AjQPFwFHD2oEHg-QEDEEHQEPNAKND1IDZQI7Ah80NRcy_wcwNC43Y2ZmZTVlYTM1YWY2MzE1ZjIx6h4wLzUxUQMAHzbwCUaPODU0MzIwMTXEEjIfMhYBRh83ZwQBCBYBD7oHQRQ3HQEfNEINMRAzugdQMjZhNWOOEJ8xZGRlMWE3NmK8JzEfNUINAQgeAQ-FBTufMjMyMTkzMTQ1ugcxDxcBSB83Ow0BCBcBDDUCD4UFMQQdAR837gkxDx0BSQ_CEgEPHQEJDxUWMgUeAQ92DzH_CTE3MDMuZGNjZGRkZWEyYWE1NWJjZjliNQ4rMB81OwIND1IDO58xNjU4MDU2ODYXAYwfNzUCHQ9SAzEEHQEPdQ8yDzQCSB83SRgBD1IDTgUeAQ-FGjHwADIwMTAuNGMwYTBkYTEyOeUFbzFmNzY0Ml4OLw_9FAIIHgEPUgM7jzI1NjA3NDM3uRwyDxcBSA_9FAIIFwEPpAZCAh0BLzgxxxIxDx0BSQ_2CWETODsCHzgTCzP_CDUyOS43ZDMwMDVlYzE1Y2M3OTdhMDI4UgMxD6QGXACdKT85MjU1AjMPFwFHD4cFZAMeAQ98DzL_CTg3ODIuZmNjOWIwMjdlYzU4OGUwZTRkNIQaMQ8pIQEfN18ORa84MDQ1NTYzODg5TxgxDxcBSA9gDgIIFwEPhwVBAx0BLzkxNxcxDx0BSQ9pBAEPHQEJDysMMgUeAQ9JDTH_CDc4LjRkZTJiMTU5ZTYzOTkyOTVkMjJi1wgwD3sPAQgcAQ_XCDyPNDk3MjkyNjm6BzEPFQFGDycMAggVAQxOAw8xAjLQMjQ5NzI5MjcyMH1dfQ,,
