type,player_name,team,position,pool_price,holdet_price,diff,pool_is_out,holdet_is_out
new_in_holdet,Jehad Thakri,Saudi-Arabien,DEF,,2.0,,,False
new_in_holdet,Abdulelah Al-Amri,Saudi-Arabien,DEF,,2.5,,,False
new_in_holdet,Hassan Al Tambakti,Saudi-Arabien,DEF,,2.0,,,False
new_in_holdet,Saud Abdulhamid,Saudi-Arabien,DEF,,3.0,,,False
new_in_holdet,Ali Lajami,Saudi-Arabien,DEF,,2.0,,,False
new_in_holdet,Hassan Kadesh,Saudi-Arabien,DEF,,2.0,,,False
new_in_holdet,Mohammed Abu Al-Shamat,Saudi-Arabien,DEF,,2.5,,,False
new_in_holdet,Lucas Mendes,Qatar,DEF,,2.5,,,False
new_in_holdet,Al-Hashmi Al-Hussain,Qatar,DEF,,2.0,,,False
new_in_holdet,Seydinaissa Laye,Qatar,DEF,,2.0,,,False
new_in_holdet,Boualem Khoukhi,Qatar,DEF,,2.5,,,False
new_in_holdet,Pedro 'Ro-Ro' Miguel Correia,Qatar,DEF,,2.5,,,False
new_in_holdet,Sultan Al-Brake,Qatar,DEF,,2.5,,,False
new_in_holdet,Tarek Salman,Qatar,DEF,,2.5,,,True
new_in_holdet,Homam Al-Amin Ahmed,Qatar,DEF,,2.5,,,False
new_in_holdet,Ayoub Al-Oui,Qatar,DEF,,2.5,,,False
new_in_holdet,Ross McCrorie,Skotland,DEF,,2.0,,,True
new_in_holdet,John Souttar,Skotland,DEF,,2.5,,,False
new_in_holdet,Jack Hendry,Skotland,DEF,,2.0,,,False
new_in_holdet,Scott McKenna,Skotland,DEF,,2.5,,,False
new_in_holdet,Nathan Patterson,Skotland,DEF,,2.0,,,False
new_in_holdet,Aaron Hickey,Skotland,DEF,,2.5,,,False
new_in_holdet,Andy Robertson,Skotland,DEF,,3.0,,,False
new_in_holdet,Grant Hanley,Skotland,DEF,,2.5,,,False
new_in_holdet,Anthony Ralston,Skotland,DEF,,2.5,,,False
new_in_holdet,Kieran Tierney,Skotland,DEF,,2.5,,,False
new_in_holdet,Moïse Bombito,Canada,DEF,,2.5,,,False
new_in_holdet,Ralph Priso,Canada,DEF,,2.0,,,True
new_in_holdet,Dominic Hyam,Skotland,DEF,,2.0,,,False
new_in_holdet,Alphonso Davies,Canada,DEF,,4.0,,,False
new_in_holdet,Alfie Jones,Canada,DEF,,2.0,,,False
new_in_holdet,Richie Laryea,Canada,DEF,,3.0,,,False
new_in_holdet,Alistair Johnston,Canada,DEF,,3.0,,,False
new_in_holdet,Kamal Miller,Canada,DEF,,2.5,,,True
new_in_holdet,Derek Cornelius,Canada,DEF,,2.5,,,False
new_in_holdet,Joel Waterman,Canada,DEF,,2.5,,,False
new_in_holdet,Jahkeele Rutty,Canada,DEF,,2.0,,,True
new_in_holdet,Luc De Fougerolles,Canada,DEF,,2.0,,,False
new_in_holdet,Abdukodir Khusanov,Usbekistan,DEF,,3.0,,,False
new_in_holdet,Behruzjon Karimov,Usbekistan,DEF,,2.0,,,False
new_in_holdet,Avazbek Ulmasaliyev,Usbekistan,DEF,,2.0,,,False
new_in_holdet,Jakhongir Urozov,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Mukhammadrasul Abdumazhidov,Usbekistan,DEF,,2.0,,,True
new_in_holdet,Mukhammadkodir Khamraliev,Usbekistan,DEF,,2.5,,,True
new_in_holdet,Umar Eshmurodov,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Rustam Ashurmatov,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Abdulla Abdullaev,Usbekistan,DEF,,2.0,,,False
new_in_holdet,Farrukh Sayfiev,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Khozhiakbar Alizhonov,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Sherzod Nasrullaev,Usbekistan,DEF,,2.5,,,False
new_in_holdet,Dilshod Komilov,Usbekistan,DEF,,2.0,,,True
new_in_holdet,Anas Badawi,Jordan,DEF,,2.0,,,False
new_in_holdet,Ehsan Haddad,Jordan,DEF,,2.5,,,False
new_in_holdet,Husam Abu Dahab,Jordan,DEF,,2.0,,,False
new_in_holdet,Ahmad Assaf,Jordan,DEF,,2.5,,,True
new_in_holdet,Yazan Al-Arab,Jordan,DEF,,2.5,,,False
new_in_holdet,Abdallah Nasib,Jordan,DEF,,2.5,,,False
new_in_holdet,Saed Al-Rosan,Jordan,DEF,,2.0,,,False
new_in_holdet,Yousef Abu Al-Jazar,Jordan,DEF,,2.0,,,True
new_in_holdet,Mohammad Abualnadi,Jordan,DEF,,2.5,,,False
new_in_holdet,Saleem Obaid,Jordan,DEF,,2.5,,,False
new_in_holdet,Diney Borges,Kap Verde,DEF,,3.0,,,False
new_in_holdet,Roberto Lopes,Kap Verde,DEF,,2.0,,,False
new_in_holdet,Wagner Pina,Kap Verde,DEF,,2.5,,,False
new_in_holdet,Steven Moreira,Kap Verde,DEF,,2.0,,,False
new_in_holdet,Sidny Lopes Cabral,Kap Verde,DEF,,3.0,,,False
new_in_holdet,Heri Tavares,Kap Verde,DEF,,2.5,,,True
new_in_holdet,Joao Paulo,Kap Verde,DEF,,2.5,,,False
new_in_holdet,Logan Costa,Kap Verde,DEF,,2.5,,,False
new_in_holdet,Stopira,Kap Verde,DEF,,2.5,,,False
new_in_holdet,Kelvin Pires,Kap Verde,DEF,,2.0,,,False
new_in_holdet,Henrik Falchener,Norge,DEF,,2.0,,,False
new_in_holdet,Sondre Langås,Norge,DEF,,2.0,,,False
new_in_holdet,Kristoffer Ajer,Norge,DEF,,3.0,,,False
new_in_holdet,Julian Ryerson,Norge,DEF,,3.5,,,False
new_in_holdet,Leo Østigård,Norge,DEF,,2.5,,,False
new_in_holdet,Fredrik Andre Bjørkan,Norge,DEF,,2.5,,,False
new_in_holdet,Marcus Holmgren Pedersen,Norge,DEF,,2.0,,,False
new_in_holdet,Torbjørn Heggem,Norge,DEF,,2.5,,,False
new_in_holdet,David Møller Wolfe,Norge,DEF,,3.0,,,False
new_in_holdet,Odin Bjørtuft,Norge,DEF,,2.0,,,True
new_in_holdet,Shurandy Sambo,Curaçao,DEF,,2.0,,,False
new_in_holdet,Armando Obispo,Curaçao,DEF,,2.0,,,False
new_in_holdet,Riechedly Bazoer,Curaçao,DEF,,2.0,,,False
new_in_holdet,Jurien Gaari,Curaçao,DEF,,2.5,,,False
new_in_holdet,Sherel Floranus,Curaçao,DEF,,2.5,,,False
new_in_holdet,Joshua Brenet,Curaçao,DEF,,2.5,,,False
new_in_holdet,Roshon van Eijma,Curaçao,DEF,,2.5,,,False
new_in_holdet,Livano Comenencia,Curaçao,DEF,,2.5,,,False
new_in_holdet,Deveron Fonville,Curaçao,DEF,,2.0,,,False
new_in_holdet,Keeto Thermoncy,Haiti,DEF,,2.0,,,False
new_in_holdet,Wilguens Paugain,Haiti,DEF,,2.0,,,False
new_in_holdet,Delentz Pierre,Haiti,DEF,,2.0,,,True
new_in_holdet,Jean-Kevin Duverne,Haiti,DEF,,2.5,,,False
new_in_holdet,Ricardo Ade,Haiti,DEF,,2.5,,,False
new_in_holdet,Carlens Arcus,Haiti,DEF,,2.0,,,False
new_in_holdet,Martin Experience,Haiti,DEF,,2.0,,,False
new_in_holdet,Duke Lacroix,Haiti,DEF,,2.5,,,False
new_in_holdet,Rocky Bushiri,Congo DR,DEF,,2.0,,,True
new_in_holdet,Hannes Delcroix,Haiti,DEF,,2.5,,,False
new_in_holdet,Dylan Batubinsika,Congo DR,DEF,,2.5,,,False
new_in_holdet,Jeremy Ngakia,Congo DR,DEF,,2.5,,,True
new_in_holdet,Axel Tuanzebe,Congo DR,DEF,,3.0,,,False
new_in_holdet,Chancel Mbemba,Congo DR,DEF,,2.5,,,False
new_in_holdet,Arthur Masuaku,Congo DR,DEF,,2.5,,,False
new_in_holdet,Aaron Tshibola,Congo DR,DEF,,2.0,,,False
new_in_holdet,Aaron Wan-Bissaka,Congo DR,DEF,,3.0,,,False
new_in_holdet,Gedeon Kalulu,Congo DR,DEF,,2.5,,,False
new_in_holdet,Joris Kayembe,Congo DR,DEF,,2.5,,,False
new_in_holdet,Steve Kapuadi,Congo DR,DEF,,2.0,,,False
new_in_holdet,Timothy Fayulu,Congo DR,GK,,2.5,,,False
new_in_holdet,Matthieu Epolo,Congo DR,GK,,3.0,,,False
new_in_holdet,Lionel Mpasi Nzau,Congo DR,GK,,2.5,,,False
new_in_holdet,Tyrick Bodak,Curaçao,GK,,2.5,,,False
new_in_holdet,Trevor Doornbusch,Curaçao,GK,,2.5,,,False
new_in_holdet,Johny Placide,Haiti,GK,,2.5,,,False
new_in_holdet,Alexandre Pierre,Haiti,GK,,2.5,,,False
new_in_holdet,Josue Duverger,Haiti,GK,,2.5,,,False
new_in_holdet,Egil Selvik,Norge,GK,,3.5,,,False
new_in_holdet,Eloy Room,Curaçao,GK,,2.5,,,False
new_in_holdet,Ørjan Nyland,Norge,GK,,4.0,,,False
new_in_holdet,Viljar Myhra,Norge,GK,,2.5,,,True
new_in_holdet,Sander Tangvik,Norge,GK,,3.0,,,False
new_in_holdet,CJ Dos Santos,Kap Verde,GK,,2.5,,,False
new_in_holdet,Bruno Varela,Kap Verde,GK,,2.5,,,True
new_in_holdet,Marcio Rosa,Kap Verde,GK,,2.5,,,False
new_in_holdet,Vozinha,Kap Verde,GK,,2.5,,,False
new_in_holdet,Abdallah Al-Fakhouri,Jordan,GK,,2.5,,,False
new_in_holdet,Abdel Rahman Al-Talalga,Jordan,GK,,2.5,,,True
new_in_holdet,Yazeed Abulaila,Jordan,GK,,2.5,,,False
new_in_holdet,Noureddin Bani Attiah,Jordan,GK,,2.5,,,False
new_in_holdet,Utkir Yusupov,Usbekistan,GK,,2.5,,,False
new_in_holdet,Abduvokhid Nematov,Usbekistan,GK,,2.5,,,False
new_in_holdet,Botirali Ergashev,Usbekistan,GK,,2.5,,,False
new_in_holdet,Dayne St. Clair,Canada,GK,,3.5,,,False
new_in_holdet,Maxime Crepeau,Canada,GK,,3.0,,,False
new_in_holdet,Owen Goodman,Canada,GK,,2.5,,,False
new_in_holdet,Angus Gunn,Skotland,GK,,3.5,,,False
new_in_holdet,Craig Gordon,Skotland,GK,,2.5,,,False
new_in_holdet,Scott Bain,Skotland,GK,,2.5,,,True
new_in_holdet,Liam Kelly,Skotland,GK,,3.0,,,False
new_in_holdet,Mahmoud Abunada,Qatar,GK,,2.5,,,False
new_in_holdet,Shehab Ellethy,Qatar,GK,,2.5,,,True
new_in_holdet,Meshaal Barsham,Qatar,GK,,2.5,,,False
new_in_holdet,Salah Zakaria,Qatar,GK,,2.5,,,False
new_in_holdet,Nawaf Al-Aqidi,Saudi-Arabien,GK,,2.5,,,False
new_in_holdet,Ahmed Al-Kassar,Saudi-Arabien,GK,,2.5,,,False
new_in_holdet,Mohammed Al-Owais,Saudi-Arabien,GK,,3.0,,,False
new_in_holdet,Abdulrahman Al-Sanbi,Saudi-Arabien,GK,,2.5,,,True
new_in_holdet,Mohammed Al-Rubaie Al-Yami,Saudi-Arabien,GK,,2.5,,,True
new_in_holdet,Aymen Dahmen,Tunesien,GK,,3.0,,,False
new_in_holdet,Bechir Ben Said,Tunesien,GK,,3.0,,,True
new_in_holdet,Noureddine Farhati,Tunesien,GK,,2.5,,,True
new_in_holdet,Abdelmouhib Chamakh,Tunesien,GK,,2.5,,,False
new_in_holdet,Sabri Ben Hessen,Tunesien,GK,,2.5,,,False
new_in_holdet,Mory Diaw,Senegal,GK,,3.0,,,False
new_in_holdet,Yehvann Diouf,Senegal,GK,,3.0,,,False
new_in_holdet,Edouard Mendy,Senegal,GK,,3.5,,,False
new_in_holdet,El Mehdi Al Harrar,Marokko,GK,,2.5,,,True
new_in_holdet,Ahmed Reda Tagnaouti,Marokko,GK,,2.5,,,False
new_in_holdet,Yassine 'Bono' Bounou,Marokko,GK,,3.5,,,False
new_in_holdet,Munir Mohamedi El Kajoui,Marokko,GK,,3.0,,,False
new_in_holdet,Mohamed Alaa,Egypten,GK,,2.5,,,False
new_in_holdet,El Mahdi Soliman,Egypten,GK,,2.5,,,False
new_in_holdet,El Mehdi Benabid,Marokko,GK,,3.0,,,True
new_in_holdet,Mostafa Oufa Shobeir,Egypten,GK,,2.5,,,False
new_in_holdet,Kumel Al-Rekabe,Irak,GK,,2.5,,,True
new_in_holdet,Mohamed El-Shennawy,Egypten,GK,,3.0,,,False
new_in_holdet,Luis Mejia,Panama,GK,,2.5,,,False
new_in_holdet,Cesar Samudio,Panama,GK,,2.5,,,False
new_in_holdet,Orlando Mosquera,Panama,GK,,2.5,,,False
new_in_holdet,Fahad Talib,Irak,GK,,2.5,,,False
new_in_holdet,Jalal Hassan,Irak,GK,,2.5,,,False
new_in_holdet,Ahmed Basil Fadhil,Irak,GK,,2.5,,,False
new_in_holdet,Mike Penders,Belgien,GK,,3.5,,,False
new_in_holdet,Senne Lammens,Belgien,GK,,4.0,,,False
new_in_holdet,Maarten Vandevoordt,Belgien,GK,,3.5,,,True
new_in_holdet,Thibaut Courtois,Belgien,GK,,4.5,,,False
new_in_holdet,Matz Sels,Belgien,GK,,4.5,,,True
new_in_holdet,Alireza Beiranvand,Iran,GK,,3.0,,,False
new_in_holdet,Seyed Hossein Hosseini,Iran,GK,,2.5,,,False
new_in_holdet,Nikola Vasilj,Bosnien-Hercegovina,GK,,3.0,,,False
new_in_holdet,Mohammad Khalife,Iran,GK,,2.5,,,True
new_in_holdet,Payam Niazmand,Iran,GK,,2.5,,,False
new_in_holdet,Mladen Jurkas,Bosnien-Hercegovina,GK,,2.5,,,False
new_in_holdet,Martin Zlomislic,Bosnien-Hercegovina,GK,,2.5,,,False
new_in_holdet,Osman Hadzikic,Bosnien-Hercegovina,GK,,2.5,,,True
new_in_holdet,David Cabezas,Ecuador,GK,,2.5,,,True
new_in_holdet,Gonzalo Valle,Ecuador,GK,,3.0,,,False
new_in_holdet,Hernan Galindez,Ecuador,GK,,3.5,,,False
new_in_holdet,Moises Ramirez,Ecuador,GK,,2.5,,,False
new_in_holdet,Camilo Vargas,Colombia,GK,,4.0,,,False
new_in_holdet,David Ospina,Colombia,GK,,3.5,,,False
new_in_holdet,Alvaro Montero,Colombia,GK,,4.0,,,False
new_in_holdet,Sergio Rochet,Uruguay,GK,,4.0,,,False
new_in_holdet,Fernando Muslera,Uruguay,GK,,4.0,,,False
new_in_holdet,Santiago Mele,Uruguay,GK,,3.5,,,False
new_in_holdet,Ricardo Goss,Sydafrika,GK,,2.5,,,False
new_in_holdet,Ronwen Williams,Sydafrika,GK,,3.0,,,False
new_in_holdet,Sipho Chaine,Sydafrika,GK,,2.5,,,False
new_in_holdet,Gaston Olveira,Paraguay,GK,,3.0,,,False
new_in_holdet,Orlando Gill,Paraguay,GK,,3.0,,,False
new_in_holdet,Juan Espinola,Paraguay,GK,,2.5,,,True
new_in_holdet,Roberto 'Gatito' Fernandez,Paraguay,GK,,3.0,,,False
new_in_holdet,Carlos Miguel Coronel,Paraguay,GK,,2.5,,,True
new_in_holdet,Alex Paulsen,New Zealand,GK,,2.5,,,False
new_in_holdet,Michael Woud,New Zealand,GK,,2.5,,,False
new_in_holdet,Max Crocombe,New Zealand,GK,,2.5,,,False
new_in_holdet,Raul Rangel,Mexico,GK,,4.0,,,False
new_in_holdet,Guillermo Ochoa,Mexico,GK,,3.0,,,False
new_in_holdet,Carlos Acevedo,Mexico,GK,,3.5,,,False
new_in_holdet,Seung-Gyu Kim,Sydkorea,GK,,3.0,,,False
new_in_holdet,Hyeon-Woo Jo,Sydkorea,GK,,3.5,,,False
new_in_holdet,Bum-Keun Song,Sydkorea,GK,,2.5,,,False
new_in_holdet,Zion Suzuki,Japan,GK,,4.0,,,False
new_in_holdet,Keisuke Osako,Japan,GK,,3.5,,,False
new_in_holdet,Tomoki Hayakawa,Japan,GK,,3.5,,,False
new_in_holdet,Solomon Agbasi,Ghana,GK,,2.5,,,True
new_in_holdet,Benjamin Asare,Ghana,GK,,3.0,,,False
new_in_holdet,Paul Reverson,Ghana,GK,,2.5,,,True
new_in_holdet,Joseph Anang,Ghana,GK,,2.5,,,False
new_in_holdet,Dean Henderson,England,GK,,4.5,,,False
new_in_holdet,Lawrence Ati Zigi,Ghana,GK,,3.0,,,False
new_in_holdet,James Trafford,England,GK,,4.0,,,False
new_in_holdet,Jordan Pickford,England,GK,,5.0,,,False
new_in_holdet,Yahia Fofana,Elfenbenskysten,GK,,3.0,,,False
new_in_holdet,Mohamed Kone,Elfenbenskysten,GK,,3.0,,,False
new_in_holdet,Alban Lafont,Elfenbenskysten,GK,,2.5,,,False
new_in_holdet,Mathew Ryan,Australien,GK,,3.0,,,False
new_in_holdet,Bento Krepski,Brasilien,GK,,5.0,,,True
new_in_holdet,Alisson Becker,Brasilien,GK,,5.0,,,False
new_in_holdet,Ederson Moraes,Brasilien,GK,,5.0,,,False
new_in_holdet,Weverton,Brasilien,GK,,4.0,,,False
new_in_holdet,Paul Izzo,Australien,GK,,2.5,,,False
new_in_holdet,Patrick Beach,Australien,GK,,2.5,,,False
new_in_holdet,Juan Musso,Argentina,GK,,4.0,,,False
new_in_holdet,Walter Benitez,Argentina,GK,,4.0,,,True
new_in_holdet,Emiliano Martinez,Argentina,GK,,5.0,,,False
new_in_holdet,Geronimo Rulli,Argentina,GK,,4.5,,,False
new_in_holdet,Luca Zidane,Algeriet,GK,,3.0,,,False
new_in_holdet,Oussama Benbout,Algeriet,GK,,2.5,,,False
new_in_holdet,Alexis Guendouz,Algeriet,GK,,3.0,,,True
new_in_holdet,Viktor Johansson,Sverige,GK,,3.5,,,False
new_in_holdet,Anthony Mandrea,Algeriet,GK,,3.0,,,True
new_in_holdet,Melvin Feycal Mastil,Algeriet,GK,,2.5,,,False
new_in_holdet,Jacob Widell Zetterström,Sverige,GK,,3.5,,,False
new_in_holdet,Melker Ellborg,Sverige,GK,,3.5,,,True
new_in_holdet,Noel Törnqvist,Sverige,GK,,3.5,,,True
new_in_holdet,Robin Olsen,Sverige,GK,,4.0,,,True
new_in_holdet,Kristoffer Nordfeldt,Sverige,GK,,4.0,,,False
new_in_holdet,Alejandro 'Alex' Remiro,Spanien,GK,,4.0,,,True
new_in_holdet,Unai Simon,Spanien,GK,,5.0,,,False
new_in_holdet,David Raya,Spanien,GK,,5.0,,,False
new_in_holdet,Joan Garcia,Spanien,GK,,4.0,,,False
new_in_holdet,Bart Verbruggen,Holland,GK,,4.5,,,False
new_in_holdet,Robin Roefs,Holland,GK,,3.5,,,False
new_in_holdet,Justin Bijlow,Holland,GK,,3.5,,,True
new_in_holdet,Mark Flekken,Holland,GK,,4.0,,,False
new_in_holdet,Robin Risser,Frankrig,GK,,4.0,,,False
new_in_holdet,Brice Samba,Frankrig,GK,,4.5,,,False
new_in_holdet,Mike Maignan,Frankrig,GK,,5.0,,,False
new_in_holdet,Lucas Chevalier,Frankrig,GK,,4.0,,,True
new_in_holdet,Dominik Livakovic,Kroatien,GK,,4.0,,,False
new_in_holdet,Jonas Urbig,Tyskland,GK,,4.0,,,True
new_in_holdet,Finn Dahmen,Tyskland,GK,,4.0,,,True
new_in_holdet,Alexander Nübel,Tyskland,GK,,4.5,,,False
new_in_holdet,Oliver Baumann,Tyskland,GK,,5.0,,,False
new_in_holdet,Manuel Neuer,Tyskland,GK,,5.0,,,False
new_in_holdet,Dominik Kotarski,Kroatien,GK,,3.0,,,False
new_in_holdet,Ivor Pandur,Kroatien,GK,,2.5,,,False
new_in_holdet,Alexander Schlager,Østrig,GK,,3.5,,,False
new_in_holdet,Patrick Pentz,Østrig,GK,,3.0,,,False
new_in_holdet,Florian Wiegele,Østrig,GK,,2.5,,,False
new_in_holdet,Nikolas Polster,Østrig,GK,,2.5,,,True
new_in_holdet,Mert Günok,Tyrkiet,GK,,3.5,,,False
new_in_holdet,Muhammed Sengezer,Tyrkiet,GK,,3.0,,,True
new_in_holdet,Ugurcan Cakir,Tyrkiet,GK,,4.0,,,False
new_in_holdet,Joao Carvalho,Portugal,GK,,3.5,,,True
new_in_holdet,Ricardo Velho,Portugal,GK,,4.0,,,True
new_in_holdet,Altay Bayindir,Tyrkiet,GK,,3.0,,,False
new_in_holdet,Rui Silva,Portugal,GK,,4.0,,,False
new_in_holdet,Jose Sa,Portugal,GK,,4.5,,,False
new_in_holdet,Diogo Costa,Portugal,GK,,5.0,,,False
new_in_holdet,Jindrich Stanek,Tjekkiet,GK,,2.5,,,False
new_in_holdet,Matej Kovar,Tjekkiet,GK,,3.0,,,False
new_in_holdet,Martin Jedlicka,Tjekkiet,GK,,2.5,,,True
new_in_holdet,Lukas Hornicek,Tjekkiet,GK,,2.5,,,False
new_in_holdet,Marvin Keller,Schweiz,GK,,3.0,,,False
new_in_holdet,Pascal Loretz,Schweiz,GK,,3.0,,,True
new_in_holdet,Gregor Kobel,Schweiz,GK,,4.0,,,False
new_in_holdet,Yvon Mvogo,Schweiz,GK,,3.0,,,False
new_in_holdet,Denis Zakaria,Schweiz,MID,,3.0,,,False
new_in_holdet,Djibril Sow,Schweiz,MID,,3.0,,,False
new_in_holdet,Granit Xhaka,Schweiz,MID,,4.0,,,False
new_in_holdet,Vincent Sierro,Schweiz,MID,,2.5,,,True
new_in_holdet,Noah Okafor,Schweiz,MID,,3.0,,,False
new_in_holdet,Remo Freuler,Schweiz,MID,,3.5,,,False
new_in_holdet,Michel Aebischer,Schweiz,MID,,2.5,,,False
new_in_holdet,Simon Sohm,Schweiz,MID,,2.0,,,True
new_in_holdet,Johan Manzambi,Schweiz,MID,,3.0,,,False
new_in_holdet,Alvyn Sanches,Schweiz,MID,,2.5,,,True
new_in_holdet,Filip Ugrinic,Schweiz,MID,,2.0,,,True
new_in_holdet,Ardon Jashari,Schweiz,MID,,2.0,,,False
new_in_holdet,Fabian Rieder,Schweiz,MID,,3.0,,,False
new_in_holdet,Adam Karabec,Tjekkiet,MID,,2.5,,,True
new_in_holdet,Alex Kral,Tjekkiet,MID,,2.0,,,True
new_in_holdet,David Doudera,Tjekkiet,MID,,2.0,,,False
new_in_holdet,Pavel Sulc,Tjekkiet,MID,,4.0,,,False
new_in_holdet,Denis Visinsky,Tjekkiet,MID,,2.0,,,False
new_in_holdet,Hugo Sochurek,Tjekkiet,MID,,2.0,,,False
new_in_holdet,Alexandr Sojka,Tjekkiet,MID,,2.0,,,False
new_in_holdet,Vladimir Darida,Tjekkiet,MID,,2.0,,,False
new_in_holdet,Tomas Soucek,Tjekkiet,MID,,3.5,,,False
new_in_holdet,Lukas Provod,Tjekkiet,MID,,3.0,,,False
new_in_holdet,Michal Sadilek,Tjekkiet,MID,,2.5,,,False
new_in_holdet,João Palhinha,Portugal,MID,,4.5,,,True
new_in_holdet,Bruno Fernandes,Portugal,MID,,7.0,,,False
new_in_holdet,Bernardo Silva,Portugal,MID,,5.5,,,False
new_in_holdet,Ruben Neves,Portugal,MID,,4.0,,,False
new_in_holdet,Vitinha,Portugal,MID,,5.5,,,False
new_in_holdet,João Neves,Portugal,MID,,5.0,,,False
new_in_holdet,Samu Costa,Portugal,MID,,2.5,,,False
new_in_holdet,Matheus Nunes,Portugal,MID,,4.5,,,False
new_in_holdet,Pedro 'Pote' Goncalves,Portugal,MID,,3.0,,,True
new_in_holdet,Kerem Akturkoglu,Tyrkiet,MID,,4.5,,,False
new_in_holdet,Kenan Yildiz,Tyrkiet,MID,,4.0,,,False
new_in_holdet,Arda Güler,Tyrkiet,MID,,4.5,,,False
new_in_holdet,Lukas Cerv,Tjekkiet,MID,,3.0,,,False
new_in_holdet,Orkun Kökcü,Tyrkiet,MID,,3.0,,,False
new_in_holdet,Ismail Yüksek,Tyrkiet,MID,,2.5,,,False
new_in_holdet,Atakan Karazor,Tyrkiet,MID,,2.0,,,True
new_in_holdet,Irfan Can Kahveci,Tyrkiet,MID,,2.0,,,False
new_in_holdet,Kaan Ayhan,Tyrkiet,MID,,2.0,,,False
new_in_holdet,Hakan Calhanoglu,Tyrkiet,MID,,4.0,,,False
new_in_holdet,Alessandro Schöpf,Østrig,MID,,2.5,,,False
new_in_holdet,Marcel Sabitzer,Østrig,MID,,4.5,,,False
new_in_holdet,Oguz Aydin,Tyrkiet,MID,,2.0,,,False
new_in_holdet,Salih Özcan,Tyrkiet,MID,,2.0,,,False
new_in_holdet,Patrick Wimmer,Østrig,MID,,3.0,,,False
new_in_holdet,Paul Wanner,Østrig,MID,,2.5,,,False
new_in_holdet,Christoph Baumgartner,Østrig,MID,,3.5,,,True
new_in_holdet,Nicolas Seiwald,Østrig,MID,,2.5,,,False
new_in_holdet,Carney Chukwuemeka,Østrig,MID,,2.5,,,False
new_in_holdet,Xaver Schlager,Østrig,MID,,2.5,,,False
new_in_holdet,Romano Schmid,Østrig,MID,,3.0,,,False
new_in_holdet,Florian Grillitsch,Østrig,MID,,2.5,,,False
new_in_holdet,Konrad Laimer,Østrig,MID,,3.0,,,False
new_in_holdet,Toni Fruk,Kroatien,MID,,3.0,,,False
new_in_holdet,Martin Baturina,Kroatien,MID,,3.0,,,False
new_in_holdet,Luka Sucic,Kroatien,MID,,2.0,,,False
new_in_holdet,Petar Sucic,Kroatien,MID,,3.0,,,False
new_in_holdet,Nikola Vlasic,Kroatien,MID,,3.0,,,False
new_in_holdet,Nikola Moro,Kroatien,MID,,2.5,,,False
new_in_holdet,Mario Pasalic,Kroatien,MID,,3.5,,,False
new_in_holdet,Luka Modric,Kroatien,MID,,4.0,,,False
new_in_holdet,Lovro Majer,Kroatien,MID,,2.5,,,True
new_in_holdet,Mateo Kovacic,Kroatien,MID,,4.0,,,False
new_in_holdet,Nadiem Amiri,Tyskland,MID,,2.5,,,False
new_in_holdet,Leon Goretzka,Tyskland,MID,,4.5,,,False
new_in_holdet,Pascal Gross,Tyskland,MID,,3.0,,,False
new_in_holdet,Joshua Kimmich,Tyskland,MID,,5.0,,,False
new_in_holdet,Florian Wirtz,Tyskland,MID,,7.5,,,False
new_in_holdet,Jamal Musiala,Tyskland,MID,,6.5,,,False
new_in_holdet,Angelo Stiller,Tyskland,MID,,2.5,,,False
new_in_holdet,Kevin Schade,Tyskland,MID,,3.5,,,True
new_in_holdet,Felix Nmecha,Tyskland,MID,,3.0,,,False
new_in_holdet,Lennart Karl,Tyskland,MID,,5.0,,,True
new_in_holdet,Assan Ouedraogo,Tyskland,MID,,3.0,,,False
new_in_holdet,Anton Stach,Tyskland,MID,,4.5,,,True
new_in_holdet,Jamie Leweling,Tyskland,MID,,3.0,,,False
new_in_holdet,Aleksandar Pavlovic,Tyskland,MID,,3.5,,,False
new_in_holdet,Warren Zaire-Emery,Frankrig,MID,,3.0,,,False
new_in_holdet,Bradley Barcola,Frankrig,MID,,4.0,,,False
new_in_holdet,Manu Koné,Frankrig,MID,,3.5,,,False
new_in_holdet,Eduardo Camavinga,Frankrig,MID,,3.0,,,True
new_in_holdet,Aurelien Tchouameni,Frankrig,MID,,3.5,,,False
new_in_holdet,N'Golo Kante,Frankrig,MID,,3.0,,,False
new_in_holdet,Kees Smit,Holland,MID,,2.0,,,True
new_in_holdet,Luciano Valente,Holland,MID,,2.5,,,True
new_in_holdet,Adrien Rabiot,Frankrig,MID,,4.0,,,False
new_in_holdet,Marten de Roon,Holland,MID,,2.5,,,False
new_in_holdet,Justin Kluivert,Holland,MID,,2.5,,,False
new_in_holdet,Frenkie de Jong,Holland,MID,,3.0,,,False
new_in_holdet,Mats Wieffer,Holland,MID,,2.5,,,False
new_in_holdet,Teun Koopmeiners,Holland,MID,,3.5,,,False
new_in_holdet,Quinten Timber,Holland,MID,,3.0,,,False
new_in_holdet,Ryan Gravenberch,Holland,MID,,3.5,,,False
new_in_holdet,Guus Til,Holland,MID,,2.5,,,False
new_in_holdet,Tijjani Reijnders,Holland,MID,,6.0,,,False
