player_id,player_name,team_id,position,match_no,opponent,start_prob,appearance_prob_used,old_on_pitch_ev,new_on_pitch_ev,old_result_ev,new_result_ev,old_team_scores_ev,new_team_scores_ev,old_opponent_scores_ev,new_opponent_scores_ev,old_weighted_match_ev,new_weighted_match_ev,repair_reason
scott_mckenna__sco,Scott McKenna,SCO,DEF,3,BRA,0.3567,0.6233,0.024796,0.024796,0.05903,5.166658,0.045473,0.06233,-0.035732,-0.049864,0.180528,4.779846,rebuilt_from_match_context_and_appearance_prob
oston_urunov__uzb,Oston Urunov,UZB,MID,1,COL,0.8296,0.8312,0.049744,0.049744,-0.011633,-0.011633,0.05692,0.08312,-0.045954,-0.066496,0.203462,0.20912,rebuilt_from_match_context_and_appearance_prob
oston_urunov__uzb,Oston Urunov,UZB,MID,2,POR,0.8296,0.8312,0.049744,0.049744,0.052714,4.702597,0.050602,0.08312,-0.050703,-0.066496,0.188747,4.622025,rebuilt_from_match_context_and_appearance_prob
oston_urunov__uzb,Oston Urunov,UZB,MID,3,COD,0.8296,0.8312,0.049744,0.049744,0.061138,5.454085,0.05271,0.08312,-0.048777,-0.066496,0.362948,5.228022,rebuilt_from_match_context_and_appearance_prob
noah_sadiki__cod,Noah Sadiki,COD,MID,1,POR,0.5842,0.8171,0.048052,0.048052,-0.019686,-0.019686,0.047489,0.08171,-0.046126,-0.065368,0.158592,0.173571,rebuilt_from_match_context_and_appearance_prob
noah_sadiki__cod,Noah Sadiki,COD,MID,2,COL,0.5842,0.8171,0.048052,0.048052,0.055933,4.665886,0.049596,0.08171,-0.045293,-0.065368,0.232166,4.623058,rebuilt_from_match_context_and_appearance_prob
noah_sadiki__cod,Noah Sadiki,COD,MID,3,UZB,0.5842,0.8171,0.048052,0.048052,0.082299,6.865356,0.055933,0.08171,-0.039082,-0.065368,0.541445,6.645739,rebuilt_from_match_context_and_appearance_prob
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,1,MEX,0.4156,0.8642,0.053704,0.053704,-0.002258,-0.002258,0.053808,0.08642,-0.050628,-0.069136,0.216114,0.230218,rebuilt_from_match_context_and_appearance_prob
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,2,CZE,0.4156,0.8642,0.053704,0.053704,0.064575,5.226682,0.054895,0.08642,-0.049365,-0.069136,0.352272,5.26744,rebuilt_from_match_context_and_appearance_prob
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,3,KOR,0.4156,0.8642,0.053704,0.053704,0.082869,6.707488,0.060275,0.08642,-0.04526,-0.069136,0.363201,6.3274,rebuilt_from_match_context_and_appearance_prob
i_aki_williams__gha,Iñaki Williams,GHA,FWD,1,PAN,0.3364,0.8226,0.048712,0.048712,0.094363,0.094363,0.072497,0.08226,-0.054379,-0.065808,0.518438,0.516772,rebuilt_from_match_context_and_appearance_prob
i_aki_williams__gha,Iñaki Williams,GHA,FWD,2,ENG,0.3364,0.8226,0.048712,0.048712,0.066925,6.080166,0.062742,0.08226,-0.061775,-0.065808,0.20791,5.9352,rebuilt_from_match_context_and_appearance_prob
i_aki_williams__gha,Iñaki Williams,GHA,FWD,3,CRO,0.3364,0.8226,0.048712,0.048712,0.0711,6.459467,0.064132,0.08226,-0.060961,-0.065808,0.208851,5.970334,rebuilt_from_match_context_and_appearance_prob
angus_gunn__sco,Angus Gunn,SCO,GK,1,HAI,0.2623,0.7773,0.043276,0.043276,0.126844,0.126844,0.055707,0.07773,-0.044657,-0.062184,0.531766,0.536262,rebuilt_from_match_context_and_appearance_prob
angus_gunn__sco,Angus Gunn,SCO,GK,2,MAR,0.2623,0.7773,0.043276,0.043276,0.076599,6.704368,0.057696,0.07773,-0.043769,-0.062184,0.295168,6.593086,rebuilt_from_match_context_and_appearance_prob
angus_gunn__sco,Angus Gunn,SCO,GK,3,BRA,0.2623,0.7773,0.043276,0.043276,0.073615,6.443195,0.056707,0.07773,-0.04456,-0.062184,0.199859,5.93554,rebuilt_from_match_context_and_appearance_prob
gedeon_kalulu__cod,Gedeon Kalulu,COD,DEF,1,POR,0.5533,0.5533,0.016396,0.016396,-0.01333,-0.01333,0.032157,0.05533,-0.031234,-0.044264,0.120846,0.130989,rebuilt_from_match_context_and_appearance_prob
gedeon_kalulu__cod,Gedeon Kalulu,COD,DEF,2,COL,0.5533,0.5533,0.016396,0.016396,0.037875,3.159509,0.033584,0.05533,-0.03067,-0.044264,0.272074,3.245371,rebuilt_from_match_context_and_appearance_prob
gedeon_kalulu__cod,Gedeon Kalulu,COD,DEF,3,UZB,0.5533,0.5533,0.016396,0.016396,0.055729,4.648882,0.037875,0.05533,-0.026465,-0.044264,0.444705,4.578233,rebuilt_from_match_context_and_appearance_prob
kenny_mclean__sco,Kenny McLean,SCO,MID,1,HAI,0.3397,0.785533,0.044264,0.044264,0.128187,0.128187,0.056297,0.078553,-0.04513,-0.062843,0.767129,0.771672,rebuilt_from_match_context_and_appearance_prob
kenny_mclean__sco,Kenny McLean,SCO,MID,2,MAR,0.3397,0.785533,0.044264,0.044264,0.07741,6.775382,0.058307,0.078553,-0.044233,-0.062843,0.302231,6.666859,rebuilt_from_match_context_and_appearance_prob
kenny_mclean__sco,Kenny McLean,SCO,MID,3,BRA,0.3397,0.785533,0.044264,0.044264,0.074394,6.511443,0.057308,0.078553,-0.045032,-0.062843,0.22599,6.022425,rebuilt_from_match_context_and_appearance_prob
achref_abada__alg,Achref Abada,ALG,DEF,1,ARG,0.5495,0.6789,0.031468,0.031468,-0.009894,-0.009894,0.047007,0.06789,-0.043803,-0.054312,0.214937,0.225311,rebuilt_from_match_context_and_appearance_prob
achref_abada__alg,Achref Abada,ALG,DEF,2,JOR,0.5495,0.6789,0.031468,0.031468,0.065795,5.21626,0.050758,0.06789,-0.040356,-0.054312,0.587619,5.483578,rebuilt_from_match_context_and_appearance_prob
achref_abada__alg,Achref Abada,ALG,DEF,3,AUT,0.5495,0.6789,0.031468,0.031468,0.072374,5.737859,0.052642,0.06789,-0.039259,-0.054312,0.406447,5.505559,rebuilt_from_match_context_and_appearance_prob
jordan_bos__aus,Jordan Bos,AUS,DEF,1,TUR,0.3743,0.8285,0.04942,0.04942,0.01524,0.01524,0.060611,0.08285,-0.045896,-0.06628,0.250407,0.252262,rebuilt_from_match_context_and_appearance_prob
jordan_bos__aus,Jordan Bos,AUS,DEF,2,USA,0.3743,0.8285,0.04942,0.04942,0.060612,5.193287,0.055257,0.08285,-0.051004,-0.06628,0.271052,5.158794,rebuilt_from_match_context_and_appearance_prob
jordan_bos__aus,Jordan Bos,AUS,DEF,3,PAR,0.3743,0.8285,0.04942,0.04942,0.065953,5.650867,0.057039,0.08285,-0.049777,-0.06628,0.308843,5.343643,rebuilt_from_match_context_and_appearance_prob
teun_koopmeiners__ned,Teun Koopmeiners,NED,MID,1,JPN,0.2773,0.5958,0.021496,0.021496,0.063923,0.063923,0.042864,0.05958,-0.029844,-0.047664,0.2773,0.276196,rebuilt_from_match_context_and_appearance_prob
teun_koopmeiners__ned,Teun Koopmeiners,NED,MID,2,SWE,0.2773,0.5958,0.021496,0.021496,0.063603,5.618692,0.042865,0.05958,-0.029552,-0.047664,0.318561,5.594568,rebuilt_from_match_context_and_appearance_prob
teun_koopmeiners__ned,Teun Koopmeiners,NED,MID,3,TUN,0.2773,0.5958,0.021496,0.021496,0.050469,4.458491,0.040102,0.05958,-0.032463,-0.047664,0.283039,4.254108,rebuilt_from_match_context_and_appearance_prob
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,1,CZE,0.2693,0.60855,0.023026,0.023026,0.044644,0.044644,0.040816,0.060855,-0.0296,-0.048684,0.342471,0.343426,rebuilt_from_match_context_and_appearance_prob
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,2,MEX,0.2693,0.60855,0.023026,0.023026,0.040815,3.036239,0.036069,0.060855,-0.033392,-0.048684,0.16976,3.024432,rebuilt_from_match_context_and_appearance_prob
oh_hyeon_gyu__kor,Hyeon-Gyu Oh,KOR,FWD,3,RSA,0.2693,0.60855,0.023026,0.023026,0.046512,3.460033,0.037971,0.060855,-0.032219,-0.048684,0.32941,3.407356,rebuilt_from_match_context_and_appearance_prob
marco_friedl__aut,Marco Friedl,AUT,DEF,1,JOR,0.4784,0.4784,0.007408,0.007408,0.080852,0.080852,0.04327,0.04784,-0.027968,-0.038272,0.615594,0.60986,rebuilt_from_match_context_and_appearance_prob
marco_friedl__aut,Marco Friedl,AUT,DEF,2,ARG,0.4784,0.4784,0.007408,0.007408,0.042484,2.715159,0.036978,0.04784,-0.034117,-0.038272,0.238389,2.783802,rebuilt_from_match_context_and_appearance_prob
marco_friedl__aut,Marco Friedl,AUT,DEF,3,ALG,0.4784,0.4784,0.007408,0.007408,0.0472,3.016599,0.038545,0.04784,-0.033023,-0.038272,0.390099,3.0662,rebuilt_from_match_context_and_appearance_prob
dylan_bronn__tun,Dylan Bronn,TUN,DEF,1,SWE,0.3759,0.8342,0.050104,0.050104,0.024007,0.024007,0.06649,0.08342,-0.05982,-0.066736,0.297336,0.30735,rebuilt_from_match_context_and_appearance_prob
dylan_bronn__tun,Dylan Bronn,TUN,DEF,2,JPN,0.3759,0.8342,0.050104,0.050104,0.099735,5.938253,0.073618,0.08342,-0.05509,-0.066736,0.354148,5.898989,rebuilt_from_match_context_and_appearance_prob
dylan_bronn__tun,Dylan Bronn,TUN,DEF,3,NED,0.3759,0.8342,0.050104,0.050104,0.093805,5.585219,0.07243,0.08342,-0.056635,-0.066736,0.276599,5.219672,rebuilt_from_match_context_and_appearance_prob
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,1,FRA,0.8592,0.888858,0.056663,0.056663,-0.008488,-0.008488,0.058171,0.088886,-0.053454,-0.071109,0.04586,0.05892,rebuilt_from_match_context_and_appearance_prob
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,2,NOR,0.8592,0.888858,0.056663,0.056663,0.073747,5.37386,0.060247,0.088886,-0.05147,-0.071109,0.159549,5.203206,rebuilt_from_match_context_and_appearance_prob
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,3,IRQ,0.8592,0.888858,0.056663,0.056663,0.101781,7.416812,0.06751,0.088886,-0.044865,-0.071109,0.423067,7.002213,rebuilt_from_match_context_and_appearance_prob
brian_brobbey__ned,Brian Brobbey,NED,FWD,1,JPN,0.268,0.578075,0.019369,0.019369,0.062021,0.062021,0.041589,0.057808,-0.028957,-0.046246,0.420883,0.419813,rebuilt_from_match_context_and_appearance_prob
brian_brobbey__ned,Brian Brobbey,NED,FWD,2,SWE,0.268,0.578075,0.019369,0.019369,0.061711,5.451536,0.04159,0.057808,-0.028673,-0.046246,0.49221,5.611257,rebuilt_from_match_context_and_appearance_prob
brian_brobbey__ned,Brian Brobbey,NED,FWD,3,TUN,0.268,0.578075,0.019369,0.019369,0.048968,4.325851,0.038909,0.057808,-0.031498,-0.046246,0.426365,4.279296,rebuilt_from_match_context_and_appearance_prob
ao_tanaka__jpn,Ao Tanaka,JPN,MID,1,NED,0.5589,0.6829,0.031948,0.031948,0.030067,0.030067,0.044548,0.06829,-0.041146,-0.054632,0.145173,0.155429,rebuilt_from_match_context_and_appearance_prob
ao_tanaka__jpn,Ao Tanaka,JPN,MID,2,TUN,0.5589,0.6829,0.031948,0.031948,0.056697,4.548319,0.046575,0.06829,-0.0397,-0.054632,0.354214,4.627699,rebuilt_from_match_context_and_appearance_prob
ao_tanaka__jpn,Ao Tanaka,JPN,MID,3,SWE,0.5589,0.6829,0.031948,0.031948,0.071882,5.766339,0.050624,0.06829,-0.036362,-0.054632,0.359669,5.484136,rebuilt_from_match_context_and_appearance_prob
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,1,CAN,0.2622,0.61655,0.023986,0.023986,0.028562,0.028562,0.042742,0.061655,-0.03901,-0.049324,0.209337,0.217936,rebuilt_from_match_context_and_appearance_prob
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,2,SUI,0.2622,0.61655,0.023986,0.023986,0.048087,0.533747,0.042744,0.061655,-0.0393,-0.049324,0.197279,0.667099,rebuilt_from_match_context_and_appearance_prob
haris_tabakovic__bih,Haris Tabakovic,BIH,FWD,3,QAT,0.2622,0.61655,0.023986,0.023986,0.069454,0.770934,0.048086,0.061655,-0.034266,-0.049324,0.641567,1.271559,rebuilt_from_match_context_and_appearance_prob
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,1,BEL,0.8588,0.888725,0.056647,0.056647,0.010832,0.010832,0.058318,0.088872,-0.054426,-0.071098,0.058777,0.072659,rebuilt_from_match_context_and_appearance_prob
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,2,NZL,0.8588,0.888725,0.056647,0.056647,0.081635,2.040868,0.063508,0.088872,-0.050607,-0.071098,0.307075,2.172976,rebuilt_from_match_context_and_appearance_prob
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,3,IRN,0.8588,0.888725,0.056647,0.056647,0.093292,2.332281,0.066097,0.088872,-0.048021,-0.071098,0.256703,2.271522,rebuilt_from_match_context_and_appearance_prob
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,1,POR,0.5595,0.759708,0.041165,0.041165,-0.018303,-0.018303,0.044153,0.075971,-0.042886,-0.060777,0.141001,0.154928,rebuilt_from_match_context_and_appearance_prob
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,2,COL,0.5595,0.759708,0.041165,0.041165,0.052004,4.338162,0.046112,0.075971,-0.042111,-0.060777,0.209921,4.292404,rebuilt_from_match_context_and_appearance_prob
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,3,UZB,0.5595,0.759708,0.041165,0.041165,0.076518,6.383145,0.052004,0.075971,-0.036337,-0.060777,0.50295,6.178488,rebuilt_from_match_context_and_appearance_prob
mateo_chavez__mex,Mateo Chavez,MEX,DEF,1,RSA,0.3214,0.3214,-0.011432,-0.011432,0.0506,0.0506,0.024037,0.03214,-0.016124,-0.025712,0.427208,0.425723,rebuilt_from_match_context_and_appearance_prob
mateo_chavez__mex,Mateo Chavez,MEX,DEF,2,KOR,0.3214,0.3214,-0.011432,-0.011432,0.034339,2.738489,0.023609,0.03214,-0.016425,-0.025712,0.325153,2.893378,rebuilt_from_match_context_and_appearance_prob
mateo_chavez__mex,Mateo Chavez,MEX,DEF,3,CZE,0.3214,0.3214,-0.011432,-0.011432,0.027472,2.190887,0.021893,0.03214,-0.01809,-0.025712,0.279407,2.228843,rebuilt_from_match_context_and_appearance_prob
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,1,AUT,0.831,0.831,0.04972,0.04972,-0.009478,-0.009478,0.046234,0.0831,-0.045845,-0.06648,0.138049,0.15428,rebuilt_from_match_context_and_appearance_prob
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,2,ALG,0.831,0.831,0.04972,0.04972,0.067648,5.789993,0.051866,0.0831,-0.041867,-0.06648,0.257492,5.700009,rebuilt_from_match_context_and_appearance_prob
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,3,ARG,0.831,0.831,0.04972,0.04972,0.060882,5.210952,0.050738,0.0831,-0.043416,-0.06648,0.217111,4.860542,rebuilt_from_match_context_and_appearance_prob
sebastian_caceres__uru,Sebastian Caceres,URU,DEF,1,KSA,0.346,0.346,-0.00848,-0.00848,0.050921,0.050921,0.021383,0.0346,-0.017683,-0.02768,0.416465,0.419685,rebuilt_from_match_context_and_appearance_prob
sebastian_caceres__uru,Sebastian Caceres,URU,DEF,2,CPV,0.346,0.346,-0.00848,-0.00848,0.03643,2.794158,0.02376,0.0346,-0.015473,-0.02768,0.395995,3.014538,rebuilt_from_match_context_and_appearance_prob
sebastian_caceres__uru,Sebastian Caceres,URU,DEF,3,ESP,0.346,0.346,-0.00848,-0.00848,0.02868,2.199695,0.022177,0.0346,-0.017415,-0.02768,0.140094,2.095949,rebuilt_from_match_context_and_appearance_prob
quinten_timber__ned,Quinten Timber,NED,MID,1,JPN,0.3012,0.6143,0.023716,0.023716,0.065908,0.065908,0.044195,0.06143,-0.030771,-0.049144,0.277381,0.276243,rebuilt_from_match_context_and_appearance_prob
quinten_timber__ned,Quinten Timber,NED,MID,2,SWE,0.3012,0.6143,0.023716,0.023716,0.065578,5.793156,0.044196,0.06143,-0.03047,-0.049144,0.342564,5.782395,rebuilt_from_match_context_and_appearance_prob
quinten_timber__ned,Quinten Timber,NED,MID,3,TUN,0.3012,0.6143,0.023716,0.023716,0.052036,4.59693,0.041347,0.06143,-0.033471,-0.049144,0.279625,4.373998,rebuilt_from_match_context_and_appearance_prob
carlens_arcus__hai,Carlens Arcus,HAI,DEF,1,SCO,0.9094,0.9094,0.059128,0.059128,-0.006152,-0.006152,0.062851,0.09094,-0.050235,-0.072752,0.423631,0.429203,rebuilt_from_match_context_and_appearance_prob
carlens_arcus__hai,Carlens Arcus,HAI,DEF,2,BRA,0.9094,0.9094,0.059128,0.059128,0.054838,1.370921,0.053496,0.09094,-0.056307,-0.072752,0.208179,1.478407,rebuilt_from_match_context_and_appearance_prob
carlens_arcus__hai,Carlens Arcus,HAI,DEF,3,MAR,0.9094,0.9094,0.059128,0.059128,0.058845,1.471136,0.054848,0.09094,-0.055643,-0.072752,0.295252,1.583398,rebuilt_from_match_context_and_appearance_prob
orlando_gill__par,Orlando Gill,PAR,GK,1,USA,0.3331,0.619433,0.024332,0.024332,0.025597,0.025597,0.041011,0.061943,-0.038128,-0.049555,0.276871,0.286376,rebuilt_from_match_context_and_appearance_prob
orlando_gill__par,Orlando Gill,PAR,GK,2,TUR,0.3331,0.619433,0.024332,0.024332,0.049019,4.30246,0.042014,0.061943,-0.037515,-0.049555,0.310381,4.358645,rebuilt_from_match_context_and_appearance_prob
orlando_gill__par,Orlando Gill,PAR,GK,3,AUS,0.3331,0.619433,0.024332,0.024332,0.066019,5.794489,0.047014,0.061943,-0.033692,-0.049555,0.399887,5.554669,rebuilt_from_match_context_and_appearance_prob
miles_robinson__usa,Miles Robinson,USA,DEF,1,PAR,0.3543,0.6904,0.032848,0.032848,0.075964,0.075964,0.055549,0.06904,-0.038473,-0.055232,0.506554,0.503286,rebuilt_from_match_context_and_appearance_prob
miles_robinson__usa,Miles Robinson,USA,DEF,2,AUS,0.3543,0.6904,0.032848,0.032848,0.082455,7.16,0.05555,0.06904,-0.038248,-0.055232,0.513343,7.233692,rebuilt_from_match_context_and_appearance_prob
miles_robinson__usa,Miles Robinson,USA,DEF,3,TUR,0.3543,0.6904,0.032848,0.032848,0.062501,5.427303,0.050657,0.06904,-0.042958,-0.055232,0.309765,5.143584,rebuilt_from_match_context_and_appearance_prob
jesper_karlstr_m__swe,Jesper Karlström,SWE,MID,1,TUN,0.51,0.5447,0.015364,0.015364,0.066186,0.066186,0.041876,0.05447,-0.030103,-0.043576,0.484057,0.483178,rebuilt_from_match_context_and_appearance_prob
jesper_karlstr_m__swe,Jesper Karlström,SWE,MID,2,NED,0.51,0.5447,0.015364,0.015364,0.04099,3.231215,0.036886,0.05447,-0.034309,-0.043576,0.126982,3.165597,rebuilt_from_match_context_and_appearance_prob
jesper_karlstr_m__swe,Jesper Karlström,SWE,MID,3,JPN,0.51,0.5447,0.015364,0.015364,0.044648,3.519579,0.037857,0.05447,-0.033596,-0.043576,0.170656,3.304064,rebuilt_from_match_context_and_appearance_prob
niko_sigur__can,Niko Sigur,CAN,MID,1,BIH,0.4104,0.798875,0.045865,0.045865,0.082774,0.082774,0.070442,0.079888,-0.049732,-0.06391,0.397799,0.393067,rebuilt_from_match_context_and_appearance_prob
niko_sigur__can,Niko Sigur,CAN,MID,2,QAT,0.4104,0.798875,0.045865,0.045865,0.106413,9.289878,0.07196,0.079888,-0.048789,-0.06391,0.4986,9.216058,rebuilt_from_match_context_and_appearance_prob
niko_sigur__can,Niko Sigur,CAN,MID,3,SUI,0.4104,0.798875,0.045865,0.045865,0.073449,6.41209,0.062955,0.079888,-0.056353,-0.06391,0.167939,5.881154,rebuilt_from_match_context_and_appearance_prob
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,1,CAN,0.3378,0.6747,0.030964,0.030964,0.031255,0.031255,0.046773,0.06747,-0.042689,-0.053976,0.240483,0.249893,rebuilt_from_match_context_and_appearance_prob
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,2,SUI,0.3378,0.6747,0.030964,0.030964,0.052623,0.584088,0.046776,0.06747,-0.043007,-0.053976,0.211656,0.725786,rebuilt_from_match_context_and_appearance_prob
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,3,QAT,0.3378,0.6747,0.030964,0.030964,0.076005,0.843645,0.052622,0.06747,-0.037499,-0.053976,0.505038,1.194447,rebuilt_from_match_context_and_appearance_prob
samir_chergui__alg,Samir Chergui,ALG,DEF,1,ARG,0.5347,0.5347,0.014164,0.014164,-0.007792,-0.007792,0.037023,0.05347,-0.0345,-0.042776,0.193933,0.202104,rebuilt_from_match_context_and_appearance_prob
samir_chergui__alg,Samir Chergui,ALG,DEF,2,JOR,0.5347,0.5347,0.014164,0.014164,0.05182,4.108314,0.039977,0.05347,-0.031784,-0.042776,0.542733,4.398778,rebuilt_from_match_context_and_appearance_prob
samir_chergui__alg,Samir Chergui,ALG,DEF,3,AUT,0.5347,0.5347,0.014164,0.014164,0.057002,4.519124,0.041461,0.05347,-0.030921,-0.042776,0.366373,4.382422,rebuilt_from_match_context_and_appearance_prob
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,1,JOR,0.5787,0.8085,0.04702,0.04702,0.136641,0.136641,0.073127,0.08085,-0.047267,-0.06468,0.451637,0.441947,rebuilt_from_match_context_and_appearance_prob
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,2,ARG,0.5787,0.8085,0.04702,0.04702,0.071799,4.588642,0.062493,0.08085,-0.057658,-0.06468,0.120035,4.421804,rebuilt_from_match_context_and_appearance_prob
patrick_wimmer__aut,Patrick Wimmer,AUT,MID,3,ALG,0.5787,0.8085,0.04702,0.04702,0.079769,5.098078,0.065142,0.08085,-0.055809,-0.06468,0.203993,4.726624,rebuilt_from_match_context_and_appearance_prob
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,1,ENG,0.3085,0.5397,0.014764,0.014764,0.00923,0.00923,0.037251,0.05397,-0.033646,-0.043176,0.162462,0.169651,rebuilt_from_match_context_and_appearance_prob
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,2,PAN,0.3085,0.5397,0.014764,0.014764,0.048493,1.212328,0.038653,0.05397,-0.032293,-0.043176,0.440071,1.549927,rebuilt_from_match_context_and_appearance_prob
marin_pongra_i__cro,Marin Pongracic,CRO,DEF,3,GHA,0.3085,0.5397,0.014764,0.014764,0.063956,1.598915,0.042874,0.05397,-0.028632,-0.043176,0.408316,1.786676,rebuilt_from_match_context_and_appearance_prob
wagner_pina__cpv,Wagner Pina,CPV,DEF,1,ESP,0.5877,0.6584,0.029008,0.029008,-0.037622,-0.037622,0.030306,0.06584,-0.032258,-0.052672,0.037254,0.052374,rebuilt_from_match_context_and_appearance_prob
wagner_pina__cpv,Wagner Pina,CPV,DEF,2,URU,0.5877,0.6584,0.029008,0.029008,0.035162,0.879096,0.031525,0.06584,-0.031272,-0.052672,0.23732,1.051327,rebuilt_from_match_context_and_appearance_prob
wagner_pina__cpv,Wagner Pina,CPV,DEF,3,KSA,0.5877,0.6584,0.029008,0.029008,0.049705,1.242598,0.036372,0.06584,-0.027852,-0.052672,0.498984,1.57677,rebuilt_from_match_context_and_appearance_prob
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,1,SEN,0.2738,0.431633,0.001796,0.001796,0.071286,0.071286,0.04125,0.043163,-0.02845,-0.034531,0.362589,0.358421,rebuilt_from_match_context_and_appearance_prob
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,2,IRQ,0.2738,0.431633,0.001796,0.001796,0.06619,3.702723,0.042534,0.043163,-0.026685,-0.034531,0.354045,3.801895,rebuilt_from_match_context_and_appearance_prob
warren_za_re_emery__fra,Warren Zaire-Emery,FRA,MID,3,NOR,0.2738,0.431633,0.001796,0.001796,0.048923,2.736771,0.038374,0.043163,-0.030921,-0.034531,0.221071,2.641195,rebuilt_from_match_context_and_appearance_prob
jos_cordoba__pan,Jose Cordoba,PAN,DEF,1,GHA,0.3927,0.7297,0.037564,0.037564,0.027527,0.027527,0.061938,0.07297,-0.05273,-0.058376,0.307374,0.31276,rebuilt_from_match_context_and_appearance_prob
jos_cordoba__pan,Jose Cordoba,PAN,DEF,2,CRO,0.3927,0.7297,0.037564,0.037564,0.087564,5.99288,0.065141,0.07297,-0.050268,-0.058376,0.27899,5.888775,rebuilt_from_match_context_and_appearance_prob
jos_cordoba__pan,Jose Cordoba,PAN,DEF,3,ENG,0.3927,0.7297,0.037564,0.037564,0.083293,5.700562,0.064073,0.07297,-0.051219,-0.058376,0.207793,5.264901,rebuilt_from_match_context_and_appearance_prob
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,1,CZE,0.3313,0.7355,0.03826,0.03826,0.053958,0.053958,0.049331,0.07355,-0.035775,-0.05884,0.333104,0.334258,rebuilt_from_match_context_and_appearance_prob
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,2,MEX,0.3313,0.7355,0.03826,0.03826,0.049329,3.66963,0.043594,0.07355,-0.040358,-0.05884,0.248102,3.698288,rebuilt_from_match_context_and_appearance_prob
moon_hwan_kim__kor,Moon-Hwan Kim,KOR,DEF,3,RSA,0.3313,0.7355,0.03826,0.03826,0.056215,4.181832,0.045892,0.07355,-0.03894,-0.05884,0.348623,4.06866,rebuilt_from_match_context_and_appearance_prob
kai_trewin__aus,Kai Trewin,AUS,DEF,1,TUR,0.5807,0.5807,0.019684,0.019684,0.010682,0.010682,0.042482,0.05807,-0.032168,-0.046456,0.316321,0.317621,rebuilt_from_match_context_and_appearance_prob
kai_trewin__aus,Kai Trewin,AUS,DEF,2,USA,0.5807,0.5807,0.019684,0.019684,0.042484,3.640002,0.038731,0.05807,-0.035749,-0.046456,0.309657,3.7355,rebuilt_from_match_context_and_appearance_prob
kai_trewin__aus,Kai Trewin,AUS,DEF,3,PAR,0.5807,0.5807,0.019684,0.019684,0.046226,3.960722,0.039978,0.05807,-0.034888,-0.046456,0.38742,3.916338,rebuilt_from_match_context_and_appearance_prob
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,1,BRA,0.3921,0.7705,0.04246,0.04246,0.00325,0.00325,0.048366,0.07705,-0.04335,-0.06164,0.110681,0.121075,rebuilt_from_match_context_and_appearance_prob
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,2,SCO,0.3921,0.7705,0.04246,0.04246,0.062057,5.267369,0.050197,0.07705,-0.041782,-0.06164,0.341988,5.293679,rebuilt_from_match_context_and_appearance_prob
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,3,HAI,0.3921,0.7705,0.04246,0.04246,0.087602,7.43571,0.05567,0.07705,-0.03547,-0.06164,0.590394,7.19938,rebuilt_from_match_context_and_appearance_prob
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,1,COL,0.5404,0.5736,0.018832,0.018832,-0.008028,-0.008028,0.03928,0.05736,-0.031712,-0.045888,0.205383,0.209287,rebuilt_from_match_context_and_appearance_prob
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,2,POR,0.5404,0.5736,0.018832,0.018832,0.036377,3.245199,0.03492,0.05736,-0.034989,-0.045888,0.160808,3.220153,rebuilt_from_match_context_and_appearance_prob
