player_id,player_name,team_id,position,price_m,transfermarkt_player_id,transfermarkt_profile_url,transfermarkt_national_url,transfermarkt_caps_goals_link_found,transfermarkt_table_source,tm_caps,tm_goals,tm_rows_total,tm_appeared_or_started_rows,tm_started_estimate_total,tm_on_bench_total,tm_not_in_squad_total,recent_20_started_estimate,recent_20_on_bench,recent_20_not_in_squad,recent_20_start_share,recent_10_start_share,last_national_row_date,national_team_usage_score,scraped_at
yazan_al_arab__jor,Yazan Al-Arab,JOR,DEF,2.5,539961,https://www.transfermarkt.com/yazan-al-arab/profil/spieler/539961,https://www.transfermarkt.de/yazan-al-arab/nationalmannschaft/spieler/539961/verein_id/15737,True,ceapi_performance_game,69.0,3.0,113,84,67,0,29,12,0,8,0.6,0.4,2026-05-31,0.63,2026-06-05T12:40:41
yan_valery__tun,Yan Valery,TUN,DEF,2.5,406008,https://www.transfermarkt.com/yan-valery/profil/spieler/406008,https://www.transfermarkt.de/yan-valery/nationalmannschaft/spieler/406008/verein_id/3670,True,ceapi_performance_game,22.0,0.0,53,30,16,0,23,13,0,7,0.65,0.6,2026-06-01,0.5955,2026-06-05T12:41:07
xaver_schlager__aut,Xaver Schlager,AUT,MID,2.5,223979,https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979,https://www.transfermarkt.de/xaver-schlager/nationalmannschaft/spieler/223979/verein_id/3383,True,ceapi_performance_game,51.0,4.0,92,59,42,0,33,6,0,9,0.3,0.6,2026-06-01,0.515,2026-06-05T12:41:24
willer_ditta__col,Willer Ditta,COL,DEF,2.5,609255,https://www.transfermarkt.com/willer-ditta/profil/spieler/609255,https://www.transfermarkt.de/willer-ditta/nationalmannschaft/spieler/609255/verein_id/3816,True,ceapi_performance_game,4.0,0.0,35,8,3,0,27,3,0,15,0.15,0.2,2026-06-01,0.1485,2026-06-05T12:41:38
wilfried_stephane_singo__civ,Wilfried Stephane Singo,CIV,DEF,2.5,648779,https://www.transfermarkt.com/wilfried-singo/profil/spieler/648779,https://www.transfermarkt.de/wilfried-singo/nationalmannschaft/spieler/648779/verein_id/3591,True,ceapi_performance_game,33.0,1.0,67,39,24,0,28,6,0,10,0.3,0.2,2026-06-04,0.347,2026-06-05T12:41:52
wataru_endo__jpn,Wataru Endo,JPN,MID,2.5,146310,https://www.transfermarkt.com/wataru-endo/profil/spieler/146310,https://www.transfermarkt.de/wataru-endo/nationalmannschaft/spieler/146310/verein_id/3435,True,ceapi_performance_game,73.0,4.0,145,102,61,0,43,9,0,8,0.45,0.3,2026-05-31,0.5225,2026-06-05T12:42:06
wagner_pina__cpv,Wagner Pina,CPV,DEF,2.5,1072017,https://www.transfermarkt.com/wagner-pina/profil/spieler/1072017,https://www.transfermarkt.de/wagner-pina/nationalmannschaft/spieler/1072017/verein_id/4311,True,ceapi_performance_game,13.0,0.0,23,20,9,0,3,8,0,3,0.4,0.4,2026-05-31,0.372,2026-06-05T12:42:21
vozinha__cpv,Vozinha,CPV,GK,2.5,242277,https://www.transfermarkt.com/vozinha/profil/spieler/242277,https://www.transfermarkt.de/vozinha/nationalmannschaft/spieler/242277/verein_id/4311,True,ceapi_performance_game,88.0,0.0,115,100,87,0,15,12,0,2,0.6,0.8,2026-05-31,0.73,2026-06-05T12:42:35
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,2.5,311958,https://www.transfermarkt.com/utkir-yusupov/profil/spieler/311958,https://www.transfermarkt.de/utkir-yusupov/nationalmannschaft/spieler/311958/verein_id/3563,True,ceapi_performance_game,44.0,0.0,88,60,44,0,28,12,0,4,0.6,0.3,2026-06-02,0.581,2026-06-05T12:42:49
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,2.5,493725,https://www.transfermarkt.com/umar-eshmurodov/profil/spieler/493725,https://www.transfermarkt.de/umar-eshmurodov/nationalmannschaft/spieler/493725/verein_id/3563,True,ceapi_performance_game,39.0,0.0,68,51,36,0,17,6,0,3,0.3,0.2,2026-06-02,0.371,2026-06-05T12:43:03
tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,2.5,663961,https://www.transfermarkt.com/tyrick-bodak/profil/spieler/663961,https://www.transfermarkt.de/tyrick-bodak/nationalmannschaft/spieler/663961/verein_id/32364,True,ceapi_performance_game,4.0,0.0,45,31,4,0,14,0,0,12,0.0,0.0,2026-05-30,0.016,2026-06-05T12:43:21
tyler_bindon__nzl,Tyler Bindon,NZL,DEF,2.5,1007720,https://www.transfermarkt.com/tyler-bindon/profil/spieler/1007720,https://www.transfermarkt.de/tyler-bindon/nationalmannschaft/spieler/1007720/verein_id/9171,True,ceapi_performance_game,24.0,2.0,29,27,19,0,2,14,0,2,0.7,0.7,2026-06-03,0.656,2026-06-05T12:43:34
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,2.5,844485,https://www.transfermarkt.com/tshepang-moremi/profil/spieler/844485,https://www.transfermarkt.de/tshepang-moremi/nationalmannschaft/spieler/844485/verein_id/3806,True,ceapi_performance_game,10.0,1.0,18,12,7,0,6,7,0,6,0.389,0.6,2026-05-29,0.404,2026-06-05T12:43:47
trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,2.5,390814,https://www.transfermarkt.com/trevor-doornbusch/profil/spieler/390814,https://www.transfermarkt.de/trevor-doornbusch/nationalmannschaft/spieler/390814/verein_id/32364,True,ceapi_performance_game,7.0,0.0,32,29,6,0,3,0,0,0,0.0,0.0,2026-05-30,0.028,2026-06-05T12:44:04
torbjorn_heggem__nor,Torbjørn Heggem,NOR,DEF,2.5,464469,https://www.transfermarkt.com/torbjorn-heggem/profil/spieler/464469,https://www.transfermarkt.de/torbjorn-heggem/nationalmannschaft/spieler/464469/verein_id/3440,True,ceapi_performance_game,14.0,0.0,17,17,10,0,0,10,0,0,0.588,0.7,2026-06-01,0.5544,2026-06-05T12:44:18
timothy_fayulu__cod,Timothy Fayulu,COD,GK,2.5,541420,https://www.transfermarkt.com/timothy-fayulu/profil/spieler/541420,https://www.transfermarkt.de/timothy-fayulu/nationalmannschaft/spieler/541420/verein_id/3854,True,ceapi_performance_game,3.0,0.0,33,27,2,0,6,2,0,5,0.1,0.1,2026-06-03,0.092,2026-06-05T12:44:33
tim_ream__usa,Tim Ream,USA,DEF,2.5,145466,https://www.transfermarkt.com/tim-ream/profil/spieler/145466,https://www.transfermarkt.de/tim-ream/nationalmannschaft/spieler/145466/verein_id/3505,True,ceapi_performance_game,81.0,1.0,252,115,70,0,137,14,0,0,0.7,0.7,2026-05-31,0.76,2026-06-05T12:44:48
tim_payne__nzl,Tim Payne,NZL,DEF,2.5,149901,https://www.transfermarkt.com/tim-payne/profil/spieler/149901,https://www.transfermarkt.de/tim-payne/nationalmannschaft/spieler/149901/verein_id/9171,True,ceapi_performance_game,51.0,3.0,101,57,37,0,44,12,0,6,0.6,0.7,2026-06-03,0.705,2026-06-05T12:45:01
themba_zwane__rsa,Themba Zwane,RSA,MID,2.5,176578,https://www.transfermarkt.com/themba-zwane/profil/spieler/176578,https://www.transfermarkt.de/themba-zwane/nationalmannschaft/spieler/176578/verein_id/3806,True,ceapi_performance_game,54.0,12.0,126,67,45,0,59,2,0,17,0.1,0.2,2026-05-29,0.305,2026-06-05T12:45:17
telmo_arcanjo__cpv,Telmo Arcanjo,CPV,MID,2.5,791528,https://www.transfermarkt.com/telmo-arcanjo/profil/spieler/791528,https://www.transfermarkt.de/telmo-arcanjo/nationalmannschaft/spieler/791528/verein_id/4311,True,ceapi_performance_game,15.0,1.0,57,21,9,0,36,7,0,5,0.35,0.5,2026-05-31,0.3775,2026-06-05T12:45:30
tarek_salman__qat,Tarek Salman,QAT,DEF,2.5,311730,https://www.transfermarkt.com/tarek-salman/profil/spieler/311730,https://www.transfermarkt.de/tarek-salman/nationalmannschaft/spieler/311730/verein_id/14162,True,ceapi_performance_game,93.0,0.0,129,118,77,0,11,11,0,1,0.55,0.4,2025-12-07,0.6025,2026-06-05T12:45:43
tanner_tessmann__usa,Tanner Tessmann,USA,MID,2.5,670096,https://www.transfermarkt.com/tanner-tessmann/profil/spieler/670096,https://www.transfermarkt.de/tanner-tessmann/nationalmannschaft/spieler/670096/verein_id/3505,True,ceapi_performance_game,14.0,1.0,90,15,6,0,75,4,0,12,0.2,0.3,2026-03-31,0.241,2026-06-05T12:45:57
tani_oluwaseyi__can,Tani Oluwaseyi,CAN,FWD,2.5,972465,https://www.transfermarkt.com/tani-oluwaseyi/profil/spieler/972465,https://www.transfermarkt.de/tani-oluwaseyi/nationalmannschaft/spieler/972465/verein_id/3510,True,ceapi_performance_game,23.0,2.0,31,30,12,0,1,11,0,1,0.55,0.6,2026-06-02,0.5445,2026-06-05T12:46:11
tae_seok_lee__kor,Tae-Seok Lee,KOR,DEF,2.5,639027,https://www.transfermarkt.com/tae-seok-lee/profil/spieler/639027,https://www.transfermarkt.de/tae-seok-lee/nationalmannschaft/spieler/639027/verein_id/3589,True,ceapi_performance_game,15.0,1.0,19,18,11,0,1,11,0,1,0.579,0.5,2026-06-04,0.5034,2026-06-05T12:46:24
sultan_al_brake__qat,Sultan Al-Brake,QAT,DEF,2.5,336665,https://www.transfermarkt.com/sultan-al-brake/profil/spieler/336665,https://www.transfermarkt.de/sultan-al-brake/nationalmannschaft/spieler/336665/verein_id/14162,True,ceapi_performance_game,17.0,0.0,126,46,8,0,80,5,0,6,0.25,0.4,2026-05-28,0.3055,2026-06-05T12:46:37
stopira__cpv,Stopira,CPV,DEF,2.5,80486,https://www.transfermarkt.com/stopira/profil/spieler/80486,https://www.transfermarkt.de/stopira/nationalmannschaft/spieler/80486/verein_id/4311,True,ceapi_performance_game,58.0,4.0,136,76,52,0,60,1,0,13,0.05,0.1,2026-05-31,0.2525,2026-06-05T12:46:51
stjepan_radeljic__bih,Stjepan Radeljic,BIH,DEF,2.5,384568,https://www.transfermarkt.com/stjepan-radeljic/profil/spieler/384568,https://www.transfermarkt.de/stjepan-radeljic/nationalmannschaft/spieler/384568/verein_id/3446,True,ceapi_performance_game,5.0,0.0,21,10,5,0,11,4,0,11,0.2,0.2,2026-05-29,0.18,2026-06-05T12:47:04
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,2.5,287579,https://www.transfermarkt.com/sofyan-amrabat/profil/spieler/287579,https://www.transfermarkt.de/sofyan-amrabat/nationalmannschaft/spieler/287579/verein_id/3575,True,ceapi_performance_game,74.0,0.0,148,90,62,0,58,5,0,10,0.25,0.2,2026-06-02,0.3875,2026-06-05T12:47:18
sipho_chaine__rsa,Sipho Chaine,RSA,GK,2.5,453370,https://www.transfermarkt.com/sipho-chaine/profil/spieler/453370,https://www.transfermarkt.de/sipho-chaine/nationalmannschaft/spieler/453370/verein_id/3806,True,ceapi_performance_game,4.0,0.0,26,19,2,0,7,1,0,7,0.05,0.0,2026-05-29,0.0435,2026-06-05T12:47:32
simon_banza__cod,Simon Banza,COD,FWD,2.5,344869,https://www.transfermarkt.com/simon-banza/profil/spieler/344869,https://www.transfermarkt.de/simon-banza/nationalmannschaft/spieler/344869/verein_id/3854,True,ceapi_performance_game,15.0,2.0,43,29,8,0,14,1,0,13,0.05,0.0,2026-06-03,0.0875,2026-06-05T12:47:46
simon_adingra__civ,Simon Adingra,CIV,FWD,2.5,658536,https://www.transfermarkt.com/simon-adingra/profil/spieler/658536,https://www.transfermarkt.de/simon-adingra/nationalmannschaft/spieler/658536/verein_id/3591,True,ceapi_performance_game,29.0,5.0,43,32,16,0,11,7,0,7,0.35,0.2,2026-06-04,0.3585,2026-06-05T12:47:59
sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,DEF,2.5,608537,https://www.transfermarkt.com/sherzod-nasrullaev/profil/spieler/608537,https://www.transfermarkt.de/sherzod-nasrullaev/nationalmannschaft/spieler/608537/verein_id/3563,True,ceapi_performance_game,38.0,2.0,53,43,30,0,10,15,0,3,0.75,0.8,2026-06-02,0.7645,2026-06-05T12:48:17
sherel_floranus__cuw,Sherel Floranus,CUW,DEF,2.5,315211,https://www.transfermarkt.com/sherel-floranus/profil/spieler/315211,https://www.transfermarkt.de/sherel-floranus/nationalmannschaft/spieler/315211/verein_id/32364,True,ceapi_performance_game,26.0,0.0,32,26,26,0,6,18,0,2,0.9,0.9,2026-05-30,0.824,2026-06-05T12:48:31
shehab_ellethy__qat,Shehab Ellethy,QAT,GK,2.5,589101,https://www.transfermarkt.com/shehab-ellethy/profil/spieler/589101,https://www.transfermarkt.de/shehab-ellethy/nationalmannschaft/spieler/589101/verein_id/14162,True,ceapi_performance_game,1.0,0.0,28,14,1,0,14,0,0,12,0.0,0.0,2026-05-28,0.004,2026-06-05T12:48:45
seko_fofana__civ,Seko Fofana,CIV,MID,2.5,182893,https://www.transfermarkt.com/seko-fofana/profil/spieler/182893,https://www.transfermarkt.de/seko-fofana/nationalmannschaft/spieler/182893/verein_id/3591,True,ceapi_performance_game,32.0,7.0,101,39,26,0,62,5,0,7,0.25,0.3,2026-06-04,0.3405,2026-06-05T12:48:59
sead_kolasinac__bih,Sead Kolasinac,BIH,DEF,2.5,94005,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,https://www.transfermarkt.de/sead-kolasinac/nationalmannschaft/spieler/94005/verein_id/3446,True,ceapi_performance_game,64.0,0.0,120,72,59,0,48,6,0,11,0.3,0.2,2026-05-29,0.415,2026-06-05T12:49:14
scott_mckenna__sco,Scott McKenna,SCO,DEF,2.5,255906,https://www.transfermarkt.com/scott-mckenna/profil/spieler/255906,https://www.transfermarkt.de/scott-mckenna/nationalmannschaft/spieler/255906/verein_id/3380,True,ceapi_performance_game,50.0,1.0,89,68,34,0,21,9,0,2,0.45,0.6,2026-05-30,0.5975,2026-06-05T12:49:28
sarpreet_singh__nzl,Sarpreet Singh,NZL,MID,2.5,350357,https://www.transfermarkt.com/sarpreet-singh/profil/spieler/350357,https://www.transfermarkt.de/sarpreet-singh/nationalmannschaft/spieler/350357/verein_id/9171,True,ceapi_performance_game,27.0,3.0,53,28,24,0,25,12,0,7,0.6,0.8,2026-06-03,0.638,2026-06-05T12:49:43
samu_costa__por,Samu Costa,POR,MID,2.5,657430,https://www.transfermarkt.com/samu-costa/profil/spieler/657430,https://www.transfermarkt.de/samu-costa/nationalmannschaft/spieler/657430/verein_id/3300,True,ceapi_performance_game,4.0,0.0,16,5,2,0,11,2,0,11,0.125,0.2,2026-03-31,0.1348,2026-06-05T12:49:57
samet_akaydin__tur,Samet Akaydin,TUR,DEF,2.5,295024,https://www.transfermarkt.com/samet-akaydin/profil/spieler/295024,https://www.transfermarkt.de/samet-akaydin/nationalmannschaft/spieler/295024/verein_id/3381,True,ceapi_performance_game,19.0,1.0,40,37,14,0,3,5,0,0,0.25,0.2,2026-06-01,0.2635,2026-06-05T12:50:11
saman_ghoddos__irn,Saman Ghoddos,IRN,MID,2.5,204294,https://www.transfermarkt.com/saman-ghoddos/profil/spieler/204294,https://www.transfermarkt.de/saman-ghoddos/nationalmannschaft/spieler/204294/verein_id/3582,True,ceapi_performance_game,66.0,2.0,99,72,44,0,27,13,0,6,0.65,0.9,2026-06-04,0.7825,2026-06-05T12:50:25
saleem_obaid__jor,Saleem Obaid,JOR,DEF,2.5,658807,https://www.transfermarkt.com/saleem-obaid/profil/spieler/658807,https://www.transfermarkt.de/saleem-obaid/nationalmannschaft/spieler/658807/verein_id/15737,True,ceapi_performance_game,10.0,0.0,93,19,6,0,74,5,0,5,0.25,0.2,2026-05-31,0.2275,2026-06-05T12:50:48
sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,GK,2.5,295381,https://www.transfermarkt.com/sabri-ben-hessen/profil/spieler/295381,https://www.transfermarkt.de/sabri-ben-hessen/nationalmannschaft/spieler/295381/verein_id/3670,True,ceapi_performance_game,1.0,0.0,16,8,1,0,8,1,0,8,0.062,0.1,2026-06-01,0.0631,2026-06-05T12:51:05
ryan_thomas__nzl,Ryan Thomas,NZL,MID,2.5,203357,https://www.transfermarkt.com/ryan-thomas/profil/spieler/203357,https://www.transfermarkt.de/ryan-thomas/nationalmannschaft/spieler/203357/verein_id/9171,True,ceapi_performance_game,25.0,3.0,82,25,23,0,57,5,0,14,0.25,0.5,2026-06-03,0.3625,2026-06-05T12:51:19
ryan_christie__sco,Ryan Christie,SCO,MID,2.5,188077,https://www.transfermarkt.com/ryan-christie/profil/spieler/188077,https://www.transfermarkt.de/ryan-christie/nationalmannschaft/spieler/188077/verein_id/3380,True,ceapi_performance_game,67.0,10.0,90,74,45,0,16,12,0,4,0.6,0.6,2026-05-30,0.68,2026-06-05T12:51:33
rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,DEF,2.5,288883,https://www.transfermarkt.com/rustam-ashurmatov/profil/spieler/288883,https://www.transfermarkt.de/rustam-ashurmatov/nationalmannschaft/spieler/288883/verein_id/3563,True,ceapi_performance_game,50.0,1.0,103,65,43,0,38,10,0,5,0.5,0.5,2026-06-02,0.6,2026-06-05T12:51:47
ruben_providence__hai,Ruben Providence,HAI,FWD,2.5,536520,https://www.transfermarkt.com/ruben-providence/profil/spieler/536520,https://www.transfermarkt.de/ruben-providence/nationalmannschaft/spieler/536520/verein_id/14161,True,ceapi_performance_game,14.0,3.0,15,15,8,0,0,8,0,0,0.533,0.7,2026-06-03,0.5242,2026-06-05T12:52:00
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,2.5,401029,https://www.transfermarkt.com/roshon-van-eijma/profil/spieler/401029,https://www.transfermarkt.de/roshon-van-eijma/nationalmannschaft/spieler/401029/verein_id/32364,True,ceapi_performance_game,26.0,1.0,53,37,22,0,16,15,0,0,0.75,0.6,2026-05-30,0.6665,2026-06-05T12:52:16
roger_ibanez__bra,Roger Ibanez,BRA,DEF,2.5,524481,https://www.transfermarkt.com/roger-ibanez/profil/spieler/524481,https://www.transfermarkt.de/roger-ibanez/nationalmannschaft/spieler/524481/verein_id/3439,True,ceapi_performance_game,6.0,0.0,43,10,2,0,33,1,0,17,0.05,0.1,2026-05-31,0.0765,2026-06-05T12:52:29
robin_hranac__cze,Robin Hranac,CZE,DEF,2.5,620217,https://www.transfermarkt.com/robin-hranac/profil/spieler/620217,https://www.transfermarkt.de/robin-hranac/nationalmannschaft/spieler/620217/verein_id/3445,True,ceapi_performance_game,14.0,1.0,27,20,13,0,7,7,0,7,0.35,0.6,2026-06-05,0.3985,2026-06-05T12:52:43
roberto_alvarado__mex,Roberto Alvarado,MEX,MID,2.5,353583,https://www.transfermarkt.com/roberto-alvarado/profil/spieler/353583,https://www.transfermarkt.de/roberto-alvarado/nationalmannschaft/spieler/353583/verein_id/6303,True,ceapi_performance_game,68.0,5.0,129,87,41,0,42,13,0,3,0.65,0.6,2026-06-05,0.7075,2026-06-05T12:52:58
riley_mcgree__aus,Riley McGree,AUS,MID,2.5,428061,https://www.transfermarkt.com/riley-mcgree/profil/spieler/428061,https://www.transfermarkt.de/riley-mcgree/nationalmannschaft/spieler/428061/verein_id/3433,True,ceapi_performance_game,35.0,1.0,61,43,19,0,18,5,0,10,0.25,0.2,2026-03-31,0.3275,2026-06-05T12:53:11
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,2.5,627207,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207,https://www.transfermarkt.de/ricardo-pepi/nationalmannschaft/spieler/627207/verein_id/3505,True,ceapi_performance_game,36.0,13.0,78,44,17,0,34,1,0,15,0.05,0.1,2026-05-31,0.1965,2026-06-05T12:53:25
ricardo_goss__rsa,Ricardo Goss,RSA,GK,2.5,258304,https://www.transfermarkt.com/ricardo-goss/profil/spieler/258304,https://www.transfermarkt.de/ricardo-goss/nationalmannschaft/spieler/258304/verein_id/3806,True,ceapi_performance_game,5.0,0.0,69,41,4,0,28,2,0,5,0.1,0.1,2026-05-29,0.1,2026-06-05T12:53:39
ricardo_ad__hai,Ricardo Ade,HAI,DEF,2.5,278145,https://www.transfermarkt.com/ricardo-ade/profil/spieler/278145,https://www.transfermarkt.de/ricardo-ade/nationalmannschaft/spieler/278145/verein_id/14161,True,ceapi_performance_game,58.0,2.0,81,65,57,0,16,19,0,1,0.95,1.0,2026-06-03,0.9725,2026-06-05T12:53:54
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,2.5,1125037,https://www.transfermarkt.com/relebohile-mofokeng/profil/spieler/1125037,https://www.transfermarkt.de/relebohile-mofokeng/nationalmannschaft/spieler/1125037/verein_id/3806,True,ceapi_performance_game,13.0,0.0,28,20,4,0,8,4,0,8,0.2,0.2,2026-05-29,0.212,2026-06-05T12:54:08
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,2.5,416660,https://www.transfermarkt.com/ramiz-zerrouki/profil/spieler/416660,https://www.transfermarkt.de/ramiz-zerrouki/nationalmannschaft/spieler/416660/verein_id/3614,True,ceapi_performance_game,52.0,3.0,89,57,39,0,32,7,0,8,0.35,0.4,2026-06-03,0.4925,2026-06-05T12:54:22
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,2.5,188312,https://www.transfermarkt.com/ramin-rezaeian/profil/spieler/188312,https://www.transfermarkt.de/ramin-rezaeian/nationalmannschaft/spieler/188312/verein_id/3582,True,ceapi_performance_game,74.0,8.0,130,91,55,0,39,3,0,10,0.15,0.2,2026-06-04,0.3325,2026-06-05T12:54:36
rafik_belghali__alg,Rafik Belghali,ALG,DEF,2.5,864306,https://www.transfermarkt.com/rafik-belghali/profil/spieler/864306,https://www.transfermarkt.de/rafik-belghali/nationalmannschaft/spieler/864306/verein_id/3614,True,ceapi_performance_game,12.0,1.0,16,12,8,0,4,8,0,4,0.5,0.5,2026-06-03,0.448,2026-06-05T12:54:52
phillipp_mwene__aut,Phillipp Mwene,AUT,DEF,2.5,127573,https://www.transfermarkt.com/phillipp-mwene/profil/spieler/127573,https://www.transfermarkt.de/phillipp-mwene/nationalmannschaft/spieler/127573/verein_id/3383,True,ceapi_performance_game,30.0,0.0,54,40,26,0,14,14,0,2,0.7,0.6,2026-06-01,0.655,2026-06-05T12:55:05
petar_musa__cro,Petar Musa,CRO,FWD,2.5,387110,https://www.transfermarkt.com/petar-musa/profil/spieler/387110,https://www.transfermarkt.de/petar-musa/nationalmannschaft/spieler/387110/verein_id/3556,True,ceapi_performance_game,11.0,1.0,36,13,4,0,23,2,0,15,0.1,0.2,2026-06-02,0.149,2026-06-05T12:55:19
pedro_vite__ecu,Pedro Vite,ECU,MID,2.5,659806,https://www.transfermarkt.com/pedro-vite/profil/spieler/659806,https://www.transfermarkt.de/pedro-vite/nationalmannschaft/spieler/659806/verein_id/5750,True,ceapi_performance_game,16.0,1.0,36,18,14,0,18,14,0,4,0.7,0.9,2026-05-31,0.674,2026-06-05T12:55:33
payam_niazmand__irn,Payam Niazmand,IRN,GK,2.5,343044,https://www.transfermarkt.com/payam-niazmand/profil/spieler/343044,https://www.transfermarkt.de/payam-niazmand/nationalmannschaft/spieler/343044/verein_id/3582,True,ceapi_performance_game,13.0,0.0,81,75,12,0,6,5,0,0,0.25,0.3,2026-06-04,0.2645,2026-06-05T12:55:47
paul_izzo__aus,Paul Izzo,AUS,GK,2.5,181921,https://www.transfermarkt.com/paul-izzo/profil/spieler/181921,https://www.transfermarkt.de/paul-izzo/nationalmannschaft/spieler/181921/verein_id/3433,True,ceapi_performance_game,4.0,0.0,21,21,4,0,0,4,0,0,0.2,0.4,2026-05-31,0.226,2026-06-05T12:56:01
