player_id,player_name,team_id,position_model,tm_competition_rows,tm_competition_starts,tm_weighted_start_signal_sum,tm_recency_competition_weighted_start_signal_sum,tm_competition_weight_sum,tm_weighted_competitive_start_score,tm_recency_weighted_competitive_start_score
in_beom_hwang__kor,In-beom Hwang,KOR,MID,101,67,0.2984,0.2984,0.45,0.6631,0.6631
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,96,23,0.108,0.108,0.45,0.24,0.24
isak_hien__swe,Isak Hien,SWE,DEF,41,27,0.2966,0.2966,0.45,0.6591,0.6591
isma_l_bennacer__alg,Ismael Bennacer,ALG,MID,131,48,0.1647,0.1647,0.45,0.366,0.366
isma_l_gharbi__tun,Ismael Gharbi,TUN,MID,18,9,0.225,0.225,0.45,0.5,0.5
isma_l_kon__can,Ismael Kone,CAN,MID,55,29,0.2372,0.2372,0.45,0.5271,0.5271
ismael_d_az__pan,Ismael Diaz,PAN,FWD,180,35,0.0873,0.0873,0.45,0.194,0.194
ismael_saibari__mar,Ismael Saibari,MAR,MID,54,18,0.1498,0.1498,0.45,0.3329,0.3329
ismail_jakobs__sen,Ismail Jakobs,SEN,DEF,61,23,0.1696,0.1696,0.45,0.3769,0.3769
ismaila_sarr__sen,Ismaila Sarr,SEN,MID,127,67,0.2376,0.2376,0.45,0.528,0.528
israel_reyes__mex,Israel Reyes,MEX,DEF,78,24,0.1386,0.1386,0.45,0.308,0.308
issa_diop__mar,Issa Diop,MAR,DEF,4,3,0.3375,0.3375,0.45,0.75,0.75
ivan_ba_i__bih,Ivan Basic,BIH,MID,25,7,0.126,0.126,0.45,0.28,0.28
ivan_peri_i__cro,Ivan Perisic,CRO,FWD,182,126,0.3114,0.3114,0.45,0.692,0.692
ivan_toney__eng,Ivan Toney,ENG,FWD,45,1,0.0099,0.0099,0.45,0.022,0.022
ivan_unji__bih,Ivan Sunjic,BIH,MID,15,11,0.3298,0.3298,0.45,0.7329,0.7329
ivor_pandur__cro,Ivor Pandur,CRO,GK,5,0,0.0,0.0,0.45,0.0,0.0
j_nior_alonso__par,Junior Alonso,PAR,DEF,126,69,0.2466,0.2466,0.45,0.548,0.548
j_rgen_strand_larsen__nor,Jørgen Strand Larsen,NOR,FWD,56,10,0.0806,0.0806,0.45,0.1791,0.1791
jacen_russell_rowe__can,Jacen Russell-Rowe,CAN,FWD,38,1,0.0117,0.0117,0.45,0.026,0.026
jack_hendry__sco,Jack Hendry,SCO,DEF,89,36,0.1818,0.1818,0.45,0.404,0.404
jackson_porozo__ecu,Jackson Porozo,ECU,DEF,80,6,0.0338,0.0338,0.45,0.0751,0.0751
jacob_italiano__aus,Jacob Italiano,AUS,DEF,7,4,0.257,0.257,0.45,0.5711,0.5711
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,37,3,0.0365,0.0365,0.45,0.0811,0.0811
jakhongir_urozov__uzb,Jakhongir Urozov,UZB,DEF,7,2,0.1287,0.1287,0.45,0.286,0.286
jamal_musiala__ger,Jamal Musiala,GER,MID,67,28,0.1881,0.1881,0.45,0.418,0.418
james_rodr_guez__col,James Rodriguez,COL,MID,171,110,0.2894,0.2894,0.45,0.6431,0.6431
james_trafford__eng,James Trafford,ENG,GK,17,1,0.0266,0.0266,0.45,0.0591,0.0591
jamie_leweling__ger,Jamie Leweling,GER,MID,17,2,0.0531,0.0531,0.45,0.118,0.118
jaminton_campaz__col,Jaminton Campaz,COL,MID,67,2,0.0135,0.0135,0.45,0.03,0.03
jamiro_monteiro__cpv,Jamiro Monteiro,CPV,MID,84,40,0.2142,0.2142,0.45,0.476,0.476
jamshid_iskanderov__uzb,Jamshid Iskanderov,UZB,MID,146,17,0.0522,0.0522,0.45,0.116,0.116
jan_kliment__cze,Jan Kliment,CZE,FWD,96,2,0.0094,0.0094,0.45,0.0209,0.0209
jan_paul_van_hecke__ned,Jan Paul van Hecke,NED,DEF,19,7,0.1656,0.1656,0.45,0.368,0.368
janner_corozo__ecu,Janner Corozo,ECU,FWD,54,4,0.0333,0.0333,0.45,0.074,0.074
jarell_quansah__eng,Jarell Quansah,ENG,DEF,16,1,0.0279,0.0279,0.45,0.062,0.062
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,DEF,71,20,0.1269,0.1269,0.45,0.282,0.282
jarrod_bowen__eng,Jarrod Bowen,ENG,FWD,50,7,0.063,0.063,0.45,0.14,0.14
jason_geria__aus,Jason Geria,AUS,DEF,103,9,0.0392,0.0392,0.45,0.0871,0.0871
jassem_gaber__qat,Jassem Gaber,QAT,MID,72,23,0.1436,0.1436,0.45,0.3191,0.3191
jawad_el_yamiq__mar,Jawad El Yamiq,MAR,DEF,162,33,0.0918,0.0918,0.45,0.204,0.204
jayden_adams__rsa,Jayden Adams,RSA,MID,39,1,0.0117,0.0117,0.45,0.026,0.026
jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,DEF,24,16,0.3002,0.3002,0.45,0.6671,0.6671
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,128,54,0.1899,0.1899,0.45,0.422,0.422
jean_philippe_mateta__fra,Jean-Philippe Mateta,FRA,FWD,7,2,0.1287,0.1287,0.45,0.286,0.286
jean_ricner_bellegarde__hai,Jean-Ricner Bellegarde,HAI,MID,9,8,0.4,0.4,0.45,0.8889,0.8889
jearl_margaritha__cuw,Jearl Margaritha,CUW,FWD,30,17,0.2552,0.2552,0.45,0.5671,0.5671
jefferson_lerma__col,Jefferson Lerma,COL,MID,99,47,0.2138,0.2138,0.45,0.4751,0.4751
jens_castrop__kor,Jens Castrop,KOR,MID,10,3,0.135,0.135,0.45,0.3,0.3
jens_petter_hauge__nor,Jens Petter Hauge,NOR,MID,60,4,0.0302,0.0302,0.45,0.0671,0.0671
jeremie_frimpong__ned,Jeremie Frimpong,NED,DEF,37,8,0.0972,0.0972,0.45,0.216,0.216
jeremy_antonisse__cuw,Jeremy Antonisse,CUW,FWD,49,10,0.0918,0.0918,0.45,0.204,0.204
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,5,0,0.0,0.0,0.45,0.0,0.0
jeremy_doku__bel,Jeremy Doku,BEL,FWD,74,32,0.1944,0.1944,0.45,0.432,0.432
jeremy_ngakia__cod,Jeremy Ngakia,COD,DEF,1,0,0.0,0.0,0.45,0.0,0.0
jerome_opoku__gha,Jerome Opoku,GHA,DEF,32,7,0.0986,0.0986,0.45,0.2191,0.2191
jes_s_gallardo__mex,Jesus Gallardo,MEX,DEF,168,102,0.2732,0.2732,0.45,0.6071,0.6071
jesper_karlstr_m__swe,Jesper Karlström,SWE,MID,102,14,0.0616,0.0616,0.45,0.1369,0.1369
jesse_randall__nzl,Jesse Randall,NZL,FWD,23,2,0.0392,0.0392,0.45,0.0871,0.0871
jesus_angulo__mex,Jesus Angulo,MEX,DEF,126,13,0.0463,0.0463,0.45,0.1029,0.1029
jhon_arias__col,Jhon Arias,COL,MID,46,32,0.3132,0.3132,0.45,0.696,0.696
jhon_c_rdoba__col,Jhon Cordoba,COL,FWD,38,14,0.1656,0.1656,0.45,0.368,0.368
jhon_lucum__col,Jhon Lucumi,COL,DEF,90,31,0.1548,0.1548,0.45,0.344,0.344
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,64,1,0.0072,0.0072,0.45,0.016,0.016
jin_gyu_kim__kor,Jin-gyu Kim,KOR,MID,64,12,0.0846,0.0846,0.45,0.188,0.188
jin_seob_park__kor,Jin-seob Park,KOR,MID,36,5,0.0626,0.0626,0.45,0.1391,0.1391
jiovany_ramos__pan,Jiovany Ramos,PAN,DEF,95,14,0.0662,0.0662,0.45,0.1471,0.1471
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,125,48,0.1728,0.1728,0.45,0.384,0.384
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,DEF,64,45,0.3163,0.3163,0.45,0.7029,0.7029
jo_o_cancelo__por,João Cancelo,POR,DEF,121,59,0.2196,0.2196,0.45,0.488,0.488
jo_o_f_lix__por,João Felix,POR,FWD,84,30,0.1606,0.1606,0.45,0.3569,0.3569
jo_o_neves__por,João Neves,POR,MID,32,12,0.1688,0.1688,0.45,0.3751,0.3751
joan_garcia__esp,Joan Garcia,ESP,GK,2,1,0.225,0.225,0.45,0.5,0.5
joao_palhinha__por,João Palhinha,POR,MID,66,20,0.1364,0.1364,0.45,0.3031,0.3031
joao_paulo__cpv,Joao Paulo,CPV,DEF,59,32,0.2439,0.2439,0.45,0.542,0.542
joao_pedro__bra,João Pedro,BRA,FWD,28,4,0.0643,0.0643,0.45,0.1429,0.1429
joaqu_n_piquerez__uru,Joaquin Piquerez,URU,MID,58,11,0.0855,0.0855,0.45,0.19,0.19
joaquin_seys__bel,Joaquin Seys,BEL,DEF,7,1,0.0643,0.0643,0.45,0.1429,0.1429
joe_bell__nzl,Joe Bell,NZL,MID,49,26,0.239,0.239,0.45,0.5311,0.5311
joel_ord_ez__ecu,Joel Ordonez,ECU,DEF,36,16,0.1998,0.1998,0.45,0.444,0.444
joel_waterman__can,Joel Waterman,CAN,DEF,52,10,0.0864,0.0864,0.45,0.192,0.192
johan_carbonero__col,Johan Carbonero,COL,FWD,6,0,0.0,0.0,0.45,0.0,0.0
johan_manzambi__sui,Johan Manzambi,SUI,MID,11,3,0.1229,0.1229,0.45,0.2731,0.2731
johan_mojica__col,Johan Mojica,COL,DEF,135,40,0.1332,0.1332,0.45,0.296,0.296
johan_v_squez__mex,Johan Vasquez,MEX,DEF,111,43,0.1742,0.1742,0.45,0.3871,0.3871
john_mcginn__sco,John McGinn,SCO,MID,104,75,0.3244,0.3244,0.45,0.7209,0.7209
john_mercado__ecu,John Mercado,ECU,FWD,19,1,0.0238,0.0238,0.45,0.0529,0.0529
john_souttar__sco,John Souttar,SCO,DEF,85,18,0.0954,0.0954,0.45,0.212,0.212
john_stones__eng,John Stones,ENG,DEF,152,78,0.2308,0.2308,0.45,0.5129,0.5129
john_yeboah__ecu,John Yeboah,ECU,MID,31,15,0.2178,0.2178,0.45,0.484,0.484
johny_placide__hai,Johny Placide,HAI,GK,127,80,0.2835,0.2835,0.45,0.63,0.63
jonas_urbig__ger,Jonas Urbig,GER,GK,1,0,0.0,0.0,0.45,0.0,0.0
jonathan_david__can,Jonathan David,CAN,FWD,92,66,0.3226,0.3226,0.45,0.7169,0.7169
jonathan_osorio__can,Jonathan Osorio,CAN,MID,140,58,0.1863,0.1863,0.45,0.414,0.414
jonathan_tah__ger,Jonathan Tah,GER,DEF,129,36,0.1256,0.1256,0.45,0.2791,0.2791
jordan_ayew__gha,Jordan Ayew,GHA,FWD,183,98,0.2412,0.2412,0.45,0.536,0.536
jordan_bos__aus,Jordan Bos,AUS,DEF,37,14,0.1701,0.1701,0.45,0.378,0.378
jordan_henderson__eng,Jordan Henderson,ENG,MID,188,57,0.1364,0.1364,0.45,0.3031,0.3031
jordan_pickford__eng,Jordan Pickford,ENG,GK,119,82,0.31,0.31,0.45,0.6889,0.6889
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,54,4,0.0333,0.0333,0.45,0.074,0.074
jordy_caicedo__ecu,Jordy Caicedo,ECU,FWD,68,5,0.0333,0.0333,0.45,0.074,0.074
jorge_carrascal__col,Jorge Carrascal,COL,MID,45,7,0.0702,0.0702,0.45,0.156,0.156
jorge_sanchez__mex,Jorge Sanchez,MEX,DEF,123,52,0.1904,0.1904,0.45,0.4231,0.4231
joris_kayembe__cod,Joris Kayembe,COD,DEF,45,13,0.13,0.13,0.45,0.2889,0.2889
jorrel_hato__ned,Jorrel Hato,NED,DEF,31,3,0.0436,0.0436,0.45,0.0969,0.0969
jos_cordoba__pan,Jose Cordoba,PAN,DEF,65,28,0.194,0.194,0.45,0.4311,0.4311
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,41,4,0.0441,0.0441,0.45,0.098,0.098
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,7,1,0.0643,0.0643,0.45,0.1429,0.1429
jos_mar_a_gim_nez__uru,Jose Maria Gimenez,URU,DEF,148,92,0.2799,0.2799,0.45,0.622,0.622
jos_s__por,Jose Sa,POR,GK,26,13,0.225,0.2507,0.45,0.5,0.5571
jose_fajardo__pan,Jose Fajardo,PAN,FWD,122,41,0.1512,0.1512,0.45,0.336,0.336
jose_luis_rodriguez_francis__pan,Jose Luis Rodriguez Francis,PAN,MID,116,53,0.2056,0.2056,0.45,0.4569,0.4569
joseph_anang__gha,Joseph Anang,GHA,GK,12,1,0.0374,0.0374,0.45,0.0831,0.0831
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,22,13,0.266,0.266,0.45,0.5911,0.5911
joshua_kimmich__ger,Joshua Kimmich,GER,MID,127,106,0.3757,0.3757,0.45,0.8349,0.8349
josip_stani_i__cro,Josip Stanisic,CRO,DEF,56,23,0.185,0.185,0.45,0.4111,0.4111
josip_utalo__cro,Josip Sutalo,CRO,DEF,49,31,0.2848,0.2848,0.45,0.6329,0.6329
josue_casimir__hai,Josue Casimir,HAI,FWD,7,6,0.3856,0.3856,0.45,0.8569,0.8569
josue_duverger__hai,Josue Duverger,HAI,GK,69,5,0.0324,0.0324,0.45,0.072,0.072
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,79,20,0.1138,0.1138,0.45,0.2529,0.2529
jovo_lukic__bih,Jovo Lukic,BIH,FWD,41,2,0.022,0.022,0.45,0.0489,0.0489
juan_cabal__col,Juan Cabal,COL,DEF,28,1,0.0162,0.0162,0.45,0.036,0.036
juan_cucho_hernandez__col,Juan 'Cucho' Hernandez,COL,FWD,87,5,0.0256,0.0256,0.45,0.0569,0.0569
juan_espinola__par,Juan Espinola,PAR,GK,35,1,0.013,0.013,0.45,0.0289,0.0289
juan_jose_caceres__par,Juan Jose Caceres,PAR,DEF,31,14,0.2034,0.2034,0.45,0.452,0.452
juan_manuel_sanabria__uru,Juan Manuel Sanabria,URU,MID,8,3,0.1688,0.1688,0.45,0.3751,0.3751
juan_musso__arg,Juan Musso,ARG,GK,89,1,0.0049,0.0049,0.45,0.0109,0.0109
juan_portilla__col,Juan Portilla,COL,MID,29,4,0.0621,0.0621,0.45,0.138,0.138
juan_quintero__col,Juan Quintero,COL,MID,1,0,0.0,0.0,0.45,0.0,0.0
jude_bellingham__eng,Jude Bellingham,ENG,MID,74,36,0.2187,0.2187,0.45,0.486,0.486
jules_kounde__fra,Jules Kounde,FRA,DEF,67,41,0.2754,0.2754,0.45,0.612,0.612
juli_n_lvarez__arg,Julian Alvarez,ARG,FWD,70,36,0.2313,0.2313,0.45,0.514,0.514
juli_n_qui_ones__mex,Julian Quinones,MEX,FWD,40,12,0.135,0.135,0.45,0.3,0.3
julian_ryerson__nor,Julian Ryerson,NOR,DEF,56,29,0.2331,0.2331,0.45,0.518,0.518
julio_enciso__par,Julio Enciso,PAR,FWD,56,24,0.193,0.193,0.45,0.4289,0.4289
julio_soler__arg,Julio Soler,ARG,DEF,41,16,0.1755,0.1755,0.45,0.39,0.39
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,25,5,0.09,0.09,0.45,0.2,0.2
juninho_bacuna__cuw,Juninho Bacuna,CUW,MID,53,47,0.3992,0.3992,0.45,0.8871,0.8871
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,13,4,0.1386,0.1386,0.45,0.308,0.308
junya_ito__jpn,Junya Ito,JPN,MID,116,42,0.1629,0.1629,0.45,0.362,0.362
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,30,8,0.1202,0.1202,0.45,0.2671,0.2671
juri_n_gaari__cuw,Jurien Gaari,CUW,DEF,75,51,0.306,0.306,0.45,0.68,0.68
jurri_n_timber__ned,Jurrien Timber,NED,DEF,65,18,0.1246,0.1246,0.45,0.2769,0.2769
justin_bijlow__ned,Justin Bijlow,NED,GK,58,8,0.0621,0.0621,0.45,0.138,0.138
kaan_ayhan__tur,Kaan Ayhan,TUR,MID,113,49,0.1953,0.1953,0.45,0.434,0.434
kadir_barria__pan,Kadir Barria,PAN,FWD,6,3,0.225,0.225,0.45,0.5,0.5
kai_havertz__ger,Kai Havertz,GER,FWD,91,44,0.2178,0.2178,0.45,0.484,0.484
kai_trewin__aus,Kai Trewin,AUS,DEF,9,3,0.1498,0.1498,0.45,0.3329,0.3329
kaishu_sano__jpn,Kaishu Sano,JPN,MID,34,8,0.1058,0.1058,0.45,0.2351,0.2351
kalidou_koulibaly__sen,Kalidou Koulibaly,SEN,DEF,137,101,0.3316,0.3316,0.45,0.7369,0.7369
kamal_miller__can,Kamal Miller,CAN,DEF,88,44,0.225,0.225,0.45,0.5,0.5
kamaldeen_sulemana__gha,Kamaldeen Sulemana,GHA,FWD,70,16,0.103,0.103,0.45,0.2289,0.2289
kaoru_mitoma__jpn,Kaoru Mitoma,JPN,MID,61,17,0.1256,0.1256,0.45,0.2791,0.2791
karim_boudiaf__qat,Karim Boudiaf,QAT,MID,183,93,0.2286,0.2286,0.45,0.508,0.508
karim_hafez__egy,Karim Hafez,EGY,DEF,133,7,0.0238,0.0238,0.45,0.0529,0.0529
kees_smit__ned,Kees Smit,NED,MID,2,1,0.225,0.225,0.45,0.5,0.5
keisuke_goto__jpn,Keisuke Goto,JPN,FWD,5,1,0.09,0.09,0.45,0.2,0.2
keisuke_sako__jpn,Keisuke Osako,JPN,GK,90,11,0.0549,0.0549,0.45,0.122,0.122
keito_nakamura__jpn,Keito Nakamura,JPN,MID,42,14,0.1498,0.1498,0.45,0.3329,0.3329
kelvin_pires__cpv,Kelvin Pires,CPV,DEF,56,4,0.032,0.032,0.45,0.0711,0.0711
ken_sema__swe,Ken Sema,SWE,MID,114,20,0.0788,0.0788,0.45,0.1751,0.1751
kendry_p_ez__ecu,Kendry Paez,ECU,MID,34,16,0.212,0.212,0.45,0.4711,0.4711
kenji_gorr__cuw,Kenji Gorre,CUW,FWD,57,29,0.229,0.229,0.45,0.5089,0.5089
kenny_mclean__sco,Kenny McLean,SCO,MID,105,29,0.1242,0.1242,0.45,0.276,0.276
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,3,0,0.0,0.0,0.45,0.0,0.0
kerem_akt_rko_lu__tur,Kerem Akturkoglu,TUR,MID,61,37,0.2732,0.2732,0.45,0.6071,0.6071
kerim_alajbegovi__bih,Kerim Alajbegovic,BIH,MID,9,4,0.1998,0.1998,0.45,0.444,0.444
kevin_casta_o__col,Kevin Castano,COL,MID,42,11,0.1179,0.1179,0.45,0.262,0.262
kevin_danso__aut,Kevin Danso,AUT,DEF,98,22,0.1008,0.1008,0.45,0.224,0.224
kevin_de_bruyne__bel,Kevin De Bruyne,BEL,MID,187,110,0.2646,0.2646,0.45,0.588,0.588
kevin_felida__cuw,Kevin Felida,CUW,MID,47,6,0.0576,0.0576,0.45,0.128,0.128
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,46,28,0.274,0.274,0.45,0.6089,0.6089
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,42,9,0.0963,0.0963,0.45,0.214,0.214
kevin_schade__ger,Kevin Schade,GER,MID,38,0,0.0,0.0,0.45,0.0,0.0
kevin_yakob__irq,Kevin Yakob,IRQ,MID,42,4,0.0428,0.0428,0.45,0.0951,0.0951
khalil_ayari__tun,Khalil Ayari,TUN,MID,4,1,0.1125,0.1125,0.45,0.25,0.25
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,79,42,0.2394,0.2394,0.45,0.532,0.532
khuliso_mudau__rsa,Khuliso Mudau,RSA,DEF,53,31,0.2632,0.2632,0.45,0.5849,0.5849
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,18,3,0.0752,0.0752,0.45,0.1671,0.1671
kieran_tierney__sco,Kieran Tierney,SCO,DEF,104,48,0.2079,0.2079,0.45,0.462,0.462
kim_min_jae__kor,Min-jae Kim,KOR,DEF,122,73,0.2691,0.2691,0.45,0.598,0.598
kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,178,85,0.2151,0.2151,0.45,0.478,0.478
ko_itakura__jpn,Ko Itakura,JPN,DEF,88,36,0.184,0.184,0.45,0.4089,0.4089
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,29,8,0.1242,0.1242,0.45,0.276,0.276
kojo_peprah_oppong__gha,Kojo Peprah Oppong,GHA,DEF,7,3,0.193,0.193,0.45,0.4289,0.4289
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,79,7,0.04,0.04,0.45,0.0889,0.0889
koni_de_winter__bel,Koni de Winter,BEL,DEF,27,5,0.0832,0.0832,0.45,0.1849,0.1849
konrad_laimer__aut,Konrad Laimer,AUT,MID,88,53,0.2709,0.2709,0.45,0.602,0.602
kosta_barbarouses__nzl,Kosta Barbarouses,NZL,FWD,125,48,0.1728,0.1728,0.45,0.384,0.384
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,98,50,0.2295,0.2295,0.45,0.51,0.51
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,56,13,0.1044,0.1044,0.45,0.232,0.232
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,56,8,0.0643,0.0643,0.45,0.1429,0.1429
kristoffer_ajer__nor,Kristoffer Ajer,NOR,DEF,82,49,0.2691,0.2691,0.45,0.598,0.598
kristoffer_nordfeldt__swe,Kristoffer Nordfeldt,SWE,GK,196,18,0.0414,0.0414,0.45,0.092,0.092
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,14,0,0.0,0.0,0.45,0.0,0.0
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,9,7,0.3501,0.3501,0.45,0.778,0.778
kye_rowles__aus,Kye Rowles,AUS,DEF,50,26,0.234,0.234,0.45,0.52,0.52
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,118,82,0.3127,0.3127,0.45,0.6949,0.6949
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,3,0,0.0,0.0,0.45,0.0,0.0
ladislav_krejci__cze,Ladislav Krejci,CZE,DEF,47,26,0.2488,0.2488,0.45,0.5529,0.5529
lamine_camara__sen,Lamine Camara,SEN,MID,55,20,0.1638,0.1638,0.45,0.364,0.364
lamine_yamal__esp,Lamine Yamal,ESP,FWD,37,21,0.2556,0.2556,0.45,0.568,0.568
laros_duarte__cpv,Laros Duarte,CPV,MID,29,6,0.0932,0.0932,0.45,0.2071,0.2071
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,102,53,0.234,0.234,0.45,0.52,0.52
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,87,26,0.1346,0.1346,0.45,0.2991,0.2991
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,73,5,0.0306,0.0306,0.45,0.068,0.068
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,79,68,0.3874,0.3874,0.45,0.8609,0.8609
leandro_paredes__arg,Leandro Paredes,ARG,MID,110,55,0.225,0.225,0.45,0.5,0.5
leandro_trossard__bel,Leandro Trossard,BEL,FWD,82,30,0.1647,0.1647,0.45,0.366,0.366
lee_jae_sung__kor,Jae-Sung Lee,KOR,MID,150,85,0.2552,0.2552,0.45,0.5671,0.5671
lee_kang_in__kor,Kang-In Lee,KOR,MID,87,33,0.1706,0.1706,0.45,0.3791,0.3791
lennart_karl__ger,Lennart Karl,GER,MID,3,1,0.1498,0.1498,0.45,0.3329,0.3329
lenny_joseph__hai,Lenny Joseph,HAI,FWD,1,0,0.0,0.0,0.45,0.0,0.0
leo_ostigard__nor,Leo Østigård,NOR,DEF,50,31,0.279,0.279,0.45,0.62,0.62
leo_pereira__bra,Leo Pereira,BRA,DEF,3,3,0.45,0.45,0.45,1.0,1.0
leon_goretzka__ger,Leon Goretzka,GER,MID,154,49,0.1431,0.1431,0.45,0.318,0.318
leonardo_balerdi__arg,Leonardo Balerdi,ARG,DEF,80,4,0.0225,0.0225,0.45,0.05,0.05
leopold_querfeld__aut,Leopold Querfeld,AUT,DEF,30,1,0.0148,0.0148,0.45,0.0329,0.0329
leroy_san__ger,Leroy Sane,GER,FWD,130,52,0.18,0.18,0.45,0.4,0.4
leverton_pierre__hai,Leverton Pierre,HAI,MID,48,26,0.2439,0.2439,0.45,0.542,0.542
lewis_ferguson__sco,Lewis Ferguson,SCO,MID,53,11,0.0936,0.0936,0.45,0.208,0.208
lewis_hall__eng,Lewis Hall,ENG,DEF,14,1,0.032,0.032,0.45,0.0711,0.0711
liam_kelly__sco,Liam Kelly,SCO,GK,2,1,0.225,0.225,0.45,0.5,0.5
liam_millar__can,Liam Millar,CAN,MID,93,19,0.0918,0.0918,0.45,0.204,0.204
liberato_cacace__nzl,Liberato Cacace,NZL,DEF,52,34,0.2943,0.2943,0.45,0.654,0.654
lionel_messi__arg,Lionel Messi,ARG,FWD,270,178,0.2966,0.2966,0.45,0.6591,0.6591
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,63,26,0.1858,0.1858,0.45,0.4129,0.4129
livano_comenencia__cuw,Livano Comenencia,CUW,DEF,18,16,0.4,0.4,0.45,0.8889,0.8889
logan_costa__cpv,Logan Costa,CPV,DEF,45,24,0.2398,0.2398,0.45,0.5329,0.5329
lois_openda__bel,Lois Openda,BEL,FWD,45,13,0.13,0.13,0.45,0.2889,0.2889
luc_de_fougerolles__can,Luc De Fougerolles,CAN,DEF,35,8,0.103,0.103,0.45,0.2289,0.2289
luca_jaquez__sui,Luca Jaquez,SUI,DEF,7,0,0.0,0.0,0.45,0.0,0.0
luca_zidane__alg,Luca Zidane,ALG,GK,16,7,0.1971,0.1971,0.45,0.438,0.438
lucas_bergvall__swe,Lucas Bergvall,SWE,MID,25,3,0.054,0.054,0.45,0.12,0.12
lucas_digne__fra,Lucas Digne,FRA,DEF,160,40,0.1125,0.1125,0.45,0.25,0.25
lucas_hern_ndez__fra,Lucas Hernandez,FRA,DEF,107,36,0.1512,0.1512,0.45,0.336,0.336
lucas_herrington__aus,Lucas Herrington,AUS,DEF,3,3,0.45,0.45,0.45,1.0,1.0
lucas_mendes__qat,Lucas Mendes,QAT,DEF,34,21,0.2781,0.2781,0.45,0.618,0.618
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,91,42,0.2079,0.2079,0.45,0.462,0.462
lucas_ramon_romero__par,Lucas Ramon Romero,PAR,MID,7,1,0.0643,0.0643,0.45,0.1429,0.1429
luciano_valente__ned,Luciano Valente,NED,MID,4,0,0.0,0.0,0.45,0.0,0.0
luis_d_az__col,Luis Diaz,COL,FWD,90,61,0.3051,0.3051,0.45,0.678,0.678
luis_mejia__pan,Luis Mejia,PAN,GK,255,55,0.0972,0.0972,0.45,0.216,0.216
luis_suarez_charris__col,Luis Suarez Charris,COL,FWD,70,6,0.0387,0.0387,0.45,0.086,0.086
luiz_henrique__bra,Luiz Henrique,BRA,FWD,19,5,0.1184,0.1184,0.45,0.2631,0.2631
luka_modri__cro,Luka Modric,CRO,MID,238,174,0.329,0.329,0.45,0.7311,0.7311
luka_su_i__cro,Luka Sucic,CRO,MID,55,5,0.041,0.041,0.45,0.0911,0.0911
luka_vuskovic__cro,Luka Vuskovic,CRO,DEF,11,4,0.1638,0.1638,0.45,0.364,0.364
lukas_cerv__cze,Lukas Cerv,CZE,MID,25,13,0.234,0.234,0.45,0.52,0.52
lukas_hornicek__cze,Lukas Hornicek,CZE,GK,6,1,0.0752,0.0752,0.45,0.1671,0.1671
lukas_provod__cze,Lukas Provod,CZE,MID,72,27,0.1688,0.1688,0.45,0.3751,0.3751
lyle_foster__rsa,Lyle Foster,RSA,FWD,66,23,0.1566,0.1566,0.45,0.348,0.348
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,69,34,0.2218,0.2218,0.45,0.4929,0.4929
