player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,unused_in_squad,selection_observations,recency_weight_sum,recency_selection_weight_sum,recency_start_numerator,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
phillipp_mwene__aut,Phillipp Mwene,AUT,DEF,nations_league,Nations League,14,6,0,3,4,0,2,0,10.0,5.04,3.3072,2.2464,2.88,0.0,0.88,0.6,0.0,0.214,0.679,0.0,0.175,0.78,0.468,0.5296
phillipp_mwene__aut,Phillipp Mwene,AUT,DEF,venskabskamp,Venskabskamp,12,7,0,0,1,0,0,2,11.0,5.5200000000000005,2.7664000000000004,1.8096,3.48,0.0,0.0,0.636,0.0,0.0,0.654,0.0,0.0,0.52,0.3307,0.3401
piero_hincapi__ecu,Piero Hincapie,ECU,DEF,slutrunde,Slutrunde,12,12,0,0,0,0,0,0,12.0,3.52,3.52,3.52,3.52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
piero_hincapi__ecu,Piero Hincapie,ECU,DEF,kvalifikation,Kvalifikation,31,25,0,5,0,0,4,1,31.0,10.88,9.792000000000002,8.136000000000001,9.040000000000001,0.0,1.6400000000000001,0.806,0.0,0.161,0.831,0.0,0.151,0.9,0.7254,0.7479
piero_hincapi__ecu,Piero Hincapie,ECU,DEF,venskabskamp,Venskabskamp,24,14,0,4,4,0,4,2,20.0,10.280000000000001,3.9936000000000003,2.7456,5.28,0.0,1.6,0.7,0.0,0.167,0.688,0.0,0.156,0.52,0.364,0.3578
pierre_kalulu__fra,Pierre Kalulu,FRA,DEF,nations_league_finals,Nations League-slutrunde,2,1,0,0,0,0,0,1,2.0,1.1600000000000001,1.1019999999999999,0.45599999999999996,0.48,0.0,0.0,0.5,0.0,0.0,0.414,0.0,0.0,0.95,0.475,0.3933
pierre_kalulu__fra,Pierre Kalulu,FRA,DEF,kvalifikation,Kvalifikation,6,0,0,6,0,0,6,0,6.0,4.08,3.6720000000000006,0.0,0.0,0.0,4.08,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0
pierre_kalulu__fra,Pierre Kalulu,FRA,DEF,venskabskamp,Venskabskamp,2,1,0,0,0,0,0,0,2.0,1.84,0.9568000000000001,0.47840000000000005,0.92,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.52,0.26,0.26
prince_adu__gha,Prince Adu,GHA,FWD,venskabskamp,Venskabskamp,6,4,0,1,0,0,1,0,6.0,5.2,2.704,1.8304,3.52,0.0,1.0,0.667,0.0,0.167,0.677,0.0,0.192,0.52,0.3468,0.352
promise_david__can,Promise David,CAN,FWD,slutrunde,Slutrunde,4,1,0,0,0,0,0,1,4.0,2.72,2.72,0.68,0.68,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.25,0.25
promise_david__can,Promise David,CAN,FWD,nations_league_finals,Nations League-slutrunde,2,0,0,0,0,0,0,2,2.0,0.96,0.9119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
promise_david__can,Promise David,CAN,FWD,venskabskamp,Venskabskamp,13,1,0,1,2,0,1,3,11.0,10.13,4.3108,0.3536,0.68,0.0,0.85,0.091,0.0,0.077,0.082,0.0,0.084,0.52,0.0473,0.0426
quinten_timber__ned,Quinten Timber,NED,MID,slutrunde,Slutrunde,6,0,0,2,4,0,2,0,2.0,2.88,0.96,0.0,0.0,0.0,0.96,0.0,0.0,0.333,0.0,0.0,0.333,1.0,0.0,0.0
quinten_timber__ned,Quinten Timber,NED,MID,nations_league_finals,Nations League-slutrunde,2,0,0,0,2,0,0,0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.95,0.0,0.0
quinten_timber__ned,Quinten Timber,NED,MID,kvalifikation,Kvalifikation,8,1,0,0,4,0,0,1,4.0,5.44,2.4480000000000004,0.6120000000000001,0.68,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.9,0.225,0.225
quinten_timber__ned,Quinten Timber,NED,MID,nations_league,Nations League,6,2,0,0,0,0,0,2,6.0,2.88,2.2464,0.7488,0.96,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.78,0.2597,0.2597
quinten_timber__ned,Quinten Timber,NED,MID,venskabskamp,Venskabskamp,7,1,0,0,2,0,0,1,5.0,4.44,1.8096,0.47840000000000005,0.92,0.0,0.0,0.2,0.0,0.0,0.264,0.0,0.0,0.52,0.104,0.1373
raed_chikhaoui__tun,Raed Chikhaoui,TUN,DEF,venskabskamp,Venskabskamp,4,0,0,0,0,0,0,4,4.0,3.84,1.9968000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
rafael_le_o__por,Rafael Leão,POR,FWD,slutrunde,Slutrunde,10,4,0,1,0,0,0,0,10.0,3.4,3.4,1.92,1.92,0.0,0.48,0.4,0.0,0.1,0.565,0.0,0.141,1.0,0.4,0.565
rafael_le_o__por,Rafael Leão,POR,FWD,nations_league_finals,Nations League-slutrunde,4,2,0,0,0,0,0,1,4.0,2.12,2.014,0.9119999999999999,0.96,0.0,0.0,0.5,0.0,0.0,0.453,0.0,0.0,0.95,0.475,0.4304
rafael_le_o__por,Rafael Leão,POR,FWD,kvalifikation,Kvalifikation,21,6,0,1,4,0,1,2,17.0,8.040000000000001,5.436000000000001,2.0520000000000005,2.2800000000000002,0.0,0.68,0.353,0.0,0.048,0.377,0.0,0.085,0.9,0.3177,0.3393
rafael_le_o__por,Rafael Leão,POR,FWD,nations_league,Nations League,12,8,0,0,0,0,0,0,12.0,4.08,3.1824000000000003,2.3400000000000003,3.0,0.0,0.0,0.667,0.0,0.0,0.735,0.0,0.0,0.78,0.5203,0.5733
rafael_le_o__por,Rafael Leão,POR,FWD,venskabskamp,Venskabskamp,10,4,0,1,2,0,1,1,8.0,5.16,1.7264000000000002,1.1024,2.12,0.0,0.32,0.5,0.0,0.1,0.639,0.0,0.062,0.52,0.26,0.3323
rafael_santos_borre__col,Rafael Santos Borre,COL,FWD,slutrunde,Slutrunde,13,5,0,0,0,0,0,4,13.0,4.28,4.28,1.28,1.28,0.0,0.0,0.385,0.0,0.0,0.299,0.0,0.0,1.0,0.385,0.299
rafael_santos_borre__col,Rafael Santos Borre,COL,FWD,kvalifikation,Kvalifikation,38,12,0,5,6,0,5,9,32.0,11.780000000000001,8.334000000000001,2.8080000000000003,3.12,0.0,1.7600000000000002,0.375,0.0,0.132,0.337,0.0,0.149,0.9,0.3375,0.3033
rafael_santos_borre__col,Rafael Santos Borre,COL,FWD,venskabskamp,Venskabskamp,30,8,0,8,0,0,8,5,30.0,9.84,5.1168000000000005,1.0504,2.02,0.0,1.44,0.267,0.0,0.267,0.205,0.0,0.146,0.52,0.1388,0.1066
rafik_belghali__alg,Rafik Belghali,ALG,DEF,slutrunde,Slutrunde,9,4,0,4,0,0,4,0,9.0,7.4799999999999995,7.4799999999999995,3.4,3.4,0.0,3.23,0.444,0.0,0.444,0.455,0.0,0.432,1.0,0.444,0.455
rafik_belghali__alg,Rafik Belghali,ALG,DEF,kvalifikation,Kvalifikation,2,2,0,0,0,0,0,0,2.0,1.36,1.2240000000000002,1.2240000000000002,1.36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9,0.9,0.9
rafik_belghali__alg,Rafik Belghali,ALG,DEF,venskabskamp,Venskabskamp,5,2,0,0,0,0,0,0,5.0,4.2,2.184,0.8320000000000001,1.6,0.0,0.0,0.4,0.0,0.0,0.381,0.0,0.0,0.52,0.208,0.1981
ralph_priso__can,Ralph Priso,CAN,DEF,venskabskamp,Venskabskamp,5,2,0,0,0,0,0,1,5.0,4.69,2.4388,0.9204000000000001,1.77,0.0,0.0,0.4,0.0,0.0,0.377,0.0,0.0,0.52,0.208,0.196
rami_rabia__egy,Rami Rabia,EGY,DEF,slutrunde,Slutrunde,40,5,0,33,0,0,33,2,40.0,13.51,13.51,4.25,4.25,0.0,7.5600000000000005,0.125,0.0,0.825,0.315,0.0,0.56,1.0,0.125,0.315
rami_rabia__egy,Rami Rabia,EGY,DEF,kvalifikation,Kvalifikation,67,23,0,33,6,0,32,5,61.0,14.9,12.528,6.984000000000001,7.76,0.0,5.44,0.377,0.0,0.493,0.557,0.0,0.365,0.9,0.3393,0.5013
rami_rabia__egy,Rami Rabia,EGY,DEF,venskabskamp,Venskabskamp,49,13,0,26,4,0,26,3,45.0,12.290000000000001,5.954000000000001,1.5080000000000002,2.9000000000000004,0.0,3.7600000000000002,0.289,0.0,0.531,0.253,0.0,0.306,0.52,0.1503,0.1316
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,slutrunde,Slutrunde,29,17,0,0,0,0,0,7,29.0,7.5,7.5,4.38,4.38,0.0,0.0,0.586,0.0,0.0,0.584,0.0,0.0,1.0,0.586,0.584
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,kvalifikation,Kvalifikation,52,19,0,25,1,0,25,5,51.0,12.14,10.494000000000002,2.3040000000000003,2.56,0.0,8.18,0.373,0.0,0.481,0.22,0.0,0.674,0.9,0.3357,0.198
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,venskabskamp,Venskabskamp,49,19,0,12,1,0,12,5,48.0,12.24,6.1984,1.7368000000000001,3.3400000000000003,0.0,2.66,0.396,0.0,0.245,0.28,0.0,0.217,0.52,0.2059,0.1456
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,slutrunde,Slutrunde,32,5,0,21,2,0,21,1,30.0,14.84,14.44,2.54,2.54,0.0,9.030000000000001,0.167,0.0,0.656,0.176,0.0,0.608,1.0,0.167,0.176
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,kvalifikation,Kvalifikation,32,19,0,5,2,0,5,2,30.0,11.4,9.396,5.382000000000001,5.98,0.0,2.3600000000000003,0.633,0.0,0.156,0.573,0.0,0.207,0.9,0.5697,0.5157
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,venskabskamp,Venskabskamp,25,15,0,2,0,0,2,2,25.0,10.18,5.2936000000000005,3.1616000000000004,6.08,0.0,0.8800000000000001,0.6,0.0,0.08,0.597,0.0,0.086,0.52,0.312,0.3104
ram_n_sosa__par,Ramon Sosa,PAR,MID,slutrunde,Slutrunde,3,1,0,0,0,0,0,0,3.0,1.44,1.44,0.48,0.48,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,1.0,0.333,0.333
ram_n_sosa__par,Ramon Sosa,PAR,MID,kvalifikation,Kvalifikation,18,9,0,0,0,0,0,1,18.0,8.28,7.452000000000001,3.5280000000000005,3.92,0.0,0.0,0.5,0.0,0.0,0.473,0.0,0.0,0.9,0.45,0.4257
ram_n_sosa__par,Ramon Sosa,PAR,MID,venskabskamp,Venskabskamp,14,3,0,2,1,0,2,2,13.0,7.92,3.7648,0.8528,1.6400000000000001,0.0,1.0,0.231,0.0,0.143,0.227,0.0,0.126,0.52,0.1201,0.118
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,slutrunde,Slutrunde,42,17,0,22,1,0,21,2,41.0,15.84,15.74,5.44,5.44,0.0,9.35,0.415,0.0,0.524,0.346,0.0,0.59,1.0,0.415,0.346
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,kvalifikation,Kvalifikation,54,33,0,7,6,0,6,7,48.0,13.6,10.836,8.298,9.22,0.0,1.3800000000000001,0.688,0.0,0.13,0.766,0.0,0.101,0.9,0.6192,0.6894
ramy_bensebaini__alg,Ramy Bensebaini,ALG,DEF,venskabskamp,Venskabskamp,44,27,0,7,5,0,7,2,39.0,12.08,5.252000000000001,3.64,7.0,0.0,1.6,0.692,0.0,0.159,0.693,0.0,0.132,0.52,0.3598,0.3604
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,slutrunde,Slutrunde,13,4,0,0,0,0,0,5,13.0,4.28,4.28,1.3599999999999999,1.3599999999999999,0.0,0.0,0.308,0.0,0.0,0.318,0.0,0.0,1.0,0.308,0.318
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,nations_league_finals,Nations League-slutrunde,4,2,0,0,0,0,0,0,4.0,2.12,2.014,1.1019999999999999,1.1600000000000001,0.0,0.0,0.5,0.0,0.0,0.547,0.0,0.0,0.95,0.475,0.5197
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,kvalifikation,Kvalifikation,14,5,0,2,4,0,2,2,10.0,6.4,3.3120000000000003,1.2240000000000002,1.36,0.0,1.36,0.5,0.0,0.143,0.37,0.0,0.212,0.9,0.45,0.333
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,nations_league,Nations League,8,5,0,0,0,0,0,1,8.0,3.28,2.5584000000000002,1.872,2.4,0.0,0.0,0.625,0.0,0.0,0.732,0.0,0.0,0.78,0.4875,0.571
randal_kolo_muani__fra,Randal Kolo Muani,FRA,FWD,venskabskamp,Venskabskamp,8,3,0,0,0,0,0,1,8.0,4.08,2.1216,0.5824,1.12,0.0,0.0,0.375,0.0,0.0,0.275,0.0,0.0,0.52,0.195,0.143
rani_khedira__tun,Rani Khedira,TUN,MID,venskabskamp,Venskabskamp,4,3,0,0,0,0,0,1,4.0,3.84,1.9968000000000001,1.4768000000000001,2.84,0.0,0.0,0.75,0.0,0.0,0.74,0.0,0.0,0.52,0.39,0.3848
raphinha__bra,Raphinha,BRA,FWD,slutrunde,Slutrunde,9,7,0,0,0,0,0,0,9.0,2.92,2.92,2.24,2.24,0.0,0.0,0.778,0.0,0.0,0.767,0.0,0.0,1.0,0.778,0.767
raphinha__bra,Raphinha,BRA,FWD,kvalifikation,Kvalifikation,27,17,0,3,4,0,3,0,23.0,10.08,8.136000000000001,5.868,6.5200000000000005,0.0,1.44,0.739,0.0,0.111,0.721,0.0,0.143,0.9,0.6651,0.6489
raphinha__bra,Raphinha,BRA,FWD,venskabskamp,Venskabskamp,19,10,0,3,5,0,3,1,14.0,9.8,3.2032000000000003,2.5168,4.84,0.0,0.8400000000000001,0.714,0.0,0.158,0.786,0.0,0.086,0.52,0.3713,0.4087
raul_florucz__aut,Raul Florucz,AUT,FWD,kvalifikation,Kvalifikation,7,0,0,0,2,0,0,3,5.0,4.760000000000001,3.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
raul_florucz__aut,Raul Florucz,AUT,FWD,nations_league,Nations League,2,0,0,0,0,0,0,1,2.0,0.96,0.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,slutrunde,Slutrunde,69,24,0,24,2,0,23,7,67.0,13.74,13.34,5.880000000000001,5.880000000000001,0.0,5.26,0.358,0.0,0.348,0.441,0.0,0.383,1.0,0.358,0.441
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,nations_league_finals,Nations League-slutrunde,12,4,0,4,2,0,4,1,10.0,4.14,3.6479999999999997,1.8239999999999998,1.92,0.0,1.28,0.4,0.0,0.333,0.5,0.0,0.309,0.95,0.38,0.475
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,kvalifikation,Kvalifikation,43,19,0,6,1,0,6,9,42.0,5.7,5.040000000000001,2.43,2.7,0.0,1.1,0.452,0.0,0.14,0.482,0.0,0.193,0.9,0.4068,0.4338
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,nations_league,Nations League,8,1,0,5,0,0,5,0,8.0,1.2000000000000002,0.9360000000000002,0.07800000000000001,0.1,0.0,0.8,0.125,0.0,0.625,0.083,0.0,0.667,0.78,0.0975,0.0647
ra_l_jim_nez__mex,Raul Jimenez,MEX,FWD,venskabskamp,Venskabskamp,111,38,0,38,11,0,38,7,100.0,27.490000000000002,12.963600000000001,5.4496,10.48,0.0,10.83,0.38,0.0,0.342,0.42,0.0,0.394,0.52,0.1976,0.2184
raul_rangel__mex,Raul Rangel,MEX,GK,slutrunde,Slutrunde,9,0,0,0,0,0,0,9,9.0,5.5200000000000005,5.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
raul_rangel__mex,Raul Rangel,MEX,GK,nations_league_finals,Nations League-slutrunde,4,0,0,0,0,0,0,4,4.0,1.92,1.8239999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
raul_rangel__mex,Raul Rangel,MEX,GK,venskabskamp,Venskabskamp,21,14,0,0,0,0,0,7,21.0,15.23,7.9196,5.7564,11.07,0.0,0.0,0.667,0.0,0.0,0.727,0.0,0.0,0.52,0.3468,0.378
rayan__bra,Rayan,BRA,FWD,nations_league_finals,Nations League-slutrunde,2,1,0,0,0,0,0,0,2.0,1.1600000000000001,1.1019999999999999,0.646,0.68,0.0,0.0,0.5,0.0,0.0,0.586,0.0,0.0,0.95,0.475,0.5567
rayan__bra,Rayan,BRA,FWD,kvalifikation,Kvalifikation,6,1,0,2,2,0,2,0,4.0,4.08,2.4480000000000004,0.6120000000000001,0.68,0.0,1.36,0.25,0.0,0.333,0.25,0.0,0.333,0.9,0.225,0.225
rayan__bra,Rayan,BRA,FWD,venskabskamp,Venskabskamp,3,2,0,0,0,0,0,1,3.0,2.84,1.4768000000000001,0.9984000000000001,1.92,0.0,0.0,0.667,0.0,0.0,0.676,0.0,0.0,0.52,0.3468,0.3515
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,slutrunde,Slutrunde,17,8,0,9,0,0,9,0,17.0,11.84,11.84,5.21,5.21,0.0,6.63,0.471,0.0,0.529,0.44,0.0,0.56,1.0,0.471,0.44
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,kvalifikation,Kvalifikation,20,10,0,3,4,0,3,3,16.0,9.2,5.832,3.7800000000000002,4.2,0.0,1.28,0.625,0.0,0.15,0.648,0.0,0.139,0.9,0.5625,0.5832
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,DEF,venskabskamp,Venskabskamp,15,10,0,5,0,0,5,0,15.0,8.280000000000001,4.3056,3.2032000000000003,6.16,0.0,2.12,0.667,0.0,0.333,0.744,0.0,0.256,0.52,0.3468,0.3869
rayan_cherki__fra,Rayan Cherki,FRA,FWD,nations_league_finals,Nations League-slutrunde,2,1,0,0,0,0,0,0,2.0,1.1600000000000001,1.1019999999999999,0.646,0.68,0.0,0.0,0.5,0.0,0.0,0.586,0.0,0.0,0.95,0.475,0.5567
rayan_cherki__fra,Rayan Cherki,FRA,FWD,kvalifikation,Kvalifikation,6,1,0,2,2,0,2,0,4.0,4.08,2.4480000000000004,0.6120000000000001,0.68,0.0,1.36,0.25,0.0,0.333,0.25,0.0,0.333,0.9,0.225,0.225
rayan_cherki__fra,Rayan Cherki,FRA,FWD,venskabskamp,Venskabskamp,3,2,0,0,0,0,0,1,3.0,2.84,1.4768000000000001,0.9984000000000001,1.92,0.0,0.0,0.667,0.0,0.0,0.676,0.0,0.0,0.52,0.3468,0.3515
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,venskabskamp,Venskabskamp,4,1,0,0,0,0,0,0,4.0,3.84,1.9968000000000001,0.47840000000000005,0.92,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.52,0.13,0.1248
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,slutrunde,Slutrunde,36,8,0,20,0,0,20,6,36.0,9.25,9.25,2.04,2.04,0.0,6.09,0.222,0.0,0.556,0.221,0.0,0.658,1.0,0.222,0.221
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,kvalifikation,Kvalifikation,55,23,0,25,0,0,24,6,55.0,15.58,14.022000000000002,6.984,7.76,0.0,5.720000000000001,0.418,0.0,0.455,0.498,0.0,0.367,0.9,0.3762,0.4482
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,venskabskamp,Venskabskamp,51,16,0,27,1,0,27,4,50.0,10.08,5.1896,1.4768000000000001,2.8400000000000003,0.0,4.5200000000000005,0.32,0.0,0.529,0.285,0.0,0.448,0.52,0.1664,0.1482
reece_james__eng,Reece James,ENG,DEF,slutrunde,Slutrunde,19,1,0,8,5,0,8,5,14.0,5.76,4.76,0.2,0.2,0.0,3.56,0.071,0.0,0.421,0.042,0.0,0.618,1.0,0.071,0.042
reece_james__eng,Reece James,ENG,DEF,kvalifikation,Kvalifikation,26,8,0,8,2,0,8,4,24.0,9.06,7.686000000000001,3.3300000000000005,3.7,0.0,2.68,0.333,0.0,0.308,0.433,0.0,0.296,0.9,0.2997,0.3897
reece_james__eng,Reece James,ENG,DEF,nations_league,Nations League,16,5,0,4,4,0,4,1,12.0,4.48,1.9968000000000004,0.7020000000000002,0.9,0.0,1.16,0.417,0.0,0.25,0.352,0.0,0.259,0.78,0.3253,0.2746
reece_james__eng,Reece James,ENG,DEF,venskabskamp,Venskabskamp,17,1,0,8,5,0,8,1,12.0,7.180000000000001,2.2776,0.052000000000000005,0.1,0.0,2.5,0.083,0.0,0.471,0.023,0.0,0.348,0.52,0.0432,0.012
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,slutrunde,Slutrunde,8,1,0,4,0,0,4,2,8.0,6.12,6.12,0.85,0.85,0.0,2.72,0.125,0.0,0.5,0.139,0.0,0.444,1.0,0.125,0.139
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,kvalifikation,Kvalifikation,14,1,0,3,0,0,3,5,14.0,7.52,6.768000000000001,0.432,0.48,0.0,1.84,0.071,0.0,0.214,0.064,0.0,0.245,0.9,0.0639,0.0576
relebohile_mofokeng__rsa,Relebohile Mofokeng,RSA,FWD,venskabskamp,Venskabskamp,6,2,0,1,0,0,1,0,6.0,4.88,2.5376000000000003,0.8320000000000001,1.6,0.0,0.68,0.333,0.0,0.167,0.328,0.0,0.139,0.52,0.1732,0.1706
remo_freuler__sui,Remo Freuler,SUI,MID,slutrunde,Slutrunde,18,14,0,0,0,0,0,4,18.0,4.6,4.6,4.2,4.2,0.0,0.0,0.778,0.0,0.0,0.913,0.0,0.0,1.0,0.778,0.913
remo_freuler__sui,Remo Freuler,SUI,MID,nations_league_finals,Nations League-slutrunde,2,2,0,0,0,0,0,0,2.0,0.2,0.19,0.19,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,0.95
remo_freuler__sui,Remo Freuler,SUI,MID,kvalifikation,Kvalifikation,41,26,0,3,2,0,3,4,39.0,10.14,7.902000000000001,6.444000000000001,7.16,0.0,0.4,0.667,0.0,0.073,0.815,0.0,0.039,0.9,0.6003,0.7335
remo_freuler__sui,Remo Freuler,SUI,MID,nations_league,Nations League,22,16,0,3,0,0,2,2,22.0,5.08,3.9624000000000006,3.4164000000000003,4.38,0.0,0.30000000000000004,0.727,0.0,0.136,0.862,0.0,0.059,0.78,0.5671,0.6724
remo_freuler__sui,Remo Freuler,SUI,MID,venskabskamp,Venskabskamp,28,17,0,0,2,0,0,3,26.0,9.6,4.4928,3.5568000000000004,6.84,0.0,0.0,0.654,0.0,0.0,0.792,0.0,0.0,0.52,0.3401,0.4118
renato_veiga__por,Renato Veiga,POR,DEF,nations_league_finals,Nations League-slutrunde,4,1,0,1,0,0,1,1,4.0,2.12,2.014,0.45599999999999996,0.48,0.0,0.48,0.25,0.0,0.25,0.226,0.0,0.226,0.95,0.2375,0.2147
renato_veiga__por,Renato Veiga,POR,DEF,kvalifikation,Kvalifikation,6,2,0,0,0,0,0,2,6.0,4.08,3.6720000000000006,1.2240000000000002,1.36,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.9,0.2997,0.2997
renato_veiga__por,Renato Veiga,POR,DEF,nations_league,Nations League,6,3,0,0,0,0,0,3,6.0,2.88,2.2464,1.1232,1.44,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.78,0.39,0.39
renato_veiga__por,Renato Veiga,POR,DEF,venskabskamp,Venskabskamp,3,2,0,0,0,0,0,0,3.0,2.84,1.4768000000000001,0.9984000000000001,1.92,0.0,0.0,0.667,0.0,0.0,0.676,0.0,0.0,0.52,0.3468,0.3515
ricardo_ad__hai,Ricardo Ade,HAI,DEF,slutrunde,Slutrunde,17,10,0,2,0,0,2,5,17.0,4.4,4.4,3.7,3.7,0.0,0.2,0.588,0.0,0.118,0.841,0.0,0.045,1.0,0.588,0.841
ricardo_ad__hai,Ricardo Ade,HAI,DEF,kvalifikation,Kvalifikation,25,20,0,4,0,0,4,1,25.0,8.4,7.560000000000001,7.110000000000001,7.9,0.0,0.4,0.8,0.0,0.16,0.94,0.0,0.048,0.9,0.72,0.846
ricardo_ad__hai,Ricardo Ade,HAI,DEF,nations_league,Nations League,24,19,0,4,0,0,4,0,24.0,6.16,4.8048,3.9624,5.08,0.0,0.98,0.792,0.0,0.167,0.825,0.0,0.159,0.78,0.6178,0.6435
ricardo_ad__hai,Ricardo Ade,HAI,DEF,venskabskamp,Venskabskamp,16,9,0,6,0,0,6,1,16.0,6.16,3.2032000000000003,2.5064,4.82,0.0,1.24,0.562,0.0,0.375,0.782,0.0,0.201,0.52,0.2922,0.4066
ricardo_goss__rsa,Ricardo Goss,RSA,GK,slutrunde,Slutrunde,15,0,0,4,0,0,4,11,15.0,8.36,8.36,0.0,0.0,0.0,2.72,0.0,0.0,0.267,0.0,0.0,0.325,1.0,0.0,0.0
ricardo_goss__rsa,Ricardo Goss,RSA,GK,kvalifikation,Kvalifikation,32,0,0,16,0,0,16,16,32.0,10.88,9.792000000000002,0.0,0.0,0.0,3.82,0.0,0.0,0.5,0.0,0.0,0.351,0.9,0.0,0.0
ricardo_goss__rsa,Ricardo Goss,RSA,GK,venskabskamp,Venskabskamp,22,4,0,8,0,0,8,9,22.0,8.5,4.420000000000001,1.2064000000000001,2.3200000000000003,0.0,1.5,0.182,0.0,0.364,0.273,0.0,0.176,0.52,0.0946,0.142
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,slutrunde,Slutrunde,18,0,0,11,4,0,11,0,14.0,7.92,5.2,0.0,0.0,0.0,3.7600000000000002,0.0,0.0,0.611,0.0,0.0,0.475,1.0,0.0,0.0
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,nations_league_finals,Nations League-slutrunde,10,3,0,0,2,0,0,1,8.0,3.84,2.7359999999999998,1.216,1.28,0.0,0.0,0.375,0.0,0.0,0.444,0.0,0.0,0.95,0.3562,0.4218
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,kvalifikation,Kvalifikation,14,8,0,0,0,0,0,4,14.0,2.8000000000000003,2.5200000000000005,1.4400000000000002,1.6,0.0,0.0,0.571,0.0,0.0,0.571,0.0,0.0,0.9,0.5139,0.5139
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,nations_league,Nations League,4,1,0,2,0,0,2,0,4.0,0.8,0.6240000000000001,0.15600000000000003,0.2,0.0,0.4,0.25,0.0,0.5,0.25,0.0,0.5,0.78,0.195,0.195
ricardo_pepi__usa,Ricardo Pepi,USA,FWD,venskabskamp,Venskabskamp,33,5,0,13,2,0,13,3,31.0,16.32,7.7792,1.2272,2.36,0.0,5.48,0.161,0.0,0.394,0.158,0.0,0.336,0.52,0.0837,0.0822
